,id,genus,county,state,occurrence_no,age_max,age_min,cc
1665,729,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1666,730,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1667,731,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1668,732,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1669,733,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1670,734,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1671,735,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1672,736,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1673,737,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1674,738,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1675,739,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1676,740,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1677,741,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1678,742,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1679,743,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1680,744,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1681,745,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1682,746,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1683,747,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1684,748,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1685,749,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1686,750,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1687,751,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1688,752,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1689,753,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1690,754,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1691,755,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1692,756,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1693,757,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1694,758,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1695,759,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1696,760,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1697,761,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1698,762,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1699,763,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1700,764,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1701,765,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1702,766,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1703,767,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1704,768,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1705,769,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1706,770,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1707,771,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1708,772,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1709,773,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1710,774,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1711,775,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1712,776,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1713,777,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1714,778,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1715,779,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1716,780,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1717,781,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1718,782,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1719,783,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1720,784,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1721,785,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1722,786,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1723,787,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1724,788,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1725,789,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1726,790,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1727,791,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1728,792,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1729,793,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1730,794,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1731,795,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1732,796,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1733,797,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1734,798,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1735,799,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1736,800,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1737,801,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1738,802,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1739,803,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1740,804,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1741,805,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1742,806,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1743,807,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1744,808,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1745,809,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1746,810,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1747,811,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1748,812,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1749,813,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1750,814,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1751,815,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1752,816,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1753,817,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1754,818,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1755,819,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1756,820,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1757,821,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1758,822,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1759,823,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1760,824,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1761,825,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1762,826,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1763,827,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1764,828,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1765,829,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1766,830,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1767,831,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1768,832,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1769,833,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1770,834,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1771,835,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1772,836,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1773,837,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1774,838,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1775,839,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1776,840,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1777,841,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1778,842,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1779,843,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1780,844,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1781,845,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1782,846,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1783,847,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1784,848,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1785,849,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1786,850,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1787,851,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1788,852,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1789,853,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1790,854,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1791,855,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1792,856,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1793,857,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1794,858,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1795,859,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1796,860,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1797,861,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1798,862,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1799,863,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1800,864,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1801,865,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1802,866,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1803,867,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1804,868,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1805,869,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1806,870,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1807,871,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1808,872,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1809,873,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1810,874,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1811,875,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1812,876,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1813,877,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1814,878,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1815,879,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1816,880,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1817,881,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1818,882,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1819,883,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1820,884,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1821,885,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1822,886,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1823,887,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1824,888,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1825,889,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1826,890,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1827,891,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1828,892,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1829,893,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1830,894,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1831,895,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1832,896,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1833,897,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1834,898,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1835,899,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1836,900,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1837,901,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1838,902,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1839,903,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1840,904,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1841,905,Apateon,Gotha District,Thuringia,1340709,298.9,293.52,DE
1875,371,Konzhukovia,Ocher,Perm,1374732,266.9,264.28,RU
1876,372,Konzhukovia,Ocher,Perm,1374732,266.9,264.28,RU
1877,369,Stanocephalosaurus,,Ruvuma,1375739,247.2,242.0,TZ
1878,370,Stanocephalosaurus,,Ruvuma,1375739,247.2,242.0,TZ
1910,336,Lydekkerina,Central Karoo,Western Cape,1393310,259.51,251.902,ZA
1911,337,Lydekkerina,Central Karoo,Western Cape,1393310,259.51,251.902,ZA
1920,325,Peltobatrachus,Songea,Ruvuma,1395970,259.51,254.14,TZ
1921,326,Peltobatrachus,Songea,Ruvuma,1395970,259.51,254.14,TZ
1922,327,Peltobatrachus,Songea,Ruvuma,1395970,259.51,254.14,TZ
