age_max,age_min,genus
251.902,251.2,Derwentia
251.902,251.2,Chomatobatrachus
251.902,251.2,Banksiops
251.902,251.2,Chomatobatrachus
251.902,251.2,Deltasaurus
251.902,251.2,Watsonisuchus
251.902,251.2,Watsonisuchus
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
259.51,251.2,Bothriceps
247.2,242.0,Cherninia
247.2,242.0,Paracyclotosaurus
247.2,242.0,Eryosuchus
247.2,242.0,Eryosuchus
251.902,247.2,Brachyops
237.0,208.5,Panthasaurus
237.0,208.5,Panthasaurus
237.0,208.5,Panthasaurus
227.0,208.5,Compsocerops
227.0,208.5,Kuttycephalus
227.0,208.5,Kuttycephalus
227.0,208.5,Kuttycephalus
247.2,237.0,Mastodonsaurus
247.2,237.0,Plagiosternum
227.0,208.5,Cyclotosaurus
237.0,227.0,Plagiosternum
237.0,227.0,Apachesaurus
208.5,201.4,Hemiprichisaurus
208.5,201.4,Plagiosaurus
208.5,201.4,Cyclotosaurus
208.5,201.4,Metoposaurus
208.5,201.4,Gerrothorax
208.5,201.4,Plagiosaurus
208.5,201.4,Gerrothorax
208.5,201.4,Cyclotosaurus
251.2,247.2,Trematosaurus
251.2,247.2,Benthosuchus
251.902,247.2,Benthosuchus
251.902,247.2,Benthosuchus
247.2,242.0,Xenotosuchus
251.2,247.2,Parotosuchus
251.2,247.2,Batrachosuchoides
251.2,247.2,Batrachosuchoides
251.2,247.2,Parotosuchus
251.902,247.2,Erythrobatrachus
251.902,247.2,Eolydekkerina
251.902,251.2,Lydekkerina
251.902,247.2,Broomistega
251.902,247.2,Lydekkerina
251.902,247.2,Lydekkerina
251.902,247.2,Broomistega
251.902,251.2,Broomistega
251.902,251.2,Lydekkerina
251.902,247.2,Lydekkerina
251.902,247.2,Lydekkerina
251.902,251.2,Selenocara
251.902,251.2,Stoschiosaurus
251.902,251.2,Stoschiosaurus
251.902,251.2,Stoschiosaurus
251.902,251.2,Luzocephalus
251.902,251.2,Luzocephalus
251.902,251.2,Luzocephalus
251.902,251.2,Luzocephalus
251.902,251.2,Tupilakosaurus
251.902,251.2,Tupilakosaurus
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.902,248.9,Deltacephalus
251.2,248.9,Lyrocephaliscus
251.2,248.9,Lyrocephaliscus
251.2,248.9,Lyrocephaliscus
251.2,248.9,Lyrocephaliscus
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Platystega
251.2,248.9,Tertrema
251.2,248.9,Peltostega
251.2,248.9,Tertrema
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Aphaneramma
251.2,248.9,Lyrocephaliscus
251.2,248.9,Peltostega
251.2,248.9,Peltostega
251.902,248.9,Wantzosaurus
251.902,248.9,Edingerella
251.902,248.9,Edingerella
251.902,248.9,Edingerella
251.902,248.9,Mahavisaurus
251.902,248.9,Mahavisaurus
251.902,248.9,Tertremoides
251.902,248.9,Wantzosaurus
251.902,248.9,Wantzosaurus
251.902,248.9,Tertremoides
251.902,248.9,Tertremoides
251.902,248.9,Edingerella
247.2,242.0,Laidleria
251.902,251.2,Pneumatostega
251.902,251.2,Pneumatostega
259.51,254.14,Rhinesuchoides
259.51,254.14,Laccosaurus
248.9,247.2,Kestrosaurus
247.2,242.0,Microposaurus
251.902,251.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,251.2,Micropholis
251.902,251.2,Micropholis
251.902,251.2,Micropholis
251.902,247.2,Micropholis
251.902,247.2,Micropholis
251.902,251.2,Micropholis
251.902,251.2,Micropholis
251.902,251.2,Micropholis
251.902,247.2,Micropholis
251.902,251.2,Micropholis
251.902,251.2,Micropholis
251.902,251.2,Micropholis
248.9,247.2,Trematosuchus
248.9,247.2,Trematosuchus
248.9,247.2,Trematosuchoides
247.2,242.0,Xenotosuchus
247.2,242.0,Microposaurus
247.2,242.0,Microposaurus
247.2,242.0,Batrachosuchus
251.902,247.2,Micropholis
251.2,247.2,Trematosuchus
251.902,251.2,Thabanchuia
251.2,247.2,Kestrosaurus
251.2,247.2,Kestrosaurus
251.2,247.2,Bathignathus
247.2,242.0,Xenotosuchus
251.2,247.2,Kestrosaurus
248.9,247.2,Watsonisuchus
247.2,242.0,Xenotosuchus
251.902,251.2,Watsonisuchus
248.9,247.2,Kestrosaurus
248.9,247.2,Kestrosaurus
251.902,248.9,Rhytidosteus
264.28,259.51,Dvinosaurus
259.51,251.902,Rhinesuchus
248.9,247.2,Inflectosaurus
251.902,247.2,Rhinesuchus
251.902,247.2,Rhinesuchus
251.902,247.2,Rhinesuchus
286.1,273.01,Perryella
283.5,273.01,Eryops
237.0,201.4,Stenotosaurus
298.9,293.52,Scapanops
298.9,290.1,Conjunctio
303.7,286.1,Conjunctio
259.51,254.14,Rhinesuchoides
251.902,248.9,Indobrachyops
298.9,293.52,Dasyceps
309.8,307.4,Adamanterpeton
303.7,298.9,Astreptorhachis
259.51,254.14,Rhineceps
298.9,286.1,Neldasaurus
298.9,286.1,Neldasaurus
298.9,286.1,Neldasaurus
298.9,273.01,Neldasaurus
298.9,286.1,Neldasaurus
303.7,286.1,Edops
298.9,286.1,Edops
298.9,293.52,Edops
298.9,293.52,Edops
298.9,273.01,Edops
293.52,290.1,Edops
303.7,286.1,Chenoprosopus
303.7,298.9,Lafonius
301.4,300.9,Dawsonerpeton
298.9,293.52,Branchierpeton
298.9,283.5,Branchierpeton
307.4,300.3,Branchierpeton
307.4,283.5,Branchierpeton
300.9,300.3,Branchierpeton
303.7,298.9,Limnerpeton
298.9,283.5,Micromelerpeton
309.8,307.4,Nyranerpeton
309.8,307.4,Cochleosaurus
283.5,273.01,Eryops
283.5,273.01,Trimerorhachis
286.1,273.01,Trimerorhachis
283.5,273.01,Trimerorhachis
283.5,273.01,Trimerorhachis
283.5,273.01,Eryops
309.8,307.4,Erpetosaurus
283.5,273.01,Eryops
283.5,273.01,Trimerorhachis
283.5,273.01,Eryops
286.1,273.01,Trimerorhachis
286.1,273.01,Trimerorhachis
227.0,208.5,Apachesaurus
298.9,283.5,Micromelerpeton
298.9,283.5,Leptorophus
293.52,290.1,Acroplous
298.9,293.52,Acroplous
298.9,293.52,Acroplous
303.7,298.9,Micromelerpeton
264.28,256.8,Dvinosaurus
266.9,264.28,Konzhukovia
298.9,293.52,Plemmyradytes
303.7,298.9,Fedexia
298.9,286.1,Broiliellus
298.9,286.1,Broiliellus
298.9,283.5,Schoenfelderpeton
309.8,307.4,Eumicrerpeton
303.7,298.9,Milnererpeton
309.8,307.4,Amphibamus
303.7,298.9,Eoscopus
290.1,283.5,Tersomius
298.9,286.1,Ecolsonia
298.9,286.1,Chenoprosopus
298.9,286.1,Eryops
298.9,286.1,Zatrachys
298.9,286.1,Platyhystrix
298.9,286.1,Ecolsonia
305.9,303.7,Actiobates
298.9,286.1,Chenoprosopus
298.9,286.1,Eryops
298.9,286.1,Zatrachys
298.9,286.1,Platyhystrix
301.4,300.9,Dawsonerpeton
309.8,307.4,Branchiosaurus
301.4,300.3,Branchiosaurus
298.9,283.5,Leptorophus
298.9,286.1,Nanobamus
290.1,283.5,Phonerpeton
290.1,283.5,Cacops
298.9,286.1,Parioxys
298.9,286.1,Ecolsonia
298.9,286.1,Eryops
298.9,286.1,Chenoprosopus
298.9,286.1,Eryops
298.9,286.1,Platyhystrix
298.9,286.1,Chenoprosopus
298.9,286.1,Eryops
298.9,286.1,Zatrachys
298.9,286.1,Platyhystrix
303.7,298.9,Lafonius
298.9,290.1,Brevidorsum
293.52,273.01,Parioxys
290.1,283.5,Parioxys
309.8,307.4,Limnogyrinus
303.7,298.9,Aspidosaurus
298.9,293.52,Conjunctio
283.5,273.01,Trimerorhachis
298.9,286.1,Trimerorhachis
309.8,307.4,Isodectes
309.8,307.4,Isodectes
309.8,307.4,Isodectes
283.5,273.01,Isodectes
283.5,273.01,Isodectes
293.52,290.1,Eimerisaurus
293.52,290.1,Eimerisaurus
309.8,307.4,Amphibamus
309.8,307.4,Miobatrachus
276.5,266.9,Aspidosaurus
290.1,273.01,Aspidosaurus
303.7,298.9,Aspidosaurus
303.7,298.9,Aspidosaurus
300.9,300.3,Branchiosaurus
309.8,307.4,Platyrhinops
309.8,307.4,Platyrhinops
309.8,307.4,Platyrhinops
309.8,307.4,Platyrhinops
290.1,283.5,Platyhystrix
290.1,283.5,Platyhystrix
303.7,298.9,Platyhystrix
309.8,307.4,Stegops
309.8,307.4,Stegops
266.9,264.28,Iratusaurus
309.8,307.4,Macrerpeton
298.9,283.5,Dasyceps
309.8,307.4,Capetus
276.5,273.01,Clamorosaurus
276.5,273.01,Clamorosaurus
301.4,300.9,Porierpeton
298.9,283.5,Pleuronoura
298.9,283.5,Actinodon
298.9,283.5,Actinodon
298.9,283.5,Actinodon
303.7,298.9,Apateon
298.9,293.52,Eryops
303.7,298.9,Onchiodon
303.7,298.9,Onchiodon
298.9,293.52,Onchiodon
283.5,259.51,Melanerpeton
303.7,298.9,Melanerpeton
298.9,293.52,Melanerpeton
293.52,290.1,Melanerpeton
293.52,290.1,Onchiodon
298.9,293.52,Onchiodon
298.9,290.1,Onchiodon
283.5,259.51,Onchiodon
298.9,283.5,Onchiodon
298.9,273.01,Onchiodon
298.9,283.5,Melanerpeton
298.9,293.52,Melanerpeton
298.9,293.52,Melanerpeton
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,290.1,Apateon
298.9,273.01,Apateon
298.9,293.52,Apateon
298.9,283.5,Apateon
303.7,298.9,Apateon
298.9,283.5,Apateon
293.52,290.1,Apateon
293.52,290.1,Apateon
298.9,283.5,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,290.1,Apateon
303.7,293.52,Apateon
298.9,290.1,Apateon
298.9,293.52,Apateon
298.9,283.5,Apateon
298.9,293.52,Apateon
298.9,290.1,Apateon
298.9,283.5,Apateon
298.9,283.5,Apateon
298.9,293.52,Apateon
300.3,297.7,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
239.7,237.0,Megalophthalma
283.5,273.01,Timonya
298.9,273.01,Timonya
298.9,273.01,Procuhy
298.9,290.1,Eryops
298.9,290.1,Palatinerpeton
298.9,290.1,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,290.1,Apateon
298.9,290.1,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,290.1,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,283.5,Sclerocephalus
298.9,283.5,Cheliderpeton
298.9,293.52,Sclerocephalus
298.9,293.52,Melanerpeton
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
298.9,293.52,Sclerocephalus
283.5,259.51,Cheliderpeton
298.9,283.5,Cheliderpeton
298.9,293.52,Archegosaurus
298.9,283.5,Archegosaurus
298.9,283.5,Archegosaurus
298.9,293.52,Glanochthon
298.9,283.5,Glanochthon
298.9,283.5,Glanochthon
298.9,290.1,Glanochthon
298.9,293.52,Glanochthon
298.9,293.52,Glanochthon
303.7,298.9,Chenoprosopus
305.9,303.7,Eryops
298.9,286.1,Chenoprosopus
298.9,286.1,Zatrachys
298.9,286.1,Platyhystrix
298.9,286.1,Eryops
298.9,286.1,Platyhystrix
298.9,273.01,Dissorophus
283.5,273.01,Zatrachys
298.9,286.1,Zatrachys
298.9,286.1,Zatrachys
307.4,300.3,Isodectes
307.4,300.3,Eryops
303.7,298.9,Platyhystrix
303.7,298.9,Edops
298.9,286.1,Trimerorhachis
298.9,286.1,Trimerorhachis
298.9,286.1,Eryops
298.9,286.1,Platyhystrix
298.9,286.1,Zatrachys
303.7,286.1,Eryops
303.7,286.1,Zatrachys
303.7,286.1,Aspidosaurus
290.1,283.5,Eryops
290.1,283.5,Zatrachys
290.1,283.5,Trimerorhachis
298.9,286.1,Eryops
293.52,290.1,Acroplous
293.52,283.5,Trimerorhachis
286.1,273.01,Trimerorhachis
286.1,273.01,Eryops
286.1,273.01,Trimerorhachis
286.1,273.01,Eryops
290.1,266.9,Eryops
298.9,286.1,Eryops
298.9,286.1,Zatrachys
298.9,286.1,Trimerorhachis
298.9,286.1,Onchiodon
303.7,290.1,Eryops
303.7,290.1,Platyhystrix
298.9,286.1,Edops
298.9,286.1,Platyhystrix
298.9,286.1,Trimerorhachis
298.9,286.1,Trimerorhachis
298.9,286.1,Platyhystrix
298.9,290.1,Broiliellus
283.5,273.01,Dissorophus
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,283.5,Apateon
298.9,293.52,Apateon
298.9,293.52,Apateon
298.9,293.52,Eryops
307.4,300.3,Glaukerpeton
298.9,293.52,Cheliderpeton
298.9,293.52,Archegosaurus
237.0,227.0,Compsocerops
259.51,256.8,Dvinosaurus
264.28,256.8,Dvinosaurus
251.902,251.2,Tupilakosaurus
247.2,242.0,Batrachosuchus
273.01,254.14,Parapytanga
266.9,254.14,Australerpeton
266.9,254.14,Konzhukovia
227.0,201.4,Chinlestegophis
227.0,208.5,Chinlestegophis
266.9,254.14,Australerpeton
266.9,259.51,Konzhukovia
273.01,259.51,Bageherpeton
264.28,259.51,Rhinesuchus
244.7,242.0,Mastodonsaurus
266.9,264.28,Bashkirosaurus
266.9,259.51,Uralosuchus
266.9,259.51,Konzhukovia
276.5,266.9,Melosaurus
276.5,266.9,Koinia
276.5,266.9,Melosaurus
276.5,266.9,Platyoposaurus
266.9,264.28,Kamacops
266.9,264.28,Kamacops
266.9,264.28,Collidosuchus
266.9,264.28,Konzhukovia
266.9,264.28,Konzhukovia
247.2,242.0,Stanocephalosaurus
247.2,242.0,Stanocephalosaurus
266.9,259.51,Tryphosuchus
266.9,264.28,Platyoposaurus
264.28,256.8,Dvinosaurus
