Locality,id,Taxon,MaxAge,MinAge,Rotated Lat,Rotated Lon,Area
Baden-Wurttemberg,1486,Callistomordax,239.7,237.0,27.7242,17.4803,1
Baden-Wurttemberg,1485,Mastodonsaurus,239.7,237.0,27.7242,17.4803,1
Baden-Wurttemberg,1484,Mastodonsaurus,239.7,237.0,27.7242,17.4803,1
Baden-Wurttemberg,1483,Mastodonsaurus,239.7,237.0,26.1169,15.4142,1
Baden-Wurttemberg,1481,Mastodonsaurus,239.7,237.0,26.1169,15.4142,1
Baden-Wurttemberg,1482,Mastodonsaurus,239.7,237.0,26.1169,15.4142,1
Baden-Wurttemberg,1480,Mastodonsaurus,239.7,237.0,26.1169,15.4142,1
Thuringia,1478,Mastodonsaurus,239.7,237.0,27.7242,17.4803,1
Thuringia,1477,Mastodonsaurus,239.7,237.0,27.7242,17.4803,1
Thuringia,1476,Mastodonsaurus,239.7,237.0,27.7242,17.4803,1
Baden-Wurttemberg,1475,Metoposaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1474,Metoposaurus,237.0,227.0,29.6148,13.9762,1
Baden-Wurttemberg,1473,Metoposaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1471,Hyperokynodon,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1472,Hyperokynodon,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1449,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1450,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1451,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1452,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1453,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1454,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1455,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1456,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1457,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1458,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1459,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1460,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1461,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1462,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1463,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1464,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1465,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1466,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1467,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1468,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1469,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1470,Cyclotosaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1448,Cyclotosaurus,237.0,227.0,26.1017,14.1194,1
Baden-Wurttemberg,1447,Metoposaurus,237.0,227.0,29.6148,13.9762,1
Baden-Wurttemberg,1446,Metoposaurus,237.0,227.0,27.8516,12.0466,1
Baden-Wurttemberg,1445,Metoposaurus,237.0,227.0,27.8516,12.0466,1
Oklahoma,1444,Acheloma,290.1,283.5,-0.73,-37.6741,1
Baden-Wurttemberg,1443,Metoposaurus,227.0,208.5,32.5932,9.3339,1
Tirol,1442,Metoposaurus,237.0,227.0,27.932,16.0856,1
East Greenland,1441,Gerrothorax,227.0,208.5,40.0893,-9.3354,1
East Greenland,1439,Gerrothorax,227.0,208.5,40.0893,-9.3354,1
East Greenland,1440,Gerrothorax,227.0,208.5,40.0893,-9.3354,1
Baden-Wurttemberg,1438,Metoposaurus,237.0,227.0,29.6148,13.9762,1
Skane,1437,Gerrothorax,208.5,201.4,44.258,7.4226,1
Illizi,1435,Odenwaldia,248.9,242.0,-3.6424,11.7065,1
Illizi,1436,Odenwaldia,248.9,242.0,-3.6424,11.7065,1
Nova Scotia,1434,Metoposaurus,237.0,227.0,10.5874,-11.8909,1
Wyoming,1433,Anaschisma,237.0,227.0,9.7144,-44.588,1
Wyoming,1432,Anaschisma,237.0,227.0,9.7144,-44.588,1
Pennsylvania,1431,Calamops,227.0,208.5,6.739,-20.6269,1
Telangana,1430,Panthasaurus,237.0,208.5,-31.6663,57.7156,1
Illinois,1429,Amphibamus,309.8,307.4,3.8135,-29.3192,1
Ohio,1428,Erpetosaurus,309.8,307.4,-0.4818,-24.8936,1
Ohio,1427,Erpetosaurus,309.8,307.4,-0.4818,-24.8936,1
Texas,1426,Rubeostratilia,298.9,290.1,-0.5219,-37.7808,1
Texas,1425,Anaschisma,237.0,208.5,-1.3878,-41.1268,1
Texas,1424,Anaschisma,237.0,208.5,-1.3878,-41.1268,1
Texas,1423,Anaschisma,237.0,208.5,-1.3878,-41.1268,1
Batken,1422,Triassurus,242.0,227.0,52.9442,61.5643,1
Malopolskie,1421,Batrachosuchoides,251.2,247.2,29.45,26.3383,1
Swietoryzskie,1420,Parotosuchus,248.9,247.2,30.8468,28.5269,1
Baden-Wurttemberg,1419,Meyerosuchus,248.9,247.2,22.9807,21.4397,1
Baden-Wurttemberg,1418,Meyerosuchus,248.9,247.2,22.9807,21.4397,1
Baden-Wurttemberg,1417,Odenwaldia,248.9,247.2,25.0624,19.8316,1
Baden-Wurttemberg,1416,Odenwaldia,248.9,247.2,22.9807,21.4397,1
Bavaria,1415,Cyclotosaurus,237.0,227.0,29.6148,13.9762,1
Bavaria,1414,Metoposaurus,237.0,227.0,29.6148,13.9762,1
Bavaria,1413,Gerrothorax,237.0,227.0,29.6148,13.9762,1
Bavaria,1412,Cyclotosaurus,237.0,227.0,29.6148,13.9762,1
Thuringia,1411,Rotaryus,290.1,283.5,15.5589,17.6663,1
West Virginia,1410,Zatrachys,303.7,298.9,-0.4818,-24.8936,1
West Virginia,1409,Zatrachys,298.9,286.1,-0.4818,-24.8936,1
Hessen,1408,Sclerothorax,251.2,248.9,26.1071,22.4399,1
Hessen,1407,Sclerothorax,248.9,247.2,25.0624,19.8316,1
Schleswig-Holstein,1406,Parotosuchus,251.2,248.9,28.9384,17.0989,1
Thuringia,1405,Trematosaurus,251.2,247.2,26.4493,22.0688,1
Utah,1404,Parotosuchus,251.2,248.9,12.5267,-42.1707,1
Ruvuma,1401,Peltobatrachus,259.51,254.14,-47.7841,17.7482,1
New South Wales,1400,Watsonisuchus,248.9,244.7,-61.6319,136.2734,1
Queensland,1399,Watsonisuchus,251.902,251.2,-54.016,134.4377,1
Queensland,1398,Watsonisuchus,251.902,251.2,-54.016,134.4377,1
Queensland,1397,Keratobrachyops,251.902,251.2,-52.1532,140.794,1
Queensland,1396,Xenobrachyops,251.902,251.2,-52.1532,140.794,1
Queensland,1394,Rewana,251.902,251.2,-54.016,134.4377,1
Queensland,1395,Rewana,251.902,251.2,-54.016,134.4377,1
Queensland,1393,Rewana,251.902,251.2,-52.1532,140.794,1
Queensland,1392,Plagiobatrachus,251.902,251.2,-54.016,134.4377,1
Queensland,1391,Acerastea,251.902,251.2,-54.016,134.4377,1
Queensland,1390,Nanolania,251.902,251.2,-52.1532,140.794,1
Tasmania,1389,Rotaurisaurus,251.902,251.2,-70.8462,123.5821,1
Queensland,1388,Tirraturhinus,251.902,251.2,-52.1532,140.794,1
Queensland,1387,Lydekkerina,251.902,251.2,-54.016,134.4377,1
New South Wales,1386,Microposaurus,247.2,242.0,-62.8262,133.5696,1
New South Wales,1385,Platycepsion,248.9,244.7,-61.6319,136.2734,1
New South Wales,1384,Notobrachyops,247.2,242.0,-62.8262,133.5696,1
New South Wales,1383,Bulgosuchus,251.4,247.2,-62.0172,137.7371,1
New South Wales,1382,Subcyclotosaurus,247.2,242.0,-60.4013,134.8501,1
New South Wales,1381,Trucheosaurus,259.51,254.14,-61.9056,139.3782,1
Western Australia,1380,Deltasaurus,251.902,247.2,-40.3562,108.219,1
Western Australia,1379,Deltasaurus,251.902,247.2,-40.3562,108.219,1
Western Australia,1378,Deltasaurus,251.902,247.2,-40.3562,108.219,1
Western Australia,1377,Deltasaurus,251.902,247.2,-40.3562,108.219,1
Western Australia,1376,Deltasaurus,251.902,247.2,-40.3562,108.219,1
Western Australia,1375,Watsonisuchus,251.902,247.2,-40.3562,108.219,1
Western Australia,1374,Deltasaurus,251.902,247.2,-48.3349,91.6281,1
West Bengal,1373,Indobrachyops,251.902,248.9,-45.4946,64.2439,1
West Bengal,1372,Manubrantlia,251.902,248.9,-45.4946,64.2439,1
Azad Jammu & Kashmir,1371,Aphaneramma,251.902,251.2,-31.4624,66.1305,1
Western Australia,1370,Batrachosuchus,251.902,247.2,-40.3562,108.219,1
Western Australia,1369,Batrachosuchus,251.902,247.2,-40.3562,108.219,1
Tasmania,1368,Banksiops,251.902,251.2,-70.8462,123.5821,1
Tasmania,1367,Chomatobatrachus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1366,Banksiops,251.902,251.2,-70.8462,123.5821,1
Tasmania,1365,Chomatobatrachus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1364,Derwentia,251.902,251.2,-70.8462,123.5821,1
Tasmania,1363,Banksiops,251.902,251.2,-70.8462,123.5821,1
Tasmania,1362,Chomatobatrachus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1361,Deltasaurus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1360,Banksiops,251.902,251.2,-70.8462,123.5821,1
Tasmania,1359,Chomatobatrachus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1358,Deltasaurus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1357,Derwentia,251.902,251.2,-70.8462,123.5821,1
Tasmania,1356,Chomatobatrachus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1355,Banksiops,251.902,251.2,-70.8462,123.5821,1
Tasmania,1354,Chomatobatrachus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1353,Deltasaurus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1352,Watsonisuchus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1351,Watsonisuchus,251.902,251.2,-70.8462,123.5821,1
Tasmania,1336,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1337,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1338,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1339,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1340,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1341,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1342,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1343,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1344,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1345,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1346,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1347,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1348,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1349,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Tasmania,1350,Bothriceps,259.51,251.2,-70.9492,126.1273,1
Madhya Pradesh,1335,Cherninia,247.2,242.0,-38.3913,59.0094,1
Madhya Pradesh,1334,Paracyclotosaurus,247.2,242.0,-38.3913,59.0094,1
Andhra Pradesh,1333,Eryosuchus,247.2,242.0,-39.8254,56.37,1
Andhra Pradesh,1332,Eryosuchus,247.2,242.0,-39.8254,56.37,1
Maharashtra,1331,Brachyops,251.902,247.2,-41.3663,55.7396,1
Andhra Pradesh,1330,Panthasaurus,237.0,208.5,-31.6663,57.7156,1
Andhra Pradesh,1329,Panthasaurus,237.0,208.5,-31.6663,57.7156,1
Andhra Pradesh,1328,Panthasaurus,237.0,208.5,-31.6663,57.7156,1
Andhra Pradesh,1327,Compsocerops,227.0,208.5,-25.4827,56.8524,1
Andhra Pradesh,1324,Kuttycephalus,227.0,208.5,-25.4827,56.8524,1
Andhra Pradesh,1325,Kuttycephalus,227.0,208.5,-25.4827,56.8524,1
Andhra Pradesh,1326,Kuttycephalus,227.0,208.5,-25.4827,56.8524,1
Baden-Wurttemberg,1323,Mastodonsaurus,247.2,237.0,26.4626,20.9891,1
Baden-Wurttemberg,1322,Plagiosternum,247.2,237.0,26.4626,20.9891,1
Baden-Wurttemberg,1321,Cyclotosaurus,227.0,208.5,32.5932,9.3339,1
Baden-Wurttemberg,1320,Plagiosternum,237.0,227.0,27.8516,12.0466,1
New Mexico,1319,Apachesaurus,237.0,227.0,1.7225,-43.6358,1
Sachsen-Anhalt,1318,Hemiprichisaurus,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1317,Plagiosaurus,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1316,Cyclotosaurus,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1315,Metoposaurus,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1314,Gerrothorax,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1313,Plagiosaurus,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1312,Gerrothorax,208.5,201.4,42.7067,10.1418,1
Sachsen-Anhalt,1311,Cyclotosaurus,208.5,201.4,42.7067,10.1418,1
Volgograd,1310,Trematosaurus,251.2,247.2,41.1651,41.0099,1
Yaroslavl,1309,Benthosuchus,251.2,247.2,42.3944,29.4489,1
Bashkortostan,1308,Benthosuchus,251.902,247.2,47.7835,44.5676,1
Samara,1307,Benthosuchus,251.902,247.2,47.7835,44.5676,1
Eastern Cape,1306,Xenotosuchus,247.2,242.0,-61.3754,-6.6214,1
Volgograd,1305,Parotosuchus,251.2,247.2,41.1651,41.0099,1
Volgograd,1304,Batrachosuchoides,251.2,247.2,41.1651,41.0099,1
Kirov,1303,Batrachosuchoides,251.2,247.2,48.6263,31.1073,1
Orenburg,1302,Parotosuchus,251.2,247.2,48.3133,44.0363,1
Western Australia,1301,Erythrobatrachus,251.902,247.2,-40.3562,108.219,1
Free State,1300,Eolydekkerina,251.902,247.2,-60.8084,-9.6701,1
Free State,1299,Lydekkerina,251.902,251.2,-60.8084,-9.6701,1
Free State,1298,Broomistega,251.902,247.2,-60.8807,-1.1886,1
Free State,1297,Lydekkerina,251.902,247.2,-60.8807,-1.1886,1
Free State,1296,Lydekkerina,251.902,247.2,-60.8807,-1.1886,1
KwaZulu-Natal,1295,Broomistega,251.902,247.2,-60.8807,-1.1886,1
KwaZulu-Natal,1294,Broomistega,251.902,251.2,-60.8807,-1.1886,1
KwaZulu-Natal,1293,Lydekkerina,251.902,251.2,-60.8807,-1.1886,1
Free State,1292,Lydekkerina,251.902,247.2,-60.8807,-1.1886,1
Free State,1291,Lydekkerina,251.902,247.2,-60.8807,-1.1886,1
Northeast Greenland,1290,Selenocara,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1289,Stoschiosaurus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1288,Stoschiosaurus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1287,Stoschiosaurus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1286,Luzocephalus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1285,Luzocephalus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1284,Luzocephalus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1283,Luzocephalus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1282,Tupilakosaurus,251.902,251.2,38.9051,5.2871,1
Northeast Greenland,1281,Tupilakosaurus,251.902,251.2,38.9051,5.2871,1
Svalbard,1280,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1279,Aphaneramma,251.2,248.9,47.6976,0.6657,1
Diana,1278,Deltacephalus,251.902,248.9,-37.335,38.8469,1
Svalbard,1277,Lyrocephaliscus,251.2,248.9,48.3437,1.4,1
Svalbard,1276,Lyrocephaliscus,251.2,248.9,48.3437,1.4,1
Svalbard,1275,Lyrocephaliscus,251.2,248.9,48.3437,1.4,1
Svalbard,1274,Lyrocephaliscus,251.2,248.9,47.6976,0.6657,1
Svalbard,1273,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1272,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1271,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1270,Aphaneramma,251.2,248.9,47.6976,0.6657,1
Svalbard,1269,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1268,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1267,Platystega,251.2,248.9,48.3437,1.4,1
Svalbard,1266,Tertrema,251.2,248.9,48.3437,1.4,1
Svalbard,1265,Peltostega,251.2,248.9,48.3437,1.4,1
Svalbard,1264,Tertrema,251.2,248.9,48.3437,1.4,1
Svalbard,1263,Aphaneramma,251.2,248.9,48.3437,1.4,1
Svalbard,1262,Aphaneramma,251.2,248.9,47.6976,0.6657,1
Svalbard,1261,Aphaneramma,251.2,248.9,47.6976,0.6657,1
Svalbard,1260,Lyrocephaliscus,251.2,248.9,48.3437,1.4,1
Svalbard,1259,Peltostega,251.2,248.9,48.3437,1.4,1
Svalbard,1258,Peltostega,251.2,248.9,47.6976,0.6657,1
Diana,1257,Wantzosaurus,251.902,248.9,-37.335,38.8469,1
Diana,1256,Edingerella,251.902,248.9,-37.335,38.8469,1
Diana,1255,Edingerella,251.902,248.9,-37.335,38.8469,1
Diana,1254,Edingerella,251.902,248.9,-37.335,38.8469,1
Diana,1253,Mahavisaurus,251.902,248.9,-37.335,38.8469,1
Diana,1252,Mahavisaurus,251.902,248.9,-37.335,38.8469,1
Diana,1251,Tertremoides,251.902,248.9,-37.335,38.8469,1
Diana,1250,Wantzosaurus,251.902,248.9,-37.335,38.8469,1
Diana,1249,Wantzosaurus,251.902,248.9,-37.335,38.8469,1
Diana,1248,Tertremoides,251.902,248.9,-37.335,38.8469,1
Diana,1247,Tertremoides,251.902,248.9,-37.335,38.8469,1
Diana,1246,Edingerella,251.902,248.9,-37.335,38.8469,1
Eastern Cape,1245,Laidleria,247.2,242.0,-63.335,-9.9696,1
Eastern Cape,1244,Pneumatostega,251.902,251.2,-62.6491,-13.244,1
Northern Cape,1243,Pneumatostega,251.902,251.2,-60.8084,-9.6701,1
Eastern Cape,1242,Rhinesuchoides,259.51,254.14,-60.8508,-19.3342,1
Eastern Cape,1241,Laccosaurus,259.51,254.14,-63.1595,-14.725,1
Free State,1240,Kestrosaurus,248.9,247.2,-58.7619,-5.3084,1
Eastern Cape,1239,Microposaurus,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,1238,Micropholis,251.902,251.2,-62.6491,-13.244,1
Eastern Cape,1229,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1230,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1231,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1232,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1233,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1234,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1235,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1236,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1237,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1227,Micropholis,251.902,251.2,-62.6491,-13.244,1
Eastern Cape,1228,Micropholis,251.902,251.2,-62.6491,-13.244,1
Eastern Cape,1226,Micropholis,251.902,251.2,-62.6491,-13.244,1
Free State,1224,Micropholis,251.902,247.2,-60.8084,-9.6701,1
Free State,1225,Micropholis,251.902,247.2,-60.8084,-9.6701,1
Free State,1223,Micropholis,251.902,251.2,-60.8084,-9.6701,1
Free State,1222,Micropholis,251.902,251.2,-60.8807,-1.1886,1
Free State,1221,Micropholis,251.902,251.2,-60.8084,-9.6701,1
Free State,1220,Micropholis,251.902,247.2,-60.8084,-9.6701,1
Free State,1218,Micropholis,251.902,251.2,-60.8084,-9.6701,1
Free State,1219,Micropholis,251.902,251.2,-60.8084,-9.6701,1
Free State,1217,Micropholis,251.902,251.2,-60.8807,-1.1886,1
Eastern Cape,1215,Trematosuchus,248.9,247.2,-62.6208,-11.8191,1
Eastern Cape,1216,Trematosuchus,248.9,247.2,-62.6208,-11.8191,1
Free State,1214,Trematosuchoides,248.9,247.2,-58.7619,-5.3084,1
Free State,1213,Xenotosuchus,247.2,242.0,-61.3754,-6.6214,1
Free State,1212,Microposaurus,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,1211,Microposaurus,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,1210,Batrachosuchus,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,1209,Micropholis,251.902,247.2,-62.6491,-13.244,1
Eastern Cape,1208,Trematosuchus,251.2,247.2,-60.7306,-8.3682,1
Free State,1207,Thabanchuia,251.902,251.2,-60.8084,-9.6701,1
Free State,1206,Kestrosaurus,251.2,247.2,-58.7619,-5.3084,1
Free State,1205,Kestrosaurus,251.2,247.2,-58.7619,-5.3084,1
Free State,1204,Bathignathus,251.2,247.2,-58.7619,-5.3084,1
Eastern Cape,1203,Xenotosuchus,247.2,242.0,-61.3754,-6.6214,1
Free State,1202,Kestrosaurus,251.2,247.2,-60.7306,-8.3682,1
Eastern Cape,1201,Watsonisuchus,248.9,247.2,-60.7306,-8.3682,1
Eastern Cape,1200,Xenotosuchus,247.2,242.0,-61.3754,-6.6214,1
Eastern Cape,1199,Watsonisuchus,251.902,251.2,-60.8084,-9.6701,1
Free State,1198,Kestrosaurus,248.9,247.2,-58.7619,-5.3084,1
Free State,1197,Kestrosaurus,248.9,247.2,-58.7619,-5.3084,1
Free State,1196,Rhytidosteus,251.902,248.9,-60.8084,-9.6701,1
Tatarstan,1195,Dvinosaurus,264.28,259.51,43.046,36.2856,1
Madhya Pradesh,1194,Rhinesuchus,259.51,251.902,-42.0893,64.1113,1
Astrakhan,1193,Inflectosaurus,248.9,247.2,39.5454,43.5092,1
Kostroma,1192,Rhinesuchus,251.902,247.2,45.2164,33.3228,1
Kostroma,1191,Rhinesuchus,251.902,247.2,45.2164,33.3228,1
Kirov,1190,Rhinesuchus,251.902,247.2,48.1979,31.766,1
Oklahoma,1189,Perryella,286.1,273.01,1.5211,-36.5866,1
Texas,1188,Eryops,283.5,273.01,1.0593,-36.5887,1
England,1187,Stenotosaurus,237.0,201.4,26.4437,6.2863,1
Texas,1185,Scapanops,298.9,293.52,-2.7466,-38.9219,1
New Mexico,1184,Conjunctio,298.9,290.1,2.4804,-43.1405,1
New Mexico,1183,Conjunctio,303.7,286.1,2.4804,-43.1405,1
Eastern Cape,1182,Rhinesuchoides,259.51,254.14,-63.1595,-14.725,1
West Bengal,1181,Indobrachyops,251.902,248.9,-45.4946,64.2439,1
England,1180,Dasyceps,298.9,293.52,12.7951,10.33,1
Ohio,1179,Adamanterpeton,309.8,307.4,-0.4818,-24.8936,1
Ohio,1178,Astreptorhachis,303.7,298.9,-0.4818,-24.8936,1
Northern Region,1177,Rhineceps,259.51,254.14,-47.7841,17.7482,1
Texas,1175,Neldasaurus,298.9,286.1,-2.7466,-38.9219,1
Texas,1176,Neldasaurus,298.9,286.1,-2.7466,-38.9219,1
Texas,1174,Neldasaurus,298.9,286.1,-2.7466,-38.9219,1
Texas,1173,Neldasaurus,298.9,273.01,-2.9808,-38.7628,1
Texas,1172,Neldasaurus,298.9,286.1,-2.7466,-38.9219,1
Texas,1171,Edops,303.7,286.1,-2.7466,-38.9219,1
Texas,1170,Edops,298.9,286.1,-2.7466,-38.9219,1
Texas,1169,Edops,298.9,293.52,-2.7466,-38.9219,1
Texas,1168,Edops,298.9,293.52,-2.7466,-38.9219,1
New Mexico,1167,Edops,298.9,273.01,-0.0183,-44.3526,1
Ohio,1166,Edops,293.52,290.1,-0.5077,-24.9119,1
Texas,1165,Chenoprosopus,303.7,286.1,-2.7466,-38.9219,1
New Mexico,1164,Lafonius,303.7,298.9,2.4804,-43.1405,1
Czechia,1163,Dawsonerpeton,301.4,300.9,16.0936,19.7625,1
Thuringia,1162,Branchierpeton,298.9,293.52,14.5677,17.8279,1
Saxony,1161,Branchierpeton,298.9,283.5,15.0951,17.64,1
Sachsen-Anhalt,1160,Branchierpeton,307.4,300.3,16.5382,16.2511,1
Saxony,1159,Branchierpeton,307.4,283.5,16.5382,16.2511,1
Czechia,1157,Branchierpeton,300.9,300.3,16.0936,19.7625,1
Thuringia,1156,Limnerpeton,303.7,298.9,14.5677,17.8279,1
Burgundy,1155,Micromelerpeton,298.9,283.5,10.1626,15.0595,1
Czechia,1154,Nyranerpeton,309.8,307.4,16.0936,19.7625,1
Czechia,1153,Cochleosaurus,309.8,307.4,16.0936,19.7625,1
Texas,1152,Eryops,283.5,273.01,2.4612,-39.3231,1
Texas,1151,Trimerorhachis,283.5,273.01,2.4612,-39.3231,1
Texas,1150,Trimerorhachis,286.1,273.01,0.6581,-40.4143,1
Texas,1149,Trimerorhachis,283.5,273.01,0.2573,-40.5036,1
Texas,1148,Trimerorhachis,283.5,273.01,-1.1855,-37.6892,1
Texas,1147,Eryops,283.5,273.01,-1.1855,-37.6892,1
Ohio,1146,Erpetosaurus,309.8,307.4,-0.4818,-24.8936,1
Texas,1145,Eryops,283.5,273.01,0.2573,-40.5036,1
Texas,1144,Trimerorhachis,283.5,273.01,0.2573,-40.5036,1
Texas,1143,Eryops,283.5,273.01,0.2573,-40.5036,1
Texas,1142,Trimerorhachis,286.1,273.01,-1.5505,-41.5857,1
Texas,1141,Trimerorhachis,286.1,273.01,-1.5505,-41.5857,1
New Mexico,1140,Apachesaurus,227.0,208.5,1.3572,-44.289,1
Rhineland-Palatinate,1139,Micromelerpeton,298.9,283.5,13.647,15.5968,1
Saxony,1138,Leptorophus,298.9,283.5,15.0951,17.64,1
Kansas,1137,Acroplous,293.52,290.1,3.7525,-35.5757,1
Nebraska,1136,Acroplous,298.9,293.52,3.9271,-35.4975,1
Nebraska,1135,Acroplous,298.9,293.52,3.9271,-35.4975,1
Rhineland-Palatinate,1134,Micromelerpeton,303.7,298.9,13.1412,15.7725,1
Orenburg,1133,Dvinosaurus,264.28,256.8,45.4379,42.556,1
Orenburg,1132,Konzhukovia,266.9,264.28,42.6534,40.3398,1
Nebraska,1131,Plemmyradytes,298.9,293.52,3.9271,-35.4975,1
Pennsylvania,1130,Fedexia,303.7,298.9,-1.3035,-22.1408,1
Texas,1129,Broiliellus,298.9,286.1,-2.7466,-38.9219,1
New Mexico,1128,Broiliellus,298.9,286.1,2.4804,-43.1405,1
Saxony,1127,Schoenfelderpeton,298.9,283.5,15.0951,17.64,1
Illinois,1126,Eumicrerpeton,309.8,307.4,3.8135,-29.3192,1
New Mexico,1125,Milnererpeton,303.7,298.9,2.4804,-43.1405,1
Illinois,1124,Amphibamus,309.8,307.4,3.8135,-29.3192,1
Kansas,1123,Eoscopus,303.7,298.9,1.7029,-36.6404,1
Castilla-La Manacha,1122,Iberospondylus,300.9,300.3,-9999.0,-9999.0,1
Oklahoma,1121,Tersomius,290.1,283.5,-0.73,-37.6741,1
