,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
0,146665,New Mexico,Rio Arriba,New Mexico,US,,Anconastes,305.9,298.9
1,147563,Texas,Baylor,Texas,US,,Broiliellus,283.5,273.01
2,147564,Texas,Clay,Texas,US,,Broiliellus,298.9,286.1
3,148243,Texas,Archer,Texas,US,,Eryops,290.1,283.5
4,148244,Texas,Archer,Texas,US,,Aspidosaurus,290.1,283.5
5,148245,Texas,Archer,Texas,US,,Zatrachys,290.1,283.5
6,148246,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
7,149740,Utah,San Juan,Utah,US,,Eryops,298.9,290.1
8,149741,Utah,San Juan,Utah,US,,Platyhystrix,298.9,290.1
9,149920,Texas,Garza,Texas,US,,Rileymillerus,227.0,208.5
10,149923,Texas,Garza,Texas,US,,Apachesaurus,227.0,208.5
11,157307,Oklahoma,Seminole,Oklahoma,US,,Eryops,303.7,298.9
12,219910,Texas,,Texas,US,,Eryops,298.9,286.1
17,220039,Texas,Scurry,Texas,US,,Metoposaurus,237.0,208.5
18,220192,Texas,Wichita,Texas,US,,Trimerorhachis,290.1,283.5
19,220193,Texas,Wichita,Texas,US,,Eryops,290.1,283.5
20,220202,New Mexico,Santa Fe,New Mexico,US,,Anaschisma,237.0,227.0
21,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
22,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
23,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
24,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
25,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
26,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
27,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
28,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
29,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
30,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
31,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
32,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
33,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
34,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
35,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
36,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
37,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
38,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
39,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
40,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
41,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
42,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
43,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
44,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
45,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
46,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
47,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
48,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
49,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
50,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
51,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
52,221286,Texas,Jones,Texas,US,,Trimerorhachis,283.5,273.01
53,229269,Texas,Baylor,Texas,US,,Parioxys,298.9,290.1
54,229270,Texas,,Texas,US,,Acheloma,290.1,283.5
55,229271,Texas,,Texas,US,,Parioxys,290.1,283.5
56,229273,Texas,,Texas,US,,Dissorophus,283.5,273.01
57,229327,Arizona,,Arizona,US,,Anaschisma,227.0,208.5
58,229336,Texas,Howard,Texas,US,,Anaschisma,237.0,208.5
59,283817,East Greenland,,East Greenland,GL,,Gerrothorax,227.0,208.5
60,283818,East Greenland,,East Greenland,GL,,Cyclotosaurus,227.0,208.5
61,286238,Kashmir,,Kashmir,IN,,Lysipterygium,298.9,290.1
62,286240,Kashmir,,Kashmir,IN,,Kashmirosaurus,298.9,290.1
63,287720,Oklahoma,Blaine,Oklahoma,US,,Nannospondylus,273.01,264.28
64,287732,Oklahoma,Blaine,Oklahoma,US,,Fayella,273.01,264.28
65,287732,Oklahoma,Blaine,Oklahoma,US,,Fayella,273.01,264.28
66,294219,New Mexico,Sandoval,New Mexico,US,,Eryops,298.9,286.1
67,295886,Texas,Archer,Texas,US,,Eryops,293.52,290.1
68,295887,Texas,Archer,Texas,US,,Eryops,293.52,290.1
69,295891,Texas,Archer,Texas,US,,Eryops,293.52,290.1
70,295893,Texas,Archer,Texas,US,,Eryops,293.52,290.1
71,295894,Texas,Archer,Texas,US,,Zatrachys,293.52,290.1
72,295897,Texas,Archer,Texas,US,,Eryops,293.52,290.1
73,295901,Texas,Archer,Texas,US,,Eryops,293.52,290.1
74,295906,Texas,Archer,Texas,US,,Eryops,290.1,283.5
75,295907,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
76,295911,Texas,Archer,Texas,US,,Eryops,290.1,283.5
77,295915,Texas,Wichita,Texas,US,,Eryops,290.1,283.5
78,295916,Texas,Wichita,Texas,US,,Trimerorhachis,290.1,283.5
79,295917,Texas,Wichita,Texas,US,,Parioxys,290.1,283.5
80,295931,Texas,Archer,Texas,US,,Eryops,290.1,283.5
81,295932,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
82,295938,Texas,Archer,Texas,US,,Eryops,290.1,283.5
83,295939,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
84,295942,Texas,Baylor,Texas,US,,Eryops,290.1,283.5
85,295943,Texas,Baylor,Texas,US,,Aspidosaurus,290.1,283.5
86,295944,Texas,Baylor,Texas,US,,Trimerorhachis,290.1,283.5
87,295947,Texas,Baylor,Texas,US,,Eryops,290.1,283.5
88,295949,Texas,Baylor,Texas,US,,Eryops,290.1,283.5
89,295950,Texas,Baylor,Texas,US,,Trimerorhachis,290.1,283.5
90,295957,Texas,Baylor,Texas,US,,Tersomius,290.1,283.5
91,295959,Texas,Archer,Texas,US,,Eryops,290.1,283.5
92,295960,Texas,Archer,Texas,US,,Zatrachys,290.1,283.5
93,295961,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
94,295964,Texas,Archer,Texas,US,,Eryops,290.1,283.5
95,295965,Texas,Archer,Texas,US,,Aspidosaurus,290.1,283.5
96,295966,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
97,295969,Texas,Archer,Texas,US,,Eryops,290.1,283.5
98,295970,Texas,Archer,Texas,US,,Trimerorhachis,290.1,283.5
99,295974,Texas,Baylor,Texas,US,,Eryops,290.1,283.5
100,295979,Texas,Wichita,Texas,US,,Eryops,290.1,283.5
101,295987,Texas,Baylor,Texas,US,,Eryops,290.1,273.01
102,295988,Texas,Baylor,Texas,US,,Trimerorhachis,290.1,273.01
103,295993,Texas,Baylor,Texas,US,,Broiliellus,290.1,273.01
104,295995,Texas,Baylor,Texas,US,,Eryops,290.1,273.01
105,295996,Texas,Baylor,Texas,US,,Broiliellus,290.1,273.01
106,295997,Texas,Baylor,Texas,US,,Trimerorhachis,290.1,273.01
107,296006,Texas,Baylor/Wilbarger,Texas,US,,Eryops,283.5,273.01
108,296007,Texas,Baylor/Wilbarger,Texas,US,,Trimerorhachis,283.5,273.01
109,296011,Texas,Baylor,Texas,US,,Eryops,290.1,273.01
110,296015,Texas,Baylor,Texas,US,,Eryops,290.1,273.01
111,296021,Texas,Baylor,Texas,US,,Eryops,290.1,273.01
112,296024,Texas,Baylor/Willbarger,Texas,US,,Eryops,283.5,273.01
113,296025,Texas,Baylor/Willbarger,Texas,US,,Dissorophus,283.5,273.01
114,296026,Texas,Baylor/Willbarger,Texas,US,,Aspidosaurus,283.5,273.01
115,296027,Texas,Baylor/Willbarger,Texas,US,,Dasyceps,283.5,273.01
116,296028,Texas,Baylor/Willbarger,Texas,US,,Trimerorhachis,283.5,273.01
117,296055,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
118,296056,Texas,Baylor,Texas,US,,Cacops,283.5,273.01
119,296057,Texas,Baylor,Texas,US,,Trimerorhachis,283.5,273.01
120,296061,Texas,Baylor,Texas,US,,Isodectes,283.5,273.01
121,296071,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
122,296077,Texas,Baylor,Texas,US,,Dissorophus,283.5,273.01
123,296079,Texas,Baylor,Texas,US,,Dissorophus,283.5,273.01
124,296082,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
125,296086,Texas,Baylor,Texas,US,,Zatrachys,283.5,273.01
126,296087,Texas,Baylor,Texas,US,,Trimerorhachis,283.5,273.01
127,296097,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
128,296101,Texas,Baylor,Texas,US,,Acheloma,283.5,273.01
129,296102,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
130,296103,Texas,Baylor,Texas,US,,Dissorophus,283.5,273.01
131,296104,Texas,Baylor,Texas,US,,Trimerorhachis,283.5,273.01
132,296111,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
133,296112,Texas,Baylor,Texas,US,,Trimerorhachis,283.5,273.01
134,296120,Texas,Baylor,Texas,US,,Trimerorhachis,283.5,273.01
135,296128,Texas,Wilbarger,Texas,US,,Zatrachys,283.5,273.01
136,296135,Texas,Baylor,Texas,US,,Eryops,283.5,273.01
137,296140,Texas,Archer,Texas,US,,Eryops,293.52,283.5
138,296141,Texas,Archer,Texas,US,,Trimerorhachis,293.52,283.5
139,296147,Texas,Baylor/Willbarger,Texas,US,,Anisodexis,283.5,273.01
140,296148,Texas,Baylor/Willbarger,Texas,US,,Acheloma,283.5,273.01
141,296150,Texas,Baylor,Texas,US,,Isodectes,283.5,273.01
142,296595,Oklahoma,McClain,Oklahoma,US,,Zatrachys,298.9,286.1
143,297321,Sardinia,Ogliastra region,Sardinia,IT,,Apateon,298.9,251.902
144,297323,Sardinia,Ogliastra region,Sardinia,IT,,Apateon,298.9,251.902
145,297325,Sardinia,Ogliastra region,Sardinia,IT,,Apateon,298.9,251.902
146,297327,Pennsylvania,Greene,Pennsylvania,US,,Eryops,293.52,290.1
147,297332,Ivanovo,,Ivanovo,RU,,Volgosuchus,251.902,247.2
148,297333,Ivanovo,,Ivanovo,RU,,Thoosuchus,251.902,247.2
149,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
150,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
151,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
152,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
153,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
154,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
155,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
156,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
157,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
158,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
159,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
160,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
161,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
162,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
163,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
164,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
165,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
166,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
167,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
168,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
169,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
170,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
171,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
172,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
173,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
174,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
175,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
176,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
177,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
178,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
179,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
180,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
181,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
182,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
183,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
184,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
185,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
186,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
187,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
188,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
189,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
190,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
191,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
192,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
193,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
194,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
195,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
196,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
197,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
198,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
199,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
200,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
201,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
202,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
203,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
204,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
205,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
206,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
207,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
208,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
209,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
210,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
211,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
212,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
213,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
214,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
215,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
216,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
217,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
218,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
219,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
220,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
221,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
222,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
223,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
224,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
225,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
226,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
227,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
228,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
229,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
230,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
231,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
232,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
233,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
234,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
235,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
236,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
237,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
238,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
239,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
240,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
241,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
242,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
243,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
244,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
245,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
246,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
247,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
248,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
249,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
250,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
251,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
252,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
253,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
254,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
255,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
256,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
257,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
258,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
259,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
260,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
261,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
262,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
263,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
264,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
265,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
266,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
267,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
268,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
269,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
270,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
271,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
272,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
273,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
274,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
275,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
276,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
277,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
278,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
279,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
280,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
281,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
282,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
283,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
284,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
285,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
286,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
287,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
288,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
289,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
290,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
291,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
292,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
293,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
294,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
295,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
296,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
297,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
298,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
299,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
300,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
301,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
302,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
303,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
304,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
305,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
306,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
307,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
308,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
309,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
310,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
311,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
312,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
313,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
314,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
315,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
316,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
317,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
318,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
319,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
320,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
321,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
322,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
323,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
324,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
325,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
326,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
327,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
328,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
329,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
330,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
331,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
332,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
333,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
334,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
335,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
336,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
337,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
338,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
339,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
340,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
341,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
342,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
343,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
344,297334,Volgograd,Nikolsk,Volgograd,RU,,Benthosuchus,251.2,247.2
