genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Elliotsmithia,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Elph,44.03487,44.03487,0,1,0,0,0,0.0,-0.30335579218285075
Emydochampsa,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Emydops,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Emydorhinus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Emydorhynchus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Emyduranus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Endothiodon,-63.15948,-19.66153,0,0,1,1,0,43.49795,2.174039400610738
Ennatosaurus,5.982186,42.68761,0,1,1,0,0,36.705424,1.7871758528038766
Eodicynodon,-65.24442,-65.24442,0,0,0,1,0,0.0,-0.30335579218285075
Eosimops,-63.48283,-62.75164,0,0,0,1,0,0.731189999999998,-0.26171137926181104
Ericiolacerta,-77.5844,-58.08447,0,0,0,1,1,19.49993,0.8072490257869958
Eriphostoma,-62.75164,-60.85079,0,0,0,1,0,1.9008499999999984,-0.19509421543678138
Estemmenosuchus,42.20409,44.97893,0,1,0,0,0,2.7748399999999975,-0.14531672880695937
Etjoia,-47.29913,-47.29913,0,0,0,1,0,0.0,-0.30335579218285075
Euchambersia,-61.36501,-61.36501,0,0,0,1,0,0.0,-0.30335579218285075
Euptychognathus,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Exaeretodon,-49.04351,11.92386,0,0,1,1,0,60.967369999999995,3.168997947597255
Galechirus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Galeops,-62.75164,-60.85079,0,0,0,1,0,1.9008499999999984,-0.19509421543678138
Galepus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Galesaurus,-62.88224,-60.80844,0,0,0,1,0,2.0738000000000056,-0.1852439696529302
Geikia,-47.78411,27.72345,0,1,0,1,0,75.50756,3.9971242571889802
Glanosuchus,-65.24442,-62.75164,0,0,0,1,0,2.4927800000000033,-0.16138125801073439
Gordonia,27.72345,27.72345,0,1,0,0,0,0.0,-0.30335579218285075
