genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Thelerpeton,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.3179518273738846
Tholodus,12.92433,41.91759,0,1,1,0,0,28.99326,1.9373694235524261
Tichvinskia,46.41431,48.62633,0,1,0,0,0,2.2120200000000025,-0.14588370831883443
Ticinosuchus,20.93788,20.93788,0,0,1,0,0,0.0,-0.3179518273738846
Timanophon,50.88652,52.34648,0,1,0,0,0,1.4599600000000024,-0.20438478408512087
Trachelosaurus,28.4265,28.4265,0,1,0,0,0,0.0,-0.3179518273738846
Tramuntanasaurus,-44.98865,-44.98865,0,0,0,1,0,0.0,-0.3179518273738846
Tropidosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.3179518273738846
Turfanosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.3179518273738846
Uralosaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.1670964351776839
Utatsusaurus,17.29201,32.04066,0,1,1,0,0,14.748650000000001,0.82931287371438
Vellbergia,27.72418,27.72418,0,1,0,0,0,0.0,-0.3179518273738846
Vjushkovisaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.1670964351776839
Vonhuenia,45.21636,45.21636,0,1,0,0,0,0.0,-0.3179518273738846
Vritramimosaurus,48.31328,48.31328,0,1,0,0,0,0.0,-0.3179518273738846
Vytshegdosuchus,49.80777,49.80777,0,1,0,0,0,0.0,-0.3179518273738846
Wangosaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3179518273738846
Wapitisaurus,31.61801,31.61801,0,1,0,0,0,0.0,-0.3179518273738846
Weigeltisaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.160706169275761
Wimanius,20.93788,20.93788,0,0,1,0,0,0.0,-0.3179518273738846
Wumengosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3179518273738846
Xilousuchus,40.04971,40.04971,0,1,0,0,0,0.0,-0.3179518273738846
Xinminosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3179518273738846
Xinpusaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3179518273738846
Yarasuchus,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.3179518273738846
Youngetta,40.06549,40.06549,0,1,0,0,0,0.0,-0.3179518273738846
Youngina,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.13836396389109373
Youngosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.3179518273738846
Yunguisaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3179518273738846
Zanclodon,26.11694,27.72418,0,1,0,0,0,1.607240000000001,-0.19292820025024257
Zhongjiania,32.58371,32.58371,0,1,0,0,0,0.0,-0.3179518273738846
