occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
1584331,Saarland,Lebach/Saar,Saarland,DE,,Archegosaurus,298.9,283.5
1104070,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Hemiprichisaurus,208.5,201.4
1104073,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Plagiosaurus,208.5,201.4
1104074,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Cyclotosaurus,208.5,201.4
1104076,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Metoposaurus,208.5,201.4
1104083,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Gerrothorax,208.5,201.4
1104084,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Plagiosaurus,208.5,201.4
1104088,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Gerrothorax,208.5,201.4
1104091,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Cyclotosaurus,208.5,201.4
1315480,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Branchierpeton,307.4,300.3
1419107,Sachsen-Anhalt,Salzlandkreis,Sachsen-Anhalt,DE,,Parotosuchus,248.9,247.2
1419108,Sachsen-Anhalt,Salzlandkreis,Sachsen-Anhalt,DE,,Trematosaurus,248.9,247.2
1419653,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Cyclotosaurus,208.5,201.4
517728,Saxony,Weisseritzkreis,Saxony,DE,,Onchiodon,293.52,290.1
517729,Saxony,Weisseritzkreis,Saxony,DE,,Onchiodon,293.52,290.1
517730,Saxony,Weisseritzkreis,Saxony,DE,,Apateon,293.52,290.1
517731,Saxony,Weisseritzkreis,Saxony,DE,,Branchierpeton,293.52,290.1
517732,Saxony,Weisseritzkreis,Saxony,DE,,Acanthostomatops,293.52,290.1
1315479,Saxony,Bockelwitz,Saxony,DE,,Branchierpeton,298.9,283.5
1315481,Saxony,,Saxony,DE,,Branchierpeton,307.4,283.5
1330421,Saxony,Bockelwitz,Saxony,DE,,Leptorophus,298.9,283.5
1334970,Saxony,Bockelwitz,Saxony,DE,,Schoenfelderpeton,298.9,283.5
1338557,Saxony,,Saxony,DE,,Onchiodon,298.9,273.01
1338616,Saxony,Bockelwitz,Saxony,DE,,Apateon,298.9,283.5
1423664,Saxony,Weisseritzkreis,Saxony,DE,,Archegosaurus,293.52,290.1
1076287,Schleswig-Holstein,Pinneburg,Schleswig-Holstein,DE,,Parotosuchus,251.2,248.9
1419634,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Mastodonsaurus,247.2,242
790003,Thuringia,Gotha,Thuringia,DE,,Georgenthalia,290.1,283.5
825283,Thuringia,Gotha,Thuringia,DE,,Tambachia,290.1,283.5
929775,Thuringia,Ilm-Kreis,Thuringia,DE,,Plagiosuchus,239.7,237
929808,Thuringia,Erfurt,Thuringia,DE,,Mastodonsaurus,239.7,237
929809,Thuringia,,Thuringia,DE,,Mastodonsaurus,239.7,237
929812,Thuringia,Hildburghausen,Thuringia,DE,,Mastodonsaurus,239.7,237
1016620,Thuringia,Gotha,Thuringia,DE,,Rotaryus,290.1,283.5
1076974,Thuringia,Wartburgkreis,Thuringia,DE,,Trematosaurus,251.2,247.2
1315463,Thuringia,Gotha District,Thuringia,DE,,Branchierpeton,298.9,293.52
1315505,Thuringia,Emsetal,Thuringia,DE,,Limnerpeton,303.7,298.9
1338317,Thuringia,Suhl,Thuringia,DE,,Apateon,303.7,298.9
1338507,Thuringia,Emsetal,Thuringia,DE,,Onchiodon,303.7,298.9
1338510,Thuringia,,Thuringia,DE,,Onchiodon,303.7,298.9
1338514,Thuringia,,Thuringia,DE,,Onchiodon,298.9,293.52
1338519,Thuringia,Emsetal,Thuringia,DE,,Melanerpeton,303.7,298.9
1338520,Thuringia,,Thuringia,DE,,Melanerpeton,298.9,293.52
1338551,Thuringia,,Thuringia,DE,,Melanerpeton,293.52,290.1
1338552,Thuringia,,Thuringia,DE,,Onchiodon,293.52,290.1
1338553,Thuringia,,Thuringia,DE,,Onchiodon,298.9,293.52
1338554,Thuringia,,Thuringia,DE,,Onchiodon,298.9,290.1
1338566,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1338566,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1338566,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1338613,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1338615,Thuringia,Emsetal,Thuringia,DE,,Apateon,303.7,298.9
1338617,Thuringia,,Thuringia,DE,,Apateon,293.52,290.1
1338618,Thuringia,,Thuringia,DE,,Apateon,293.52,290.1
1338794,Thuringia,Gotha,Thuringia,DE,,Sclerocephalus,298.9,283.5
1338795,Thuringia,,Thuringia,DE,,Sclerocephalus,298.9,283.5
1338809,Thuringia,Suhl,Thuringia,DE,,Sclerocephalus,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
