Time	mat_z_trans	map_z_trans	wmm_z_trans	cmm_z_trans	wmmcmm_z_trans	wetmon_z_trans	drymon_z_trans	wetdry_z_trans
255.2	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.3	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.4	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.5	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.6	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.7	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.8	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
255.9	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.1	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.2	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.3	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.4	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.5	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.6	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.7	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.8	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
256.9	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.1	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.2	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.3	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.4	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.5	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.6	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.7	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.8	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
257.9	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
258	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
258.1	-1.013535997	-0.105044529	1.08251691	-1.479153218	1.664987412	-0.063728736	0.054401397	-0.125814923
