genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Tramuntanasaurus,-44.98865,-44.98865,0,0,0,1,0,0.0,-0.3368251980293161
Trialestes,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Tricuspisaurus,35.96879,35.96879,0,1,0,0,0,0.0,-0.3368251980293161
Trilophosaurus,-1.470099,1.353064,0,0,1,0,0,2.823163,-0.12430234998670298
Tropidosuchus,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.3368251980293161
Tuebingosaurus,30.98263,30.98263,0,1,0,0,0,0.0,-0.3368251980293161
Turfanosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.3368251980293161
Typothorax,-1.470099,6.088668,0,0,1,0,0,7.5587670000000005,0.2321857625601074
Uatchitodon,1.353064,1.982645,0,0,1,0,0,0.629581,-0.28943142473549055
Unaysaurus,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
Unguinychus,1.357201,1.357201,0,0,1,0,0,0.0,-0.3368251980293161
Uralosaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.19083652870133153
Utatsusaurus,17.29201,32.04066,0,1,1,0,0,14.748650000000001,0.7734277709929068
Vallesaurus,20.34746,20.34746,0,0,1,0,0,0.0,-0.3368251980293161
Vancleavea,1.063348,8.831093,0,0,1,0,0,7.767745,0.24791726645777432
Variodens,34.05859,37.62532,0,1,0,0,0,3.5667299999999997,-0.06832790694161432
Vellbergia,27.72418,27.72418,0,1,0,0,0,0.0,-0.3368251980293161
Velocipes,38.38995,38.38995,0,1,0,0,0,0.0,-0.3368251980293161
Venaticosuchus,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.3368251980293161
Venetoraptor,-49.47713,-46.11636,0,0,0,1,0,3.3607700000000023,-0.08383222099746447
Vinitasaura,1.982645,1.982645,0,0,1,0,0,0.0,-0.3368251980293161
Vivaron,3.836582,3.836582,0,0,1,0,0,0.0,-0.3368251980293161
Vjushkovisaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.19083652870133153
Volcanosuchus,-30.8144,-30.8144,0,0,0,1,0,0.0,-0.3368251980293161
Vonhuenia,45.21636,45.21636,0,1,0,0,0,0.0,-0.3368251980293161
Vritramimosaurus,48.31328,48.31328,0,1,0,0,0,0.0,-0.3368251980293161
Vytshegdosuchus,49.80777,49.80777,0,1,0,0,0,0.0,-0.3368251980293161
Wahlisaurus,39.82208,39.82208,0,1,0,0,0,0.0,-0.3368251980293161
Waluchelys,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.3368251980293161
Wangosaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3368251980293161
Wannia,-1.470099,-1.470099,0,0,1,0,0,0.0,-0.3368251980293161
Wapitisaurus,31.61801,31.61801,0,1,0,0,0,0.0,-0.3368251980293161
Weigeltisaurus,25.61333,27.6348,0,1,0,0,0,2.021469999999997,-0.18465241819595168
Whitakersaurus,8.831093,8.831093,0,0,1,0,0,0.0,-0.3368251980293161
Wimanius,20.93788,20.93788,0,0,1,0,0,0.0,-0.3368251980293161
Wumengosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Xenodiphyodon,1.982645,1.982645,0,0,1,0,0,0.0,-0.3368251980293161
Xilousuchus,40.04971,40.04971,0,1,0,0,0,0.0,-0.3368251980293161
Xingxiulong,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Xinminosaurus,12.57983,12.57983,0,0,1,0,0,0.0,-0.3368251980293161
Xinpusaurus,18.78245,27.01127,0,1,1,0,0,8.228819999999999,0.2826261983052262
Yarasuchus,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.3368251980293161
Yelaphomte,-52.85442,-52.85442,0,0,0,1,0,0.0,-0.3368251980293161
Yimenosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Youngetta,40.06549,40.06549,0,1,0,0,0,0.0,-0.3368251980293161
Youngina,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1630309913017909
Youngosuchus,61.32352,61.32352,0,1,0,0,0,0.0,-0.3368251980293161
Yunguisaurus,18.78245,18.78245,0,0,1,0,0,0.0,-0.3368251980293161
Yunnanosaurus,52.14119,52.14119,0,1,0,0,0,0.0,-0.3368251980293161
Zanclodon,26.11694,35.96879,0,1,0,0,0,9.851849999999999,0.40480510120902674
Zhongjiania,32.58371,32.58371,0,1,0,0,0,0.0,-0.3368251980293161
Zupaysaurus,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.3368251980293161
new Neotheropoda,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
new Rhynchocephalia,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.3368251980293161
