genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Porosteognathus,40.12712,40.69209,0,1,0,0,0,0.5649700000000024,-0.2619216297957272
Pravoslavlevia,44.03487,44.03487,0,1,0,0,0,0.0,-0.29742455904134807
Pristerodon,-63.15948,-42.23717,0,0,0,1,0,20.922310000000003,1.0173413428382962
Pristerognathoides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Pristerognathus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Pristerosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Probainognathus,-49.98075,-49.47713,0,0,0,1,0,0.503619999999998,-0.2657768870823424
Proburnetia,44.38761,44.38761,0,1,0,0,0,0.0,-0.29742455904134807
Procynosuchus,-63.15948,39.54136,0,1,0,1,0,102.70084,6.156335208708821
Prodicynodon,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.15234560313205725
Progalesaurus,-62.64909,-62.64909,0,0,0,1,0,0.0,-0.29742455904134807
Promoschorhynchus,-63.15948,-61.36501,0,0,0,1,0,1.794470000000004,-0.18465938311450392
Protheriodon,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29742455904134807
Protuberum,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29742455904134807
Prozostrodon,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29742455904134807
Pseudotherium,-52.00118,-52.00118,0,0,0,1,0,0.0,-0.29742455904134807
Pseudotriconodon,1.357201,39.29812,0,1,1,0,0,37.940918999999994,2.086797192150443
Ptomalestes,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Purlovia,43.07523,46.3931,0,1,0,0,0,3.317869999999999,-0.08892834887767999
Putillosaurus,41.16511,41.16511,0,1,0,0,0,0.0,-0.29742455904134807
Pyozia,42.68761,42.68761,0,1,0,0,0,0.0,-0.29742455904134807
Rabidosaurus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.17555695413380035
Raranimus,39.6978,39.6978,0,1,0,0,0,0.0,-0.29742455904134807
Rastodon,-51.32705,-51.32705,0,0,0,1,0,0.0,-0.29742455904134807
Rechnisaurus,-46.55859,-39.82536,0,0,0,1,0,6.733229999999999,0.12569416989026014
Redondagnathus,1.357201,1.357201,0,0,1,0,0,0.0,-0.29742455904134807
Regisaurus,-60.80844,-60.80844,0,0,0,1,0,0.0,-0.29742455904134807
Reiszia,42.68761,42.68761,0,1,0,0,0,0.0,-0.29742455904134807
Repelinosaurus,-2.617971,-2.617971,0,0,1,0,0,0.0,-0.29742455904134807
Rewaconodon,-30.8144,-1.470099,0,0,1,1,0,29.344300999999998,1.5465824540127908
Rhachiocephalus,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.6687695277866947
Rhadiodromus,46.885,48.82432,0,1,0,0,0,1.9393200000000022,-0.17555695413380035
Rhinodicynodon,48.82432,48.82432,0,1,0,0,0,0.0,-0.29742455904134807
Rhopalodon,40.69209,42.6534,0,1,0,0,0,1.9613099999999974,-0.17417509418705798
Riebeeckosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Riograndia,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29742455904134807
Riojanodon,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.29742455904134807
Robertia,-65.18245,-62.75164,0,0,0,1,0,2.430810000000001,-0.14467153597897783
Rosieria,37.62532,37.62532,0,1,0,0,0,0.0,-0.29742455904134807
Ruberodon,-30.8144,-30.8144,0,0,0,1,0,0.0,-0.29742455904134807
Rubidgea,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.6687695277866947
Ruhuhucerberus,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.29742455904134807
Ruthenosaurus,8.535905,8.535905,0,0,1,0,0,0.0,-0.29742455904134807
Sangusaurus,-49.04351,-46.55859,0,0,0,1,0,2.4849199999999954,-0.14127124304044952
Santacruzgnathus,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.29742455904134807
Santacruzodon,-49.47713,-49.47713,0,0,0,1,0,0.0,-0.29742455904134807
Santagnathus,-46.11636,-46.11636,0,0,0,1,0,0.0,-0.29742455904134807
Sauroctonus,-47.78411,43.04599,0,1,0,1,0,90.8301,5.410373401332926
Sauroscaptor,-42.23717,-42.23717,0,0,0,1,0,0.0,-0.29742455904134807
Scalenodon,-49.04351,-46.55859,0,0,0,1,0,2.4849199999999954,-0.14127124304044952
Scalopocephalus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.29742455904134807
Scalopodontes,44.38761,44.38761,0,1,0,0,0,0.0,-0.29742455904134807
Scalopognathus,53.44968,53.44968,0,1,0,0,0,0.0,-0.29742455904134807
Scaloporhinus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.29742455904134807
Scaloposaurus,-63.15948,-60.80844,0,0,0,1,0,2.3510400000000047,-0.14968431305727053
Scaloposuchus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.29742455904134807
Scylacoides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Scylacops,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.6687695277866947
Scylacosaurus,-62.75164,-61.36501,0,0,0,1,0,1.3866300000000038,-0.21028820351830227
Scylacosuchus,45.43791,45.43791,0,1,0,0,0,0.0,-0.29742455904134807
Scymnosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Secodontosaurus,-2.980824,-0.7299915,0,0,1,0,0,2.2508325,-0.15598139039302414
Sesamondontoides,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.29742455904134807
Shaanbeikannemeyeria,42.97892,42.97892,0,1,0,0,0,0.0,-0.29742455904134807
Shansiodon,-63.33496,40.81749,0,1,0,1,0,104.15245,6.24755493209632
Shiguaignathus,38.44569,38.44569,0,1,0,0,0,0.0,-0.29742455904134807
Silphedosuchus,48.31328,48.31328,0,1,0,0,0,0.0,-0.29742455904134807
Silphoictidoides,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.29742455904134807
Sinoconodon,37.62532,37.62532,0,1,0,0,0,0.0,-0.29742455904134807
Sinognathus,40.81749,40.81749,0,1,0,0,0,0.0,-0.29742455904134807
Sinokannemeyeria,40.81749,40.81749,0,1,0,0,0,0.0,-0.29742455904134807
Sinophoneus,39.6978,39.6978,0,1,0,0,0,0.0,-0.29742455904134807
Sintocephalus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.29742455904134807
Siriusgnathus,-49.47713,-46.11636,0,0,0,1,0,3.3607700000000023,-0.08623249659413
Sludica,42.45765,44.03487,0,1,0,0,0,1.577219999999997,-0.19831145557607063
Smilesaurus,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.15234560313205725
Sphenacodon,0.3448635,12.79505,0,0,1,0,0,12.4501865,0.4849498863350119
Stahleckeria,-49.39534,-47.01264,0,0,0,1,0,2.3827,-0.147694786640087
Stereophallodon,-2.746595,-2.746595,0,0,1,0,0,0.0,-0.29742455904134807
Struthiocephaloides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Struthiocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Styracocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Suchogorgon,44.03487,44.03487,0,1,0,0,0,0.0,-0.29742455904134807
Suminia,43.51609,44.38761,0,1,0,0,0,0.8715200000000038,-0.2426579114385665
Sungeodon,61.73232,61.73232,0,1,0,0,0,0.0,-0.29742455904134807
Sycosaurus,-60.85079,-47.78411,0,0,0,1,0,13.066680000000005,0.523690571877404
Syodon,40.12712,44.4384,0,1,0,0,0,4.3112800000000036,-0.026502087409120207
Syops,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.29742455904134807
Sysphinctostoma,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.29742455904134807
Tambacarnifex,15.55887,15.55887,0,0,1,0,0,0.0,-0.29742455904134807
Tamboeria,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Taoheodon,34.76487,34.76487,0,1,0,0,0,0.0,-0.29742455904134807
Tapinocaninus,-65.24442,-65.24442,0,0,0,1,0,0.0,-0.29742455904134807
Tapinocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Taurocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Tessellatia,-50.49719,-50.49719,0,0,0,1,0,0.0,-0.29742455904134807
Tetraceratops,1.059264,1.059264,0,0,1,0,0,0.0,-0.29742455904134807
Tetracynodon,-63.15948,-58.08447,0,0,0,1,0,5.075009999999999,0.021490995679818565
Tetragonias,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29742455904134807
Theriognathus,-63.15948,-46.55859,0,0,0,1,0,16.60089,0.7457816697572294
Therioides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Theroteinus,37.62532,37.62532,0,1,0,0,0,0.0,-0.29742455904134807
Thliptosaurus,-63.50161,-63.50161,0,0,0,1,0,0.0,-0.29742455904134807
Thomasia,34.05859,42.70672,0,1,0,0,0,8.648129999999995,0.24602721272870987
Thrinaxodon,-77.5844,-60.80844,0,0,0,1,1,16.775960000000005,0.7567831350085366
Tigrisuchus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.29742455904134807
Tikitherium,-30.8144,-30.8144,0,0,0,1,0,0.0,-0.29742455904134807
Titanogomphodon,-47.29913,-47.29913,0,0,0,1,0,0.0,-0.29742455904134807
Titanophoneus,40.12712,42.6534,0,1,0,0,0,2.52628,-0.13867216494143714
Titanosuchus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Traversodon,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.29742455904134807
Traversodontoides,38.59966,38.59966,0,1,0,0,0,0.0,-0.29742455904134807
Trichasaurus,-1.18553,-1.18553,0,0,1,0,0,0.0,-0.29742455904134807
Tricuspes,32.59323,39.29812,0,1,0,0,0,6.704889999999999,0.12391327353324844
Trirachodon,-63.33496,-46.55859,0,0,0,1,0,16.77637,0.7568088995641599
Trochorhinus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Trochosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Trochosuchus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Tropidostoma,-65.18245,-60.85079,0,0,0,1,0,4.331659999999999,-0.02522140047348539
Trucidocynodon,-49.47713,-46.11636,0,0,0,1,0,3.3607700000000023,-0.08623249659413
Turfanodon,36.878,61.09881,0,1,0,0,0,24.22081,1.2246203348496947
Ufudocyclops,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.29742455904134807
Ulemica,40.12712,42.6534,0,1,0,0,0,2.52628,-0.13867216494143714
Ulemosaurus,40.12712,42.6534,0,1,0,0,0,2.52628,-0.13867216494143714
Uniserium,37.62532,37.62532,0,1,0,0,0,0.0,-0.29742455904134807
Uralocynodon,45.43791,45.43791,0,1,0,0,0,0.0,-0.29742455904134807
Uralokannemeyeria,48.82432,48.82432,0,1,0,0,0,0.0,-0.29742455904134807
Urumchia,59.10634,59.10634,0,1,0,0,0,0.0,-0.29742455904134807
Ustia,44.03487,44.03487,0,1,0,0,0,0.0,-0.29742455904134807
Varanodon,2.689371,2.689371,0,0,1,0,0,0.0,-0.29742455904134807
Varanops,-0.7299915,1.059264,0,0,1,0,0,1.7892554999999999,-0.18498706427377154
Varanosaurus,-2.980824,1.059264,0,0,1,0,0,4.040088,-0.04354389562544762
Vaughnictis,5.857367,5.857367,0,0,1,0,0,0.0,-0.29742455904134807
Venyukovia,42.6534,42.6534,0,1,0,0,0,0.0,-0.29742455904134807
Vetusodon,-63.50161,-63.50161,0,0,0,1,0,0.0,-0.29742455904134807
Viatkogorgon,44.38761,44.38761,0,1,0,0,0,0.0,-0.29742455904134807
Viatkosuchus,44.38761,44.38761,0,1,0,0,0,0.0,-0.29742455904134807
Vinceria,-49.50839,-49.50839,0,0,0,1,0,0.0,-0.29742455904134807
Vivaxosaurus,43.04599,47.69551,0,1,0,0,0,4.649519999999995,-0.005246957423389179
Wadiasaurus,-39.82536,-39.82536,0,0,0,1,0,0.0,-0.29742455904134807
Walteria,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.29742455904134807
Watongia,2.689371,2.689371,0,0,1,0,0,0.0,-0.29742455904134807
Woutersia,37.62532,37.62532,0,1,0,0,0,0.0,-0.29742455904134807
Woznikella,29.61478,33.3149,0,1,0,0,0,3.700120000000002,-0.06490761378707587
Xiyukannemeyeria,60.65037,61.32352,0,1,0,0,0,0.6731499999999997,-0.25512355753385285
Yikezhaogia,42.97892,42.97892,0,1,0,0,0,0.0,-0.29742455904134807
Zambiasaurus,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.29742455904134807
