occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
837590,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Lanthaniscus,273.01,264.28
837648,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
837649,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
837650,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
837651,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
837652,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838080,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Scutosaurus,264.28,256.8
841368,Arkhangelsk,Novaya Zemlya,Arkhangelsk,RU,,Orenburgia,251.2,247.2
841368,Arkhangelsk,Novaya Zemlya,Arkhangelsk,RU,,Orenburgia,251.2,247.2
841373,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Orenburgia,251.2,247.2
841374,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Orenburgia,251.2,247.2
842017,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Timanophon,251.2,247.2
842020,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Timanophon,251.2,247.2
847011,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Orenburgia,251.2,247.2
847020,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Boreopricea,251.2,247.2
847023,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Orenburgia,251.2,247.2
847025,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Boreopricea,251.2,247.2
929822,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,Augustaburiania,251.2,247.2
1374680,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Lanthaniscus,273.01,264.28
1374681,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
1374682,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nycteroleter,273.01,264.28
1374686,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Macroleter,273.01,264.28
1374687,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
1374690,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1374692,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Macroleter,273.01,264.28
1374692,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Macroleter,273.01,264.28
1374693,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
1374695,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1374698,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
1374699,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Lanthanolania,273.01,264.28
1374701,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1374703,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1374705,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1374705,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1385576,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
1385577,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
1385578,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Macroleter,273.01,264.28
286782,Bashkortostan,Belebei,Bashkortostan,RU,,Belebey,266.9,264.28
789767,Bashkortostan,Belebei,Bashkortostan,RU,,Bashkyroleter,266.9,264.28
789767,Bashkortostan,Belebei,Bashkortostan,RU,,Bashkyroleter,266.9,264.28
789767,Bashkortostan,Belebei,Bashkortostan,RU,,Bashkyroleter,266.9,264.28
789771,Bashkortostan,,Bashkortostan,RU,,Chalishevia,242,237
789773,Bashkortostan,,Bashkortostan,RU,,Energosuchus,242,237
799826,Bashkortostan,Belebei,Bashkortostan,RU,,Rhipaeosaurus,266.9,264.28
879452,Bashkortostan,,Bashkortostan,RU,,Dongusuchus,247.2,242
879453,Bashkortostan,,Bashkortostan,RU,,Uralosaurus,247.2,242
879454,Bashkortostan,,Bashkortostan,RU,,Vjushkovisaurus,247.2,242
1163590,Bashkortostan,,Bashkortostan,RU,,Jushatyria,247.2,242
1416219,Bashkortostan,,Bashkortostan,RU,,Garjainia,248.9,247.2
1416225,Bashkortostan,,Bashkortostan,RU,,Garjainia,248.9,247.2
1640373,Chuvasia Republic,,Chuvasia Republic,RU,,Rhipaeosaurus,264.28,259.51
299715,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
737160,Kirov,Malmyzh,Kirov,RU,,Gecatogomphius,276.5,266.9
747151,Kirov,Slobodskoi,Kirov,RU,,Nyctiboetus,276.5,266.9
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
790206,Kirov,Kotelnich,Kirov,RU,,Emeroleter,264.28,259.51
799811,Kirov,Slobodskoi,Kirov,RU,,Nyctiboetus,276.5,266.9
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
814161,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
838751,Kirov,Nagorsk,Kirov,RU,,Tichvinskia,251.2,247.2
838751,Kirov,Nagorsk,Kirov,RU,,Tichvinskia,251.2,247.2
838751,Kirov,Nagorsk,Kirov,RU,,Tichvinskia,251.2,247.2
838751,Kirov,Nagorsk,Kirov,RU,,Tichvinskia,251.2,247.2
842974,Kirov,Darovskoi,Kirov,RU,,Phaanthosaurus,251.902,251.2
1382830,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
387512,Komi,Luza/Pre-Luza,Komi,RU,,Chasmatosuchus,251.2,247.2
411697,Komi,,Komi,RU,,Timanophon,251.2,247.2
789766,Komi,Ust-Vymskii,Komi,RU,,Kapes,251.2,247.2
840200,Komi,Ust-Vymskii,Komi,RU,,Kapes,251.2,247.2
958043,Komi,Ust-Vymskii,Komi,RU,,Vytshegdosuchus,251.2,247.2
1127579,Komi,Usinskii,Komi,RU,,Malutinisuchus,242,237
1347709,Komi,Ust-Vymskii,Komi,RU,,Chasmatosuchus,251.2,247.2
914556,Nenets,Franz Josef Land,Nenets,RU,,Alexeyisaurus,227,208.5
384378,Nizhegorod,Vetluga,Nizhegorod,RU,,Vonhuenia,251.902,251.2
792619,Nizhegorod,Vetluga,Nizhegorod,RU,,Phaanthosaurus,251.902,251.2
792621,Nizhegorod,Krasnye Baki,Nizhegorod,RU,,Phaanthosaurus,251.902,251.2
795352,Nizhegorod,Tonshaevo,Nizhegorod,RU,,Archosaurus,259.51,256.8
842964,Nizhegorod,Krasnye Baki,Nizhegorod,RU,,Phaanthosaurus,251.902,251.2
842965,Nizhegorod,Krasnye Baki,Nizhegorod,RU,,Phaanthosaurus,251.902,251.2
842975,Nizhegorod,Vetluga,Nizhegorod,RU,,Phaanthosaurus,251.902,251.2
847026,Nizhegorod,Varnavino,Nizhegorod,RU,,Blomosaurus,251.902,251.2
847027,Nizhegorod,Varnavino,Nizhegorod,RU,,Microcnemus,251.902,251.2
1420094,Nizhegorod,Vetluga,Nizhegorod,RU,,Microcnemus,251.902,251.2
387513,Orenburg,Belyaevka,Orenburg,RU,,Chasmatosuchus,251.902,251.2
387517,Orenburg,Belyaevka,Orenburg,RU,,Chasmatosuchus,251.902,247.2
387518,Orenburg,Sorochinsk,Orenburg,RU,,Chasmatosuchus,251.902,247.2
745262,Orenburg,,Orenburg,RU,,Kapes,251.2,247.2
747876,Orenburg,,Orenburg,RU,,Macroleter,266.9,264.28
789764,Orenburg,,Orenburg,RU,,Kapes,251.2,247.2
789995,Orenburg,Saraktash,Orenburg,RU,,Rautiania,264.28,256.8
789996,Orenburg,Saraktash,Orenburg,RU,,Rautiania,264.28,256.8
790205,Orenburg,,Orenburg,RU,,Belebey,266.9,264.28
790205,Orenburg,,Orenburg,RU,,Belebey,266.9,264.28
790205,Orenburg,,Orenburg,RU,,Belebey,266.9,264.28
790207,Orenburg,Abdulino,Orenburg,RU,,Belebey,266.9,264.28
796148,Orenburg,Grachevskii,Orenburg,RU,,Kinelia,259.51,256.8
839581,Orenburg,Sol'-Iletsk,Orenburg,RU,,Kapes,247.2,242
839583,Orenburg,Sol'-Iletsk,Orenburg,RU,,Dorosuchus,247.2,242
840350,Orenburg,Totskoe,Orenburg,RU,,Chasmatosuchus,251.2,247.2
840353,Orenburg,Totskoe,Orenburg,RU,,Orenburgia,251.2,247.2
840364,Orenburg,Belyaevka,Orenburg,RU,,Tichvinskia,251.2,247.2
840372,Orenburg,Belyaevka,Orenburg,RU,,Garjainia,251.2,247.2
841667,Orenburg,,Orenburg,RU,,Kapes,251.2,247.2
846843,Orenburg,Belyaevka,Orenburg,RU,,Microcnemus,251.902,251.2
848404,Orenburg,Sol'-Iletsk,Orenburg,RU,,Tichvinskia,251.2,247.2
877604,Orenburg,Sol'-Iletsk,Orenburg,RU,,Sarmatosuchus,247.2,242
877605,Orenburg,Sol'-Iletsk,Orenburg,RU,,Vjushkovisaurus,247.2,242
877610,Orenburg,Sol'-Iletskiy,Orenburg,RU,,Uralosaurus,247.2,242
877687,Orenburg,Sol'-Iletsk,Orenburg,RU,,Uralosaurus,247.2,242
877690,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chalishevia,242,237
877701,Orenburg,Sol'-Iletsk,Orenburg,RU,,Dorosuchus,247.2,242
877774,Orenburg,Sol'-Iletsk,Orenburg,RU,,Dongusuchus,247.2,242
877792,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chalishevia,242,237
877798,Orenburg,Sol'-Iletsk,Orenburg,RU,,Malutinisuchus,242,237
877799,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chalishevia,242,237
877800,Orenburg,Sol'-Iletsk,Orenburg,RU,,Energosuchus,242,237
890991,Orenburg,Ilekskii,Orenburg,RU,,Garjainia,251.2,247.2
1127575,Orenburg,Ilekskii,Orenburg,RU,,Vritramimosaurus,251.2,247.2
1127583,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1347708,Orenburg,Ilekskii,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1382836,Orenburg,,Orenburg,RU,,Nyctiphruretus,264.28,256.8
1382867,Orenburg,Buzulukskii,Orenburg,RU,,Scutosaurus,264.28,259.51
1383183,Orenburg,,Orenburg,RU,,Dongusuchus,247.2,242
1416154,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1416232,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
1416234,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
1416237,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
1416239,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
1416255,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
1416277,Orenburg,Sol'-Iletsk,Orenburg,RU,,Garjainia,248.9,247.2
1416278,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chasmatosuchus,248.9,247.2
1416307,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1416308,Orenburg,,Orenburg,RU,,Tichvinskia,251.2,247.2
1416309,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1416385,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1416386,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1416420,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1416560,Orenburg,Totskoe,Orenburg,RU,,Chasmatosuchus,251.902,251.2
1416563,Orenburg,Totskoe,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1417046,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1417051,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1417067,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1417069,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
1417106,Orenburg,,Orenburg,RU,,Scharschengia,248.9,247.2
1417154,Orenburg,,Orenburg,RU,,Tichvinskia,251.2,248.9
1417155,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
1417264,Orenburg,Sol'-Iletsk,Orenburg,RU,,Scutosaurus,264.28,256.8
1417381,Orenburg,Grachevskii,Orenburg,RU,,Scutosaurus,264.28,259.51
1416148,Samara,,Samara,RU,,Microcnemus,251.2,247.2
1416149,Samara,,Samara,RU,,Chasmatosuchus,251.2,247.2
1417172,Samara,Borskii,Samara,RU,,Chasmatosuchus,248.9,247.2
1417175,Samara,Borskii,Samara,RU,,Chasmatosuchus,251.2,248.9
1417181,Samara,Borskii,Samara,RU,,Phaanthosaurus,251.902,251.2
1640653,Samara,,Samara,RU,,Gecatogomphius,273.01,266.9
299716,Tatarstan,Tetyushi,Tatarstan,RU,,Scutosaurus,264.28,254.14
785868,Tatarstan,Mamadysh,Tatarstan,RU,,Gecatogomphius,276.5,266.9
837578,Tatarstan,Tetyushi,Tatarstan,RU,,Scutosaurus,264.28,259.51
837578,Tatarstan,Tetyushi,Tatarstan,RU,,Scutosaurus,264.28,259.51
837578,Tatarstan,Tetyushi,Tatarstan,RU,,Scutosaurus,264.28,259.51
1163740,Tatarstan,Tetyushi,Tatarstan,RU,,Eorasaurus,264.28,259.51
1381590,Tatarstan,Apastovo,Tatarstan,RU,,Permotriturus,266.9,259.51
1382839,Tatarstan,Apastovo,Tatarstan,RU,,Lanthanosuchus,266.9,259.51
795305,Vladimir,Vyazniki,Vladimir,RU,,Archosaurus,259.51,256.8
795309,Vladimir,Vyazniki,Vladimir,RU,,Obirkovia,259.51,256.8
795351,Vladimir,Vyazniki,Vladimir,RU,,Archosaurus,259.51,256.8
1381716,Vladimir,Vyaznikovskii,Vladimir,RU,,Scutosaurus,264.28,256.8
1382107,Vladimir,Vyazniki,Vladimir,RU,,Archosaurus,259.51,256.8
840381,Volgograd,Ilovlya,Volgograd,RU,,Orenburgia,251.2,247.2
843124,Volgograd,Ilovlya,Volgograd,RU,,Coelodontognathus,251.2,247.2
843125,Volgograd,Ilovlya,Volgograd,RU,,Coelodontognathus,251.2,247.2
929821,Volgograd,Ilovlya,Volgograd,RU,,Augustaburiania,251.2,247.2
1113776,Volgograd,Ilovlya,Volgograd,RU,,Bystrowisuchus,251.2,247.2
1127411,Volgograd,Ilovlya,Volgograd,RU,,Scythosuchus,251.2,247.2
1127417,Volgograd,Ilovlya,Volgograd,RU,,Tanaisosaurus,251.2,247.2
1127431,Volgograd,Ilovlya,Volgograd,RU,,Kapes,251.2,247.2
1626504,Volgograd,Ilovlya,Volgograd,RU,,Scolotosuchus,251.2,247.2
838082,Vologda,Babushkino,Volgograd,RU,,Obirkovia,264.28,256.8
840267,Vologda,Nikolsk,Volgograd,RU,,Chasmatosuchus,251.2,247.2
840268,Vologda,Nikolsk,Volgograd,RU,,Microcnemus,251.2,247.2
843727,Vologda,Nikolsk,Volgograd,RU,,Microcnemus,251.2,247.2
843728,Vologda,Nikolsk,Volgograd,RU,,Microcnemus,251.2,247.2
843729,Vologda,Nikolsk,Volgograd,RU,,Chasmatosuchus,251.2,247.2
1382091,Vologda,Velikoustyugskii,Volgograd,RU,,Scutosaurus,264.28,256.8
1646159,Vologda,,Volgograd,RU,,Scutosaurus,264.28,259.51
513496,Kristianstads,,Kristianstads,SE,,Eubrontes,208.5,201.4
776729,Skane,,Skane,SE,,Kayentapus,201.4,199.5
776730,Skane,,Skane,SE,,Kayentapus,201.4,199.5
621595,Slovenia,,,SI,what is SI,Mehliella,237,227
1310774,Svalbard,,,SJ,what is SJ,Mikadocephalus,242,237
1419116,Svalbard,,,SJ,what is SJ,Phalarodon,248.9,247.2
1419483,Svalbard,,,SJ,what is SJ,Pessopteryx,247.2,242
1420109,Svalbard,,,SJ,what is SJ,Quasianosteosaurus,248.9,247.2
1420150,Svalbard,,,SJ,what is SJ,Isfjordosaurus,248.9,247.2
1420151,Svalbard,,,SJ,what is SJ,Merriamosaurus,248.9,247.2
1420184,Svalbard,,,SJ,what is SJ,Pessopteryx,248.9,247.2
1529048,Svalbard,,,SJ,what is SJ,Omphalosaurus,248.9,247.2
1418847,Slovakia,,Banska Bystrica,SK,,Neusticosaurus,247.2,242
1419474,Thailand,,Khuan Khanun,TH,,Thaisaurus,248.9,247.2
921159,Iringa,,Iringa,TZ,,Stenaulorhynchus,247.2,242
1428360,Iringa,,Iringa,TZ,,Stagonosuchus,247.2,242
602403,Ruvuma,Songea,Ruvuma,TZ,,Parringtonia,247.2,242
838129,Ruvuma,,Ruvuma,TZ,,Hypselorhachis,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
921162,Ruvuma,,Ruvuma,TZ,,Stagonosuchus,247.2,242
921163,Ruvuma,,Ruvuma,TZ,,Ruhuhuaria,247.2,242
923790,Ruvuma,,Ruvuma,TZ,,Stagonosuchus,247.2,242
923790,Ruvuma,,Ruvuma,TZ,,Stagonosuchus,247.2,242
1071678,Ruvuma,Songea,Ruvuma,TZ,,Stenaulorhynchus,247.2,242
1089127,Ruvuma,,Ruvuma,TZ,,Nyasasaurus,247.2,242
1089130,Ruvuma,,Ruvuma,TZ,,Nyasasaurus,247.2,242
1089825,Ruvuma,,Ruvuma,TZ,,Stagonosuchus,247.2,242
1134313,Ruvuma,Songea,Ruvuma,TZ,,Asperoris,247.2,242
1163747,Ruvuma,,Ruvuma,TZ,,Aenigmastropheus,259.51,254.14
1286081,Ruvuma,Songea,Ruvuma,TZ,,Anthodon,259.51,254.14
1340356,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
1340357,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
1340358,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
1340358,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242
1363319,Ruvuma,,Ruvuma,TZ,,Teleocrater,247.2,242
1375740,Ruvuma,,Ruvuma,TZ,,Teleocrater,247.2,242
1397832,Ruvuma,Songea,Ruvuma,TZ,,Mandaphon,247.2,242
1397833,Ruvuma,Songea,Ruvuma,TZ,,Teleocrater,247.2,242
1406763,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242
1406763,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242
1406766,Ruvuma,,Ruvuma,TZ,,Stenaulorhynchus,247.2,242
1406767,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242
1406768,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242
1407310,Ruvuma,,Ruvuma,TZ,,Nundasuchus,247.2,242
1587701,Ruvuma,Songea,Ruvuma,TZ,,Mambawakale,247.2,242
N111,Tanganyika,-,Tanganyika,TZ,,Stenaulorhynchus,247.2,242
N112,Tanganyika,-,Tanganyika,TZ,,Stenaulorhynchus,247.2,242
N84,Tanganyika,-,Tanganyika,TZ,,Stenaulorhynchus,247.2,242
146086,England,Somerset,England,UK,,Kuehneosuchus,208.5,201.4
146087,England,Somerset,England,UK,,Kuehneosaurus,208.5,201.4
149237,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149239,England,Gloucestershire,England,UK,,Diphydontosaurus,237,227
149241,England,Gloucestershire,England,UK,,Diphydontosaurus,237,227
149242,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
149243,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149244,England,Gloucestershire,England,UK,,Sigmala,237,227
149246,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
149247,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149249,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149250,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
149251,England,Gloucestershire,England,UK,,Diphydontosaurus,237,227
149253,England,Gloucestershire,England,UK,,Sigmala,237,227
149254,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149255,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149257,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
149258,England,Gloucestershire,England,UK,,Diphydontosaurus,237,227
149260,England,Gloucestershire,England,UK,,Sigmala,237,227
149261,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
149262,England,Gloucestershire,England,UK,,Sigmala,237,227
149263,England,Gloucestershire,England,UK,,Pelecymala,237,227
149264,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149267,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149268,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149271,England,Gloucestershire,England,UK,,Sigmala,237,227
149272,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
149273,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149274,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149276,England,Gloucestershire,England,UK,,Sigmala,237,227
149277,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
149278,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149279,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149283,England,Gloucestershire,England,UK,,Sigmala,237,227
149284,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
149285,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149286,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149289,England,Gloucestershire,England,UK,,Sigmala,237,227
149290,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149293,England,Gloucestershire,England,UK,,Planocephalosaurus,237,227
149294,England,Gloucestershire,England,UK,,Clevosaurus,237,227
149295,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
149296,England,Gloucestershire,England,UK,,Diphydontosaurus,237,227
261808,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
261810,England,Gloucestershire,England,UK,,Agnosphitys,237,227
393085,England,Warwickshire,England,UK,,Sarcosaurus,201.4,199.5
465685,England,Somerset,England,UK,,Variodens,208.5,201.4
471885,England,Avon,England,UK,,Diphydontosaurus,237,227
486165,England,Somerset,England,UK,,Camelotia,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513479,England,,England,UK,,Thecodontosaurus,208.5,201.4
513481,England,,England,UK,,Diphydontosaurus,208.5,201.4
513482,England,,England,UK,,Diphydontosaurus,208.5,201.4
527467,England,Nottinghamshire,England,UK,,Plateosaurus,208.5,201.4
534770,England,,England,UK,,Asylosaurus,208.5,201.4
534770,England,,England,UK,,Asylosaurus,208.5,201.4
534770,England,,England,UK,,Asylosaurus,208.5,201.4
534770,England,,England,UK,,Asylosaurus,208.5,201.4
534770,England,,England,UK,,Asylosaurus,208.5,201.4
534770,England,,England,UK,,Asylosaurus,208.5,201.4
558341,England,Warwickshire,England,UK,,Rhombopholis,247.2,242
558342,England,Warwickshire,England,UK,,Bromsgroveia,247.2,242
558344,England,Warwickshire,England,UK,,Bromsgroveia,247.2,242
558345,England,Warwickshire,England,UK,,Bromsgroveia,247.2,242
558385,England,Gloucestershire,England,UK,,Ichthyosaurus,208.5,201.4
558388,England,Avon,England,UK,,Camelotia,208.5,201.4
558437,England,Avon,England,UK,,Thecodontosaurus,237,227
561984,England,Warwickshire,England,UK,,Langeronyx,247.2,242
690337,England,Gloucestershire,England,UK,,Hwiccewyrm,237,227
690338,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
690339,England,Gloucestershire,England,UK,,Diphydontosaurus,237,227
690340,England,Gloucestershire,England,UK,,Terrestrisuchus,237,227
690341,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
690343,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
690344,England,Gloucestershire,England,UK,,Pelecymala,237,227
690345,England,Gloucestershire,England,UK,,Sigmala,237,227
690346,England,Gloucestershire,England,UK,,Pelecymala,237,227
690347,England,Gloucestershire,England,UK,,Kuehneosaurus,237,227
690412,England,Warwickshire,England,UK,,Rhombopholis,247.2,237
