,occurrence_no,locality,county_original,state,cc,notes
3382,1285964,Tulear,,Tulear,MG,
3383,1285964,Tulear,,Tulear,MG,
3384,1285964,Tulear,,Tulear,MG,
3385,1285964,Tulear,,Tulear,MG,
3386,1285964,Tulear,,Tulear,MG,
3387,1285964,Tulear,,Tulear,MG,
3388,1285964,Tulear,,Tulear,MG,
3389,1285964,Tulear,,Tulear,MG,
3390,1285964,Tulear,,Tulear,MG,
3391,1285964,Tulear,,Tulear,MG,
3392,1285964,Tulear,,Tulear,MG,
3393,1285964,Tulear,,Tulear,MG,
3394,1285964,Tulear,,Tulear,MG,
3395,1285964,Tulear,,Tulear,MG,
3396,1285964,Tulear,,Tulear,MG,
3397,1285964,Tulear,,Tulear,MG,
3398,1285964,Tulear,,Tulear,MG,
3399,1285964,Tulear,,Tulear,MG,
3400,1285964,Tulear,,Tulear,MG,
3401,1285964,Tulear,,Tulear,MG,
3402,1285964,Tulear,,Tulear,MG,
3403,1285964,Tulear,,Tulear,MG,
3404,1285964,Tulear,,Tulear,MG,
3405,1285964,Tulear,,Tulear,MG,
3406,1285964,Tulear,,Tulear,MG,
3407,1285964,Tulear,,Tulear,MG,
3408,1285964,Tulear,,Tulear,MG,
3409,1285964,Tulear,,Tulear,MG,
3410,1285964,Tulear,,Tulear,MG,
3411,1285964,Tulear,,Tulear,MG,
3412,1285964,Tulear,,Tulear,MG,
3413,1285964,Tulear,,Tulear,MG,
3414,1285964,Tulear,,Tulear,MG,
3415,1285964,Tulear,,Tulear,MG,
3416,1285964,Tulear,,Tulear,MG,
3417,1285964,Tulear,,Tulear,MG,
3418,1285964,Tulear,,Tulear,MG,
3419,1285964,Tulear,,Tulear,MG,
3420,1285964,Tulear,,Tulear,MG,
3421,1285964,Tulear,,Tulear,MG,
3422,1285964,Tulear,,Tulear,MG,
3423,1285964,Tulear,,Tulear,MG,
3424,1285964,Tulear,,Tulear,MG,
3425,1285964,Tulear,,Tulear,MG,
3426,1285964,Tulear,,Tulear,MG,
3427,1285964,Tulear,,Tulear,MG,
3428,1285964,Tulear,,Tulear,MG,
3429,1285964,Tulear,,Tulear,MG,
3430,1285964,Tulear,,Tulear,MG,
3431,1285964,Tulear,,Tulear,MG,
3432,1285988,Oklahoma,Comanche,Oklahoma,US,
3433,1286005,Oklahoma,Comanche,Oklahoma,US,
3434,1286068,Eastern Cape,Middelburg,Eastern Cape,ZA,
3435,1286068,Eastern Cape,Middelburg,Eastern Cape,ZA,
3436,1286068,Eastern Cape,Middelburg,Eastern Cape,ZA,
3437,1286077,Eastern Cape,Cacadu,Eastern Cape,ZA,
3438,1286079,Graaff-Reinet,,Graaff-Reinet,ZA,
3439,1286080,Western Cape,Beaufort West,Western Cape,ZA,
3440,1286081,Ruvuma,Songea,Ruvuma,TZ,
3441,1286092,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3442,1286764,Shanxi,Liulin,Shaanxi,CN,
3443,1286765,Shanxi,Liulin,Shaanxi,CN,
3444,1286766,Henan,,Henan,CN,
3445,1286767,Henan,,Henan,CN,
3446,1286768,Henan,,Henan,CN,
3447,1289434,Switzerland,,Graubunden,CH,
3448,1289435,Switzerland,,Grisons,CH,
3449,1289747,Colorado,Mesa,Colorado,US,
3450,1290839,Yunnan,Fuyuan,Yunnan,CN,
3451,1298603,Colorado,Mesa,Colorado,US,
3452,1299065,Yunnan,Lufeng,Yunnan,CN,
3453,1299067,Yunnan,Lufeng,Yunnan,CN,
3454,1301648,Hubei,Yuan'an,Hubei,CN,
3455,1302049,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,
3456,1304554,Western Cape,Beaufort West,Western Cape,ZA,
3457,1304576,Western Cape,Murraysburg,Western Cape,ZA,
3458,1304576,Western Cape,Murraysburg,Western Cape,ZA,
3459,1304767,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3460,1306174,Tachira,La Grita,Tachira,VE,
3461,1306712,Switzerland,,,CH,
3462,1306715,Switzerland,,,CH,
3463,1306716,Switzerland,,,CH,
3464,1308719,Rio Grande do Sul,,Rio Grande do Sul,BR,
3465,1308746,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,
3466,1308749,Shanxi,,Shaanxi,CN,
3467,1310102,Eastern Cape,Camdeboo,Eastern Cape,ZA,
3468,1310220,Oklahoma,Comanche,Oklahoma,US,
3469,1310220,Oklahoma,Comanche,Oklahoma,US,
3470,1310220,Oklahoma,Comanche,Oklahoma,US,
3471,1310220,Oklahoma,Comanche,Oklahoma,US,
3472,1310220,Oklahoma,Comanche,Oklahoma,US,
3473,1310220,Oklahoma,Comanche,Oklahoma,US,
3474,1310774,,,,SJ,what is SJ
3475,1310837,Switzerland,,,CH,
3476,1311443,Wales,Vale of Glamorgan,Wales,UK,
3477,1313178,Gaume,,Gaume,BE,
3478,1313329,Northern Cape,Fraserburg,Northern Cape,ZA,
3479,1313330,Northern Cape,Fraserburg,Northern Cape,ZA,
3480,1313374,England,South Gloucestershire,England,UK,
3481,1313375,England,South Gloucestershire,England,UK,
3482,1313378,England,South Gloucestershire,England,UK,
3483,1313379,England,South Gloucestershire,England,UK,
3484,1313506,England,,England,UK,
3485,1313507,England,,England,UK,
3486,1314179,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3487,1314180,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3488,1314298,Eastern Cape,Camdeboo,Eastern Cape,ZA,
3489,1315237,San Juan,Caucete Department,San Juan,AR,
3490,1315262,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3491,1316956,Eastern Cape,Camdeboo,Eastern Cape,ZA,
3492,1317315,Western Cape,Beaufort West,Western Cape,ZA,
3493,1317316,Western Cape,Beaufort West,Western Cape,ZA,
3494,1317363,Western Cape,Prince Albert,Western Cape,ZA,
3495,1317922,Texas,Knox,Texas,US,
3496,1317923,Texas,Knox,Texas,US,
3497,1317925,Texas,Knox,Texas,US,
3498,1317975,Texas,Knox,Texas,US,
3499,1317976,Texas,Knox,Texas,US,
3500,1317988,Texas,Baylor,Texas,US,
3501,1320336,Free State,Xhariep,Free State,ZA,
3502,1320530,Western Cape,Prince Albert,Western Cape,ZA,
3503,1320596,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3504,1325014,Western Cape,Prince Albert,Western Cape,ZA,
3505,1326606,England,Gloucestershire,England,UK,
3506,1326607,England,Gloucestershire,England,UK,
3507,1328473,Texas,Taylor,Texas,US,
3508,1328474,Texas,Taylor,Texas,US,
3509,1328475,Texas,Taylor,Texas,US,
3510,1328476,Texas,Taylor,Texas,US,
3511,1328484,Texas,Taylor,Texas,US,
3512,1328485,Texas,Taylor,Texas,US,
3513,1328486,Texas,Taylor,Texas,US,
3514,1328487,Texas,Taylor,Texas,US,
3515,1328488,Texas,Taylor,Texas,US,
3516,1328819,Western Cape,Prince Albert,Western Cape,ZA,
3517,1329759,Anhui,,Anhui,CN,
3518,1329760,Anhui,,Anhui,CN,
3519,1330160,New Mexico,Union,New Mexico,US,
3520,1330166,New Mexico,Union,New Mexico,US,
3521,1330178,New Mexico,Cibola,New Mexico,US,
3522,1330181,New Mexico,Sandoval,New Mexico,US,
3523,1332742,Eastern Cape,,Eastern Cape,ZA,
3524,1332746,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3525,1332865,New Mexico,Sandoval,New Mexico,US,
3526,1333948,England,Somerset,England,UK,
3527,1333949,England,Somerset,England,UK,
3528,1334449,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
3529,1335995,Oklahoma,Comanche,Oklahoma,US,
3530,1337217,Eastern Cape,,Eastern Cape,ZA,
3531,1337218,Eastern Cape,,Eastern Cape,ZA,
3532,1337453,Western Cape,Murraysburg,Western Cape,ZA,
3533,1337530,Switzerland,,,CH,
3534,1337532,Switzerland,,,CH,
3535,1337536,Switzerland,,,CH,
3536,1337540,Switzerland,,,CH,
3537,1337541,Switzerland,,,CH,
3538,1337549,Switzerland,,,CH,
3539,1337550,Switzerland,,,CH,
3540,1337557,Switzerland,,,CH,
3541,1337567,Switzerland,,,CH,
3542,1337578,Switzerland,,,CH,
3543,1338339,Western Cape,,Western Cape,ZA,
3544,1338350,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3545,1338406,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3546,1338904,Eastern Cape,Camdeboo,Eastern Cape,ZA,
3547,1340356,Ruvuma,,Ruvuma,TZ,
3548,1340357,Ruvuma,,Ruvuma,TZ,
3549,1340358,Ruvuma,,Ruvuma,TZ,
3550,1340358,Ruvuma,,Ruvuma,TZ,
3551,1340461,Western Cape,Prince Albert,Western Cape,ZA,
3552,1340462,Western Cape,Prince Albert,Western Cape,ZA,
3553,1340493,Northern Cape,Sutherland,Northern Cape,ZA,
3554,1342720,Colorado,Mesa,Colorado,US,
3555,1343000,Eastern Cape,,Eastern Cape,ZA,
3556,1343001,Eastern Cape,,Eastern Cape,ZA,
3557,1347584,Opolskie,,Opolskie,PL,
3558,1347585,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3559,1347595,Israel,,,IL,
3560,1347612,Rio Grande do Sul,,Rio Grande do Sul,BR,
3561,1347615,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,
3562,1347617,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,
3563,1347619,Eastern Cape,Chris Hani,Eastern Cape,ZA,
3564,1347620,Free State,Xhariep,Free State,ZA,
3565,1347708,Orenburg,Ilekskii,Orenburg,RU,
3566,1347709,Komi,Ust-Vymskii,Komi,RU,
3567,1347712,North Carolina,Chatham,North Carolina,US,
3568,1347713,North Carolina,Chatham,North Carolina,US,
3569,1347716,North Carolina,Chatham,North Carolina,US,
3570,1347723,Yunnan,Fuyuan,Yunnan,CN,
3571,1347726,Colorado,Eagle,Colorado,US,
3572,1347761,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,
3573,1347761,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,
3574,1347762,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,
3575,1347762,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,
3576,1347767,New Mexico,Rio Arriba,New Mexico,US,
3577,1347768,New Mexico,Rio Arriba,New Mexico,US,
3578,1347794,La Rioja,General Lavalle,La Rioja,AR,
3579,1347795,San Juan,Caucete,San Juan,AR,
3580,1347822,San Juan,Caucete,San Juan,AR,
3581,1347823,San Juan,Caucete,San Juan,AR,
3582,1347824,San Juan,Caucete,San Juan,AR,
3583,1347830,San Juan,Caucete,San Juan,AR,
3584,1347835,Arizona,Apache,Arizona,US,
3585,1347836,Arizona,Navajo,Arizona,US,
3586,1347899,New Jersey,Union,New Jersey,US,
3587,1347918,Yunnan,Lufeng,Yunnan,CN,
3588,1349935,Free State,Thabo Mofutsanyana,Free State,ZA,
3589,1349936,Free State,Thabo Mofutsanyana,Free State,ZA,
3590,1349937,Free State,Thabo Mofutsanyana,Free State,ZA,
3591,1349938,Free State,Thabo Mofutsanyana,Free State,ZA,
3592,1349939,Free State,Paul Roux,Free State,ZA,
3593,1349940,Free State,Senekal,Free State,ZA,
3594,1349941,Free State,Kestell,Free State,ZA,
3595,1349988,San Juan,,San Juan,AR,
3596,1356672,New Mexico,Rio Arriba,New Mexico,US,
3597,1358998,,,,ZM,delete
3598,1363319,Ruvuma,,Ruvuma,TZ,
3599,1371695,Nova Scotia,,Nova Scotia,CA,
3600,1371708,New Jersey,Hudson,New Jersey,US,
3601,1371944,New Jersey,Bergen,New Jersey,US,
3602,1371949,New Jersey,Bergen,New Jersey,US,
3603,1374079,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3604,1374080,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3605,1374081,Baden-Wurttemberg,Ludwigsburg,Baden-Wurttemberg,DE,
3606,1374680,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3607,1374681,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3608,1374682,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3609,1374686,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3610,1374687,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3611,1374690,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3612,1374692,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3613,1374692,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3614,1374693,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3615,1374695,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3616,1374698,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3617,1374699,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3618,1374701,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3619,1374703,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3620,1374705,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3621,1374705,Arkhangelsk,Mezenskii,Arkhangelsk,RU,
3622,1375740,Ruvuma,,Ruvuma,TZ,
3623,1378800,Anhui,,Anhui,CN,
3624,1380554,Eastern Cape,Middelburg,Eastern Cape,ZA,
3625,1380555,Eastern Cape,Middelburg,Eastern Cape,ZA,
3626,1380556,Eastern Cape,Middelburg,Eastern Cape,ZA,
3627,1380557,Eastern Cape,Middelburg,Eastern Cape,ZA,
3628,1380905,Yunnan,Luoping,Yunnan,CN,
3629,1381590,Tatarstan,Apastovo,Tatarstan,RU,
3630,1381716,Vladimir,Vyaznikovskii,Vladimir,RU,
3631,1382091,Vologda,Velikoustyugskii,Volgograd,RU,
3632,1382107,Vladimir,Vyazniki,Vladimir,RU,
3633,1382830,Kirov,Kotelnich,Kirov,RU,
3634,1382836,Orenburg,,Orenburg,RU,
3635,1382837,,,,RU,delete
3636,1382838,Rio Grande do Sul,,Rio Grande do Sul,BR,
3637,1382839,Tatarstan,Apastovo,Tatarstan,RU,
3638,1382867,Orenburg,Buzulukskii,Orenburg,RU,
3639,1383183,Orenburg,,Orenburg,RU,
3640,1383390,Pennsylvania,Adams,Pennsylvania,US,
3641,1384346,Vienna,,Vienna,DE,delete
3642,1384354,Vienna,,Vienna,DE,delete
3643,1384355,Vienna,,Vienna,DE,delete
3644,1384356,Vienna,,Vienna,DE,delete
3645,1385576,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,
3646,1385577,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,
3647,1385578,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,
3648,1386980,Northern Cape,,Northern Cape,ZA,
3649,1388411,California,Shasta,California,US,
3650,1388416,California,,California,US,
3651,1388417,California,Shasta,California,US,
3652,1388419,California,Shasta,California,US,
3653,1388420,California,Shasta,California,US,
3654,1388421,California,,California,US,
3655,1389767,Grand Est,Meurthe-et-Moselle,Grand Est,FR,
3656,1390020,Bavaria,,Bavaria,DE,
3657,1391294,Gaume,,Gaume,BE,
3658,1393389,Wales,Swansea,Wales,UK,
3659,1393401,Wales,Swansea,Wales,UK,
3660,1394192,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,
3661,1394193,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,
3662,1394194,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,
3663,1394195,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,
3664,1394218,Arizona,Navajo,Arizona,US,
3665,1397832,Ruvuma,Songea,Ruvuma,TZ,
3666,1397833,Ruvuma,Songea,Ruvuma,TZ,
3667,1398274,Colorado,Las Animas,Colorado,US,
3668,1398274,Colorado,Las Animas,Colorado,US,
3669,1398274,Colorado,Las Animas,Colorado,US,
3670,1398274,Colorado,Las Animas,Colorado,US,
3671,1398274,Colorado,Las Animas,Colorado,US,
3672,1398274,Colorado,Las Animas,Colorado,US,
3673,1398274,Colorado,Las Animas,Colorado,US,
3674,1398274,Colorado,Las Animas,Colorado,US,
3675,1398275,Colorado,Las Animas,Colorado,US,
3676,1398275,Colorado,Las Animas,Colorado,US,
3677,1398276,Oklahoma,Las Animas,Oklahoma,US,
3678,1398277,Oklahoma,Las Animas,Oklahoma,US,
3679,1400945,New Mexico,Santa Fe,New Mexico,US,
3680,1400946,New Mexico,Santa Fe,New Mexico,US,
3681,1401766,Wales,The Vale of Glamorgan,Wales,UK,
3682,1402721,Lombardia,,Lombardia,IT,
3683,1402790,Yunnan,Shuangbai,Yunnan,CN,
3684,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3685,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3686,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3687,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3688,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3689,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3690,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,
3691,1405288,Tirol,,Tirol,IT,
3692,1405288,Tirol,,Tirol,IT,
3693,1405851,Opolskie,,Opolskie,PL,
3694,1406763,Ruvuma,,Ruvuma,TZ,
3695,1406763,Ruvuma,,Ruvuma,TZ,
3696,1406766,Ruvuma,,Ruvuma,TZ,
3697,1406767,Ruvuma,,Ruvuma,TZ,
3698,1406768,Ruvuma,,Ruvuma,TZ,
3699,1406769,Tirol,,Tirol,IT,
3700,1406770,Nei Mongol,,Nei Mongol,CN,
3701,1406771,Oklahoma,Comanche,Oklahoma,US,
3702,1406771,Oklahoma,Comanche,Oklahoma,US,
3703,1406771,Oklahoma,Comanche,Oklahoma,US,
3704,1406771,Oklahoma,Comanche,Oklahoma,US,
3705,1406771,Oklahoma,Comanche,Oklahoma,US,
3706,1406771,Oklahoma,Comanche,Oklahoma,US,
3707,1406771,Oklahoma,Comanche,Oklahoma,US,
3708,1406771,Oklahoma,Comanche,Oklahoma,US,
3709,1406772,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,
3710,1406773,New Mexico,Rio Arriba,New Mexico,US,
3711,1406776,Silesia,,Silesia,PL,
3712,1406778,Yunnan,Chuxiong Yi,Yunnan,CN,
3713,1406954,England,Somerset,England,UK,
3714,1406955,England,Somerset,England,UK,
3715,1406956,Texas,Howard,Texas,US,
3716,1407038,Yunnan,Lufeng,Yunnan,CN,
3717,1407310,Ruvuma,,Ruvuma,TZ,
3718,1408746,Switzerland,,Schaffhausen,CH,
3719,1408748,Switzerland,,Schaffhausen,CH,
3720,1408749,Switzerland,,Schaffhausen,CH,
3721,1408750,Switzerland,,Schaffhausen,CH,
3722,1409074,Tirol,,Tirol,IT,
3723,1409075,Tirol,,Tirol,IT,
3724,1409076,Tirol,,Tirol,IT,
3725,1409443,Hubei,Yuan'an,Hubei,CN,
3726,1409641,Yunnan,Luoping,Yunnan,CN,
3727,1409642,Israel,,Negev,IL,
3728,1409643,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3729,1409644,Guizhou,Panxian,Guizhou,CN,
3730,1409647,Westphalia,,Westphalia,DE,
3731,1409648,Yunnan,Luoping,Yunnan,CN,
3732,1409649,Switzerland,,Monte San Giorgio,CH,
3733,1409652,Anhui,,Anhui,CN,
3734,1410191,Yunnan,Lufeng,Yunnan,CN,
3735,1412635,Primorye,,Primorye,RU,
3736,1412645,Nevada,Pershing,Nevada,US,
3737,1412684,Hubei,Yuan'an,Hubei,CN,
3738,1412685,Hubei,Nanzhang,Hubei,CN,
3739,1412687,Hubei,Nanzhang,Hubei,CN,
3740,1415005,Sachsen-Anhalt,,Sachsen-Anhalt,DE,
3741,1415006,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,
3742,1415007,Silesia,,Silesia,PL,
3743,1415008,,,,PL,delete
3744,1415009,Opolskie,,Opolskie,PL,
3745,1415011,,,,IT,delete
3746,1415012,Austria,Gailtaler Alps,Karnten,AT,
3747,1415013,Austria,Gailtaler Alps,Karnten,AT,
3748,1415286,Switzerland,,,CH,
3749,1415290,,,,PL,delete
3750,1415291,,,,PL,delete
3751,1415292,,,,PL,delete
3752,1415293,,,,PL,delete
3753,1415294,Opolskie,,Opolskie,PL,
3754,1415295,Silesia,,Silesia,PL,
3755,1415297,Silesia,,Silesia,PL,
3756,1415537,Guizhou,Qianxinan,Guizhou,CN,
3757,1415556,Guizhou,Guanlin,Guizhou,CN,
3758,1415672,Arizona,,Arizona,US,
3759,1415674,,,,DE,delete
3760,1415681,Castilla-La Mancha,,Castilla-La Mancha,ES,
3761,1415693,Yunnan,Luoping,Yunnan,CN,
3762,1415694,Guizhou,Qianxinan,Guizhou,CN,
3763,1415801,Guizhou,Guanling,Guizhou,CN,
3764,1416148,Samara,,Samara,RU,
3765,1416149,Samara,,Samara,RU,
3766,1416154,Orenburg,,Orenburg,RU,
3767,1416219,Bashkortostan,,Bashkortostan,RU,
3768,1416225,Bashkortostan,,Bashkortostan,RU,
3769,1416232,Orenburg,,Orenburg,RU,
3770,1416234,Orenburg,,Orenburg,RU,
3771,1416237,Orenburg,,Orenburg,RU,
3772,1416239,Orenburg,,Orenburg,RU,
3773,1416255,Orenburg,,Orenburg,RU,
3774,1416277,Orenburg,Sol'-Iletsk,Orenburg,RU,
3775,1416278,Orenburg,Sol'-Iletsk,Orenburg,RU,
3776,1416307,Orenburg,,Orenburg,RU,
3777,1416308,Orenburg,,Orenburg,RU,
3778,1416309,Orenburg,,Orenburg,RU,
3779,1416385,Orenburg,,Orenburg,RU,
3780,1416386,Orenburg,,Orenburg,RU,
3781,1416420,Orenburg,,Orenburg,RU,
3782,1416560,Orenburg,Totskoe,Orenburg,RU,
3783,1416563,Orenburg,Totskoe,Orenburg,RU,
3784,1417046,Orenburg,,Orenburg,RU,
3785,1417051,Orenburg,,Orenburg,RU,
3786,1417067,Orenburg,,Orenburg,RU,
3787,1417069,Orenburg,,Orenburg,RU,
3788,1417106,Orenburg,,Orenburg,RU,
3789,1417154,Orenburg,,Orenburg,RU,
3790,1417155,Orenburg,,Orenburg,RU,
3791,1417172,Samara,Borskii,Samara,RU,
3792,1417175,Samara,Borskii,Samara,RU,
3793,1417181,Samara,Borskii,Samara,RU,
3794,1417195,Saxony,Mansfelder Land,Saxony,DE,
3795,1417264,Orenburg,Sol'-Iletsk,Orenburg,RU,
3796,1417381,Orenburg,Grachevskii,Orenburg,RU,
3797,1417409,Yunnan,Luoping,Yunnan,CN,
3798,1417410,Yunnan,Luoping,Yunnan,CN,
3799,1417418,Bavaria,Bayreuth,Bavaria,DE,
3800,1417419,Bavaria,Bayreuth,Bavaria,DE,
3801,1417420,Piedmont,Varese,Piedmont,IT,
3802,1417529,Nevada,Pershing,Nevada,US,
3803,1417530,Yunnan,Luoping,Yunnan,CN,
3804,1417820,New Mexico,Rio Arriba,New Mexico,US,
3805,1417821,Texas,Garza,Texas,US,
3806,1417822,Texas,Randall,Texas,US,
3807,1417823,Texas,Randall,Texas,US,
3808,1417826,Texas,Garza,Texas,US,
3809,1417827,Texas,Garza,Texas,US,
3810,1417828,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
3811,1417834,Free State,,Free State,ZA,
3812,1417908,Switzerland,,,CH,
3813,1418143,Western Cape,Central Karoo,Western Cape,ZA,
3814,1418153,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
3815,1418453,Guizhou,,Guizhou,CN,
3816,1418457,Guizhou,,Guizhou,CN,
3817,1418461,Guizhou,,Guizhou,CN,
3818,1418462,Guizhou,,Guizhou,CN,
3819,1418463,Guizhou,,Guizhou,CN,
3820,1418464,Guizhou,,Guizhou,CN,
3821,1418465,Guizhou,,Guizhou,CN,
3822,1418466,Guizhou,,Guizhou,CN,
3823,1418467,Guizhou,,Guizhou,CN,
3824,1418469,Guizhou,,Guizhou,CN,
3825,1418470,Guizhou,,Guizhou,CN,
3826,1418471,Guizhou,,Guizhou,CN,
3827,1418472,Guizhou,,Guizhou,CN,
3828,1418474,Guizhou,,Guizhou,CN,
3829,1418475,Guizhou,,Guizhou,CN,
3830,1418476,Guizhou,Qianxinan,Guizhou,CN,
3831,1418480,Texas,Potter,Texas,US,
3832,1418483,Texas,Potter,Texas,US,
3833,1418484,Texas,Potter,Texas,US,
3834,1418485,Texas,Potter,Texas,US,
3835,1418487,Texas,Potter,Texas,US,
3836,1418489,Texas,Potter,Texas,US,
3837,1418498,Tirol,,Tirol,AT,
3838,1418523,Guizhou,Panxian,Guizhou,CN,
3839,1418524,Netherlands,,Gelderland,NL,
3840,1418525,Yunnan,Luoping,Yunnan,CN,
3841,1418528,Tarragona,,Tarragona,ES,
3842,1418529,Tarragona,,Tarragona,ES,
3843,1418531,Bavaria,Bayreuth,Bavaria,DE,
3844,1418532,Thuringia,,Thuringia,DE,
3845,1418533,Westphalia,Westphalia,Westphalia,DE,
3846,1418638,New Mexico,Guadaloupe,New Mexico,US,
3847,1418639,Texas,Garza,Texas,US,
3848,1418643,Texas,Garza,Texas,US,
3849,1418644,Texas,Garza,Texas,US,
3850,1418646,New Mexico,Quay County,New Mexico,US,
3851,1418647,New Mexico,Quay,New Mexico,US,
3852,1418648,New Mexico,Rio Arriba,New Mexico,US,
3853,1418652,Guizhou,Qianxinan,Guizhou,CN,
3854,1418765,Guizhou,,Guizhou,CN,
3855,1418768,Yunnan,Luoping,Yunnan,CN,
3856,1418845,Hubei,Nanzhang,Hubei,CN,
3857,1418846,Northern Cape,,Northern Cape,ZA,
3858,1418847,Slovakia,,Banska Bystrica,SK,
3859,1418893,Soria,,Soria,ES,
3860,1418894,Netherlands,,Gelderland,NL,
3861,1418894,Netherlands,,Gelderland,NL,
3862,1418911,Guizhou,,Guizhou,CN,
3863,1418949,Piedmont,Varese,Piedmont,IT,
3864,1418992,,,,DE,delete
3865,1418997,Opolskie,,Opolskie,PL,
3866,1419019,Nevada,,Nevada,US,
3867,1419046,Piedmont,Varese,Piedmont,IT,
3868,1419047,Switzerland,Mendrisio,Ticino,CH,
3869,1419050,Texas,Howard,Texas,US,
3870,1419096,Switzerland,,Graubunden,CH,
3871,1419097,Arizona,Apache,Arizona,US,
3872,1419098,Arizona,Apache,Arizona,US,
3873,1419101,Guizhou,Panxian,Guizhou,CN,
3874,1419102,Yunnan,,Yunnan,CN,
3875,1419116,,,,SJ,what is SJ
3876,1419118,British Columbia,,British Columbia,CA,
3877,1419119,British Columbia,,British Columbia,CA,
3878,1419120,British Columbia,,British Columbia,CA,
3879,1419121,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3880,1419160,Nevada,Pershing,Nevada,US,
3881,1419161,Bavaria,,Bavaria,DE,
3882,1419162,Thuringia,,Thuringia,DE,
3883,1419163,Silesia,Tarnowskie Gory,Silesia,PL,
3884,1419164,,,,PL,delete
3885,1419165,,,,PL,delete
3886,1419205,Rio Grande do Sul,,Rio Grande do Sul,BR,
3887,1419207,Austria,,,AT,
3888,1419208,Lombardia,,Lombardia,IT,
3889,1419209,Israel,,Negev,IL,
3890,1419210,Israel,,,IL,
3891,1419211,Israel,,,IL,
3892,1419212,Israel,,,IL,
3893,1419213,England,Gloucestershire,England,UK,
3894,1419214,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,
3895,1419215,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3896,1419216,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,
3897,1419217,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
3898,1419303,Rio Grande do Sul,,Rio Grande do Sul,BR,
3899,1419309,Sachsen-Anhalt,,Sachsen-Anhalt,DE,
