accepted_name	min_ma	max_ma	geoplate	paleolng	paleolat	terrestrial
Paralonectes	237.0	247.2	101.0	-34.06	38.19	0
Thalattosaurus	237.0	247.2	101.0	-34.06	38.19	0
Thalattosaurus	237.0	247.2	101.0	-34.06	38.19	0
Eusaurosphargis	237.0	247.2	307.0	33.86	17.52	1
Askeptosaurus	237.0	247.2	307.0	33.89	17.5	0
Tanystropheus	237.0	247.2	305.0	28.67	28.47	1
Thecodontosaurus	237.0	247.2	305.0	28.67	28.47	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Rhynchosauroides	237.0	247.2	305.0	25.14	25.38	1
Brachychirotherium	237.0	247.2	305.0	25.14	25.38	1
Chirotherium	237.0	247.2	305.0	25.14	25.38	1
Coelurosaurichnus	237.0	247.2	305.0	25.14	25.38	1
Brachychirotherium	237.0	247.2	305.0	25.14	25.38	1
Coelurosaurichnus	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Rhynchosauroides	237.0	247.2	305.0	25.14	25.38	1
Rhynchosauroides	237.0	247.2	305.0	26.16	23.95	1
Rhynchosauroides	237.0	247.2	305.0	26.16	23.95	1
Synaptichnium	237.0	247.2	305.0	26.16	23.95	1
Batrachopus	237.0	247.2	305.0	26.16	23.95	1
Brachychirotherium	237.0	247.2	305.0	26.16	23.95	1
Chirotherium	237.0	247.2	305.0	26.16	23.95	1
Anchisauripus	237.0	247.2	305.0	26.16	23.95	1
Coelurosaurichnus	237.0	247.2	305.0	26.16	23.95	1
Decuriasuchus	237.0	247.2	201.0	-12.78	-35.05	1
Chirotherium	237.0	247.2	305.0	29.31	30.38	1
Chirotherium	237.0	247.2	305.0	29.28	30.33	1
Chirotherium	237.0	247.2	305.0	29.24	30.32	1
Rhynchosauroides	237.0	247.2	305.0	25.55	23.1	1
Phalangichnus	237.0	247.2	305.0	25.55	23.1	1
Chirotherium	237.0	247.2	305.0	25.55	23.1	1
Brachychirotherium	237.0	247.2	305.0	25.55	23.1	1
Chirotherium	237.0	247.2	305.0	25.55	23.1	1
Brachychirotherium	237.0	247.2	305.0	25.55	23.1	1
Chaohusaurus	237.0	247.2	611.0	113.67	-2.72	0
Eretmorhipis	237.0	247.2	611.0	113.67	-2.72	1
Cyamodus	237.0	247.2	307.0	33.86	17.52	0
Nanchangosaurus	237.0	247.2	611.0	113.67	-2.72	1
Lariosaurus	237.0	247.2	307.0	33.86	17.52	0
Pachypleurosaurus	237.0	247.2	307.0	33.86	17.52	0
Phalarodon	237.0	247.2	101.0	-34.06	38.19	0
Chirotherium	237.0	247.2	611.0	108.65	-8.74	1
Chirotherium	237.0	247.2	611.0	108.52	-8.85	1
Isochirotherium	237.0	247.2	305.0	25.14	25.38	1
Brachychirotherium	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Chirotherium	237.0	247.2	305.0	25.14	25.38	1
Anchisauripus	237.0	247.2	305.0	25.14	25.38	1
Brachychirotherium	237.0	247.2	305.0	25.14	25.38	1
Brachychirotherium	237.0	247.2	305.0	25.14	25.38	1
Phalangichnus	237.0	247.2	305.0	25.12	25.44	1
Synaptichnium	237.0	247.2	305.0	25.12	25.44	1
Synaptichnium	237.0	247.2	305.0	25.23	25.16	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Chirotherium	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Isochirotherium	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.14	25.38	1
Anchisauripus	237.0	247.2	305.0	25.14	25.38	1
Coelurosaurichnus	237.0	247.2	305.0	25.14	25.38	1
Rhynchosauroides	237.0	247.2	305.0	25.14	25.38	1
Rotodactylus	237.0	247.2	305.0	25.23	25.16	1
Brachychirotherium	237.0	247.2	305.0	25.13	25.49	1
Brachychirotherium	237.0	247.2	305.0	25.02	25.49	1
Chirotherium	237.0	247.2	305.0	25.02	25.49	1
Coelurosaurichnus	237.0	247.2	305.0	25.02	25.49	1
Chirotherium	237.0	247.2	305.0	25.11	25.38	1
Chirotherium	237.0	247.2	305.0	25.11	25.38	1
Rotodactylus	237.0	247.2	305.0	25.11	25.38	1
Chirotherium	237.0	247.2	305.0	25.14	25.38	1
Isochirotherium	237.0	247.2	305.0	26.16	23.95	1
Isochirotherium	237.0	247.2	305.0	25.55	23.1	1
Isochirotherium	237.0	247.2	305.0	25.55	23.1	1
Brachychirotherium	237.0	247.2	305.0	25.55	23.1	1
Coelurosaurichnus	237.0	247.2	305.0	25.55	23.1	1
Anchisauripus	237.0	247.2	305.0	25.5	24.85	1
Coelurosaurichnus	237.0	247.2	305.0	25.5	24.85	1
Rotodactylus	237.0	247.2	305.0	25.5	24.85	1
Isochirotherium	237.0	247.2	305.0	25.35	25.23	1
Synaptichnium	237.0	247.2	305.0	25.5	24.85	1
Chirotherium	237.0	247.2	305.0	25.5	24.85	1
Isochirotherium	237.0	247.2	305.0	25.5	24.85	1
Coelurosaurichnus	237.0	247.2	305.0	25.35	25.23	1
Rhynchosauroides	237.0	247.2	305.0	25.35	25.23	1
Coelurosaurichnus	237.0	247.2	305.0	25.13	25.49	1
Chirotherium	237.0	247.2	305.0	25.57	23.17	1
Chirotherium	237.0	247.2	305.0	25.64	24.44	1
Chirotherium	237.0	247.2	305.0	25.64	24.5	1
Brachychirotherium	237.0	247.2	305.0	25.64	24.44	1
Brachychirotherium	237.0	247.2	305.0	25.78	25.32	1
Batrachopus	237.0	247.2	305.0	25.57	23.17	1
Rhynchosauroides	237.0	247.2	305.0	25.57	23.17	1
Chirotherium	237.0	247.2	305.0	25.57	23.17	1
Grallator	237.0	247.2	305.0	25.57	23.17	1
Rotodactylus	237.0	247.2	305.0	25.55	23.1	1
Brachychirotherium	237.0	247.2	305.0	25.55	23.1	1
Rhynchosauroides	237.0	247.2	305.0	26.16	23.95	1
Synaptichnium	237.0	247.2	305.0	26.16	23.95	1
Rhynchosauroides	237.0	247.2	305.0	26.16	23.95	1
Synaptichnium	237.0	247.2	305.0	26.16	23.95	1
Rhynchosauroides	237.0	247.2	305.0	26.16	23.95	1
Isochirotherium	237.0	247.2	305.0	26.16	23.95	1
Chirotherium	237.0	247.2	305.0	26.16	23.95	1
Brachychirotherium	237.0	247.2	305.0	26.16	23.95	1
Coelurosaurichnus	237.0	247.2	305.0	25.35	25.23	1
Coelurosaurichnus	237.0	247.2	305.0	25.12	25.44	1
Isochirotherium	237.0	247.2	305.0	25.88	23.58	1
Chirotherium	237.0	247.2	305.0	25.88	23.58	1
Brachychirotherium	237.0	247.2	305.0	25.88	23.58	1
Chirotherium	237.0	247.2	305.0	25.88	23.58	1
Chirotherium	237.0	247.2	305.0	25.48	24.87	1
Isochirotherium	237.0	247.2	305.0	25.48	24.87	1
Chirotherium	237.0	247.2	305.0	25.47	24.99	1
Isochirotherium	237.0	247.2	305.0	25.47	24.99	1
Rhynchosauroides	237.0	247.2	305.0	25.48	24.87	1
Rhynchosauroides	237.0	247.2	305.0	25.64	24.5	1
Chirotherium	237.0	247.2	291.0	-28.67	-36.12	1
Trichristolopus	237.0	247.2	701.0	-1.74	-51.14	1
Rotodactylopus	237.0	247.2	701.0	-5.86	-50.78	1
Tanystropheus	237.0	247.2	307.0	33.9	17.5	1
Chirotherium	237.0	247.2	315.0	19.19	29.77	1
Anisodontosaurus	237.0	247.2	101.0	-34.55	17.28	1
Anisodontosaurus	237.0	247.2	101.0	-34.97	17.58	1
Nothosaurus	239.7	243.8	508.0	39.09	-2.11	0
Pistosaurus	239.7	243.8	305.0	34.3	31.54	0
Psephoderma	239.7	243.8	508.0	39.0	-2.19	0
Serpianosaurus	239.7	243.8	307.0	33.77	17.76	0
Macrocnemus	239.7	243.8	307.0	33.77	17.76	1
Macrocnemus	239.7	243.8	307.0	33.77	17.76	1
Lariosaurus	239.7	243.8	307.0	33.77	17.76	0
Askeptosaurus	239.7	243.8	307.0	33.77	17.76	0
Helveticosaurus	239.7	243.8	307.0	33.77	17.76	1
Placodus	239.7	242.0	508.0	38.93	-1.83	0
Nothosaurus	239.7	242.0	508.0	38.93	-1.83	0
Serpianosaurus	239.7	242.0	307.0	33.4	18.11	0
Serpianosaurus	239.7	242.0	307.0	33.4	18.11	0
Serpianosaurus	239.7	242.0	307.0	33.4	18.11	0
Macrocnemus	239.7	242.0	307.0	34.41	17.92	1
Macrocnemus	239.7	242.0	307.0	34.41	17.91	1
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Neusticosaurus	239.7	242.0	307.0	33.4	18.11	0
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Neusticosaurus	239.7	242.0	307.0	33.4	18.11	0
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Neusticosaurus	239.7	242.0	307.0	33.4	18.11	0
Ceresiosaurus	239.7	242.0	307.0	33.4	18.11	0
Neusticosaurus	239.7	242.0	307.0	33.4	18.11	0
Eusaurosphargis	239.7	242.0	307.0	34.41	17.92	1
Pachypleurosaurus	239.7	242.0	307.0	34.34	17.94	0
Pistosaurus	239.7	242.0	305.0	33.78	31.78	0
Neusticosaurus	239.7	242.0	307.0	33.3	18.17	0
Prosantosaurus	239.7	242.0	307.0	34.41	17.92	0
Lewisuchus	237.0	242.0	291.0	-27.03	-33.78	1
Lagerpeton	237.0	242.0	291.0	-27.03	-33.78	1
Luperosuchus	237.0	242.0	291.0	-26.98	-33.81	1
Lagerpeton	237.0	242.0	291.0	-26.98	-33.81	1
Chanaresuchus	237.0	242.0	291.0	-26.98	-33.81	1
Gualosuchus	237.0	242.0	291.0	-26.98	-33.81	1
Gracilisuchus	237.0	242.0	291.0	-26.98	-33.81	1
Marasuchus	237.0	242.0	291.0	-26.98	-33.81	1
Lewisuchus	237.0	242.0	291.0	-26.98	-33.81	1
Tropidosuchus	237.0	242.0	291.0	-26.98	-33.81	1
Tarjadia	237.0	242.0	291.0	-26.98	-33.81	1
Spondylosoma	237.0	242.0	201.0	-13.32	-35.17	1
Zanclodon	237.0	242.0	305.0	28.12	28.71	1
Gracilisuchus	237.0	242.0	291.0	-27.03	-33.79	1
Luperosuchus	237.0	242.0	291.0	-26.99	-33.78	1
Lagerpeton	237.0	242.0	291.0	-26.99	-33.8	1
Chanaresuchus	237.0	242.0	291.0	-26.99	-33.81	1
Gualosuchus	237.0	242.0	291.0	-26.99	-33.79	1
Nothosaurus	237.0	242.0	305.0	28.05	28.78	0
Prestosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Chirotherium	237.0	242.0	291.0	-27.2	-34.05	1
Chalishevia	237.0	242.0	302.0	59.0	43.46	1
Energosuchus	237.0	242.0	302.0	59.0	43.46	1
Zanclodon	237.0	242.0	305.0	28.12	28.71	1
Macrocnemus	237.0	242.0	307.0	33.63	18.02	1
Candelaria	237.0	242.0	201.0	-11.6	-35.31	1
Candelaria	237.0	242.0	201.0	-11.87	-35.28	1
Chalishevia	237.0	242.0	302.0	59.59	42.6	1
Chalishevia	237.0	242.0	302.0	59.61	42.61	1
Malutinisuchus	237.0	242.0	302.0	59.62	42.6	1
Chalishevia	237.0	242.0	302.0	59.62	42.6	1
Energosuchus	237.0	242.0	302.0	59.62	42.6	1
Omphalosaurus	237.0	242.0	307.0	36.63	16.34	0
Lariosaurus	237.0	242.0	611.0	108.36	-8.0	0
Barberenasuchus	237.0	242.0	201.0	-11.87	-35.28	1
Cymbospondylus	237.0	242.0	307.0	35.32	15.96	0
Spondylosoma	237.0	242.0	201.0	-13.32	-35.17	1
Prestosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Prestosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Prestosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Spondylosoma	237.0	242.0	201.0	-13.32	-35.17	1
Cymbospondylus	237.0	242.0	309.0	17.27	57.08	0
Cymbospondylus	237.0	242.0	311.0	17.89	57.47	0
Omphalosaurus	237.0	242.0	305.0	28.01	28.94	0
Cyamodus	237.0	242.0	305.0	26.54	27.96	0
Tropidosuchus	237.0	242.0	291.0	-27.03	-33.79	1
Marasuchus	237.0	242.0	291.0	-27.02	-33.79	1
Luperosuchus	237.0	242.0	291.0	-27.02	-33.79	1
Tarjadia	237.0	242.0	291.0	-26.99	-33.78	1
Tarjadia	237.0	242.0	291.0	-26.97	-33.84	1
Tarjadia	237.0	242.0	291.0	-27.04	-33.74	1
Brasinorhynchus	237.0	242.0	201.0	-10.86	-35.28	1
Lewisuchus	237.0	242.0	291.0	-27.04	-33.74	1
Lagerpeton	237.0	242.0	291.0	-27.04	-33.74	1
Tropidosuchus	237.0	242.0	291.0	-27.04	-33.74	1
Prestosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Prestosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Procerosuchus	237.0	242.0	201.0	-13.32	-35.17	1
Pachypleurosaurus	237.0	242.0	307.0	33.71	18.04	0
Archeopelta	237.0	242.0	201.0	-13.32	-35.17	1
Macrocnemus	237.0	242.0	611.0	108.16	-8.0	1
Keichousaurus	237.0	242.0	611.0	108.16	-8.0	0
Tanystropheus	237.0	242.0	307.0	33.63	18.02	1
Nothosaurus	237.0	242.0	305.0	28.12	28.71	0
Tanystropheus	237.0	242.0	305.0	28.12	28.71	1
Decuriasuchus	237.0	242.0	201.0	-12.26	-35.15	1
Decuriasuchus	237.0	242.0	201.0	-12.26	-35.15	1
Cymbospondylus	237.0	242.0	307.0	35.2	16.63	0
Lariosaurus	237.0	242.0	304.0	22.73	20.13	0
Ceresiosaurus	237.0	242.0	307.0	33.61	18.02	0
Pachypleurosaurus	237.0	242.0	307.0	33.61	18.02	0
Lariosaurus	237.0	242.0	307.0	33.61	18.02	0
Yunguisaurus	237.0	242.0	611.0	108.3	-7.93	0
Yunguisaurus	237.0	242.0	611.0	107.79	-7.4	0
Diandongosuchus	237.0	242.0	611.0	107.79	-7.4	1
Qianxisaurus	237.0	242.0	611.0	108.3	-7.93	0
Simosaurus	237.0	242.0	305.0	26.78	28.77	0
Simosaurus	237.0	242.0	305.0	28.31	27.77	0
Simosaurus	237.0	242.0	305.0	28.22	29.03	0
Simosaurus	237.0	242.0	305.0	28.04	28.9	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Simosaurus	237.0	242.0	305.0	25.81	27.7	0
Nothosaurus	237.0	242.0	305.0	25.81	27.7	0
Nothosaurus	237.0	242.0	305.0	27.74	28.41	0
Nothosaurus	237.0	242.0	305.0	27.83	28.94	0
Cyamodus	237.0	242.0	305.0	29.09	30.03	0
Simosaurus	237.0	242.0	305.0	28.31	28.85	0
Placodus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	28.0	29.28	0
Nothosaurus	237.0	242.0	305.0	29.18	29.92	0
Nothosaurus	237.0	242.0	305.0	25.81	27.7	0
Nothosaurus	237.0	242.0	305.0	28.31	28.85	0
Nothosaurus	237.0	242.0	305.0	28.31	28.85	0
Nothosaurus	237.0	242.0	305.0	28.31	27.77	0
Nothosaurus	237.0	242.0	305.0	28.3	28.87	0
Nothosaurus	237.0	242.0	305.0	27.61	28.85	0
Nothosaurus	237.0	242.0	305.0	27.29	28.57	0
Nothosaurus	237.0	242.0	305.0	28.03	30.76	0
Nothosaurus	237.0	242.0	305.0	28.82	31.0	0
Nothosaurus	237.0	242.0	305.0	28.64	30.85	0
Nothosaurus	237.0	242.0	305.0	26.78	28.77	0
Nothosaurus	237.0	242.0	305.0	28.29	29.06	0
Nothosaurus	237.0	242.0	305.0	28.19	28.77	0
Nothosaurus	237.0	242.0	305.0	28.22	29.03	0
Nothosaurus	237.0	242.0	305.0	27.83	28.94	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	28.98	30.12	0
Nothosaurus	237.0	242.0	305.0	29.02	30.0	0
Nothosaurus	237.0	242.0	305.0	27.64	28.37	0
Nothosaurus	237.0	242.0	305.0	27.74	28.41	0
Nothosaurus	237.0	242.0	305.0	28.3	28.89	0
Nothosaurus	237.0	242.0	305.0	28.31	28.85	0
Nothosaurus	237.0	242.0	305.0	28.82	31.0	0
Nothosaurus	237.0	242.0	305.0	28.47	30.77	0
Nothosaurus	237.0	242.0	305.0	28.36	30.83	0
Nothosaurus	237.0	242.0	305.0	29.18	29.92	0
Nothosaurus	237.0	242.0	305.0	28.31	28.85	0
Nothosaurus	237.0	242.0	305.0	27.94	28.56	0
Nothosaurus	237.0	242.0	305.0	28.3	28.87	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	29.09	30.03	0
Nothosaurus	237.0	242.0	305.0	27.83	28.94	0
Nothosaurus	237.0	242.0	315.0	27.92	31.96	0
Lariosaurus	237.0	242.0	307.0	33.85	17.85	0
Lariosaurus	237.0	242.0	307.0	33.73	17.72	0
Lariosaurus	237.0	242.0	304.0	24.64	19.74	0
Ceresiosaurus	237.0	242.0	307.0	33.63	18.04	0
Cyamodus	237.0	242.0	305.0	28.31	27.77	0
Placodus	237.0	242.0	305.0	28.31	27.77	0
Placodus	237.0	242.0	305.0	29.09	30.03	0
Cyamodus	237.0	242.0	305.0	28.3	28.87	0
Cyamodus	237.0	242.0	305.0	28.91	30.16	0
Cyamodus	237.0	242.0	305.0	27.74	28.41	0
Placodus	237.0	242.0	305.0	27.44	28.76	0
Placodus	237.0	242.0	305.0	28.82	31.0	0
Placodus	237.0	242.0	315.0	25.75	31.19	0
Placodus	237.0	242.0	305.0	28.31	28.85	0
Placodus	237.0	242.0	305.0	27.45	27.11	0
Placodus	237.0	242.0	305.0	34.15	31.74	0
Placodus	237.0	242.0	302.0	32.82	35.43	0
Placodus	237.0	242.0	315.0	29.87	32.7	0
Placodus	237.0	242.0	305.0	28.84	30.84	0
Cyamodus	237.0	242.0	305.0	34.15	31.74	0
Cyamodus	237.0	242.0	305.0	25.81	27.7	0
Cyamodus	237.0	242.0	305.0	28.31	28.85	0
Thecodontosaurus	237.0	242.0	305.0	25.81	27.7	1
Malutinisuchus	237.0	242.0	302.0	49.09	54.52	1
Simosaurus	237.0	242.0	503.0	43.43	-10.54	0
Nothosaurus	237.0	242.0	503.0	43.43	-10.54	0
Psephosauriscus	237.0	242.0	503.0	43.42	-10.54	0
Nothosaurus	237.0	242.0	503.0	43.42	-10.54	0
Simosaurus	237.0	242.0	503.0	43.68	-13.01	0
Yunguisaurus	237.0	242.0	611.0	107.79	-7.4	0
Nothosaurus	237.0	242.0	308.0	36.97	12.25	0
Cyamodus	237.0	242.0	308.0	36.97	12.25	0
Fuyuansaurus	237.0	242.0	611.0	108.16	-8.0	1
Mikadocephalus	237.0	242.0	309.0	17.29	56.34	0
Isochirotherium	237.0	242.0	313.0	16.2	33.06	1
Isochirotherium	237.0	242.0	313.0	16.19	33.06	1
Isochirotherium	237.0	242.0	313.0	16.19	33.06	1
Isochirotherium	237.0	242.0	313.0	16.11	33.05	1
Isochirotherium	237.0	242.0	313.0	16.11	33.05	1
Isochirotherium	237.0	242.0	313.0	16.18	33.05	1
Isochirotherium	237.0	242.0	313.0	16.16	33.04	1
Isochirotherium	237.0	242.0	313.0	16.03	33.12	1
Isochirotherium	237.0	242.0	313.0	16.03	33.12	1
Isochirotherium	237.0	242.0	313.0	16.03	33.12	1
Isochirotherium	237.0	242.0	313.0	16.03	33.11	1
Isochirotherium	237.0	242.0	313.0	16.03	33.12	1
Litorosuchus	237.0	242.0	611.0	108.16	-8.0	1
Simosaurus	237.0	242.0	305.0	25.81	27.7	0
Nothosaurus	237.0	242.0	305.0	27.83	28.94	0
Neusticosaurus	237.0	242.0	307.0	33.62	18.03	0
Hispaniasaurus	237.0	242.0	304.0	20.36	18.63	0
Lariosaurus	237.0	242.0	305.0	28.82	31.0	0
Lariosaurus	237.0	242.0	611.0	108.36	-8.0	0
Pachypleurosaurus	237.0	242.0	307.0	33.63	18.02	0
Glyphoderma	237.0	242.0	611.0	107.79	-7.4	0
Pistosaurus	237.0	242.0	305.0	28.82	31.0	0
Pistosaurus	237.0	242.0	305.0	34.15	31.74	0
Horaffia	237.0	242.0	305.0	28.31	27.77	1
Ceresiosaurus	237.0	242.0	307.0	33.63	18.02	0
Tanystropheus	237.0	242.0	307.0	33.63	18.02	1
Partanosaurus	237.0	242.0	307.0	35.11	17.98	0
Placodus	237.0	242.0	305.0	29.18	29.92	0
Nothosaurus	237.0	242.0	305.0	28.21	28.77	0
Xinpusaurus	237.0	242.0	611.0	108.27	-7.92	0
Guizhouichthyosaurus	237.0	242.0	611.0	108.27	-7.92	0
Chirotherium	237.0	242.0	291.0	-28.22	-36.32	1
Chirotherium	237.0	242.0	291.0	-28.22	-36.32	1
Isochirotherium	237.0	242.0	291.0	-28.22	-36.32	1
Chanaresuchus	237.0	242.0	291.0	-27.03	-33.78	1
Gamatavus	237.0	242.0	201.0	-13.04	-35.29	1
Tanystropheus	237.0	239.7	611.0	108.63	-6.77	1
Keichousaurus	237.0	239.7	611.0	108.73	-6.66	0
Anshunsaurus	237.0	239.7	611.0	108.49	-6.72	0
Nothosaurus	237.0	239.7	611.0	108.73	-6.66	0
Batrachotomus	237.0	239.7	305.0	27.71	28.87	1
Batrachotomus	237.0	239.7	305.0	27.89	28.77	1
Batrachotomus	237.0	239.7	305.0	28.01	28.86	1
Neusticosaurus	237.0	239.7	305.0	27.71	28.87	0
Nothosaurus	237.0	239.7	305.0	27.71	28.87	0
Tanystropheus	237.0	239.7	305.0	27.71	28.87	1
Cosesaurus	237.0	239.7	304.0	22.77	19.1	1
Lariosaurus	237.0	239.7	304.0	22.77	19.1	0
Nothosaurus	237.0	239.7	304.0	22.77	19.1	0
Psephosaurus	237.0	239.7	504.0	39.45	3.29	0
Psephosaurus	237.0	239.7	305.0	27.45	28.49	0
Simosaurus	237.0	239.7	305.0	27.45	28.49	0
Lariosaurus	237.0	239.7	307.0	33.62	17.94	0
Nothosaurus	237.0	239.7	305.0	27.45	28.49	0
Nothosaurus	237.0	239.7	305.0	27.45	28.49	0
Nothosaurus	237.0	239.7	305.0	28.09	30.71	0
Lariosaurus	237.0	239.7	307.0	33.62	17.94	0
Neusticosaurus	237.0	239.7	307.0	33.62	17.94	0
Lariosaurus	237.0	239.7	307.0	33.36	18.13	0
Lariosaurus	237.0	239.7	307.0	33.36	18.13	0
Jaxtasuchus	237.0	239.7	305.0	27.89	28.77	1
Jaxtasuchus	237.0	239.7	305.0	27.9	28.77	1
Jaxtasuchus	237.0	239.7	305.0	27.71	28.87	1
Jaxtasuchus	237.0	239.7	305.0	27.56	28.57	1
Pappochelys	237.0	239.7	305.0	27.89	28.77	1
Zanclodon	237.0	239.7	305.0	27.45	28.49	1
Fraxinisaura	237.0	239.7	305.0	27.89	28.77	1
Neusticosaurus	237.0	239.7	307.0	33.36	18.13	0
Lariosaurus	237.0	239.7	307.0	35.73	15.55	0
Neusticosaurus	237.0	239.7	307.0	35.73	15.55	0
Anshunsaurus	237.0	239.7	611.0	108.49	-6.72	0
Wangosaurus	237.0	239.7	611.0	108.49	-6.72	0
Askeptosaurus	237.0	239.7	611.0	108.25	-6.87	0
Keichousaurus	237.0	239.7	611.0	108.25	-6.87	0
Keichousaurus	237.0	239.7	611.0	108.53	-6.69	0
Keichousaurus	237.0	239.7	611.0	108.53	-6.69	0
Keichousaurus	237.0	239.7	611.0	108.53	-6.69	0
Lariosaurus	237.0	239.7	611.0	108.53	-6.69	0
Lariosaurus	237.0	239.7	611.0	108.53	-6.69	0
Wangosaurus	237.0	239.7	611.0	108.53	-6.69	0
Yunguisaurus	237.0	239.7	611.0	108.53	-6.69	0
Qianichthyosaurus	237.0	239.7	611.0	108.53	-6.69	0
Xinpusaurus	237.0	239.7	611.0	108.53	-6.69	0
Qianichthyosaurus	237.0	239.7	611.0	108.53	-6.69	0
Guizhouichthyosaurus	237.0	239.7	611.0	108.53	-6.69	0
Xinpusaurus	237.0	239.7	611.0	108.53	-6.69	0
Guizhouichthyosaurus	237.0	239.7	611.0	108.53	-6.69	0
Xinpusaurus	237.0	239.7	611.0	108.53	-6.69	0
Xinpusaurus	237.0	239.7	611.0	108.53	-6.69	0
Qianichthyosaurus	237.0	239.7	611.0	108.49	-6.72	0
Lariosaurus	237.0	239.7	611.0	108.25	-6.87	0
Ceresiosaurus	237.0	239.7	304.0	22.77	19.1	0
Nothosaurus	237.0	239.7	304.0	22.77	19.1	0
Macrocnemus	237.0	239.7	611.0	108.49	-6.72	1
Nothosaurus	237.0	239.7	304.0	20.13	20.13	0
Horaffia	237.0	239.7	305.0	27.9	28.77	1
Horaffia	237.0	239.7	305.0	27.89	28.77	1
Horaffia	237.0	239.7	305.0	28.02	28.91	1
Odoiporosaurus	237.0	239.7	307.0	33.35	18.12	0
Vellbergia	237.0	239.7	305.0	27.89	28.77	1
Polymorphodon	237.0	239.7	305.0	27.89	28.77	1
Stauromatodon	237.0	239.7	305.0	27.89	28.77	1
Lariosaurus	237.0	239.7	307.0	33.62	17.94	0
Bobosaurus	233.4	237.0	307.0	34.32	16.19	0
Nothosaurus	233.4	237.0	307.0	33.9	17.04	0
Simosaurus	233.4	237.0	307.0	34.33	16.17	0
Protenodontosaurus	233.4	237.0	307.0	34.32	16.17	0
Clevosaurus	227.0	237.0	315.0	8.97	34.38	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Sigmala	227.0	237.0	315.0	8.97	34.38	1
Kuehneosaurus	227.0	237.0	315.0	8.97	34.38	1
Clevosaurus	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Sigmala	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Clevosaurus	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Sigmala	227.0	237.0	315.0	8.97	34.38	1
Kuehneosaurus	227.0	237.0	315.0	8.97	34.38	1
Sigmala	227.0	237.0	315.0	8.97	34.38	1
Pelecymala	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.96	34.37	1
Clevosaurus	227.0	237.0	315.0	8.96	34.37	1
Sigmala	227.0	237.0	315.0	8.96	34.37	1
Kuehneosaurus	227.0	237.0	315.0	8.96	34.37	1
Planocephalosaurus	227.0	237.0	315.0	8.96	34.37	1
Clevosaurus	227.0	237.0	315.0	8.96	34.37	1
Sigmala	227.0	237.0	315.0	8.96	34.37	1
Kuehneosaurus	227.0	237.0	315.0	8.96	34.37	1
Planocephalosaurus	227.0	237.0	315.0	8.96	34.37	1
