occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
N270,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N271,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N272,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N273,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N274,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N275,Rio Grande do Sul,Rincao do Pinhal,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N276,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,Brasilodon,227,208.5
N277,Rio Grande do Sul,Catuaba,Rio Grande do Sul,BR,,Pampaphoneus,266.9,264.3
N278,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N279,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N280,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N281,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N282,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N283,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N284,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N285,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N286,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N287,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N288,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N289,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N290,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N291,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N292,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N293,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N294,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N295,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N296,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N297,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N298,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N299,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N300,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N301,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N302,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N303,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N304,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N305,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N306,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N307,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N308,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N309,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N310,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N311,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N312,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N313,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N314,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N315,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N316,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N317,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N318,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N319,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N320,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N321,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N322,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N323,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N324,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N325,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N326,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N327,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N328,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N329,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N330,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N331,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N332,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N333,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N334,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N335,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N336,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N337,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N338,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N339,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N340,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N341,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N342,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N343,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N344,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N345,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N346,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N347,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Santagnathus,227,208.5
N348,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Trucidocynodon,227,208.5
N349,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N350,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N351,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N352,Rio Grande do Sul,Varzea do Agudo,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N353,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N354,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N355,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N356,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N357,Rio Grande do Sul,- ,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N358,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Aleodon,242,237
N359,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Massetognathus,242,237
N360,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Riograndia,227,208.5
N361,Rio Grande do Sul,Semaria III Poste do outro lado,Rio Grande do Sul,BR,,Brasilodon,227,208.5
N362,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N363,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N364,Rio Grande do Sul,Rincao da Porta,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N365,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N366,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N367,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N368,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N369,Rio Grande do Sul,Rincao do Semiao,Rio Grande do Sul,BR,,Protuberum,242,237
N370,Rio Grande do Sul,Rincao do Semiao,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N371,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N372,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N373,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N374,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N375,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N376,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N377,Rio Grande do Sul,BR 158 federal road,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N378,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N379,Rio Grande do Sul,BR 158 federal road,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N380,Rio Grande do Sul,Linha Facao,Rio Grande do Sul,BR,,Exaeretodon,227,208.5
N381,Rio Grande do Sul,Rincao do Semiao,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N382,Rio Grande do Sul,Sesmaria do Pinhal,Rio Grande do Sul,BR,,Jachaleria,227,208.5
N383,Rio Grande do Sul,Sesmaria do Pinhal,Rio Grande do Sul,BR,,Jachaleria,227,208.5
N395,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N396,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N397,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N398,Rio Grande do Sul,Pinheiros,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N399,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N400,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N401,Rio Grande do Sul,Pinheiros,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N402,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N403,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Chiniquodon,242,237
N404,Rio Grande do Sul,Pinheiros,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N405,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N406,Rio Grande do Sul,Pinheiros,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N407,Rio Grande do Sul,Pinheiros,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N408,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N409,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Jachaleria,227,208.5
N410,Rio Grande do Sul,Dona Francisca,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N411,Rio Grande do Sul,Vila Melos,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N412,Rio Grande do Sul,Pinheiros,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N413,Rio Grande do Sul,Vila Melo,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N414,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N415,Rio Grande do Sul,Dona Francisca,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N416,Rio Grande do Sul,Dona Francisca,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N417,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N418,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N419,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N420,Rio Grande do Sul,Bom Retiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N421,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N422,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N423,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N424,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N425,Rio Grande do Sul,Vila Melo,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N426,Rio Grande do Sul,Vila Melo,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N427,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Jachaleria,227,208.5
N428,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N429,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N430,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N431,Rio Grande do Sul,Chinique,Rio Grande do Sul,BR,,Stahleckeria,242,237
N432,Rio Grande do Sul,Chinique,Rio Grande do Sul,BR,,Stahleckeria,242,237
N433,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Chiniquodon,242,237
N434,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N435,Rio Grande do Sul,Porto Mariante 2,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N436,Rio Grande do Sul,Porto Mariante 2,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N437,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N438,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N439,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N440,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N441,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N442,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N443,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N444,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N445,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N446,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N447,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N448,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N449,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N450,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N451,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N452,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N453,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N454,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N455,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N456,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N457,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N458,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N459,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N460,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N461,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N462,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Massetognathus,242,237
N463,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N464,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N465,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N466,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N467,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N468,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Protuberum,242,237
N469,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N470,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N471,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N472,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N473,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N474,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N475,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N476,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N477,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N478,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N479,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N480,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N481,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N482,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N483,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N484,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N485,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N486,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N487,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N488,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N489,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N490,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N491,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N492,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N493,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N494,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N495,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N496,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N497,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N498,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N499,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N500,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N501,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N502,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N503,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N504,Rio Grande do Sul,-,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N505,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Protuberum,242,237
N506,Rio Grande do Sul,Schoenstatt,Rio Grande do Sul,BR,,Santacruzodon,237,227
N507,Rio Grande do Sul,Schoenstatt,Rio Grande do Sul,BR,,Santacruzodon,237,227
N508,Rio Grande do Sul,Pinheiro,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N509,Rio Grande do Sul,Porto Mariante 2,Rio Grande do Sul,BR,,Dinodontosaurus,242,237
N510,Rio Grande do Sul,Rincao do Semiao,Rio Grande do Sul,BR,,Massetognathus,242,237
790397,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
790398,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
790399,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
790400,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
790402,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
807746,Rio Negro,,Rio Negro,AR,,Pentasauropus,247.2,201.4
1168375,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
395922,Ruvuma,Songea,Ruvuma,TZ,,Dicynodon,259.51,254.14
395948,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
921161,Ruvuma,,Ruvuma,TZ,,Scalenodon,247.2,242
921166,Ruvuma,,Ruvuma,TZ,,Aleodon,247.2,242
921168,Ruvuma,,Ruvuma,TZ,,Scalenodon,247.2,242
923100,Ruvuma,,Ruvuma,TZ,,Angonisaurus,247.2,242
1081099,Ruvuma,Songea,Ruvuma,TZ,,Procynosuchus,259.51,254.14
1081100,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
1081101,Ruvuma,Songea,Ruvuma,TZ,,Dicynodon,259.51,254.14
1081115,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
1081116,Ruvuma,Songea,Ruvuma,TZ,,Dicynodontoides,259.51,254.14
1081117,Ruvuma,Songea,Ruvuma,TZ,,Endothiodon,259.51,254.14
1081118,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1089128,Ruvuma,,Ruvuma,TZ,,Scalenodon,247.2,242
1129822,Ruvuma,,Ruvuma,TZ,,Rechnisaurus,247.2,242
1220780,Ruvuma,,Ruvuma,TZ,,Mandagomphodon,247.2,242
1220780,Ruvuma,,Ruvuma,TZ,,Mandagomphodon,247.2,242
1220781,Ruvuma,Songea,Ruvuma,TZ,,Scalenodon,247.2,242
1297470,Ruvuma,,Ruvuma,TZ,,Endothiodon,264.28,259.51
1297471,Ruvuma,,Ruvuma,TZ,,Endothiodon,264.28,259.51
1320602,Ruvuma,,Ruvuma,TZ,,Tetragonias,247.2,242
1325670,Ruvuma,Songea,Ruvuma,TZ,,Dicynodon,259.51,254.14
1333308,Ruvuma,Songea,Ruvuma,TZ,,Procynosuchus,259.51,254.14
1337452,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1337462,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1342209,Ruvuma,Songea,Ruvuma,TZ,,Katumbia,259.51,254.14
1342210,Ruvuma,Songea,Ruvuma,TZ,,Katumbia,259.51,254.14
1342218,Ruvuma,Songea,Ruvuma,TZ,,Katumbia,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342231,Ruvuma,Songea,Ruvuma,TZ,,Kawingasaurus,259.51,254.14
1342232,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1342247,Ruvuma,Songea,Ruvuma,TZ,,Geikia,259.51,254.14
1342248,Ruvuma,Songea,Ruvuma,TZ,,Dicynodontoides,259.51,254.14
1342251,Ruvuma,Songea,Ruvuma,TZ,,Euptychognathus,259.51,254.14
1380636,Ruvuma,,Ruvuma,TZ,,Abajudon,298.9,251.902
1384900,Ruvuma,,Ruvuma,TZ,,Endothiodon,298.9,251.902
1385725,Ruvuma,,Ruvuma,TZ,,Endothiodon,264.28,259.51
1385758,Ruvuma,Songea,Ruvuma,TZ,,Daptocephalus,259.51,254.14
1385773,Ruvuma,Songea,Ruvuma,TZ,,Dicynodon,259.51,254.14
1385775,Ruvuma,Songea,Ruvuma,TZ,,Endothiodon,259.51,254.14
1385776,Ruvuma,Songea,Ruvuma,TZ,,Endothiodon,259.51,254.14
1387034,Ruvuma,Songea,Ruvuma,TZ,,Silphoictidoides,259.51,254.14
1387034,Ruvuma,Songea,Ruvuma,TZ,,Silphoictidoides,259.51,254.14
1387196,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
1387198,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1387198,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
