,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
880,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
881,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
882,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
883,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
884,-39.8254,56.37,Rechnisaurus,terrestrial,247.2,242.0
885,-39.8254,56.37,Wadiasaurus,terrestrial,247.2,242.0
886,-56.9276,-28.0576,Acratophorus,terrestrial,237.0,227.0
887,-56.9276,-28.0576,Cynognathus,terrestrial,237.0,227.0
888,-49.5084,-37.0935,Vinceria,terrestrial,247.2,242.0
889,-49.5084,-37.0935,Vinceria,terrestrial,247.2,242.0
890,-49.5084,-37.0935,Vinceria,terrestrial,247.2,242.0
891,-49.5084,-37.0935,Cromptodon,terrestrial,247.2,242.0
892,-54.9764,-33.592,Acratophorus,terrestrial,242.0,227.0
893,-30.8144,64.7603,Tikitherium,terrestrial,237.0,227.0
894,-63.335,-9.9696,Cricodon,terrestrial,247.2,242.0
895,-63.335,-9.9696,Cricodon,terrestrial,247.2,242.0
896,-63.335,-9.9696,Cricodon,terrestrial,247.2,242.0
897,-63.335,-9.9696,Cricodon,terrestrial,247.2,242.0
898,-63.335,-9.9696,Diademodon,terrestrial,247.2,242.0
899,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
900,-63.335,-9.9696,Diademodon,terrestrial,247.2,242.0
901,-63.335,-9.9696,Cricodon,terrestrial,247.2,242.0
902,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
903,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
904,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
905,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
906,-63.335,-9.9696,Bolotridon,terrestrial,247.2,242.0
907,-74.171,70.0673,Cynognathus,terrestrial,247.2,242.0
908,-74.171,70.0673,Diademodon,terrestrial,247.2,242.0
909,-46.5586,19.7779,Cricodon,terrestrial,247.2,242.0
910,-46.5586,19.7779,Scalenodon,terrestrial,247.2,242.0
911,-46.5586,19.7779,Aleodon,terrestrial,247.2,242.0
912,-46.5586,19.7779,Scalenodon,terrestrial,247.2,242.0
913,-63.335,-9.9696,Diademodon,terrestrial,247.2,242.0
914,-52.0012,-29.5316,Chiniquodon,terrestrial,237.0,227.0
915,-49.0435,-14.582,Dinodontosaurus,terrestrial,242.0,237.0
916,-49.0435,-14.582,Dinodontosaurus,terrestrial,242.0,237.0
917,-49.0435,-14.582,Dinodontosaurus,terrestrial,242.0,237.0
918,-49.0435,-14.582,Dinodontosaurus,terrestrial,242.0,237.0
919,-49.0435,-14.582,Chiniquodon,terrestrial,242.0,237.0
920,-49.0435,-14.582,Chiniquodon,terrestrial,242.0,237.0
921,-49.0435,-14.582,Chiniquodon,terrestrial,242.0,237.0
922,-46.1164,-4.6554,Irajatherium,terrestrial,227.0,208.5
923,-49.9808,-33.9335,Dinodontosaurus,terrestrial,242.0,237.0
924,-49.9808,-33.9335,Dinodontosaurus,terrestrial,242.0,237.0
925,-49.9808,-33.9335,Jachaleria,terrestrial,242.0,237.0
926,-77.5844,65.8787,Myosaurus,terrestrial,251.902,247.2
927,-77.5844,65.8787,Myosaurus,terrestrial,251.902,247.2
928,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
929,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
930,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
931,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
932,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
933,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
934,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
935,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
936,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
937,-60.8807,-1.1886,Myosaurus,terrestrial,251.902,247.2
938,-60.8807,-1.1886,Platycraniellus,terrestrial,251.902,247.2
939,-60.8807,-1.1886,Platycraniellus,terrestrial,251.902,247.2
940,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
941,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
942,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
943,-60.8807,-1.1886,Ericiolacerta,terrestrial,251.902,247.2
944,-60.8807,-1.1886,Scaloposaurus,terrestrial,251.902,247.2
945,-60.8807,-1.1886,Galesaurus,terrestrial,251.902,247.2
946,-60.8084,-9.6701,Moschorhinus,terrestrial,251.902,247.2
947,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
948,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
949,-60.8084,-9.6701,Thrinaxodon,terrestrial,251.902,247.2
950,-60.8807,-1.1886,Moschorhinus,terrestrial,251.902,247.2
951,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
952,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
953,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
954,-49.0435,-14.582,Dinodontosaurus,terrestrial,242.0,237.0
955,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
956,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
957,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
958,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
959,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
960,-60.8807,-1.1886,Thrinaxodon,terrestrial,251.902,247.2
961,-60.8807,-1.1886,Thrinaxodon,terrestrial,251.902,247.2
962,-60.8807,-1.1886,Thrinaxodon,terrestrial,251.902,247.2
963,-60.8807,-1.1886,Thrinaxodon,terrestrial,251.902,247.2
964,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
965,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
966,-60.8807,-1.1886,Lystrosaurus,terrestrial,251.902,247.2
967,-60.8807,-1.1886,Moschorhinus,terrestrial,251.902,247.2
968,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
969,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
970,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
971,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
972,-60.8084,-9.6701,Galesaurus,terrestrial,251.902,251.2
973,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
974,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
975,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
976,-60.8084,-9.6701,Regisaurus,terrestrial,251.902,247.2
977,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
978,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
979,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
980,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
981,-60.8084,-9.6701,Olivierosuchus,terrestrial,251.902,247.2
982,-60.8084,-9.6701,Scaloposaurus,terrestrial,251.902,247.2
983,-60.8084,-9.6701,Galesaurus,terrestrial,251.902,247.2
984,-60.8084,-9.6701,Thrinaxodon,terrestrial,251.902,247.2
985,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
986,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
987,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
988,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
989,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
990,-50.4972,-22.4201,Chaliminia,terrestrial,227.0,208.5
991,-50.4972,-22.4201,Jachaleria,terrestrial,227.0,208.5
992,-46.5586,19.7779,Angonisaurus,terrestrial,247.2,242.0
993,46.8713,-9.9743,Haramiyavia,terrestrial,208.5,201.4
994,46.8713,-9.9743,Haramiyavia,terrestrial,208.5,201.4
995,-60.8084,-9.6701,Tetracynodon,terrestrial,251.902,251.2
996,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
997,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
998,-63.335,-9.9696,Kannemeyeria,terrestrial,247.2,242.0
999,-63.335,-9.9696,Bauria,terrestrial,247.2,242.0
1000,-63.335,-9.9696,Trirachodon,terrestrial,247.2,242.0
1001,-63.335,-9.9696,Kombuisia,terrestrial,247.2,242.0
1002,-63.335,-9.9696,Kombuisia,terrestrial,247.2,242.0
1003,-63.335,-9.9696,Kannemeyeria,terrestrial,247.2,242.0
1004,-63.335,-9.9696,Microgomphodon,terrestrial,247.2,242.0
1005,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
1006,-63.335,-9.9696,Diademodon,terrestrial,247.2,242.0
1007,-63.335,-9.9696,Kannemeyeria,terrestrial,247.2,242.0
1008,-63.335,-9.9696,Cynognathus,terrestrial,247.2,242.0
1009,-56.0316,14.4488,Scalenodontoides,terrestrial,227.0,201.4
1010,-56.0316,14.4488,Scalenodontoides,terrestrial,227.0,201.4
1011,-58.4933,13.6424,Scalenodontoides,terrestrial,227.0,201.4
1012,-58.4933,13.6424,Scalenodontoides,terrestrial,227.0,201.4
1013,-58.4933,13.6424,Scalenodontoides,terrestrial,227.0,201.4
1014,-49.0435,-14.582,Chiniquodon,terrestrial,242.0,237.0
1015,-46.1164,-4.6554,Jachaleria,terrestrial,227.0,208.5
1016,-46.1164,-4.6554,Jachaleria,terrestrial,227.0,208.5
1017,-46.1164,-4.6554,Jachaleria,terrestrial,227.0,208.5
1018,-46.1164,-4.6554,Jachaleria,terrestrial,227.0,208.5
1019,-46.1164,-4.6554,Riograndia,terrestrial,227.0,208.5
1020,-47.4217,-18.3424,Luangwa,terrestrial,247.2,237.0
1021,-46.1164,-4.6554,Brasilitherium,terrestrial,227.0,208.5
1022,-46.1164,-4.6554,Irajatherium,terrestrial,227.0,208.5
1023,-46.1164,-4.6554,Minicynodon,terrestrial,227.0,208.5
1024,-51.76,-32.545,Tiarajudens,terrestrial,273.01,259.51
1025,46.8713,-9.9743,Mitredon,terrestrial,208.5,201.4
1026,-56.0316,14.4488,Scalenodontoides,terrestrial,227.0,201.4
1027,-0.5164,-22.3104,Boreogomphodon,terrestrial,237.0,227.0
1028,13.1412,15.7725,Cryptovenator,terrestrial,303.7,293.52
1029,61.2176,76.6687,Lystrosaurus,terrestrial,251.902,251.2
1030,-30.8144,64.7603,Rewaconodon,terrestrial,237.0,227.0
1031,5.2142,-4.8883,Moghreberia,terrestrial,237.0,201.4
1032,37.5366,8.5285,Pseudotriconodon,terrestrial,208.5,201.4
1033,37.5366,8.5285,Gaumia,terrestrial,208.5,201.4
1034,37.5366,8.5285,Gaumia,terrestrial,208.5,201.4
1035,37.5366,8.5285,Lepagia,terrestrial,208.5,201.4
1036,37.6253,13.0683,Brachyzostrodon,terrestrial,208.5,201.4
1037,37.6253,13.0683,Brachyzostrodon,terrestrial,208.5,201.4
1038,37.6253,13.0683,Brachyzostrodon,terrestrial,208.5,201.4
1039,37.5366,8.5285,Microscalenodon,terrestrial,208.5,201.4
1040,-60.8508,-19.3342,Emydops,terrestrial,259.51,254.14
1041,0.3973,-33.9668,Ianthodon,terrestrial,305.9,303.7
1042,-63.1595,-14.725,Pelanomodon,terrestrial,259.51,251.902
1043,52.9442,61.5643,Madysaurus,terrestrial,242.0,227.0
1044,-60.8508,-19.3342,Pristerodon,terrestrial,259.51,254.14
1045,-60.8508,-19.3342,Pristerodon,terrestrial,259.51,254.14
1046,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
1047,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
1048,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
1049,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
1050,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
1051,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,247.2
1052,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
1053,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,247.2
1054,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1055,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1056,-49.0435,-14.582,Candelariodon,terrestrial,242.0,237.0
1057,-49.0435,-14.582,Massetognathus,terrestrial,242.0,237.0
1058,-61.3754,-6.6214,Bauria,terrestrial,247.2,242.0
1059,-61.3754,-6.6214,Kannemeyeria,terrestrial,247.2,242.0
1060,-61.3754,-6.6214,Kannemeyeria,terrestrial,247.2,242.0
1061,-61.3754,-6.6214,Cynognathus,terrestrial,247.2,242.0
1062,-61.3754,-6.6214,Diademodon,terrestrial,247.2,242.0
1063,-61.3754,-6.6214,Trirachodon,terrestrial,247.2,242.0
1064,44.3876,33.3665,Australobarbarus,terrestrial,264.28,259.51
1065,44.3876,33.3665,Australobarbarus,terrestrial,264.28,259.51
1066,44.3876,33.3665,Australobarbarus,terrestrial,264.28,259.51
1067,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1068,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1069,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1070,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1071,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1072,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1073,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1074,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1075,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1076,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1077,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1078,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1079,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1080,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1081,44.3876,33.3665,Suminia,terrestrial,264.28,259.51
1082,45.6515,30.3146,Delectosaurus,terrestrial,259.51,256.8
1083,45.6515,30.3146,Vivaxosaurus,terrestrial,259.51,256.8
1084,34.0586,4.4792,Thomasia,terrestrial,208.5,201.4
1085,34.0586,4.4792,Thomasia,terrestrial,208.5,201.4
1086,34.0586,4.4792,Thomasia,terrestrial,208.5,201.4
1087,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
1088,34.0586,4.4792,Thomasia,terrestrial,208.5,201.4
1089,-62.7516,-22.8072,Galechirus,terrestrial,264.28,259.51
1090,-62.7516,-22.8072,Galechirus,terrestrial,264.28,259.51
1091,15.5589,17.6663,Tambacarnifex,terrestrial,290.1,283.5
1092,35.9688,2.1884,Kuehneotherium,terrestrial,208.5,201.4
1093,37.6253,13.0683,Woutersia,terrestrial,208.5,201.4
1094,37.6253,13.0683,Woutersia,terrestrial,208.5,201.4
1095,37.5366,8.5285,Thomasia,terrestrial,208.5,201.4
1096,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
1097,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
1098,-49.4771,-10.0175,Exaeretodon,terrestrial,237.0,208.5
1099,-47.7841,17.7482,Procynosuchus,terrestrial,259.51,254.14
1100,-47.7841,17.7482,Theriognathus,terrestrial,259.51,254.14
1101,-47.7841,17.7482,Dicynodon,terrestrial,259.51,254.14
1102,-47.7841,17.7482,Platypodosaurus,terrestrial,259.51,254.14
1103,-47.7841,17.7482,Dicynodontoides,terrestrial,259.51,254.14
1104,-47.7841,17.7482,Endothiodon,terrestrial,259.51,254.14
1105,-47.7841,17.7482,Rhachiocephalus,terrestrial,259.51,254.14
1106,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1107,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1108,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1109,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1110,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1111,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1112,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1113,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1114,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1115,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1116,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1117,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1118,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1119,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1120,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1121,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1122,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1123,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1124,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1125,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1126,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1127,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1128,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1129,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1130,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1131,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1132,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1133,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1134,-45.4946,64.2439,Lystrosaurus,terrestrial,251.902,248.9
1135,-45.4946,64.2439,Panchetocynodon,terrestrial,251.902,248.9
1136,-46.5586,19.7779,Scalenodon,terrestrial,247.2,242.0
1137,-2.7466,-38.9219,Lupeosaurus,terrestrial,298.9,293.52
1138,-1.1855,-37.6892,Dimetrodon,terrestrial,283.5,273.01
1139,37.6253,13.0683,Thomasia,terrestrial,208.5,201.4
1140,37.6253,13.0683,Oligokyphus,terrestrial,208.5,201.4
1141,37.6253,13.0683,Oligokyphus,terrestrial,208.5,201.4
1142,42.7067,10.1418,Eoraetia,terrestrial,208.5,201.4
1143,48.3133,44.0363,Silphedosuchus,terrestrial,251.2,247.2
1144,53.4497,26.9265,Scalopognathus,terrestrial,251.902,251.2
1145,48.8243,42.2106,Antecosuchus,terrestrial,247.2,242.0
1146,59.1063,73.4428,Urumchia,terrestrial,251.902,251.2
1147,42.9789,121.7034,Yikezhaogia,terrestrial,247.2,242.0
1148,47.9545,109.318,Beishanodon,terrestrial,251.2,247.2
1149,38.5997,118.8629,Traversodontoides,terrestrial,247.2,242.0
1150,42.9789,121.7034,Ordosiodon,terrestrial,247.2,242.0
1151,42.9789,121.7034,Ordosiodon,terrestrial,247.2,242.0
1152,40.0497,121.0756,Hazhenia,terrestrial,251.2,242.0
1153,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1154,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1155,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1156,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1157,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1158,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1159,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1160,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1161,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1162,60.6504,70.6141,Xiyukannemeyeria,terrestrial,247.2,237.0
1163,61.3235,78.0895,Xiyukannemeyeria,terrestrial,247.2,242.0
1164,42.9789,121.7034,Shaanbeikannemeyeria,terrestrial,247.2,242.0
1165,42.9789,121.7034,Shaanbeikannemeyeria,terrestrial,247.2,242.0
1166,-46.5586,19.7779,Rechnisaurus,terrestrial,247.2,242.0
1167,40.8175,120.0152,Parakannemeyeria,terrestrial,247.2,242.0
1168,40.8175,120.0152,Sinokannemeyeria,terrestrial,247.2,242.0
1169,40.8175,120.0152,Parakannemeyeria,terrestrial,247.2,242.0
1170,62.8252,73.8195,Parakannemeyeria,terrestrial,247.2,237.0
1171,40.8175,120.0152,Shansiodon,terrestrial,247.2,242.0
1172,40.8175,120.0152,Shansiodon,terrestrial,247.2,242.0
1173,40.8175,120.0152,Shansiodon,terrestrial,247.2,242.0
1174,40.8175,120.0152,Sinokannemeyeria,terrestrial,247.2,242.0
1175,61.2176,76.6687,Lystrosaurus,terrestrial,251.902,251.2
1176,61.2176,76.6687,Lystrosaurus,terrestrial,251.902,251.2
1177,61.2176,76.6687,Lystrosaurus,terrestrial,251.902,251.2
1178,59.6422,80.6041,Lystrosaurus,terrestrial,251.902,251.2
1179,40.8175,120.0152,Parakannemeyeria,terrestrial,247.2,242.0
1180,40.8175,120.0152,Sinokannemeyeria,terrestrial,247.2,242.0
1181,-63.335,-9.9696,Diademodon,terrestrial,247.2,242.0
1182,-60.8084,-9.6701,Lystrosaurus,terrestrial,251.902,251.2
1183,-61.3754,-6.6214,Cynognathus,terrestrial,247.2,242.0
1184,-61.3754,-6.6214,Diademodon,terrestrial,247.2,242.0
1185,-61.3754,-6.6214,Kannemeyeria,terrestrial,247.2,242.0
1186,-60.8508,-19.3342,Paraburnetia,terrestrial,259.51,254.14
1187,-63.335,-9.9696,Sysphinctostoma,terrestrial,247.2,242.0
1188,-60.8807,-1.1886,Tetracynodon,terrestrial,251.902,247.2
1189,-60.8807,-1.1886,Tetracynodon,terrestrial,251.902,251.2
1190,-60.8084,-9.6701,Tetracynodon,terrestrial,251.902,247.2
1191,43.046,36.2856,Sauroctonus,terrestrial,264.28,259.51
1192,-56.0316,14.4488,Tritylodon,terrestrial,227.0,201.4
1193,-77.5844,65.8787,Ericiolacerta,terrestrial,251.902,247.2
1194,-55.6569,-39.2155,Dicynodontipus,terrestrial,259.51,247.2
1195,34.0586,4.4792,Eozostrodon,terrestrial,208.5,201.4
1196,34.0586,4.4792,Eozostrodon,terrestrial,208.5,201.4
1197,1.7029,-36.6404,Eocasea,terrestrial,303.7,298.9
1198,-63.335,-9.9696,Ufudocyclops,terrestrial,247.2,242.0
1199,-63.335,-9.9696,Ufudocyclops,terrestrial,247.2,242.0
1200,-63.335,-9.9696,Shansiodon,terrestrial,247.2,242.0
1201,-46.5586,19.7779,Mandagomphodon,terrestrial,247.2,242.0
1202,-46.5586,19.7779,Mandagomphodon,terrestrial,247.2,242.0
1203,-46.5586,19.7779,Scalenodon,terrestrial,247.2,242.0
1204,5.7584,20.0193,Alierasaurus,terrestrial,283.5,266.9
1205,40.8175,120.0152,Nothogomphodon,terrestrial,247.2,242.0
1206,-61.3754,-6.6214,Trirachodon,terrestrial,247.2,242.0
1207,-61.3754,-6.6214,Kannemeyeria,terrestrial,247.2,242.0
1208,-61.3754,-6.6214,Microgomphodon,terrestrial,247.2,242.0
1209,-63.1595,-14.725,Dicynodontoides,terrestrial,259.51,251.902
1210,-63.1595,-14.725,Ictidosuchops,terrestrial,259.51,251.902
1211,-63.1595,-14.725,Procynosuchus,terrestrial,259.51,251.902
1212,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1213,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1214,-60.8508,-19.3342,Cyonosaurus,terrestrial,259.51,251.902
1215,-60.8508,-19.3342,Theriognathus,terrestrial,259.51,251.902
1216,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1217,-47.6314,32.002,Oudenodon,terrestrial,259.51,251.902
1218,32.5837,118.2352,Hwanghocynodon,terrestrial,259.51,254.14
1219,-74.171,70.0673,Angonisaurus,terrestrial,247.2,242.0
1220,-58.073,-1.4298,Mobaceras,terrestrial,273.01,259.51
1221,-58.073,-1.4298,Abajudon,terrestrial,273.01,259.51
1222,-62.7516,-22.8072,Criocephalosaurus,terrestrial,264.28,259.51
1223,-62.7516,-22.8072,Criocephalosaurus,terrestrial,264.28,259.51
1224,-50.264,17.1771,Endothiodon,terrestrial,264.28,259.51
1225,-50.264,17.1771,Endothiodon,terrestrial,264.28,259.51
1226,61.0988,76.898,Sungeodon,terrestrial,251.902,251.4
1227,-30.8144,64.7603,Ruberodon,terrestrial,237.0,227.0
1228,-1.3035,-22.1408,Clepsydrops,terrestrial,305.9,298.9
1229,-31.6663,57.7156,Deccanodon,terrestrial,237.0,208.5
1230,-56.9276,-28.0576,Acratophorus,terrestrial,237.0,227.0
1231,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1232,-65.1824,-18.1919,Tropidostoma,terrestrial,264.28,254.14
1233,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1234,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1235,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1236,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1237,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1238,-60.8508,-19.3342,Tropidostoma,terrestrial,259.51,254.14
1239,-60.8508,-19.3342,Pristerodon,terrestrial,259.51,254.14
1240,-60.8508,-19.3342,Emyduranus,terrestrial,259.51,254.14
1241,-60.8508,-19.3342,Palemydops,terrestrial,259.51,254.14
1242,-60.8508,-19.3342,Pristerodon,terrestrial,259.51,254.14
1243,-60.8508,-19.3342,Diictodon,terrestrial,259.51,254.14
1244,-60.8508,-19.3342,Aelurosaurus,terrestrial,259.51,254.14
1245,-60.8508,-19.3342,Aelurosaurus,terrestrial,259.51,254.14
1246,-60.8508,-19.3342,Pristerodon,terrestrial,259.51,254.14
1247,-60.8508,-19.3342,Cistecephalus,terrestrial,259.51,254.14
1248,-60.8508,-19.3342,Aulacephalodon,terrestrial,259.51,254.14
1249,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,254.14
1250,-60.8508,-19.3342,Cyonosaurus,terrestrial,259.51,254.14
1251,-60.8508,-19.3342,Dicynodon,terrestrial,259.51,254.14
1252,-60.8508,-19.3342,Daptocephalus,terrestrial,259.51,251.902
1253,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1254,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1255,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1256,-60.8508,-19.3342,Oudenodon,terrestrial,259.51,251.902
1257,-60.8508,-19.3342,Cyonosaurus,terrestrial,259.51,251.902
1258,-60.8508,-19.3342,Cyonosaurus,terrestrial,259.51,251.902
1259,-60.8508,-19.3342,Aelurognathus,terrestrial,259.51,251.902
1260,-60.8508,-19.3342,Rubidgea,terrestrial,259.51,251.902
1261,-60.8508,-19.3342,Ictidosuchops,terrestrial,259.51,251.902
1262,-60.8508,-19.3342,Theriognathus,terrestrial,259.51,251.902
1263,-60.8508,-19.3342,Nanictosaurus,terrestrial,259.51,251.902
1264,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,251.2
1265,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,251.2
1266,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,251.2
1267,-62.6491,-13.244,Lystrosaurus,terrestrial,251.902,251.2
1268,-62.6491,-13.244,Galesaurus,terrestrial,251.902,251.2
1269,-63.1595,-14.725,Cistecephalus,terrestrial,259.51,254.14
