,id,occurrence_no,genus,Locality,county_original,state,cc
1609,1813,1317328,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
1610,1812,1317329,Pristerodon,Beaufort West,Beaufort West,Western Cape,ZA
1611,1811,1317333,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
1612,1810,1317336,Oudenodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1613,1809,1317337,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
1614,1808,1317338,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
1615,1807,1317339,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
1616,1806,1317360,Dicynodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1617,1805,1317361,Aulacephalodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1618,1804,1317362,Arctognathus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1619,1803,1317364,Titanosuchus,Prince Albert,Prince Albert,Western Cape,ZA
1620,1802,1317365,Tapinocephalus,Prince Albert,Prince Albert,Western Cape,ZA
1621,1801,1317366,Diictodon,Prince Albert,Prince Albert,Western Cape,ZA
1622,1800,1317367,Diictodon,Prince Albert,Prince Albert,Western Cape,ZA
1623,1799,1317368,Emydops,Prince Albert,Prince Albert,Western Cape,ZA
1624,1798,1317369,Alopecognathus,Prince Albert,Prince Albert,Western Cape,ZA
1625,1797,1317370,Cynariognathus,Prince Albert,Prince Albert,Western Cape,ZA
1626,1796,1317371,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1627,1795,1317372,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1628,1794,1317373,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1629,1793,1317415,Cistecephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1630,1792,1317416,Dicynodontoides,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1631,1791,1317420,Endothiodon,Western Cape,,Western Cape,ZA
1632,1790,1317421,Endothiodon,Western Cape,,Western Cape,ZA
1633,1789,1317422,Diictodon,Western Cape,,Western Cape,ZA
1634,1788,1317423,Diictodon,Western Cape,,Western Cape,ZA
1635,1787,1317424,Diictodon,Western Cape,,Western Cape,ZA
1636,1786,1317425,Diictodon,Western Cape,,Western Cape,ZA
1637,1785,1317426,Oudenodon,Western Cape,,Western Cape,ZA
1638,1784,1317427,Aelurosaurus,Western Cape,,Western Cape,ZA
1639,1783,1317428,Aelurosaurus,Western Cape,,Western Cape,ZA
1640,1778,1317429,Gorgonops,Western Cape,,Western Cape,ZA
1641,1779,1317429,Gorgonops,Western Cape,,Western Cape,ZA
1642,1780,1317429,Gorgonops,Western Cape,,Western Cape,ZA
1643,1781,1317429,Gorgonops,Western Cape,,Western Cape,ZA
1644,1782,1317429,Gorgonops,Western Cape,,Western Cape,ZA
1645,1775,1317430,Gorgonops,Western Cape,,Western Cape,ZA
1646,1776,1317430,Gorgonops,Western Cape,,Western Cape,ZA
1647,1777,1317430,Gorgonops,Western Cape,,Western Cape,ZA
1648,1774,1317431,Alopecorhinus,Western Cape,,Western Cape,ZA
1649,1773,1317432,Scylacoides,Western Cape,,Western Cape,ZA
1650,1772,1317433,Ictidognathus,Western Cape,,Western Cape,ZA
1651,1771,1317434,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1652,1770,1317435,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1653,1769,1317436,Gorgonops,Murraysburg,Murraysburg,Western Cape,ZA
1654,1768,1317437,Oudenodon,Murraysburg,Murraysburg,Western Cape,ZA
1655,1767,1317438,Ictidosuchops,Murraysburg,Murraysburg,Western Cape,ZA
1656,1766,1317441,Emydops,Murraysburg,Murraysburg,Western Cape,ZA
1657,1765,1317916,Dimetrodon,Knox,Knox,Texas,US
1658,1764,1317921,Dimetrodon,Knox,Knox,Texas,US
1659,1763,1317926,Daptocephalus,Estcourt,Estcourt,KwaZulu-Natal,ZA
1660,1762,1317933,Dimetrodon,Foard,Foard,Texas,US
1661,1761,1317938,Titanosuchus,Beaufort West,Beaufort West,Western Cape,ZA
1662,1760,1317939,Mormosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1663,1759,1317940,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
1664,1758,1317941,Diictodon,Beaufort West,Beaufort West,Western Cape,ZA
1665,1757,1317942,Emydops,Beaufort West,Beaufort West,Western Cape,ZA
1666,1756,1317943,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1667,1755,1317944,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1668,1754,1317945,Cerdodon,Beaufort West,Beaufort West,Western Cape,ZA
1669,1753,1317947,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1670,1752,1317948,Dicynodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1671,1751,1317949,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1672,1750,1317950,Cerdosuchus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1673,1749,1317951,Oudenodon,Beaufort West,Beaufort West,Western Cape,ZA
1674,1748,1317970,Dimetrodon,Knox,Knox,Texas,US
1675,1747,1317978,Dimetrodon,Knox,Knox,Texas,US
1676,1746,1317982,Dimetrodon,Knox,Knox,Texas,US
1677,1745,1317989,Dimetrodon,Baylor,Baylor,Texas,US
1678,1744,1317991,Dicynodon,Beaufort West,Beaufort West,Western Cape,ZA
1679,1743,1317995,Kannemeyeria,Aliwal North,Aliwal North,Eastern Cape,ZA
1680,1742,1317998,Kannemeyeria,Eastern Cape,,Eastern Cape,ZA
1681,1741,1317999,Cynognathus,Eastern Cape,,Eastern Cape,ZA
1682,1740,1318000,Diademodon,Eastern Cape,,Eastern Cape,ZA
1683,1739,1318001,Trirachodon,Eastern Cape,,Eastern Cape,ZA
1684,1738,1318002,Diademodon,Eastern Cape,,Eastern Cape,ZA
1685,1737,1318003,Cricodon,Eastern Cape,,Eastern Cape,ZA
1686,1736,1318005,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1687,1735,1318075,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1688,1734,1318076,Daptocephalus,South Africa,South Africa,Eastern Cape,ZA
1689,1733,1318077,Daptocephalus,South Africa,South Africa,Eastern Cape,ZA
1690,1732,1320334,Daptocephalus,Xhariep,Xhariep,Free State,ZA
1691,1731,1320335,Daptocephalus,Xhariep,Xhariep,Free State,ZA
1692,1730,1320337,Lystrosaurus,Xhariep,Xhariep,Free State,ZA
1693,1729,1320338,Lystrosaurus,Xhariep,Xhariep,Free State,ZA
1694,1728,1320348,Cistecephalus,Graaff-Reinet,,Graaff-Reinet,ZA
1695,1727,1320350,Basilodon,Graaff-Reinet,,Graaff-Reinet,ZA
1696,1726,1320351,Dinanomodon,Graaff-Reinet,,Graaff-Reinet,ZA
1697,1725,1320352,Aulacephalodon,Graaff-Reinet,,Graaff-Reinet,ZA
1698,1724,1320353,Oudenodon,Graaff-Reinet,,Graaff-Reinet,ZA
1699,1723,1320354,Lycaenops,Graaff-Reinet,,Graaff-Reinet,ZA
1700,1722,1320355,Tigrisuchus,Graaff-Reinet,,Graaff-Reinet,ZA
1701,1721,1320356,Ictidosuchops,Graaff-Reinet,,Graaff-Reinet,ZA
1702,1720,1320411,Daqingshanodon,Shiguai,Shiguai,Batou,CN
1703,1716,1320445,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1704,1717,1320445,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1705,1718,1320445,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1706,1719,1320445,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1707,1715,1320446,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1708,1714,1320447,Pelanomodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1709,1713,1320448,Cyonosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1710,1712,1320449,Lycaenops,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1711,1711,1320450,Moschorhinus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1712,1710,1320451,Theriognathus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1713,1709,1320523,Rhachiocephalus,Fort Beaufort,Fort Beaufort,Eastern Cape,ZA
1714,1708,1320526,Oudenodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1715,1707,1320531,Robertia,Prince Albert,Prince Albert,Western Cape,ZA
1716,1706,1320532,Diictodon,Prince Albert,Prince Albert,Western Cape,ZA
1717,1705,1320533,Emydops,Prince Albert,Prince Albert,Western Cape,ZA
1718,1704,1320534,Emydops,Prince Albert,Prince Albert,Western Cape,ZA
1719,1703,1320535,Blattoidealestes,Prince Albert,Prince Albert,Western Cape,ZA
1720,1702,1320536,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1721,1701,1320537,Lystrosaurus,Colesberg,Colesberg,Northern Cape,ZA
1722,1700,1320597,Aulacephalodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1723,1699,1320598,Oudenodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1724,1698,1320599,Cyonosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1725,1697,1320602,Tetragonias,Ruvuma,,Ruvuma,TZ
1726,1696,1320668,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1727,1695,1320669,Daptocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1728,1694,1320670,Moschorhinus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1729,1693,1320671,Nanictosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1730,1692,1320672,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1731,1691,1320673,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1732,1690,1320674,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1733,1689,1320675,Scaloposaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1734,1688,1320676,Thrinaxodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1735,1687,1320677,Endothiodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1736,1686,1320678,Tigrisuchus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1737,1685,1320679,Scaloposaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1738,1684,1320680,Cynosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1739,1683,1323216,Dicynodon,Eastern Cape,,Eastern Cape,ZA
1740,1682,1323230,Diictodon,Graaff-Reinet,,Graaff-Reinet,ZA
1741,1681,1323302,Oudenodon,Victoria East,Victoria East,Eastern Cape,ZA
1742,1680,1323722,Gorgonops,Fort Beaufort,Fort Beaufort,Eastern Cape,ZA
1743,1679,1323723,Oudenodon,Fort Beaufort,Fort Beaufort,Eastern Cape,ZA
1744,1678,1324432,Aulacocephalus,East Lodon,East Lodon,Eastern Cape,ZA
1745,1677,1324433,Pristerodon,East Lodon,East Lodon,Eastern Cape,ZA
1746,1676,1324434,Pristerodon,East Lodon,East Lodon,Eastern Cape,ZA
1747,1675,1324435,Oudenodon,East Lodon,East Lodon,Eastern Cape,ZA
1748,1674,1324911,Oudenodon,Eastern Cape,,Eastern Cape,ZA
1749,1673,1324913,Diictodon,Eastern Cape,,Eastern Cape,ZA
1750,1672,1324914,Odontocyclops,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1751,1671,1324915,Clelandina,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1752,1670,1324916,Rhachiocephalus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1753,1669,1325015,Robertia,Prince Albert,Prince Albert,Western Cape,ZA
1754,1668,1325016,Diictodon,Prince Albert,Prince Albert,Western Cape,ZA
1755,1667,1325017,Pristerognathus,Prince Albert,Prince Albert,Western Cape,ZA
1756,1666,1325629,Oudenodon,Pearston,Pearston,Eastern Cape,ZA
1757,1665,1325630,Lystrosaurus,Middelburg,Middelburg,Eastern Cape,ZA
1758,1664,1325631,Pelanomodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1759,1663,1325656,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
1760,1662,1325657,Platycraniellus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
1761,1661,1325667,Oudenodon,Idutywa,Idutywa,Eastern Cape,ZA
1762,1660,1325668,Dicynodon,Idutywa,Idutywa,Eastern Cape,ZA
1763,1659,1325670,Dicynodon,Songea,Songea,Ruvuma,TZ
1764,1658,1325671,Aulacephalodon,Eastern Cape,,Eastern Cape,ZA
1765,1657,1325673,Oudenodon,Hanover,Hanover,Northern Cape,ZA
1766,1656,1325743,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1767,1655,1325744,Oudenodon,Victoria West,Victoria West,Northern Cape,ZA
1768,1654,1326583,Aulacephalodon,Limpopo,,Limpopo,ZA
1769,1653,1326584,Odontocyclops,Limpopo,,Limpopo,ZA
1770,1652,1326585,Kunpania,Jimsar,Jimsar,Xinjiang,CN
1771,1651,1326586,Jimusaria,Urumqi,Urumqi,Xinjiang,CN
1772,1650,1326587,Jimusaria,Turfan,Turfan,Xinjiang,CN
1773,1649,1326588,Diictodon,Xinjiang,,Xinjiang,CN
1774,1648,1326659,Wantulignathus,Gwembe,Gwembe,Southern,ZM
1775,1647,1326926,Pelanomodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1776,1646,1326928,Aelurognathus,Western Cape,,Western Cape,ZA
1777,1645,1326944,Aelurognathus,Western Cape,,Western Cape,ZA
1778,1644,1326945,Aelurognathus,Camdeboo,Camdeboo,Eastern Cape,ZA
1779,1643,1326951,Aelurognathus,Eastern Cape,,Eastern Cape,ZA
1780,1642,1326952,Aelurognathus,Western Cape,,Western Cape,ZA
1781,1641,1326953,Clelandina,Eastern Cape,,Eastern Cape,ZA
1782,1640,1326954,Aelurognathus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1783,1639,1326955,Aelurognathus,Eastern Cape,,Eastern Cape,ZA
1784,1638,1326956,Aelurognathus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1785,1637,1326957,Aelurognathus,Northern Cape,,Northern Cape,ZA
1786,1636,1326958,Aelurognathus,Beaufort West,Beaufort West,Western Cape,ZA
1787,1635,1326959,Aelurognathus,Western Cape,,Western Cape,ZA
1788,1634,1326960,Kitchinganomodon,Eastern Cape,,Eastern Cape,ZA
1789,1633,1326961,Aelurognathus,Western Cape,,Western Cape,ZA
1790,1632,1326962,Aelurognathus,Western Cape,,Western Cape,ZA
1791,1631,1327685,Clelandina,Western Cape,,Western Cape,ZA
1792,1630,1327686,Clelandina,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1793,1629,1327687,Aelurognathus,Northern Cape,,Northern Cape,ZA
1794,1628,1327688,Cistecephalus,Northern Cape,,Northern Cape,ZA
1795,1627,1327689,Diictodon,Northern Cape,,Northern Cape,ZA
1796,1626,1327690,Diictodon,Northern Cape,,Northern Cape,ZA
1797,1625,1327691,Oudenodon,Northern Cape,,Northern Cape,ZA
1798,1624,1327692,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1799,1623,1327694,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1800,1622,1327696,Aelurosaurus,Beaufort West,Beaufort West,Western Cape,ZA
1801,1621,1327697,Aelurosaurus,Eastern Cape,,Eastern Cape,ZA
1802,1620,1327758,Aloposaurus,Western Cape,,Western Cape,ZA
1803,1619,1327763,Arctognathus,Eastern Cape,,Eastern Cape,ZA
1804,1618,1327764,Arctognathus,Eastern Cape,,Eastern Cape,ZA
1805,1617,1327818,Arctognathus,Northern Cape,,Northern Cape,ZA
1806,1616,1327823,Cistecephalus,Northern Cape,,Northern Cape,ZA
1807,1615,1327824,Aulacephalodon,Northern Cape,,Northern Cape,ZA
1808,1614,1327825,Oudenodon,Northern Cape,,Northern Cape,ZA
1809,1613,1327826,Rhachiocephalus,Northern Cape,,Northern Cape,ZA
1810,1612,1327827,Ictidosuchops,Northern Cape,,Northern Cape,ZA
1811,1611,1327828,Lycaenops,Northern Cape,,Northern Cape,ZA
1812,1610,1327829,Smilesaurus,Northern Cape,,Northern Cape,ZA
1813,1609,1327831,Aulacephalodon,Western Cape,,Western Cape,ZA
1814,1608,1327832,Oudenodon,Western Cape,,Western Cape,ZA
1815,1607,1327833,Theriognathus,Western Cape,,Western Cape,ZA
1816,1606,1328261,Arctops,Eastern Cape,,Eastern Cape,ZA
1817,1605,1328262,Arctops,Western Cape,,Western Cape,ZA
1818,1604,1328263,Ictidosuchops,Western Cape,,Western Cape,ZA
1819,1603,1328264,Tetracynodon,Western Cape,,Western Cape,ZA
1820,1602,1328268,Smilesaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1821,1601,1328462,Arctops,Western Cape,,Western Cape,ZA
1822,1595,1328463,Cistecephalus,Western Cape,,Western Cape,ZA
1823,1596,1328463,Cistecephalus,Western Cape,,Western Cape,ZA
1824,1597,1328463,Cistecephalus,Western Cape,,Western Cape,ZA
1825,1598,1328463,Cistecephalus,Western Cape,,Western Cape,ZA
1826,1599,1328463,Cistecephalus,Western Cape,,Western Cape,ZA
1827,1600,1328463,Cistecephalus,Western Cape,,Western Cape,ZA
1828,1594,1328464,Aulacephalodon,Western Cape,,Western Cape,ZA
1829,1593,1328477,Dimetrodon,Taylor,Taylor,Texas,US
1830,1592,1328478,Casea,Taylor,Taylor,Texas,US
1831,1591,1328489,Dimetrodon,Taylor,Taylor,Texas,US
1832,1590,1328494,Cerdorhinus,Eastern Cape,,Eastern Cape,ZA
1833,1589,1328495,Cyonosaurus,Eastern Cape,,Eastern Cape,ZA
1834,1588,1328496,Aulacephalodon,Eastern Cape,,Eastern Cape,ZA
1835,1580,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1836,1581,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1837,1582,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1838,1583,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1839,1584,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1840,1585,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1841,1586,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1842,1587,1328497,Cistecephalus,Eastern Cape,,Eastern Cape,ZA
1843,1579,1328499,Cyonosaurus,Central Karoo,Central Karoo,Western Cape,ZA
1844,1578,1328500,Oudenodon,Central Karoo,Central Karoo,Western Cape,ZA
1845,1577,1328501,Aulacephalodon,Central Karoo,Central Karoo,Western Cape,ZA
1846,1576,1328502,Cistecephalus,Central Karoo,Central Karoo,Western Cape,ZA
1847,1575,1328504,Cyonosaurus,Eastern Cape,,Eastern Cape,ZA
1848,1574,1328505,Cyonosaurus,Western Cape,,Western Cape,ZA
1849,1567,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1850,1568,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1851,1569,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1852,1570,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1853,1571,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1854,1572,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1855,1573,1328506,Cistecephalus,Western Cape,,Western Cape,ZA
1856,1566,1328507,Oudenodon,Western Cape,,Western Cape,ZA
1857,1565,1328508,Cyonosaurus,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1858,1564,1328509,Cyonosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1859,1563,1328510,Cyonosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1860,1562,1328511,Rubidgea,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1861,1561,1328512,Nanictidops,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1862,1552,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1863,1553,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1864,1554,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1865,1555,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1866,1556,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1867,1557,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1868,1558,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1869,1559,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1870,1560,1328802,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
1871,1551,1328804,Cyonosaurus,Murraysburg,Murraysburg,Western Cape,ZA
1872,1550,1328805,Ictidosuchops,Murraysburg,Murraysburg,Western Cape,ZA
1873,1549,1328806,Pristerognathoides,Beaufort West,Beaufort West,Western Cape,ZA
1874,1548,1328807,Jonkeria,Prince Albert,Prince Albert,Western Cape,ZA
1875,1547,1328808,Titanosuchus,Prince Albert,Prince Albert,Western Cape,ZA
1876,1546,1328809,Struthiocephaloides,Prince Albert,Prince Albert,Western Cape,ZA
1877,1545,1328810,Moschops,Prince Albert,Prince Albert,Western Cape,ZA
1878,1544,1328811,Glanosuchus,Prince Albert,Prince Albert,Western Cape,ZA
1879,1543,1328812,Scymnosaurus,Prince Albert,Prince Albert,Western Cape,ZA
1880,1542,1328813,Alopecognathus,Prince Albert,Prince Albert,Western Cape,ZA
1881,1541,1328814,Alopecognathus,Prince Albert,Prince Albert,Western Cape,ZA
1882,1540,1328816,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1883,1539,1328817,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1884,1538,1328818,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1885,1537,1328820,Titanosuchus,Prince Albert,Prince Albert,Western Cape,ZA
1886,1536,1328821,Emydops,Prince Albert,Prince Albert,Western Cape,ZA
1887,1535,1328822,Pristerognathoides,Prince Albert,Prince Albert,Western Cape,ZA
1888,1534,1328823,Gorgonops,Western Cape,,Western Cape,ZA
1889,1533,1328825,Endothiodon,Western Cape,,Western Cape,ZA
1890,1532,1328826,Pristerodon,Western Cape,,Western Cape,ZA
1891,1531,1328827,Diictodon,Western Cape,,Western Cape,ZA
1892,1530,1328828,Diictodon,Western Cape,,Western Cape,ZA
1893,1529,1328829,Diictodon,Western Cape,,Western Cape,ZA
1894,1528,1328831,Ictidosuchops,Western Cape,,Western Cape,ZA
1895,1527,1328832,Gorgonops,Victoria West,Victoria West,Northern Cape,ZA
1896,1526,1328834,Gorgonops,Western Cape,,Western Cape,ZA
1897,1520,1328835,Cistecephalus,Western Cape,,Western Cape,ZA
1898,1521,1328835,Cistecephalus,Western Cape,,Western Cape,ZA
1899,1522,1328835,Cistecephalus,Western Cape,,Western Cape,ZA
1900,1523,1328835,Cistecephalus,Western Cape,,Western Cape,ZA
1901,1524,1328835,Cistecephalus,Western Cape,,Western Cape,ZA
1902,1525,1328835,Cistecephalus,Western Cape,,Western Cape,ZA
1903,1518,1328836,Aulacephalodon,Western Cape,,Western Cape,ZA
1904,1519,1328836,Aulacephalodon,Western Cape,,Western Cape,ZA
1905,1517,1328839,Cyonosaurus,Western Cape,,Western Cape,ZA
1906,1516,1328856,Gorgonops,Western Cape,,Western Cape,ZA
1907,1515,1328857,Emydochampsa,Western Cape,,Western Cape,ZA
1908,1514,1328858,Pristerodon,Western Cape,,Western Cape,ZA
1909,1513,1328859,Gorgonops,Western Cape,,Western Cape,ZA
1910,1512,1328920,Gorgonops,Western Cape,,Western Cape,ZA
1911,1511,1328921,Pristerodon,Western Cape,,Western Cape,ZA
1912,1510,1329015,Aelurognathus,Eastern Cape,,Eastern Cape,ZA
1913,1509,1329016,Rubidgea,Eastern Cape,,Eastern Cape,ZA
1914,1508,1329017,Theriognathus,Eastern Cape,,Eastern Cape,ZA
1915,1507,1329018,Procynosuchus,Eastern Cape,,Eastern Cape,ZA
1916,1506,1329019,Lycaenops,Camdeboo,Camdeboo,Eastern Cape,ZA
1917,1505,1329020,Daptocephalus,Camdeboo,Camdeboo,Eastern Cape,ZA
1918,1504,1329021,Oudenodon,Camdeboo,Camdeboo,Eastern Cape,ZA
1919,1502,1329022,Lycaenops,Western Cape,,Western Cape,ZA
1920,1503,1329022,Lycaenops,Western Cape,,Western Cape,ZA
1921,1497,1329023,Cistecephalus,Western Cape,,Western Cape,ZA
1922,1498,1329023,Cistecephalus,Western Cape,,Western Cape,ZA
1923,1499,1329023,Cistecephalus,Western Cape,,Western Cape,ZA
1924,1500,1329023,Cistecephalus,Western Cape,,Western Cape,ZA
1925,1501,1329023,Cistecephalus,Western Cape,,Western Cape,ZA
1926,1496,1329024,Lycaenops,Camdeboo,Camdeboo,Eastern Cape,ZA
1927,1495,1329025,Lycaenops,Western Cape,,Western Cape,ZA
1928,1494,1329026,Lycaenops,Western Cape,,Western Cape,ZA
1929,1493,1329027,Lycaenops,Murraysburg,Murraysburg,Western Cape,ZA
1930,1492,1329028,Lycaenops,Northern Cape,,Northern Cape,ZA
1931,1491,1329029,Eriphostoma,Beaufort West,Beaufort West,Western Cape,ZA
1932,1490,1329030,Eriphostoma,Northern Cape,,Northern Cape,ZA
1933,1489,1329031,Hofmeyria,Northern Cape,,Northern Cape,ZA
1934,1488,1329032,Emydops,Northern Cape,,Northern Cape,ZA
1935,1487,1329033,Scylacops,Camdeboo,Camdeboo,Eastern Cape,ZA
1936,1486,1329034,Scylacops,Cacadu,Cacadu,Eastern Cape,ZA
1937,1485,1329035,Ictidosuchops,Cacadu,Cacadu,Eastern Cape,ZA
1938,1484,1329036,Rubidgea,Northern Cape,,Northern Cape,ZA
1939,1483,1329037,Oudenodon,Northern Cape,,Northern Cape,ZA
1940,1482,1329038,Dinogorgon,Eastern Cape,,Eastern Cape,ZA
1941,1481,1329039,Daptocephalus,Eastern Cape,,Eastern Cape,ZA
1942,1480,1329040,Rubidgea,Eastern Cape,,Eastern Cape,ZA
1943,1479,1329042,Leontosaurus,Western Cape,,Western Cape,ZA
1944,1478,1329044,Rubidgea,Western Cape,,Western Cape,ZA
1945,1477,1329045,Sycosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1946,1475,1329046,Leontosaurus,Western Cape,,Western Cape,ZA
1947,1476,1329046,Leontosaurus,Western Cape,,Western Cape,ZA
1948,1474,1329088,Dinogorgon,Eastern Cape,,Eastern Cape,ZA
1949,1473,1329089,Dinogorgon,Eastern Cape,,Eastern Cape,ZA
1950,1472,1329090,Aelurognathus,Eastern Cape,,Eastern Cape,ZA
1951,1471,1329091,Dinogorgon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1952,1470,1329092,Leontosaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
1953,1469,1329093,Leontosaurus,Northern Cape,,Northern Cape,ZA
1954,1468,1329094,Rubidgea,Cacadu,Cacadu,Eastern Cape,ZA
1955,1467,1329095,Rubidgea,Eastern Cape,,Eastern Cape,ZA
