,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
2535,1382084,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Annatherapsidus,264.28,256.8
2536,1382085,Kirov,Kotelnich,Kirov,RU,,Karenites,264.28,259.51
2537,1382086,Kirov,Kotelnich,Kirov,RU,,Karenites,264.28,259.51
2538,1382094,Vologda,Velikoustyugskii,Vologda,RU,,Annatherapsidus,264.28,256.8
2539,1382097,Vologda,Velikii Ustyug,Vologda,RU,,Annatherapsidus,264.28,256.8
2540,1382101,Orenburg,Perevolotskii,Orenburg,RU,,Chthonosaurus,264.28,256.8
2541,1382109,Vladimir,Vyazniki,Vladimir,RU,,Moschowhaitsia,259.51,256.8
2542,1382112,Belgium,,Gaume,BE,,Mojo,208.5,201.4
2543,1382113,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Tricuspes,208.5,201.4
2544,1382114,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
2545,1382115,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
2546,1382116,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Thomasia,208.5,201.4
2547,1382117,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Kuehneotherium,208.5,201.4
2548,1382118,Belgium,,,BE,,Thomasia,227.0,201.4
2549,1382164,Kirov,Malmyzh,Kirov,RU,,Molybdopygus,266.9,264.28
2550,1382165,Orenburg,,Orenburg,RU,,Syodon,266.9,259.51
2551,1382176,Perm,Ocher,Perm,RU,,Chthomaloporus,266.9,264.28
2552,1382413,Nizhni Novgorod,,Nizhni Novgorod,RU,,Lystrosaurus,251.902,251.2
2553,1382824,Komi,Usinskii,Komi,RU,,Planitorostris,242.0,237.0
2554,1382825,Vologda,Ilovlya,Vologda,RU,,Putillosaurus,251.2,247.2
2555,1382851,Orenburg,Buguruslanskii,Orenburg,RU,,Suminia,264.28,259.51
2556,1382956,,,,ZA,,Cistecephalus,298.9,251.902
2557,1382957,,,,ZA,,Dicynodon,298.9,251.902
2558,1382958,,,,ZA,,Dicynodontoides,298.9,251.902
2559,1383406,Orenburg,Tyul'ganskii,Orenburg,RU,,Davletkulia,273.01,266.9
2560,1383408,Orenburg,Tyul'ganskii,Orenburg,RU,,Estemmenosuchus,273.01,266.9
2561,1384159,,,,ZA,,Cistecephalus,259.51,254.14
2562,1384160,,,,ZA,,Dicynodon,259.51,254.14
2563,1384161,,,,ZA,,Cistecephalus,259.51,254.14
2564,1384756,Orenburg,,Orenburg,RU,,Titanophoneus,266.9,264.28
2565,1384757,Orenburg,Orenburgskii,Orenburg,RU,,Syodon,266.9,264.28
2566,1384898,Free State,,Free State,ZA,,Choerosaurus,273.01,259.51
2567,1384899,Northern Cape,Victoria West,Northern Cape,ZA,,Prosictodon,273.01,259.51
2568,1384900,Ruvuma,,Ruvuma,TZ,,Endothiodon,298.9,251.902
2569,1384904,,,,ZA,,Anomocephalus,273.01,259.51
2570,1384905,Western Cape,,Western Cape,ZA,,Pristerodon,259.51,254.14
2571,1384905,Western Cape,,Western Cape,ZA,,Pristerodon,259.51,254.14
2572,1384905,Western Cape,,Western Cape,ZA,,Pristerodon,259.51,254.14
2573,1385026,,,,ZA,,Diictodon,298.9,251.902
2574,1385141,,,,ZA,,Kannemeyeria,247.2,242.0
2575,1385142,,,,ZA,,Lystrosaurus,251.902,247.2
2576,1385143,,,,ZA,,Thrinaxodon,251.902,247.2
2577,1385144,,,,ZA,,Homodontosaurus,298.9,251.902
2578,1385153,,,,ZA,,Lemurosaurus,298.9,251.902
2579,1385154,,,,ZA,,Procynosuchus,259.51,251.902
2580,1385156,,,,ZA,,Olivierosuchus,251.902,247.2
2581,1385573,Eastern Cape,,Eastern Cape,ZA,,Compsodon,259.51,251.902
2582,1385574,Eastern Cape,,Eastern Cape,ZA,,Compsodon,259.51,251.902
2583,1385575,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2584,1385575,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2585,1385575,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2586,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2587,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2588,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2589,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2590,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2591,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2592,1385579,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
2593,1385725,Ruvuma,,Ruvuma,TZ,,Endothiodon,264.28,259.51
2594,1385758,Ruvuma,Songea,Ruvuma,TZ,,Daptocephalus,259.51,254.14
2595,1385759,Western Cape,,Western Cape,ZA,,Pristerodon,259.51,254.14
2596,1385760,Western Cape,,Western Cape,ZA,,Diictodon,259.51,254.14
2597,1385773,Ruvuma,Songea,Ruvuma,TZ,,Dicynodon,259.51,254.14
2598,1385775,Ruvuma,Songea,Ruvuma,TZ,,Endothiodon,259.51,254.14
2599,1385776,Ruvuma,Songea,Ruvuma,TZ,,Endothiodon,259.51,254.14
2600,1385997,Nei Mongol,,Nei Mongol,CN,,Shiguaignathus,259.51,251.902
2601,1386956,Western Cape,,Western Cape,ZA,,Pristerodon,259.51,254.14
2602,1386957,Western Cape,,Western Cape,ZA,,Diictodon,259.51,254.14
2603,1386960,Western Cape,,Western Cape,ZA,,Emydops,259.51,254.14
2604,1386961,Western Cape,,Western Cape,ZA,,Tropidostoma,259.51,254.14
2605,1386963,Western Cape,,Western Cape,ZA,,Microwhaitsia,259.51,254.14
2606,1386963,Western Cape,,Western Cape,ZA,,Microwhaitsia,259.51,254.14
2607,1386977,Northern Cape,,Northern Cape,ZA,,Dicynodon,259.51,254.14
2608,1386978,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2609,1386979,Northern Cape,,Northern Cape,ZA,,Mirotenthes,259.51,254.14
2610,1386981,Northern Cape,,Northern Cape,ZA,,Diictodon,259.51,254.14
2611,1386981,Northern Cape,,Northern Cape,ZA,,Diictodon,259.51,254.14
2612,1386981,Northern Cape,,Northern Cape,ZA,,Diictodon,259.51,254.14
2613,1386982,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2614,1386982,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2615,1386982,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2616,1386982,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2617,1386982,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2618,1386982,Northern Cape,,Northern Cape,ZA,,Cistecephalus,259.51,254.14
2619,1386983,Northern Cape,,Northern Cape,ZA,,Oudenodon,259.51,254.14
2620,1386983,Northern Cape,,Northern Cape,ZA,,Oudenodon,259.51,254.14
2621,1386984,Northern Cape,,Northern Cape,ZA,,Dicynodon,259.51,254.14
2622,1386985,Northern Cape,,Northern Cape,ZA,,Ophidostoma,259.51,254.14
2623,1386987,Northern Cape,,Northern Cape,ZA,,Procynosuchus,259.51,254.14
2624,1386987,Northern Cape,,Northern Cape,ZA,,Procynosuchus,259.51,254.14
2625,1387034,Ruvuma,Songea,Ruvuma,TZ,,Silphoictidoides,259.51,254.14
2626,1387034,Ruvuma,Songea,Ruvuma,TZ,,Silphoictidoides,259.51,254.14
2627,1387196,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
2628,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2629,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2630,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2631,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2632,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2633,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2634,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2635,1387197,Ruvuma,Songea,Ruvuma,TZ,,Cistecephalus,259.51,254.14
2636,1387198,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
2637,1387198,Ruvuma,Songea,Ruvuma,TZ,,Rhachiocephalus,259.51,254.14
2638,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2639,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2640,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2641,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2642,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2643,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2644,1387199,Ruvuma,Songea,Ruvuma,TZ,,Platypodosaurus,259.51,254.14
2645,1387200,Ruvuma,Songea,Ruvuma,TZ,,Geikia,259.51,254.14
2646,1387408,Ruvuma,Songea,Ruvuma,TZ,,Sauroctonus,259.51,254.14
2647,1387410,Ruvuma,Songea,Ruvuma,TZ,,Dinogorgon,259.51,254.14
2648,1387411,Ruvuma,Songea,Ruvuma,TZ,,Rubidgea,259.51,254.14
2649,1387412,Ruvuma,Songea,Ruvuma,TZ,,Ruhuhucerberus,259.51,254.14
2650,1387413,Ruvuma,Songea,Ruvuma,TZ,,Sycosaurus,259.51,254.14
2651,1387414,Ruvuma,Songea,Ruvuma,TZ,,Arctognathus,259.51,254.14
2652,1387414,Ruvuma,Songea,Ruvuma,TZ,,Arctognathus,259.51,254.14
2653,1387415,Ruvuma,Songea,Ruvuma,TZ,,Arctognathus,259.51,254.14
2654,1387416,Ruvuma,Songea,Ruvuma,TZ,,Aloposaurus,259.51,254.14
2655,1387417,Ruvuma,Songea,Ruvuma,TZ,,Arctognathus,259.51,254.14
2656,1387417,Ruvuma,Songea,Ruvuma,TZ,,Arctognathus,259.51,254.14
2657,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2658,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2659,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2660,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2661,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2662,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2663,1387418,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2664,1387419,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2665,1387419,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2666,1387420,Ruvuma,Songea,Ruvuma,TZ,,Procynosuchus,259.51,254.14
2667,1387422,Zambia,,,ZM,,Lycaenops,259.51,254.14
2668,1387422,Zambia,,,ZM,,Lycaenops,259.51,254.14
2669,1387423,Zambia,,,ZM,,Lycaenops,259.51,254.14
2670,1387424,Zambia,,,ZM,,Aelurognathus,259.51,254.14
2671,1387425,Ruvuma,Songea,Ruvuma,TZ,,Dinogorgon,259.51,254.14
2672,1387426,Ruvuma,Songea,Ruvuma,TZ,,Dinogorgon,259.51,254.14
2673,1387427,Ruvuma,Songea,Ruvuma,TZ,,Ruhuhucerberus,259.51,254.14
2674,1387428,Ruvuma,Songea,Ruvuma,TZ,,Ruhuhucerberus,259.51,254.14
2675,1387429,Ruvuma,Songea,Ruvuma,TZ,,Sycosaurus,259.51,254.14
2676,1387430,Ruvuma,Songea,Ruvuma,TZ,,Sycosaurus,259.51,254.14
2677,1387431,Ruvuma,Songea,Ruvuma,TZ,,Sycosaurus,259.51,254.14
2678,1387432,Ruvuma,Songea,Ruvuma,TZ,,Sycosaurus,259.51,254.14
2679,1395229,Eastern Cape,,Eastern Cape,ZA,,Pentasaurus,227.0,201.4
2680,1397335,Zambia,,Eastern,ZM,,Cricodon,247.2,227.0
2681,1397639,Zambia,,Eastern,ZM,,Cynognathus,247.2,242.0
2682,1397640,Ruvuma,Songea,Ruvuma,TZ,,Cynognathus,247.2,242.0
2683,1397640,Ruvuma,Songea,Ruvuma,TZ,,Cynognathus,247.2,242.0
2684,1397641,Ruvuma,,Ruvuma,TZ,,Cricodon,247.2,242.0
2685,1397642,Ruvuma,Songea,Ruvuma,TZ,,Cricodon,247.2,242.0
2686,1397695,Zambia,,Southern,ZM,,Abajudon,266.9,259.51
2687,1397696,Zambia,,Southern,ZM,,Abajudon,266.9,259.51
2688,1397697,Zambia,,Southern,ZM,,Abajudon,266.9,259.51
2689,1397698,Zambia,,Southern,ZM,,Abajudon,266.9,259.51
2690,1397699,Zambia,,Southern,ZM,,Abajudon,266.9,259.51
2691,1400567,Northern Cape,Fraserburg,Northern Cape,ZA,,Leucocephalus,259.51,254.14
2692,1405276,Rio Grande do Sul,Paraiso do Sul,Rio Grande do Sul,BR,,Scalenodon,242.0,237.0
2693,1405852,Rio Grande do Sul,,Rio Grande do Sul,BR,,Santacruzgnathus,237.0,227.0
2694,1405853,Rio Grande do Sul,,Rio Grande do Sul,BR,,Bonacynodon,237.0,233.4
2695,1406764,Ruvuma,,Ruvuma,TZ,,Tetragonias,247.2,242.0
2696,1406774,Rio Grande do Sul,,Rio Grande do Sul,BR,,Alemoatherium,237.0,208.5
2697,1406777,Silesia,,Silesia,PL,,Polonodon,237.0,227.0
2698,1406780,Rio Grande do Sul,,Rio Grande do Sul,BR,,Aleodon,242.0,227.0
2699,1406781,Rio Grande do Sul,,Rio Grande do Sul,BR,,Aleodon,242.0,227.0
2700,1406784,Rio Grande do Sul,,Rio Grande do Sul,BR,,Aleodon,242.0,227.0
2701,1406786,Rio Grande do Sul,,Rio Grande do Sul,BR,,Aleodon,242.0,227.0
2707,1406822,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Kuehneotherium,208.5,201.4
2708,1406823,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Fluctuodon,208.5,201.4
2709,1406824,Kirov,Kotelnich,Kirov,RU,,Nochnitsa,264.28,259.51
2710,1406825,Kirov,Kotelnich,Kirov,RU,,Gorynychus,264.28,259.51
2711,1408752,Baden-Wurttemberg,Tubingen,Baden-Wurttemberg,DE,,Tricuspes,208.5,201.4
2712,1408753,Baden-Wurttemberg,Tubingen,Baden-Wurttemberg,DE,,Tricuspes,208.5,201.4
2713,1412935,Languedoc-Roussillon,Herault,Languedoc-Roussillon,FR,,Lalieudorhynchus,266.9,259.51
2714,1413650,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
2715,1413651,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
2716,1413652,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
2717,1413653,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
2718,1413654,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
2719,1413655,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
2720,1413656,Free State,,Free State,ZA,,Lystrosaurus,254.14,251.902
2721,1413657,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,251.2
2722,1413659,Free State,,Free State,ZA,,Lystrosaurus,254.14,251.902
2723,1416009,Western Cape,Beaufort West,Western Cape,ZA,,Abdalodon,259.51,254.14
2724,1417196,Mari El Republic,Gornomariiskii,Mari El Republic,RU,,Parasuminia,264.28,259.51
2725,1417251,Orenburg,Orenburgskii,Orenburg,RU,,Dicynodon,266.9,256.8
2726,1417349,Orenburg,,Orenburg,RU,,Dicynodon,266.9,256.8
2727,1417387,Orenburg,Grachevskii,Orenburg,RU,,Suminia,264.28,259.51
2728,1417740,Eastern Cape,Pearston,Eastern Cape,ZA,,Digalodon,259.51,254.14
2729,1417741,Western Cape,Murraysburg,Western Cape,ZA,,Digalodon,259.51,251.902
2730,1417742,Northern Cape,,Northern Cape,ZA,,Digalodon,259.51,251.902
2731,1417743,Eastern Cape,,Eastern Cape,ZA,,Digalodon,259.51,251.902
2732,1417830,Northern Cape,Victoria West (Ubuntu),Northern Cape,ZA,,Eosimops,264.28,259.51
2733,1417831,Western Cape,Prince Albert,Western Cape,ZA,,Eosimops,264.28,259.51
2734,1417833,Free State,,Free State,ZA,,Eosimops,264.28,259.51
2735,1417923,San Juan,,San Juan,AR,,Exaeretodon,237.0,227.0
2736,1417956,La Rioja,,La Rioja,AR,,Exaeretodon,237.0,227.0
2737,1417957,La Rioja,,La Rioja,AR,,Massetognathus,242.0,237.0
2738,1417966,Mendoza,,Mendoza,AR,,Andescynodon,237.0,208.5
2739,1417967,San Juan,Valle Fertil,San Juan,AR,,Chiniquodon,237.0,208.5
2740,1417968,La Rioja,,La Rioja,AR,,Chiniquodon,242.0,237.0
2741,1418081,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Galesaurus,251.902,247.2
2742,1418083,Free State,,Free State,ZA,,Galesaurus,251.902,247.2
2743,1418085,Eastern Cape,Drakensburg,Eastern Cape,ZA,,Galesaurus,251.902,247.2
2744,1418086,Eastern Cape,Drakensburg,Eastern Cape,ZA,,Thrinaxodon,251.902,247.2
2745,1418088,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Thrinaxodon,251.902,247.2
2746,1418089,Eastern Cape,,Eastern Cape,ZA,,Thrinaxodon,251.902,247.2
2747,1418090,Free State,,Free State,ZA,,Galesaurus,251.902,247.2
2748,1418091,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Pseudotriconodon,208.5,201.4
2749,1418092,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Tricuspes,208.5,201.4
2750,1418093,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Tricuspes,208.5,201.4
2751,1418094,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Hahnia,208.5,201.4
2752,1418095,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Gaumia,208.5,201.4
2753,1418096,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Lepagia,208.5,201.4
2754,1418097,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Maubeugia,208.5,201.4
2755,1418098,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Rosieria,208.5,201.4
2756,1418099,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Microscalenodon,208.5,201.4
2757,1418110,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Rosieria,208.5,201.4
2758,1418142,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Ictidosuchops,259.51,254.14
2759,1418144,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Pelictosuchus,259.51,254.14
2760,1418145,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Dinanomodon,259.51,254.14
2761,1418147,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,259.51,251.902
2762,1418148,Eastern Cape,,Eastern Cape,ZA,,Platycyclops,259.51,254.14
2763,1418149,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
2764,1418150,Eastern Cape,,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
2765,1418151,Eastern Cape,,Eastern Cape,ZA,,Aelurognathus,259.51,254.14
2766,1418152,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Promoschorhynchus,259.51,254.14
2767,1418155,Eastern Cape,,Eastern Cape,ZA,,Procynosuchus,251.902,247.2
2768,1418156,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
2769,1418157,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Pristerodon,259.51,254.14
2770,1418348,Ruvuma,,Ruvuma,TZ,,Kannemeyeria,247.2,242.0
2771,1418349,Eastern Cape,,Eastern Cape,ZA,,Kannemeyeria,251.902,247.2
2772,1418582,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,259.51,251.902
2773,1418583,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2774,1418584,West Bengal,,West Bengal,IN,,Lystrosaurus,251.902,248.9
2776,1418586,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2777,1418587,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2778,1418588,Free State,,Free State,ZA,,Lystrosaurus,251.902,247.2
2779,1418589,Free State,,Free State,ZA,,Dicynodontoides,251.902,247.2
2780,1418590,Free State,,Free State,ZA,,Dinanomodon,251.902,247.2
2781,1418591,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2782,1418592,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2783,1418593,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2784,1418594,Xinjiang,Turfan,Xinjiang,CN,,Lystrosaurus,254.14,251.902
2785,1418595,Xinjiang,Turfan,Xinjiang,CN,,Lystrosaurus,254.14,251.902
2786,1418632,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2787,1418633,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2788,1418634,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2789,1418635,Xinjiang,,Xinjiang,CN,,Lystrosaurus,251.902,251.2
2790,1418636,Eastern Cape,,Eastern Cape,ZA,,Lystrosaurus,251.902,247.2
2791,1418637,Free State,Maluti-A-Phofung,Free State,ZA,,Lystrosaurus,251.902,247.2
2792,1418702,Eastern Cape,Maletswai,Eastern Cape,ZA,,Microgomphodon,247.2,242.0
2793,1418703,Eastern Cape,,Eastern Cape,ZA,,Microhelodon,247.2,242.0
2794,1418750,Free State,Xhariep,Free State,ZA,,Microgomphodon,247.2,242.0
2795,1418751,Free State,Rouxville,Free State,ZA,,Microgomphodon,251.2,247.2
2796,1418753,Free State,Kestell,Free State,ZA,,Microgomphodon,251.2,247.2
2797,1418754,Eastern Cape,,Eastern Cape,ZA,,Bauria,248.9,242.0
2798,1418755,Free State,,Free State,ZA,,Bauria,247.2,242.0
2799,1418756,Western Cape,,Western Cape,ZA,,Mirotenthes,259.51,254.14
2800,1418814,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
2801,1418815,,,,ZA,,Moschorhinus,259.51,251.902
2802,1418816,Free State,,Free State,ZA,,Moschorhinus,251.902,251.2
2803,1418817,Eastern Cape,,Eastern Cape,ZA,,Moschorhinus,259.51,251.902
2804,1418818,Free State,,Free State,ZA,,Moschorhinus,259.51,251.902
2805,1418819,Eastern Cape,,Eastern Cape,ZA,,Moschorhinus,259.51,251.902
2806,1418820,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Moschorhinus,251.902,251.2
2807,1418821,KwaZulu-Natal,,KwaZulu-Natal,ZA,,Moschorhinus,259.51,251.902
2808,1418822,Eastern Cape,,Eastern Cape,ZA,,Moschorhinus,259.51,251.902
2809,1418823,Western Cape,Murraysburg,Western Cape,ZA,,Moschorhinus,259.51,254.14
2810,1418824,Eastern Cape,,Eastern Cape,ZA,,Moschorhinus,259.51,247.2
2811,1418825,Eastern Cape,Chris Hani,Eastern Cape,ZA,,Moschorhinus,251.902,247.2
2812,1418826,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
2813,1418842,Eastern Cape,,Eastern Cape,ZA,,Moschorhinus,251.902,247.2
2814,1418843,Free State,,Free State,ZA,,Moschorhinus,251.902,247.2
2815,1418844,Eastern Cape,,Eastern Cape,ZA,,Moschorhinus,251.902,247.2
2816,1418981,Eastern Cape,Chris Hani,Eastern Cape,ZA,,Olivierosuchus,251.902,247.2
2817,1418987,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,,Olivierosuchus,251.902,247.2
2818,1419113,Northern Cape,,Northern Cape,ZA,,Pelanomodon,259.51,254.14
2819,1419114,Eastern Cape,,Eastern Cape,ZA,,Pelanomodon,259.51,251.902
2820,1419204,Rio Grande do Sul,,Rio Grande do Sul,BR,,Prozostrodon,233.4,227.0
2821,1419218,Free State,,Free State,ZA,,Regisaurus,251.902,247.2
2822,1419294,Ruvuma,,Ruvuma,TZ,,Sangusaurus,247.2,242.0
2823,1419295,Ruvuma,,Ruvuma,TZ,,Sangusaurus,247.2,242.0
2824,1419296,Ruvuma,,Ruvuma,TZ,,Scalenodon,247.2,242.0
2825,1419298,Rio Grande do Sul,,Rio Grande do Sul,BR,,Siriusgnathus,237.0,227.0
2826,1419306,Eastern Cape,,Eastern Cape,ZA,,Scaloporhinus,259.51,251.902
2827,1419308,Free State,Maluti-A-Phofung,Free State,ZA,,Scaloposaurus,251.902,247.2
2828,1419530,Northern Cape,Colesberg,Northern Cape,ZA,,Euchambersia,259.51,254.14
2829,1419583,Rio Grande do Sul,,Rio Grande do Sul,BR,,Stahleckeria,247.2,237.0
2830,1419970,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,254.14
2831,1419971,Northern Cape,,Northern Cape,ZA,,Theriognathus,259.51,254.14
2832,1419972,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2833,1419973,Northern Cape,,Northern Cape,ZA,,Theriognathus,259.51,254.14
2834,1419974,Ruvuma,Songea,Ruvuma,TZ,,Theriognathus,259.51,254.14
2835,1419975,Ruvuma,,Ruvuma,TZ,,Theriognathus,247.2,242.0
2836,1419976,Zambia,,,ZM,,Theriognathus,259.51,254.14
2837,1419977,Zambia,,,ZM,,Theriognathus,259.51,254.14
2838,1419978,Zambia,,,ZM,,Theriognathus,259.51,254.14
2839,1419979,Zambia,,,ZM,,Theriognathus,259.51,254.14
2840,1419980,Western Cape,Murraysburg,Western Cape,ZA,,Theriognathus,259.51,251.902
2841,1419981,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2842,1419982,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
2843,1419983,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
2844,1419984,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
2845,1419985,Free State,,Free State,ZA,,Theriognathus,259.51,251.902
2846,1419986,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
2847,1419987,Northern Cape,,Northern Cape,ZA,,Theriognathus,259.51,251.902
2848,1419988,Northern Cape,,Northern Cape,ZA,,Theriognathus,259.51,251.902
2849,1419989,Western Cape,,Western Cape,ZA,,Theriognathus,259.51,251.902
2850,1419990,Northern Cape,,Northern Cape,ZA,,Theriognathus,259.51,251.902
2851,1419991,Western Cape,Central Karoo,Western Cape,ZA,,Theriognathus,259.51,251.902
2852,1420187,Eastern Cape,,Eastern Cape,ZA,,Diademodon,247.2,242.0
2853,1420188,Eastern Cape,,Eastern Cape,ZA,,Kannemeyeria,247.2,242.0
2854,1428088,Western Cape,Prince Albert,Western Cape,ZA,,Titanosuchus,264.28,259.51
2855,1428089,Northern Cape,,Northern Cape,ZA,,Jonkeria,259.51,254.14
