stage,age,L_mean,L_hpd_m95,L_hpd_M95,M_mean,M_hpd_m95,M_hpd_M95,R_mean,R_hpd_m95,R_hpd_M95
Anisian,-246.164177,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.164187,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.2881564,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.2881664,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.4121358,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.4121458,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.5361152,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.5361252,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.6600946,0.023831703,0.00021841,0.071972491,0.026368126,0.000200981,0.06771958,-0.002536424,-0.06666561,0.063223539
Anisian,-246.6601046,0.714939121,0.002782131,2.098519841,0.124683602,0.001352434,0.375860063,0.590255519,-0.398425694,2.063745824
Olenekian,-246.784074,0.714939121,0.002782131,2.098519841,0.124683602,0.001352434,0.375860063,0.590255519,-0.398425694,2.063745824
Olenekian,-246.784084,0.714939121,0.002782131,2.098519841,0.124683602,0.001352434,0.375860063,0.590255519,-0.398425694,2.063745824
Olenekian,-246.9080534,0.714939121,0.002782131,2.098519841,0.124683602,0.001352434,0.375860063,0.590255519,-0.398425694,2.063745824
Olenekian,-246.9080634,0.048239123,0.001098399,0.126707505,0.039179409,0.00140816,0.109902464,0.009059715,-0.093338206,0.128525825
Olenekian,-247.0320328,0.048239123,0.001098399,0.126707505,0.039179409,0.00140816,0.109902464,0.009059715,-0.093338206,0.128525825
Olenekian,-247.0320428,0.048239123,0.001098399,0.126707505,0.039179409,0.00140816,0.109902464,0.009059715,-0.093338206,0.128525825
Olenekian,-247.1560122,0.048239123,0.001098399,0.126707505,0.039179409,0.00140816,0.109902464,0.009059715,-0.093338206,0.128525825
Olenekian,-247.1560222,0.048239123,0.001098399,0.126707505,0.039179409,0.00140816,0.109902464,0.009059715,-0.093338206,0.128525825
