"age","L_mean","L_hpd_m95","L_hpd_M95","M_mean","M_hpd_m95","M_hpd_M95","R_mean","R_hpd_m95","R_hpd_M95"
-186.909715359657,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.033764790486,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.033774790486,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.157824221316,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.157834221316,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.281883652146,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.281893652146,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.405943082976,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.405953082976,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.530002513805,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.530012513805,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.654061944635,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.654071944635,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.778121375465,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.778131375465,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.902180806295,NA,NA,NA,NA,NA,NA,NA,NA,NA
-187.902190806295,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.026240237124,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.026250237124,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.150299667954,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.150309667954,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.274359098784,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.274369098784,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.398418529614,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.398428529614,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.522477960443,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.522487960443,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.646537391273,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.646547391273,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.770596822103,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.770606822103,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.894656252933,NA,NA,NA,NA,NA,NA,NA,NA,NA
-188.894666252933,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.018715683762,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.018725683762,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.142775114592,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.142785114592,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.266834545422,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.266844545422,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.390893976252,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.390903976252,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.514953407081,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.514963407081,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.639012837911,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.639022837911,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.763072268741,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.763082268741,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.887131699571,NA,NA,NA,NA,NA,NA,NA,NA,NA
-189.887141699571,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.0111911304,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.0112011304,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.13525056123,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.13526056123,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.25930999206,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.25931999206,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.38336942289,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.38337942289,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.507428853719,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.507438853719,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.631488284549,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.631498284549,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.755547715379,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.755557715379,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.879607146209,NA,NA,NA,NA,NA,NA,NA,NA,NA
-190.879617146209,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.003666577038,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.003676577038,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.127726007868,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.127736007868,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.251785438698,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.251795438698,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.375844869528,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.375854869528,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.499904300357,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.499914300357,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.623963731187,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.623973731187,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.748023162017,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.748033162017,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.872082592847,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.872092592847,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.996142023676,NA,NA,NA,NA,NA,NA,NA,NA,NA
-191.996152023677,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.120201454506,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.120211454506,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.244260885336,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.244270885336,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.368320316166,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.368330316166,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.492379746996,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.492389746996,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.616439177825,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.616449177825,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.740498608655,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.740508608655,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.864558039485,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.864568039485,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.988617470315,NA,NA,NA,NA,NA,NA,NA,NA,NA
-192.988627470315,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.112676901144,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.112686901144,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.236736331974,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.236746331974,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.360795762804,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.360805762804,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.484855193634,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.484865193634,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.608914624463,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.608924624463,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.732974055293,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.732984055293,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.857033486123,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.857043486123,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.981092916953,NA,NA,NA,NA,NA,NA,NA,NA,NA
-193.981102916953,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.105152347782,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.105162347782,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.229211778612,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.229221778612,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.353271209442,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.353281209442,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.477330640272,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.477340640272,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.601390071101,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.601400071101,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.725449501931,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.725459501931,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.849508932761,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.849518932761,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.973568363591,NA,NA,NA,NA,NA,NA,NA,NA,NA
-194.973578363591,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.09762779442,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.09763779442,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.22168722525,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.22169722525,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.34574665608,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.34575665608,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.46980608691,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.46981608691,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.593865517739,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.593875517739,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.717924948569,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.717934948569,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.841984379399,NA,NA,NA,NA,NA,NA,NA,NA,NA
