Time	mat_z_trans	map_z_trans	wmm_z_trans	cmm_z_trans	wmmcmm_z_trans	wetmon_z_trans	drymon_z_trans	wetdry_z_trans	208-217	217-227	227-237	237-242	242-246.7	246.7-252	252-259.5	259.5-264.3	264.3-274.4	274.4-283.5	283.5-290.1
243	-0.877202301276721	-0.0857895169229927	-0.222667648013019	-0.773568899003979	0.533235343193605	-0.204664483227492	0.417469314734026	-0.580855739677032	0	0	0	0	1	0	0	0	0	0	0
244	-0.877202301276721	-0.0857895169229927	-0.222667648013019	-0.773568899003979	0.533235343193605	-0.204664483227492	0.417469314734026	-0.580855739677032	0	0	0	0	1	0	0	0	0	0	0
245	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	1	0	0	0	0	0	0
246	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	1	0	0	0	0	0	0
246.7	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	0	1	0	0	0	0	0
247	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	0	1	0	0	0	0	0
247.2	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	0	1	0	0	0	0	0
248	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	0	1	0	0	0	0	0
249	-1.47491513177668	-0.484076620771034	-0.443140495687137	-1.30385121077901	0.869743261131602	-0.556491463765567	-0.216051828734602	-0.595315142657985	0	0	0	0	0	1	0	0	0	0	0
250	-1.19277328491692	-0.392594454762082	1.04476217767015	-1.66278820317739	1.79803309099444	-0.194155715837883	-0.344357447824352	-0.0118038656898603	0	0	0	0	0	1	0	0	0	0	0
251	-1.19277328491692	-0.392594454762082	1.04476217767015	-1.66278820317739	1.79803309099444	-0.194155715837883	-0.344357447824352	-0.0118038656898603	0	0	0	0	0	1	0	0	0	0	0
251.2	-1.19277328491692	-0.392594454762082	1.04476217767015	-1.66278820317739	1.79803309099444	-0.194155715837883	-0.344357447824352	-0.0118038656898603	0	0	0	0	0	1	0	0	0	0	0
251.902	-0.598438929194821	-0.718727889269551	-1.8488660562729	0.265360017492118	-1.0067127265482	-0.715233483003802	-0.118412733357523	-0.881127436816191	0	0	0	0	0	1	0	0	0	0	0
252	-0.598438929194821	-0.718727889269551	-1.8488660562729	0.265360017492118	-1.0067127265482	-0.715233483003802	-0.118412733357523	-0.881127436816191	0	0	0	0	0	0	1	0	0	0	0
253	-0.598438929194821	-0.718727889269551	-1.8488660562729	0.265360017492118	-1.0067127265482	-0.715233483003802	-0.118412733357523	-0.881127436816191	0	0	0	0	0	0	1	0	0	0	0
254	-1.01353599714475	-0.10504452883201	1.08251690994877	-1.47915321823907	1.66498741248146	-0.0637287355956492	0.054401396735074	-0.125814923272813	0	0	0	0	0	0	1	0	0	0	0
254.14	-1.01353599714475	-0.10504452883201	1.08251690994877	-1.47915321823907	1.66498741248146	-0.0637287355956492	0.054401396735074	-0.125814923272813	0	0	0	0	0	0	1	0	0	0	0
255	-1.01353599714475	-0.10504452883201	1.08251690994877	-1.47915321823907	1.66498741248146	-0.0637287355956492	0.054401396735074	-0.125814923272813	0	0	0	0	0	0	1	0	0	0	0
256	-1.01353599714475	-0.10504452883201	1.08251690994877	-1.47915321823907	1.66498741248146	-0.0637287355956492	0.054401396735074	-0.125814923272813	0	0	0	0	0	0	1	0	0	0	0
257	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	1	0	0	0	0
258	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	1	0	0	0	0
259	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	1	0	0	0	0
259.1	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	1	0	0	0	0
259.5	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	0	1	0	0	0
260	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	0	1	0	0	0
261	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	0	1	0	0	0
262	-1.46163469735497	0.176260604156429	-0.930573034374607	-0.983849540491184	0.40117923848235	0.65254376698796	0.235126689682762	0.711335562112862	0	0	0	0	0	0	0	1	0	0	0
263	-0.720370219757093	1.96567312961107	-2.06937116887275	0.218691111733424	-1.06314696679418	1.08242077465466	2.86525576733151	-0.622770716780019	0	0	0	0	0	0	0	1	0	0	0
264	-0.720370219757093	1.96567312961107	-2.06937116887275	0.218691111733424	-1.06314696679418	1.08242077465466	2.86525576733151	-0.622770716780019	0	0	0	0	0	0	0	1	0	0	0
264.3	-0.720370219757093	1.96567312961107	-2.06937116887275	0.218691111733424	-1.06314696679418	1.08242077465466	2.86525576733151	-0.622770716780019	0	0	0	0	0	0	0	0	1	0	0
265	-0.720370219757093	1.96567312961107	-2.06937116887275	0.218691111733424	-1.06314696679418	1.08242077465466	2.86525576733151	-0.622770716780019	0	0	0	0	0	0	0	0	1	0	0
265.1	-0.720370219757093	1.96567312961107	-2.06937116887275	0.218691111733424	-1.06314696679418	1.08242077465466	2.86525576733151	-0.622770716780019	0	0	0	0	0	0	0	0	1	0	0
266	-0.720370219757093	1.96567312961107	-2.06937116887275	0.218691111733424	-1.06314696679418	1.08242077465466	2.86525576733151	-0.622770716780019	0	0	0	0	0	0	0	0	1	0	0
267	0.713695259685029	0.604093623166676	-0.0533937576147204	0.736710330402756	-0.621412328633498	-0.025145027189779	0.628997782718323	-0.49210833709616	0	0	0	0	0	0	0	0	1	0	0
268	0.713695259685029	0.604093623166676	-0.0533937576147204	0.736710330402756	-0.621412328633498	-0.025145027189779	0.628997782718323	-0.49210833709616	0	0	0	0	0	0	0	0	1	0	0
268.8	0.713695259685029	0.604093623166676	-0.0533937576147204	0.736710330402756	-0.621412328633498	-0.025145027189779	0.628997782718323	-0.49210833709616	0	0	0	0	0	0	0	0	1	0	0
269	0.713695259685029	0.604093623166676	-0.0533937576147204	0.736710330402756	-0.621412328633498	-0.025145027189779	0.628997782718323	-0.49210833709616	0	0	0	0	0	0	0	0	1	0	0
270	0.713695259685029	0.604093623166676	-0.0533937576147204	0.736710330402756	-0.621412328633498	-0.025145027189779	0.628997782718323	-0.49210833709616	0	0	0	0	0	0	0	0	1	0	0
271	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	1	0	0
272	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	1	0	0
272.95	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	1	0	0
273	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	1	0	0
274	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	1	0	0
274.4	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	0	1	0
275	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	0	1	0
276	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	0	1	0
277	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	0	1	0
278	1.22034162784041	-1.04577691411535	0.0218444437966768	1.21827245898898	-0.980480353235584	-0.645122366540287	-1.06577822290761	-0.096334319592017	0	0	0	0	0	0	0	0	0	1	0
279	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	1	0
280	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	1	0
281	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	1	0
282	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	1	0
283	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	1	0
283.5	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	0	1
284	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	0	1
285	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	0	1
286	1.17017981395591	-0.0669449627976194	-0.0686290550215466	1.2828668615357	-1.07167503043774	0.31771523347054	-0.719814486152538	0.953957156904699	0	0	0	0	0	0	0	0	0	0	1
287	1.00450187797919	-0.868185257321627	-0.22135348879883	1.10611885065351	-0.993419330917691	-0.657032252001991	-1.03426304525515	-0.135395184672057	0	0	0	0	0	0	0	0	0	0	1
288	1.00450187797919	-0.868185257321627	-0.22135348879883	1.10611885065351	-0.993419330917691	-0.657032252001991	-1.03426304525515	-0.135395184672057	0	0	0	0	0	0	0	0	0	0	1
289	1.00450187797919	-0.868185257321627	-0.22135348879883	1.10611885065351	-0.993419330917691	-0.657032252001991	-1.03426304525515	-0.135395184672057	0	0	0	0	0	0	0	0	0	0	1
290	1.00450187797919	-0.868185257321627	-0.22135348879883	1.10611885065351	-0.993419330917691	-0.657032252001991	-1.03426304525515	-0.135395184672057	0	0	0	0	0	0	0	0	0	0	1
290.1	1.00450187797919	-0.868185257321627	-0.22135348879883	1.10611885065351	-0.993419330917691	-0.657032252001991	-1.03426304525515	-0.135395184672057	0	0	0	0	0	0	0	0	0	0	0
291	1.00450187797919	-0.868185257321627	-0.22135348879883	1.10611885065351	-0.993419330917691	-0.657032252001991	-1.03426304525515	-0.135395184672057	0	0	0	0	0	0	0	0	0	0	0
292	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
293	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
293.52	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
294	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
295	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
296	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
297	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
298	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
299	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
300	1.20089561734091	-1.33189162468375	-0.0384303041748426	1.25313775583959	-1.03459884307811	-1.26509507611446	-1.05399413625237	-0.943442039488999	0	0	0	0	0	0	0	0	0	0	0
