genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mean_pt_1myr_z_trans_NN,Mod_R_deltaTMyr_pt_1myr_z_trans_NN,mean_pt_1myr_z_trans_WI,Mod_R_deltaTMyr_pt_1myr_z_trans_WI
Cymatosaurus,0.180154396,1,1,0,0,246.7543422142142,242.01502228528528,4.739319928928921,3.1513118733333334,0.16528978111111112,1.4598477676394097,-0.3077569307883378,1.4598477676394097,-0.3077569307883378
Cymbospondylus,2.016869844,1,1,0,0,250.46666645745745,236.6044040710711,13.862262386386362,1.5949249955555553,0.3159689888888889,1.376405242524066,-0.07606933620020638,1.376405242524066,-0.07606933620020638
Czatkowiella,-0.336825198,1,0,0,0,248.57476445245248,248.36773303203205,0.2070314204204351,2.6700251255555556,2.127951601111111,1.8358801052800704,-1.0491518362093228,1.8704550189879976,-0.8706387459085776
Dactylosaurus,-0.149129352,1,0,0,0,246.83317451951953,241.9386397787788,4.894534740740738,2.7078820200000004,0.9255855533333334,1.335888741986888,0.05487469015041726,1.335888741986888,0.05487469015041726
Daemonosaurus,-0.336825198,0,1,0,0,205.62750431831833,205.27826274374374,0.3492415745745916,1.6681824499999998,1.7307720055555555,-0.2261302860853477,-0.4048549564327162,-0.06114068131666399,-0.45792172869452874
Dagasuchus,-0.336825198,0,0,1,0,231.09190554754755,230.36006276376375,0.7318427837838044,0.8721817333333333,0.8442881666666666,1.5194935163054322,-1.1032137679001923,1.5194935163054322,-1.1032137679001923
Dawazisaurus,-0.336825198,0,1,0,0,244.78574964764763,244.40411175975976,0.38163788788787656,1.2831160322222221,0.8637357588888889,0.8147716463490362,-0.7965389385741263,1.2768239632504208,0.058550409513354384
Decuriasuchus,-0.214738887,0,0,1,0,244.69237601901904,236.85427247447447,7.838103544544566,1.5810741722222221,1.0304058022222222,1.294835936242457,0.38129152351570983,1.294835936242457,0.38129152351570983
Delorhynchus,-0.336825198,0,1,0,0,288.73550568968966,283.7337998018018,5.0017058878878515,1.4925094555555556,1.3330297833333333,-0.33609700922582064,0.6475668208004001,-0.33609700922582064,0.6475668208004001
Deltadectes,0.163225064,1,0,0,0,221.89872385785787,202.19557241541543,19.703151442442447,0.17459489,0.3821803444444445,0.3452342831041604,-0.31755166035924043,0.3452342831041604,-0.31755166035924043
Deltavjatia,-0.336825198,1,0,0,0,264.26474517517516,259.6092841351351,4.655461040040052,0.6489664622222222,1.13963736,-0.6861755106823118,0.8560729686572633,-0.6861755106823118,0.8560729686572633
Desmatosuchus,0.505124096,0,1,0,0,232.69093216916917,208.4636117037037,24.227320465465482,0.42287173,0.16301559666666665,0.4372471610350033,-0.012400594211236264,0.4372471610350033,-0.012400594211236264
Diandongosaurus,-0.336825198,0,1,0,0,245.9615177117117,245.54755948048046,0.4139582312312484,2.614324908888889,0.7352196055555555,1.0022109098915075,-0.7842463317383722,0.9562018051156588,-0.7872636922699151
Diandongosuchus,-0.336825198,0,1,0,0,239.6042695975976,239.28325731531532,0.3210122822822825,1.3063943477777777,1.3384335733333335,0.7446132569171925,0.523448309350873,1.0923002503840706,0.4855493960947201
Dianmeisaurus,-0.336825198,0,1,0,0,246.164817019019,243.55658115015015,2.60823586886886,2.523330424444444,1.4261092022222221,1.2574763163909093,-0.08878455880747256,1.2574763163909093,-0.08878455880747256
Dianopachysaurus,-0.336825198,0,1,0,0,245.85632185785786,245.45629313413414,0.40002872372372167,1.4767892033333334,0.7286002300000001,1.0022109098915075,-0.7842463317383722,0.9377894400559306,-0.7884712085624892
Dimetropus,-0.336825198,0,1,0,0,290.08834273473474,283.46930968368366,6.619033051051076,2.7523667322222223,1.58540663,-0.45360450631533444,0.4292137921034145,-0.45360450631533444,0.4292137921034145
Dimorphodon,-0.336825198,1,0,0,0,200.23597625125126,200.00908863663665,0.22688761461461127,1.8085654977777776,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Dinocephalosaurus,-0.336825198,0,1,0,0,246.4377665935936,244.15993955355356,2.2778270400400515,3.400332263333333,0.90105682,0.9084912781202719,-0.7903926351562492,0.9084912781202719,-0.7903926351562492
Diphydontosaurus,2.599533423,1,1,0,0,236.90699614414416,201.09751166566565,35.80948447847851,0.3282266088888889,0.5322777255555555,0.3290247687187814,-0.30623697566434427,0.3290247687187814,-0.30623697566434427
Dolabrosaurus,-0.336825198,0,1,0,0,218.23392802102103,216.97418434734735,1.2597436736736825,0.30257046,0.4106739311111111,0.0395662262926427,0.7642394012632303,0.0395662262926427,0.7642394012632303
Dolerosaurus,-0.336825198,1,0,0,0,230.34381475575577,229.02599026326325,1.3178244924925195,0.3733007033333334,0.7099992955555555,0.4450782055894351,1.1676979474806397,0.8130130768718575,0.3900213811111813
Dolichobrachium,-0.336825198,0,1,0,0,232.50643812512513,231.32626866566565,1.1801694594594778,0.7247941311111112,0.4325963255555556,1.5684498774080835,1.1752785107296455,1.5684498774080835,1.1752785107296455
Doliovertebra,-0.336825198,1,0,0,0,244.85196135835835,244.5701488048048,0.28181255355355006,1.7820804577777778,1.2696620122222222,0.8147716463490362,-0.7965389385741263,1.1443638179424593,-0.18658473028756106
Dongusuchus,-0.190836529,1,0,0,0,246.8978054144144,242.67139037337336,4.226415041041037,3.1716125611111106,0.8950370677777778,1.4598477676394097,-0.3077569307883378,1.4598477676394097,-0.3077569307883378
Dorosuchus,-0.336825198,1,0,0,0,245.5969817157157,243.0101466716717,2.5868350440440224,2.461333956666667,1.7174394322222224,1.3851090196406104,0.25894632765797726,1.3851090196406104,0.25894632765797726
Doswellia,0.063422554,0,1,0,0,236.28835285885887,211.8511011931932,24.437251665665684,0.46655766888888883,0.15736464666666664,0.49627583370821127,-0.09546963988698265,0.49627583370821127,-0.09546963988698265
Dracoraptor,-0.336825198,1,0,0,0,200.5587917767768,200.31326011911912,0.24553165765766494,1.8092115566666667,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Drepanosaurus,1.853273435,1,1,0,0,228.0959772072072,201.3363413953954,26.75963581181179,0.23666583111111114,0.4976035977777777,0.17825229386829194,-0.2825767610152648,0.17825229386829194,-0.2825767610152648
Dromomeron,4.100308943,0,1,1,0,229.84237396996997,201.9628392152152,27.879534754754758,0.147212,0.2067094544444444,0.19159358945434918,-0.21006302559046958,0.19159358945434918,-0.21006302559046958
Dynamosuchus,-0.336825198,0,0,1,0,231.6273894954955,230.92381543743744,0.7035740580580523,0.7453538388888888,0.7242720788888889,1.5194935163054322,-1.1032137679001923,1.5194935163054322,-1.1032137679001923
Dyoplax,-0.336825198,1,0,0,0,232.836353001001,231.62105906706705,1.2152939339339355,0.6002203544444444,0.6493187622222222,1.5684498774080835,1.1752785107296455,1.5684498774080835,1.1752785107296455
Ebrachosuchus,-0.336825198,1,0,0,0,232.57793481481482,231.36754637137136,1.2103884434434633,0.934729032222222,0.80685176,1.5684498774080835,1.1752785107296455,1.5684498774080835,1.1752785107296455
Effigia,-0.336825198,0,1,0,0,206.67915181581583,202.8672488838839,3.8119029319319395,1.4621183,1.5429512844444444,0.017934606103051726,-0.643605326672469,0.017934606103051726,-0.643605326672469
Efraasia,-0.336825198,1,0,0,0,219.33298746646648,212.1155791981982,7.2174082682682865,0.6602432055555556,0.5777306044444445,0.7200417163467455,0.5015610963232409,0.7200417163467455,0.5015610963232409
Eifelosaurus,-0.336825198,1,0,0,0,246.0363363993994,245.71805004504506,0.31828635435434194,1.8893096022222224,1.1004852277777777,1.0022109098915075,-0.7842463317383722,1.0022109098915075,-0.7842463317383722
Elachistosuchus,-0.336825198,1,0,0,0,204.68345114814815,204.3183507217217,0.36510042642643725,1.3782092744444445,1.4689561500000001,-0.2261302860853477,-0.4048549564327162,-0.09553443018738911,-0.5183065186064254
Elessaurus,-0.336825198,0,0,1,0,248.88609839339338,248.7114306016016,0.1746677917917907,3.624703042222222,2.710244218888889,1.9092488182519396,-0.6703432065006151,1.8944844284290818,-0.7465729514523406
Elginia,0.470326561,1,0,0,0,258.25470796996996,251.70441188288288,6.550296087087077,0.25795006555555555,0.45134280222222223,-0.4253124756351405,0.11873754773507418,-0.4253124756351405,0.11873754773507418
Elorhynchus,-0.336825198,0,0,1,0,239.41890211511512,238.9527501031031,0.46615201201200307,0.39013113222222223,0.9492598699999999,0.7446132569171925,0.523448309350873,0.7446132569171925,0.523448309350873
Embrithosaurus,-0.336825198,0,0,1,0,263.9911785345345,259.73308912412415,4.258089410410378,1.6035865044444446,1.1487638655555554,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612
Emeroleter,-0.336825198,1,0,0,0,264.768535985986,259.79561923623623,4.972916749749743,0.6697014366666667,1.0677221233333332,-0.6861755106823118,0.8560729686572633,-0.6861755106823118,0.8560729686572633
Endennasaurus,-0.336825198,0,1,0,0,215.20346933433433,214.08405425125125,1.1194150830830836,0.39118490777777776,0.3785263288888888,1.3526730267431406,2.144833208630812,1.3526730267431406,2.144833208630812
Energosuchus,-0.336825198,1,0,0,0,240.90752193893894,238.9031737877878,2.0043481511511345,1.4884805744444445,1.3111560411111112,1.1363613700259585,0.4807466034028619,1.1363613700259585,0.4807466034028619
Eodromaeus,-0.336825198,0,0,1,0,233.7877534014014,233.0889564064064,0.698796994995007,1.1134718177777778,0.9682077522222222,0.4906114689205105,-1.1380913736053158,0.5051678926563496,-0.9191001610594313
Eohupehsuchus,-0.336825198,0,1,0,0,248.49779088188188,248.2706530900901,0.22713779179179028,2.6333697355555556,1.65952648,1.8358801052800704,-1.0491518362093228,1.864069977887358,-0.9036052321940123
Eohyosaurus,-0.336825198,0,0,1,0,245.34285974074072,238.37104838238238,6.971811358358337,2.9047807333333333,1.4578553877777778,1.4604280367321374,0.56884026052189,1.4604280367321374,0.56884026052189
Eomurruna,-0.196599834,0,0,1,0,251.7138957027027,251.15359637637638,0.5602993263263158,1.1068467322222222,1.6178393766666666,2.0681331579316877,1.7963094980175247,1.4789877017976447,2.507909617399484
Eoplesiosaurus,-0.336825198,1,0,0,0,200.5560476006006,200.3102265955956,0.2458210050050127,1.8085654977777776,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Eoraptor,-0.336825198,0,0,1,0,233.5562933753754,229.01826637937938,4.538026995996006,0.8598240588888888,1.0078484077777778,1.1928516208780087,-0.35534221025862084,1.1928516208780087,-0.35534221025862084
Eorasaurus,-0.336825198,1,0,0,0,261.9742654684685,261.3637941971972,0.6104712712713081,0.33805355444444446,0.38271125666666667,-1.5449494797623875,1.5248565411905397,-0.9912297801821306,1.8453914227782484
Eorhynchochelys,-0.336825198,1,0,0,0,233.67564047147147,232.64368773473473,1.0319527367367414,0.91824901,0.6618784466666667,0.4906114689205105,-1.1380913736053158,0.4906114689205105,-1.1380913736053158
Eretmorhipis,-0.336825198,0,1,0,0,242.4801031941942,242.13604862162163,0.3440545725725599,0.9230275377777778,1.021139897777778,0.8400526393768003,1.5054011739054376,1.21803389196725,0.7444305077071018
Erpetosuchus,-0.336825198,0,1,0,0,218.37768364864866,217.2994243013013,1.0782593473473696,0.43633729111111114,0.5339771666666666,0.0395662262926427,0.7642394012632303,-0.11007012367281696,0.48129683099364784
Erythrosuchus,-0.189310638,0,0,1,0,246.8369568088088,236.95505804304304,9.881898765765754,3.2150556500000005,0.7218640177777778,1.21756700461802,0.146954691781318,1.21756700461802,0.146954691781318
Erythrovenator,-0.336825198,0,0,1,0,232.8807158108108,232.2917132842843,0.5890025265265137,1.1911453022222223,1.5922293933333334,0.4906114689205105,-1.1380913736053158,0.936605322447148,-0.18085256932594806
Eshanosaurus,-0.336825198,1,0,0,0,201.0429021751752,200.7989375965966,0.24396457857858422,1.8089271299999998,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Eucoelophysis,0.039152988,0,1,0,0,230.06678384684685,201.09842823023024,28.968355616616606,0.3081130055555556,0.3530338288888889,0.19159358945434918,-0.21006302559046958,0.19159358945434918,-0.21006302559046958
Eudibamus,-0.336825198,0,1,0,0,286.7080067267267,286.5917727947948,0.11623393193190168,0.34964619666666674,0.4572324911111111,0.4252965763334536,0.9962012252474048,0.19996440734255044,1.1087145177655737
Eudimorphodon,1.089747846,1,1,0,0,221.13563184384384,202.19744716116116,18.938184682682675,0.10611138333333334,0.5374819211111111,0.3452342831041604,-0.31755166035924043,0.3452342831041604,-0.31755166035924043
Eumetabolodon,-0.116319314,1,0,0,0,248.82507403803805,242.28761417917917,6.537459858858881,1.5684496600000002,0.6051484699999999,1.4784120394370575,-0.34550074558100435,1.4784120394370575,-0.34550074558100435
Eunotosaurus,-0.031449079,0,0,1,0,264.57072136836837,259.9695195615616,4.601201806806785,0.8543987566666666,0.17804487333333333,-0.6861755106823118,0.8560729686572633,-0.6861755106823118,0.8560729686572633
Euparkeria,-0.336825198,0,0,1,0,246.62265245945946,241.92164727427428,4.701005185185181,4.9327776299999995,0.7599065100000001,1.335888741986888,0.05487469015041726,1.335888741986888,0.05487469015041726
Eurhinosaurus,-0.336825198,1,0,0,0,200.5603223943944,200.33783121721723,0.22249117717717581,1.8083298044444442,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Eurycleidus,-0.336825198,1,0,0,0,200.4525254884885,200.22294458258258,0.2295809059059195,1.8085654977777776,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Eusaurosphargis,0.124635913,1,1,0,0,247.12917742842842,236.1194086896897,11.009768738738728,2.8156729922222223,0.40192459555555554,1.2155337369968031,0.15242927306271165,1.2155337369968031,0.15242927306271165
Euscolosuchus,-0.336825198,0,1,0,0,233.2683942902903,232.46952062662663,0.7988736636636702,1.2128875733333335,0.7762536544444444,0.4906114689205105,-1.1380913736053158,0.4906114689205105,-1.1380913736053158
Fasolasuchus,-0.336825198,0,0,1,0,215.95603363863864,214.29650744244245,1.6595261961961967,0.1581328922222222,0.27499197555555555,1.3526730267431406,2.144833208630812,1.3526730267431406,2.144833208630812
Faxinalipterus,-0.336825198,0,0,1,0,224.3773650930931,214.62641204804805,9.750953045045037,0.574899441111111,0.36162598777777777,0.09414922483639332,0.3057854743132129,0.09414922483639332,0.3057854743132129
Feeserpeton,-0.336825198,0,1,0,0,286.1446244124124,286.01551981381385,0.12910459859853063,0.43129582111111114,0.64375957,0.4252965763334536,0.9962012252474048,-0.16677221467890066,1.2918341540581195
Feralisaurus,-0.336825198,0,1,0,0,244.06653552952952,243.63030739439438,0.4362281351351385,0.6086980055555555,1.1212903044444444,1.9554463929321844,1.3144315938900808,1.9554463929321844,1.3144315938900808
Fodonyx,-0.336825198,0,1,0,0,246.71064972972974,242.07507345045047,4.635576279279263,4.633605016666667,1.8320985766666666,1.4598477676394097,-0.3077569307883378,1.4598477676394097,-0.3077569307883378
Fraserosphenodon,1.652491288,1,1,0,0,236.14559496596596,206.4834152262262,29.66217973973974,0.43840297111111104,0.2574672966666667,0.427429052506823,-0.26395505875185077,0.427429052506823,-0.26395505875185077
Fraxinisaura,-0.336825198,1,0,0,0,238.10911075275277,237.82306422922923,0.2860465235235381,1.2126362333333334,1.823244041111111,0.5197623641799644,-0.7136896918828842,0.5197623641799644,-0.7136896918828842
Fugusuchus,-0.336825198,1,0,0,0,246.1442071711712,245.87225738538538,0.2719497857858073,2.237456301111111,1.5019984277777778,1.0022109098915075,-0.7842463317383722,1.0022109098915075,-0.7842463317383722
Fuyuansaurus,-0.336825198,0,1,0,0,239.26149935535537,239.05174446646646,0.20975488888890936,1.710410792222222,1.8674307577777778,0.7446132569171925,0.523448309350873,0.8673259330588834,0.5100722637814049
Galesphyrus,-0.119298829,0,0,1,0,260.2324563363363,255.11575862762763,5.116697708708699,0.48827331444444444,0.20015572333333334,-0.22055306411094122,-0.1919761928804578,-0.22055306411094122,-0.1919761928804578
Gamatavus,-0.336825198,0,0,1,0,240.97104925525525,238.3843757987988,2.5866734564564524,0.6965858266666667,1.1762297644444446,1.1363613700259585,0.4807466034028619,1.1363613700259585,0.4807466034028619
Gansurhinus,-0.242568514,1,0,0,0,273.64319356856856,255.00774093193195,18.635452636636614,1.2767547222222222,0.9338807422222223,-0.660499334311289,0.15354041920058145,-0.660499334311289,0.15354041920058145
Garjainia,7.868396402,1,0,1,0,251.1599154964965,246.74572197297297,4.414193523523522,1.2595522977777778,0.6202687666666666,1.8324273014176824,-0.1476416253197089,1.8324273014176824,-0.1476416253197089
Garzapelta,-0.336825198,0,1,0,0,217.32258159359358,216.06769415715718,1.2548874364364053,0.4128358188888889,0.5995644433333333,0.0395662262926427,0.7642394012632303,0.0395662262926427,0.7642394012632303
Gecatogomphius,-0.336825198,1,0,0,0,271.6557675215215,270.3371927787788,1.318574742742726,0.9280673911111111,0.31862896333333335,-1.21572431585762,-0.0532519428507574,-1.21572431585762,-0.0532519428507574
Gephyrosaurus,-0.336825198,1,0,0,0,206.56947551951953,203.8963373913914,2.67313812812813,1.3649552966666665,1.4870782822222222,-0.01747284478143103,-0.5196843002228956,-0.01747284478143103,-0.5196843002228956
Germanosaurus,-0.336825198,1,0,0,0,245.78672517217217,243.16634072672673,2.6203844454454384,1.8542961633333335,1.6768340822222223,1.3851090196406104,0.25894632765797726,1.3851090196406104,0.25894632765797726
Glaurung,-0.336825198,1,0,0,0,257.23078739839843,257.1210544204204,0.10973297797801251,0.9123410255555556,1.3590883155555555,-0.0166731716554773,-0.8592163467668951,0.011322264518554871,-0.8638568100117331
Glyphoderma,-0.336825198,0,1,0,0,240.07278905505507,239.81765744444442,0.25513161061064693,1.7027517211111112,1.7801558366666668,1.5281094831347244,0.4380448974548507,1.5281094831347244,0.4380448974548507
Gnathovorax,-0.083832221,0,0,1,0,234.2193792992993,210.7531185875876,23.466260711711698,0.3225999922222222,0.3350378044444444,0.5020336380228394,-0.0070628957431786805,0.5020336380228394,-0.0070628957431786805
Gojirasaurus,-0.336825198,0,1,0,0,220.7182907107107,219.70950046246247,1.008790248248232,0.6412024366666667,0.3525423066666667,-0.8526622672275778,-0.9228468133005516,-0.5339396172176473,-0.32018438657229703
Gomphiosauridion,-0.336825198,0,1,0,0,233.89286437237237,232.91037804004003,0.9824863323323427,0.9762194433333333,0.4197370422222222,0.4906114689205105,-1.1380913736053158,0.4906114689205105,-1.1380913736053158
Gondwanax,-0.336825198,0,0,1,0,240.071721990991,239.61887358158157,0.4528484094094267,0.5660596488888888,0.7623785822222223,1.5281094831347244,0.4380448974548507,1.5281094831347244,0.4380448974548507
Gorgetosuchus,-0.336825198,0,1,0,0,231.67262842342342,230.48299024524525,1.1896381781781713,0.7019118444444444,0.48267563333333335,1.5194935163054322,-1.1032137679001923,1.5194935163054322,-1.1032137679001923
Gracilisuchus,-0.336825198,0,0,1,0,240.26771223523525,238.029969983984,2.2377422512512624,0.5823383733333334,1.35556089,1.1363613700259585,0.4807466034028619,1.1363613700259585,0.4807466034028619
Grallator,-0.336825198,0,1,0,0,223.485389012012,212.050625012012,11.434764000000001,0.7554043633333333,0.8931705677777778,0.45792438575102506,0.26415977805260876,0.45792438575102506,0.26415977805260876
Graoullyodon,-0.336825198,1,0,0,0,204.09224435935937,203.75909484884886,0.3331495105105091,1.468470992222222,1.5185067955555558,0.0355329087373658,-0.6321676687074134,0.0355329087373658,-0.6321676687074134
Gresslyosaurus,-0.072837076,1,0,0,0,225.0114821801802,207.80593634334335,17.205545836836848,0.22867770555555555,0.3043766822222222,0.34586705293241243,-0.19622350169447264,0.34586705293241243,-0.19622350169447264
Grippia,0.930843683,1,0,0,0,251.15672896096095,246.85134279379378,4.305386167167171,1.724590678888889,0.8435018333333334,1.8324273014176824,-0.1476416253197089,1.8324273014176824,-0.1476416253197089
Guaibasaurus,-0.336825198,0,0,1,0,225.42071377877878,209.12705827227228,16.293655506506497,0.8533644933333332,0.9812343311111111,0.38089981319284394,-0.05271393380100469,0.38089981319284394,-0.05271393380100469
Gualosuchus,-0.336825198,0,0,1,0,239.80657527827827,237.72161123123124,2.0849640470470376,0.5293411255555556,1.4415667211111112,0.6321878105485784,-0.09512069126600559,0.6321878105485784,-0.09512069126600559
Guanlingsaurus,-0.336825198,1,0,0,0,233.77156367267267,227.84108775375375,5.930475918918916,1.0273007766666666,1.0706921133333334,1.0059082670558652,0.025417829176194284,1.0059082670558652,0.025417829176194284
Guchengosuchus,-0.336825198,1,0,0,0,244.42510050750752,244.1202334884885,0.3048670190190137,1.11840124,1.2188967522222223,1.9554463929321844,1.3144315938900808,1.64442203408921,0.7388395959407924
Guizhouichthyosaurus,0.282626198,1,1,0,0,240.7469003913914,226.7658548978979,13.981045493493497,0.18748022444444445,0.46716401333333335,0.7222784240575909,-0.3498061626742768,0.7222784240575909,-0.3498061626742768
Gulosaurus,-0.336825198,1,0,0,0,250.283077995996,248.44333068568568,1.8397473103103152,2.920302722222222,1.7064792477777777,2.0314610915460096,-0.8462704371416974,2.0314610915460096,-0.8462704371416974
Gunakadeit,-0.336825198,0,1,0,0,218.87975643543544,217.81280044744744,1.0669559879879955,0.4339398466666667,0.588132341111111,0.0395662262926427,0.7642394012632303,-0.2006713708405643,0.30998184135918116
Gyposaurus,-0.336825198,1,0,0,0,200.96520302902903,199.95651251951952,1.0086905095095062,1.8045088322222222,1.993690258888889,-0.4931045403671718,0.1553161732057885,-0.4931045403671718,0.1553161732057885
Halazhaisuchus,-0.336825198,1,0,0,0,244.8918525115115,244.60191642642644,0.28993608508505986,1.7038013555555556,1.2970270055555557,0.8147716463490362,-0.7965389385741263,1.1034941405641132,-0.26221951125859605
Haligonia,1.573842877,1,1,0,0,235.08019273973974,201.05904382282282,34.02114891691693,0.4117898166666666,0.5359749255555556,0.32797068172809796,-0.2766935452293461,0.32797068172809796,-0.2766935452293461
Hanosaurus,-0.336825198,0,1,0,0,249.51674898898898,249.24266238238238,0.2740866066066019,2.1280878955555553,1.420761703333333,1.9092488182519396,-0.6703432065006151,2.0020582083126004,-0.8039443459833243
Helveticosaurus,-0.336825198,0,1,0,0,245.4508311871872,242.06660262362362,3.3842285635635676,2.181326698888889,1.31351817,1.6123933868887106,-0.1489271304716597,1.6123933868887106,-0.1489271304716597
Hemilopas,-0.328447479,1,0,0,0,249.0090885915916,242.57222012812812,6.436868463463469,3.043252063333333,1.4381480177777777,1.539960150696326,-0.391906811426663,1.539960150696326,-0.391906811426663
Hemiprotosuchus,-0.336825198,0,0,1,0,222.2155572182182,210.6549033863864,11.560653831831814,0.5405270033333333,0.6447162811111111,0.4286258689419773,0.033631799303284804,0.4286258689419773,0.033631799303284804
Henodus,-0.336825198,1,0,0,0,236.33156471271272,227.50308986986988,8.828474842842837,1.5911535411111113,1.2582797822222223,0.7382643433129668,-0.3704575582832743,0.7382643433129668,-0.3704575582832743
Heptasuchus,-0.336825198,0,1,0,0,233.51271601001002,232.31280034334333,1.1999156666666977,0.7098383411111111,0.42032679,0.4906114689205105,-1.1380913736053158,0.4906114689205105,-1.1380913736053158
Herrerasaurus,-0.336825198,0,0,1,0,236.7125109109109,227.46457792592594,9.24793298498497,1.7716821222222223,0.9589518555555555,0.7382643433129668,-0.3704575582832743,0.7382643433129668,-0.3704575582832743
Hescheleria,-0.336825198,0,1,0,0,244.82190768368366,244.38983047247245,0.4320772112112081,1.209647918888889,0.7361560699999998,0.8147716463490362,-0.7965389385741263,1.26434683583293,0.03545982353604449
Hesperosuchus,0.226107945,0,1,0,0,228.74329779279282,201.96246785385387,26.78082993893895,0.28176456333333333,0.42795958222222225,0.17825229386829194,-0.2825767610152648,0.17825229386829194,-0.2825767610152648
Heterodontichnites,-0.309324161,0,1,0,0,233.73287434634634,213.57700287487486,20.15587147147147,0.7989444099999999,0.7077870522222222,0.5104268712820532,0.08695867849855916,0.5104268712820532,0.08695867849855916
Heteropelta,-0.336825198,1,0,0,0,244.0412392082082,243.7565042122122,0.28473499599598995,1.4477550833333335,1.4508260333333334,1.9554463929321844,1.3144315938900808,1.9554463929321844,1.3144315938900808
Himalayasaurus,-0.336825198,0,1,0,0,216.07680823423425,214.70096123223223,1.3758470020020184,0.44804465666666665,0.3584527088888889,0.5948464701402542,0.6908746546450864,0.5948464701402542,0.6908746546450864
Hispaniasaurus,-0.336825198,0,1,0,0,239.81202517117117,239.5717921241241,0.24023304704707016,1.42673895,1.9074867333333332,1.5281094831347244,0.4380448974548507,1.2867210712363917,0.46435695012140216
Honghesaurus,-0.336825198,0,1,0,0,245.39860683883884,244.9834927987988,0.41511404004003793,1.1138862777777778,0.7189526577777777,0.8147716463490362,-0.7965389385741263,0.8147716463490362,-0.7965389385741263
Horaffia,-0.198575136,1,0,0,0,240.54390886386386,236.68721474674675,3.856694117117115,0.35527739111111106,0.8083440222222221,0.8057964048039121,-0.19164884182398853,0.8057964048039121,-0.19164884182398853
Hovasaurus,0.623499789,0,0,1,0,259.6577976256256,248.97088881481483,10.686908810810792,0.4304372688888889,0.46775447777777773,0.28628238339069795,0.10784513199472617,0.28628238339069795,0.10784513199472617
Howesia,-0.336825198,0,0,1,0,246.03329902002002,243.31529805205204,2.7180009679679813,3.3845935377777776,0.5027163077777778,1.2574763163909093,-0.08878455880747256,1.2574763163909093,-0.08878455880747256
Hudsonelpidia,-0.336825198,0,1,0,0,218.56037895595597,217.36559770470473,1.1947812512512428,0.31642478555555553,0.31696906666666663,0.0395662262926427,0.7642394012632303,-0.13227489915699694,0.4393105338860058
Hupehsuchus,0.072265568,0,1,0,0,250.44632391291293,237.35871665665667,13.087607256256263,1.3597067366666666,0.6094900711111111,1.449151760027166,-0.0038901403526227295,1.449151760027166,-0.0038901403526227295
Hwiccewyrm,-0.336825198,1,0,0,0,236.44010057957956,227.27652292292294,9.163577656656628,1.8680870033333334,1.3505254344444444,0.7382643433129668,-0.3704575582832743,0.7382643433129668,-0.3704575582832743
Hyperodapedon,4.374734549,0,1,1,0,236.6152138918919,208.28631413713714,28.328899754754758,0.19235392555555558,0.08346756444444445,0.43123874839015097,-0.2115249742874504,0.43123874839015097,-0.2115249742874504
Hypselorhachis,-0.336825198,0,0,1,0,244.02195632432432,243.45296634634633,0.5689899779779921,0.6016063566666667,0.46803437777777773,1.9554463929321844,1.3144315938900808,1.9554463929321844,1.3144315938900808
Hypsognathus,1.573842877,1,1,0,0,235.97457066766768,200.89650326226226,35.07806740540542,0.45950708222222225,0.5739927822222222,0.32797068172809796,-0.2766935452293461,0.32797068172809796,-0.2766935452293461
Hypuronector,-0.336825198,0,1,0,0,221.13000654054053,210.86829445645645,10.261712084084081,0.4360933133333333,0.7781687344444446,0.6116670312519137,0.1702716011038329,0.6116670312519137,0.1702716011038329
Icarosaurus,-0.336825198,0,1,0,0,218.1209307927928,216.9613655095095,1.1595652832832855,0.41176779555555554,0.3250643088888888,0.0395662262926427,0.7642394012632303,0.0395662262926427,0.7642394012632303
Ichthyosaurus,2.250115296,1,1,0,0,224.3828498858859,199.05658114714714,25.326268738738747,0.07237536333333333,0.570351151111111,0.2254557317039797,-0.3253415026754924,0.2254557317039797,-0.3253415026754924
Ichthyotitan,-0.336825198,1,0,0,0,205.15359455455456,204.73456794394394,0.4190266106106151,1.2251391711111113,1.3778605722222221,-0.2261302860853477,-0.4048549564327162,-0.2261302860853477,-0.4048549564327162
Idiosaura,-0.336825198,0,1,0,0,232.87708645645645,232.10446193193195,0.7726245245245025,1.2206428944444443,0.8611546733333333,1.5684498774080835,1.1752785107296455,1.0394746010110183,0.039936269871987506
Ignotosaurus,-0.336825198,0,0,1,0,230.7418231821822,229.88072077177176,0.8611024104104388,0.7869530511111111,0.59324021,1.5194935163054322,-1.1032137679001923,1.1495035498778796,-0.32119349980315126
