accepted_name;accepted_rank;early_interval;late_interval;max_ma;min_ma;time_bins;age;Rotated Longitude;Rotated latitude;group;niche_adequability
Aelurosaurus watermeyeri;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Rubidgea;genus;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonopsia;order;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonopsia;order;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Lycaenops sollasi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonopsia;order;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Lycaenops sollasi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurosaurus felinus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aloposaurus gracilis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aloposaurus tenuis;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurosaurus wilmanae;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonops dixeyi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Rubidgeinae;subfamily;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Lycaenops quadrata;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonops dixeyi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Lycaenops minor;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurosaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Smilesaurus ferox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aloposaurus tenuis;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Scylacops capensis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Arctops watsoni;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonops longifrons;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Arctognathus cookei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonops torvus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonopsia;order;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Lycaenops ornatus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-65.18245;-18.19193;Gorgonopsia;0.0530015714466572
Cyonosaurus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Lycaenops angusticeps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus longiceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-18.19193;Gorgonopsia;0.0530015714466572
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-18.19193;Gorgonopsia;0.0530015714466572
Gorgonops torvus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-18.19193;Gorgonopsia;0.0530015714466572
Clelandina rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-65.18245;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-19.33425;Gorgonopsia;0.0666007697582245
Clelandina rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Clelandina rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Clelandina rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Aelurosaurus felinus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurosaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Aelurosaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aloposaurus tenuis;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Arctognathus curvimola;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-65.18245;-18.19193;Gorgonopsia;0.0530015714466572
Arctognathus curvimola;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Arctognathus breviceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Lycaenops ornatus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Smilesaurus ferox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Arctops willistoni;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-65.18245;-14.72496;Gorgonopsia;0.0487370491027832
Arctops watsoni;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Smilesaurus ferox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Arctops kitchingi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Cerdorhinus rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus kitchingi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Cyonosaurus longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Cyonosaurus;genus;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-61.36501;-10.98271;Gorgonopsia;0.0150218764320016
Cyonosaurus longiceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Cyonosaurus kitchingi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Rubidgea atrox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus;genus;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonops torvus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonops torvus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonops torvus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Cyonosaurus longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonops whaitsi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonops whaitsi;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Leptotracheliscops eupachygnathus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Leontocephalus rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Rubidgea atrox;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Lycaenops ornatus;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Lycaenops ornatus;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Lycaenops angusticeps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Lycaenops angusticeps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Lycaenops minor;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Lycaenops minor;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Lycaenops minor;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Scylacognathus grimbeeki;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Scylacognathus grimbeeki;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Scylacops capensis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Scylacops bigendens;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-18.19193;Gorgonopsia;0.0428016632795334
Rubidgea atrox;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Dinogorgon rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Rubidgea atrox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Leontosaurus vanderhorsti;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Rubidgea atrox;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Sycosaurus laticeps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Leontosaurus vanderhorsti;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Dinogorgon rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Dinogorgon rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Aelurognathus tigriceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Dinogorgon rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Leontosaurus vanderhorsti;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-14.72496;Gorgonopsia;0.0413035601377487
Leontosaurus vanderhorsti;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Rubidgea atrox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-18.19193;Gorgonopsia;0.0428016632795334
Rubidgea atrox;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Rubidgea atrox;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Smilesaurus ferox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Eriphostoma microdon;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-18.19193;Gorgonopsia;0.0530015714466572
Arctops;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Clelandina rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Leontosaurus vanderhorsti;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-60.85079;-19.33425;Gorgonopsia;0.0484099537134171
Cyonosaurus longiceps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Cyonosaurus kitchingi;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Scylacops capensis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Cyniscops;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aelurognathus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Scylacops;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Scylacops;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Dinogorgon;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aelurognathus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aelurognathus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Dinogorgon;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonopsia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Sauroctonus parringtoni;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Dinogorgon rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Rubidgea atrox;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Ruhuhucerberus haughtoni;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Sycosaurus nowaki;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Arctognathus nasuta;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Arctognathus nasuta;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aloposaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Arctognathus nasuta;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Lycaenops quadrata;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Lycaenops quadrata;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aelurognathus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Dinogorgon rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Dinogorgon rubidgei;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Ruhuhucerberus haughtoni;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Ruhuhucerberus haughtoni;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Sycosaurus nowaki;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Sycosaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Sycosaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Sycosaurus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Lycaenops tenuirostris;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Lycosaurus pardalis;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-63.15948;-14.72496;Gorgonopsia;0.0487370491027832
Eriphostoma;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Gorgonopsia;0.0873583406209946
Gorgonopidae;family;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;46.09424;30.20258;Gorgonopsia;0.287087827920914
Inostrancevia;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Aelurognathus tigriceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Gorgonopsia;0.0204379372298717
Gorgonops;genus;Lopingian;;259.51;251.902;Wuchiapingian;255;-56.95375;-1.203179;Gorgonopsia;0.0464762225747108
Aelurognathus tigriceps;species;Lopingian;;259.51;251.902;Wuchiapingian;255;-46.55859;19.77791;Gorgonopsia;0.0226715672761202
Ictidosuchops;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Ictidosuchoides longiceps;species;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-60.85079;-19.33425;Therocephalia;0.0484099537134171
Moschowhaitsia vjuschkovi;species;Vyatkian;;259.51;252.3;Wuchiapingian;255;43.07523;31.5453;Therocephalia;0.448245853185654
Megawhaitsia patrichae;species;Vyatkian;;259.51;252.3;Wuchiapingian;255;43.07523;31.5453;Therocephalia;0.448245853185654
Megawhaitsia patrichae;species;Vyatkian;;259.51;256.8;Wuchiapingian;255;46.3931;34.76167;Therocephalia;0.428082585334778
Theriognathus;genus;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-50.26402;17.17707;Therocephalia;0.0204379372298717
Ictidosuchops rubidgei;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-63.15948;-14.72496;Therocephalia;0.0487370491027832
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Therocephalia;order;Wuchiapingian;;259.51;254.14;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Ictidosuchops intermedius;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
Theriognathus microps;species;Wuchiapingian;Changhsingian;259.51;251.902;Wuchiapingian;255;-62.75164;-22.80723;Therocephalia;0.0873583406209946
