genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mean_pt_1myr_z_trans_NN,Mod_R_deltaTMyr_pt_1myr_z_trans_NN,mean_pt_1myr_z_trans_WI,Mod_R_deltaTMyr_pt_1myr_z_trans_WI,Stage
Hwanghocynodon,-0.297424559,1,0,0,0,256.5900301031031,256.47787103003003,0.11215907307308726,2.5378878599999997,3.3127604300000004,-0.0166731716554773,-0.8592163467668951,-0.2691438695345507,-0.46435370191410585,Lopingian
Hyaenasuchus,-0.297424559,0,0,1,0,262.31067808208206,261.53619098398394,0.7744870980981204,0.8515317188888889,0.8659915688888888,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
Ichibengops,-0.297424559,0,0,1,0,258.14574115615613,255.21734873473474,2.9283924214213926,1.4574022144444447,1.3140860566666668,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781,Lopingian
Icticephalus,-0.297424559,0,0,1,0,257.1821988238238,256.9709666056056,0.2112322182181856,0.9522947855555557,0.9318754088888889,-0.0166731716554773,-0.8592163467668951,-0.0166731716554773,-0.8592163467668951,Lopingian
Ictidochampsa,-0.297424559,0,0,1,0,257.063631021021,256.8628821171171,0.2007489039039001,0.7890607822222223,0.7985590266666667,-0.0166731716554773,-0.8592163467668951,-0.0166731716554773,-0.8592163467668951,Lopingian
Ictidognathus,-0.177974424,0,0,1,0,261.50518492892894,254.50156131731734,7.0036236116116015,0.82700026,0.4923198822222222,-0.28772670032470493,0.1981418685776287,-0.28772670032470493,0.1981418685776287,Mixed
Ictidorhinus,-0.297424559,0,0,1,0,254.77996313313315,254.61136383083084,0.16859930230231157,1.0875980766666669,1.7783540633333335,-1.039392073271287,-0.1464531124841439,-0.9743897328262341,-0.3266753268646751,Lopingian
Ictidosaurus,-0.140777318,0,0,1,0,266.15028114614614,260.5877651071071,5.562516039039053,1.2598137844444444,0.09970477777777777,-0.9600435692982622,0.7312337843954366,-0.9600435692982622,0.7312337843954366,Capitanian
Ictidosuchops,-0.152345603,0,0,1,0,259.9008398948949,252.25792458558558,7.642915309309302,0.6074244033333334,0.9287353388888889,-0.5274013517164857,-0.3363390419630069,-0.5274013517164857,-0.3363390419630069,Lopingian
Ictidosuchus,-0.297424559,0,0,1,0,256.9255184994995,256.7410352932933,0.18448320620620962,0.8732803344444445,1.0752980633333333,-0.0166731716554773,-0.8592163467668951,-0.10699126947884174,-0.7179593879031447,Lopingian
Idelesaurus,-0.297424559,1,0,0,0,262.197322018018,261.5668628118118,0.6304592062061829,0.8693112622222222,0.9477085733333334,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
Impidens,-0.297424559,0,0,1,0,244.35314515815816,244.16187463363363,0.1912705245245263,1.2293934555555555,1.0387177622222223,1.9554463929321844,1.3144315938900808,1.6617113576884672,0.7708357918358946,Anisian
Inostrancevia,5.678012463,1,0,1,0,264.4129126126126,255.59632061161162,8.816592001000998,1.5991698177777776,0.10168611444444445,-0.42980527988826744,0.3083286143582245,-0.42980527988826744,0.3083286143582245,Mixed
Interpresosaurus,-0.297424559,1,0,0,0,258.558901944945,258.41132492592595,0.14757701901902465,1.8318175266666668,2.7130035855555557,0.1424633191005636,-0.885594468960644,0.0710424385661248,-0.33404015790273534,Lopingian
Isengops,-0.297424559,0,0,1,0,256.47460995795797,256.2842253693694,0.19038458858858576,0.8482169077777778,1.1345062333333333,-0.5583983187478894,-0.0119614923970951,-0.3528582290902265,-0.3334249497697905,Lopingian
Jachaleria,-0.022131539,0,0,1,0,242.71705968468467,206.51335785985987,36.203701824824805,0.2978676666666667,0.22603813888888888,0.5671218177135496,-0.10527709603045678,0.5671218177135496,-0.10527709603045678,Mixed
Jimusaria,1.026928271,1,0,0,0,258.1187836256256,251.9300857987988,6.188697826826797,0.27132580333333334,1.254274051111111,-0.4253124756351405,0.11873754773507418,-0.4253124756351405,0.11873754773507418,Lopingian
Jiufengia,-0.297424559,1,0,0,0,255.7269365845846,255.6082053083083,0.11873127627629287,2.508809512222222,3.175911054444444,-0.5583983187478894,-0.0119614923970951,-0.718294617329266,-0.05667041437351496,Lopingian
Jonkeria,-0.14066232,0,0,1,0,264.5327591451452,255.76948215315315,8.76327699199203,1.5276975522222223,0.17918879666666668,-0.42980527988826744,0.3083286143582245,-0.42980527988826744,0.3083286143582245,Mixed
Julognathus,-0.297424559,1,0,0,0,262.12237898598596,261.4930862752753,0.629292710710672,0.9711792311111112,0.8403673166666666,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
Kamagorgon,-0.266263272,1,0,0,0,274.2864633723724,267.8835165395395,6.402946832832868,0.9669883955555555,0.38823164555555556,-0.691259352526972,-0.07346106929618491,-0.691259352526972,-0.07346106929618491,Roadian-Wordian
Kannemeyeria,0.7568089,0,0,1,0,249.09697865265264,238.6620527957958,10.434925856856836,0.18689886111111112,0.31638956888888886,1.4695942864848284,0.1532105031892335,1.4695942864848284,0.1532105031892335,Mixed
Karenites,-0.297424559,1,0,0,0,262.861711041041,260.36983006806804,2.4918809729729787,1.3471088800000002,1.4210093266666668,-0.7084394941046646,2.009091849060187,-0.7084394941046646,2.009091849060187,Capitanian
Katumbia,-0.297424559,0,0,1,0,258.66186143043046,255.103041021021,3.5588204094094635,1.44588252,1.5444828577777778,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781,Lopingian
Kawingasaurus,-0.297424559,0,0,1,0,259.01110733033033,254.7037009169169,4.307406413413446,1.6394113344444445,1.5939639733333333,-0.295352407770827,-0.3303720853092881,-0.295352407770827,-0.3303720853092881,Lopingian
Kembawacela,-0.297424559,0,0,1,0,259.1987493953954,254.3288672922923,4.8698821031030946,1.6942581566666666,1.511662838888889,-0.295352407770827,-0.3303720853092881,-0.295352407770827,-0.3303720853092881,Lopingian
Keratocephalus,-0.297424559,0,0,1,0,263.87167597997995,260.14047344344345,3.7312025365365002,1.555909707777778,1.3042100622222221,-0.5753778902196263,1.4744569071719458,-0.5753778902196263,1.4744569071719458,Capitanian
Keyseria,-0.297424559,0,0,1,0,255.00958884084082,254.82314333733734,0.186445503503478,1.141176698888889,1.709093091111111,-1.039392073271287,-0.1464531124841439,-1.039392073271287,-0.1464531124841439,Lopingian
Kitchinganomodon,0.668769528,0,0,1,0,260.9933978028028,253.12507440940942,7.868323393393382,1.1001811766666667,0.592327448888889,-0.42399463037817453,-0.263566842326783,-0.42399463037817453,-0.263566842326783,Lopingian
Kombuisia,0.598015659,0,0,1,1,251.4427111771772,241.59166609409408,9.851045083083108,1.0243202022222224,0.3891169388888889,1.5841580217022853,-0.04638346758464584,1.5841580217022853,-0.04638346758464584,Mixed
Kotelcephalon,-0.297424559,1,0,0,0,261.32366238838836,260.92726047447445,0.39640191391390545,1.0312719022222223,1.6316649922222224,0.1280704915530584,2.493327156929834,0.1280704915530584,2.493327156929834,Capitanian
Kunpania,-0.297424559,1,0,0,0,255.88582286586586,255.77409616416418,0.1117267017016843,2.728133197777778,3.5617367099999995,-0.5583983187478894,-0.0119614923970951,-0.6401867300417945,-0.034830512703112604,Lopingian
Kwazulusaurus,-0.297424559,0,0,1,0,255.70687639939942,255.52999943443444,0.1768769649649755,1.2931933144444443,1.4645629511111111,-0.5583983187478894,-0.0119614923970951,-0.7419272976737761,-0.06327839511472413,Lopingian
Lalieudorhynchus,-0.297424559,0,1,0,0,263.0045940520521,262.6196438318318,0.3849502202202757,1.328143248888889,1.6276688055555555,-0.3092546824495496,0.4051870233954642,-0.3092546824495496,0.4051870233954642,Capitanian
Langbergia,-0.05492919,0,0,1,0,249.78293227127125,246.69811790590592,3.0848143653653324,0.11201476,0.6428575377777778,1.6467766614388815,-0.5041066522777632,1.6467766614388815,-0.5041066522777632,Early Triassic
Lanthanostegus,-0.297424559,0,0,1,0,263.513558996997,260.82646385385385,2.6870951431431536,1.4100989277777778,1.1112601877777777,-0.5753778902196263,1.4744569071719458,-0.5753778902196263,1.4744569071719458,Capitanian
Lemurosaurus,-0.297424559,0,0,1,0,258.0938358718719,255.29325033933935,2.800585532532523,1.2261332455555556,1.457728421111111,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781,Lopingian
Lende,-0.297424559,0,0,1,0,257.57271706106104,257.39491784984983,0.17779921121120879,1.440827397777778,1.2708668333333333,-0.0166731716554773,-0.8592163467668951,0.06031984037221808,-0.8719785427263673,Lopingian
Leogorgon,-0.264824227,1,0,0,0,262.3739132872873,258.0281946646647,4.345718622622599,0.8736265833333333,2.28481351,-0.5217590343653081,1.2037687604606797,-0.5217590343653081,1.2037687604606797,Capitanian
Leontosaurus,-0.297424559,0,0,1,0,259.3287555145145,252.95569030730732,6.3730652072071905,1.8112974611111112,2.0665222077777776,-0.5274013517164857,-0.3363390419630069,-0.5274013517164857,-0.3363390419630069,Lopingian
Leucocephalus,-0.297424559,0,0,1,0,256.3816392522522,256.1946681231231,0.18697112912911962,0.9403895922222223,1.2513635877777778,-0.5583983187478894,-0.0119614923970951,-0.4022982199000665,-0.2561011030950311,Lopingian
Lobalopex,-0.297424559,0,0,1,0,256.8123863003003,256.60520030930934,0.207185990990979,1.0443785633333333,1.214076461111111,-0.0166731716554773,-0.8592163467668951,-0.1744271614443768,-0.6124900606377993,Lopingian
Lophorhinus,-0.297424559,0,0,1,0,256.4326468338338,256.2500845075075,0.18256232632631963,1.0745334755555556,1.2398670066666666,-0.5583983187478894,-0.0119614923970951,-0.37347195059152904,-0.30118521398800974,Lopingian
Luangwa,-0.141271243,0,0,1,0,246.68042524924925,234.40738003803804,12.273045211211212,1.2271057744444445,0.22212818888888888,1.0663390812578406,-0.048900922783536915,1.0663390812578406,-0.048900922783536915,Mixed
Lumkuia,-0.297424559,0,0,1,0,244.8967757857858,244.71203010410412,0.18474568168167593,1.5266287733333335,1.0282127777777776,0.8147716463490362,-0.7965389385741263,1.0378842675563449,-0.38363931911617477,Anisian
Lycaenodon,-0.152345603,0,0,1,0,260.61011726026027,253.7996513843844,6.810465875875877,0.6358509777777777,0.4703329244444444,-0.42399463037817453,-0.263566842326783,-0.42399463037817453,-0.263566842326783,Lopingian
Lycaenops,0.668769528,0,0,1,0,259.952423977978,253.0786326846847,6.873791293293323,1.1157226666666666,0.6030327366666666,-0.38376117627922723,-0.39841570765791473,-0.38376117627922723,-0.39841570765791473,Lopingian
Lycedops,-0.297424559,0,0,1,0,262.5069525875876,261.92440749949947,0.5825450880881249,0.8972110266666666,0.6772248633333333,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
Lycideops,-0.297424559,0,0,1,0,254.572477033033,254.41189975975976,0.16057727327324756,1.2792752733333332,1.9476076955555552,-0.8258050188212285,-0.7386338194010482,-0.9309300886420304,-0.44716934688673854,Lopingian
Lycosaurus,-0.271795739,0,0,1,0,263.16370336136134,256.1241211851852,7.039582176176168,1.153235888888889,1.0699096144444444,-0.3243572389236708,0.4964930356443777,-0.3243572389236708,0.4964930356443777,Mixed
Lycosuchus,-0.297424559,0,0,1,0,261.3606943343343,260.6538650970971,0.7068292372372298,0.5686143533333333,1.1112993777777778,0.1280704915530584,2.493327156929834,0.1280704915530584,2.493327156929834,Capitanian
Lystrosaurus,8.424945178,1,0,1,1,262.73990699599597,246.659792011011,16.08011498498496,0.8799978566666666,0.21332788444444442,0.2561195650113247,0.3067518593368558,0.2561195650113247,0.3067518593368558,Mixed
Malasaurus,-0.297424559,1,0,0,0,258.6776677897898,258.5313957917918,0.14627199799798518,1.7918718655555554,2.541923427777778,-0.004761794280045,0.2513649940623379,0.0534610576592034,-0.19826632872279656,Lopingian
Mandagomphodon,-0.297424559,0,0,1,0,245.16399688188187,243.8218268318318,1.342170050050072,1.5515298877777777,0.9388520722222222,1.3851090196406104,0.25894632765797726,1.3851090196406104,0.25894632765797726,Anisian
Massetognathus,-0.238528042,0,0,1,0,242.06419073573574,230.8478762962963,11.21631443943943,0.45649621111111116,0.3164215366666667,0.921587597768658,-0.0883605178747523,0.921587597768658,-0.0883605178747523,Mixed
Megawhaitsia,-0.088928349,1,0,0,0,261.0785844654655,257.5098429239239,3.5687415415416126,0.24143373444444444,0.9593749333333335,-0.09990583464957027,0.6011560079228838,-0.09990583464957027,0.6011560079228838,Lopingian
Mesenosaurus,2.430953999,1,1,0,0,287.1823316826827,264.2038657697698,22.978465912912895,0.18592549777777775,0.3668770144444444,-0.8519453762492503,0.12011689834923625,-0.8519453762492503,0.12011689834923625,Mixed
Microgomphodon,0.710273085,0,0,1,0,249.4990551831832,236.8414817977978,12.657573385385405,0.16631236888888887,0.2542772422222222,1.3166153869612955,-0.0032902337707776653,1.3166153869612955,-0.0032902337707776653,Mixed
Microhelodon,-0.297424559,0,0,1,0,244.65575265065064,244.43514666666667,0.22060598398397246,1.3379220622222223,1.0123912044444445,0.8147716463490362,-0.7965389385741263,1.3332657417678755,0.1630034375190313,Anisian
Microsyodon,-0.297424559,1,0,0,0,273.83429638038035,268.9677398368368,4.866556543543538,1.085816671111111,0.5380020799999999,-0.6423534918597191,-0.2362089620642885,-0.6423534918597191,-0.2362089620642885,Roadian-Wordian
Microurania,-0.124658132,1,0,0,0,266.1670882822823,257.9295944894895,8.237493792792804,0.3250153766666667,1.1682034766666667,-0.6986616939934348,0.47763328679270234,-0.6986616939934348,0.47763328679270234,Capitanian
Microvaranops,-0.297424559,0,0,1,0,263.8942703033033,259.951034019019,3.9432362842842963,1.6757344033333335,1.6163593088888888,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612,Capitanian
Microwhaitsia,-0.297424559,0,0,1,0,258.24137713213213,255.57827838338338,2.6630987487487516,1.2695724488888889,1.18525877,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781,Lopingian
Mirotenthes,-0.297424559,0,0,1,0,258.03669320720724,255.39916514514516,2.6375280620620742,1.198380611111111,1.4459609200000003,-0.14420272376760102,-0.5855907693748781,-0.14420272376760102,-0.5855907693748781,Lopingian
Molybdopygus,-0.297424559,1,0,0,0,265.43000859259257,265.06159007907905,0.36841851351351806,0.8055097966666667,1.1151098933333332,-1.2755595913869848,-0.2291298336273129,-1.3846109332226482,0.04390993830750892,Roadian-Wordian
Mormosaurus,-0.297424559,0,0,1,0,262.2659002952953,261.44460668268266,0.8212936126126351,0.5187162122222223,0.8057412133333334,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
Moschops,-0.177974424,0,0,1,0,264.37898622322325,256.74321443443444,7.635771788788816,1.48106094,0.2025102788888889,-0.41373115003081473,0.34836487770263946,-0.41373115003081473,0.34836487770263946,Mixed
Moschorhinus,0.042990575,0,0,1,0,260.4957875235235,246.9136484804805,13.582139043043014,0.7670784311111111,0.5762639077777779,0.3939137163136089,0.06356043223352284,0.3939137163136089,0.06356043223352284,Mixed
Moschowhaitsia,-0.088928349,1,0,0,0,261.16821865365364,256.860293028028,4.307925625625614,0.2700043788888889,1.20134209,-0.08325930205075169,0.309081536984928,-0.08325930205075169,0.309081536984928,Lopingian
Muchia,-0.297424559,1,0,0,0,261.75834001001,261.313688009009,0.4446520010009749,1.2792079333333333,1.3127417622222222,-1.5449494797623875,1.5248565411905397,-0.7686916512611557,1.9742133390953076,Capitanian
Mupashi,-0.297424559,0,0,1,0,256.3284067877878,256.1236386296296,0.20476815815817417,0.76628151,0.9857067255555555,-0.5583983187478894,-0.0119614923970951,-0.4359561336264525,-0.20346032954833823,Lopingian
Myosauroides,-0.297424559,0,0,1,0,256.95814844844847,256.78746587687687,0.1706825715716036,0.9424976488888889,1.0624732677777777,-0.0166731716554773,-0.8592163467668951,-0.08557673017116055,-0.7514515978917474,Lopingian
Myosaurus,0.752244174,0,0,1,1,251.98837813413417,246.66064237137135,5.3277357627628135,1.2122846766666664,0.6808529133333334,1.8324273014176824,-0.1476416253197089,1.8324273014176824,-0.1476416253197089,Early Triassic
Nanictidops,-0.297424559,0,0,1,0,256.4908010820821,256.29279462762764,0.19800645445445753,0.8545966255555557,1.10720002,-0.5583983187478894,-0.0119614923970951,-0.3461515681961425,-0.34391412685455947,Lopingian
Nanictocephalus,-0.297424559,0,0,1,0,256.9482793353353,256.75203354654656,0.1962457887887581,0.8294454066666668,0.9299569177777778,-0.0166731716554773,-0.8592163467668951,-0.09784719572758419,-0.732260663958079,Lopingian
Nanictosaurus,-0.152345603,0,0,1,0,260.76931893293295,252.36382906306306,8.405489869869882,0.6305614644444444,0.8014316722222222,-0.5446506021234072,-0.2261058680101301,-0.5446506021234072,-0.2261058680101301,Lopingian
Nanocynodon,-0.297424559,1,0,0,0,261.29396995895894,260.70556633533533,0.5884036236236057,1.0464140211111113,1.3705585922222223,0.1280704915530584,2.493327156929834,0.1280704915530584,2.493327156929834,Capitanian
Nanogomphodon,-0.297424559,1,0,0,0,238.37458482082081,238.2060434754755,0.16854134534531795,1.9232061599999997,1.675769973333333,0.5197623641799644,-0.7136896918828842,0.585039759565325,-0.3545310269129942,Ladinian
Niaftasuchus,-0.297424559,1,0,0,0,273.1043199189189,267.6581984654655,5.446121453453429,0.8529454255555555,0.8728455922222222,-0.7086680470121273,-0.006977986053231596,-0.7086680470121273,-0.006977986053231596,Roadian-Wordian
Niassodon,-0.297424559,0,0,1,0,257.1064995885886,256.92738988488486,0.17910970370371615,0.9587194311111111,1.0381341711111112,-0.0166731716554773,-0.8592163467668951,-0.0166731716554773,-0.8592163467668951,Lopingian
Nikkasaurus,-0.297424559,1,0,0,0,270.31309631831834,266.1191740670671,4.1939222512512515,0.7441557877777778,1.1028421944444444,-0.6747438376138919,0.2083530311822272,-0.6747438376138919,0.2083530311822272,Roadian-Wordian
Niuksenitia,-0.297424559,1,0,0,0,261.873385018018,261.3298344764765,0.5435505415414923,1.0102839944444446,1.1925263133333333,-1.5449494797623875,1.5248565411905397,-0.8784346305296562,1.9106857945785123,Capitanian
Nochnitsa,-0.297424559,1,0,0,0,262.1818951181181,261.50407347447447,0.6778216436436537,1.0244927611111112,1.1141644088888887,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
Notaelurodon,-0.297424559,0,0,1,0,254.306672001001,254.15033779379382,0.1563342072071805,1.08221033,1.682474338888889,-0.8258050188212285,-0.7386338194010482,-0.874610706783755,-0.6033176277262727,Lopingian
Nothogomphodon,0.205727677,1,0,0,0,245.98706483783783,241.95324866966968,4.033816168168158,1.69103277,0.6267500177777778,1.419308200010733,0.2646549456226146,1.419308200010733,0.2646549456226146,Anisian
Notictoides,-0.297424559,0,0,0,1,249.3396966826827,249.2647890880881,0.07490759459460605,5.526899442222223,4.746129906666666,1.9092488182519396,-0.6703432065006151,1.9831243984717564,-0.7766887141142609,Early Triassic
Notosyodon,-0.297424559,1,0,0,0,263.7592867257257,263.29922018518516,0.46006654054053797,1.0678602033333333,0.7517525388888889,-1.0393485277808223,-0.6885322278895283,-0.6956593728978696,-0.17366766964524624,Capitanian
Nshimbodon,-0.297424559,0,0,1,0,257.39818327227226,257.20921306906905,0.1889702032032119,1.077619371111111,0.9202397511111111,-0.0166731716554773,-0.8592163467668951,0.03165628947408023,-0.8672273342228637,Lopingian
Nythosaurus,-0.297424559,0,0,1,0,244.01789229029026,243.80775331531532,0.21013897497493872,1.034388731111111,1.005363862222222,1.9554463929321844,1.3144315938900808,1.9554463929321844,1.3144315938900808,Anisian
Odontocyclops,0.668769528,0,0,1,0,259.93328172972974,254.08834721621622,5.844934513513522,1.0032805277777779,0.2746353533333334,-0.295352407770827,-0.3303720853092881,-0.295352407770827,-0.3303720853092881,Lopingian
Olivierosuchus,-0.181757414,0,0,1,0,251.52121244744745,246.89530052052052,4.625911926926932,0.5163855955555555,0.8113634055555556,1.8324273014176824,-0.1476416253197089,1.8324273014176824,-0.1476416253197089,Early Triassic
Ophidostoma,-0.297424559,0,0,1,0,256.446730006006,256.25093075575575,0.19579925025027478,0.8045068022222222,1.1329888166666666,-0.5583983187478894,-0.0119614923970951,-0.36942812935489056,-0.3075097259500901,Lopingian
Ordosiodon,-0.297424559,1,0,0,0,245.28190033033033,242.41597100200198,2.865929328328349,1.4977737411111114,1.262171371111111,1.6123933868887106,-0.1489271304716597,1.6123933868887106,-0.1489271304716597,Anisian
Otsheria,-0.297424559,1,0,0,0,266.0453052442443,265.6623170770771,0.3829881671671842,0.61316959,1.1041986311111112,-1.7192196259628885,0.8816940463736233,-1.7192196259628885,0.8816940463736233,Roadian-Wordian
Oudenodon,1.03766078,0,0,1,0,262.24899144644644,251.9873901951952,10.26160125125125,0.8839811277777777,1.0396091744444445,-0.4603839515370197,0.513294352362567,-0.4603839515370197,0.513294352362567,Mixed
Pachydectes,-0.297424559,0,0,1,0,263.0639784874875,262.278931985986,0.7850465015014834,0.8505031200000001,0.4283975,-0.3092546824495496,0.4051870233954642,-0.3092546824495496,0.4051870233954642,Capitanian
Palemydops,-0.152345603,0,0,1,0,260.9754501901902,254.12162741741741,6.853822772772787,0.6917987866666667,0.48074229444444444,-0.3570262323043322,-0.18438901281440548,-0.3570262323043322,-0.18438901281440548,Lopingian
Pampaphoneus,-0.297424559,0,0,1,0,266.1750676716717,263.00845745845845,3.1666102132132323,1.594211151111111,0.7416287255555555,-1.3447092483768985,-0.011989338381072634,-1.3447092483768985,-0.011989338381072634,Roadian-Wordian
Panchetocynodon,-0.297424559,0,0,1,0,250.56343575275275,250.35084734234235,0.21258841041040455,1.479422378888889,1.0314649,2.1536733648400794,-1.0221976677827795,2.1145693822764384,0.2662590597650719,Early Triassic
Parabradysaurus,-0.266263272,1,0,0,0,274.7276889049049,270.41170725525524,4.315981649649643,1.1618713811111112,0.2870703133333334,-0.7284482791048492,-0.4923914724606696,-0.7284482791048492,-0.4923914724606696,Roadian-Wordian
Paraburnetia,-0.297424559,0,0,1,0,257.66768612812814,257.476325049049,0.19136107907911537,1.1201927155555556,0.9008020688888889,0.1424633191005636,-0.885594468960644,0.0743537904053532,-0.874304780078192,Lopingian
Paragalerhinus,-0.297424559,0,0,1,0,256.9022828408408,256.71163794994993,0.1906448908908942,1.1381181755555556,1.281669181111111,-0.0166731716554773,-0.8592163467668951,-0.1212475798545768,-0.695662604680003,Lopingian
Parakannemeyeria,1.085550176,1,0,0,0,246.90611681981983,235.29584304704704,11.610273772772786,1.76646035,0.4470411377777778,1.1391860899696427,0.03861128920671641,1.1391860899696427,0.03861128920671641,Mixed
Parasuminia,-0.297424559,1,0,0,0,262.66930612712713,262.1849679179179,0.484338209209227,1.4256381244444445,1.1328349844444445,-1.5449494797623875,1.5248565411905397,-1.0171384832916186,1.0466042371503304,Capitanian
Paratraversodon,-0.297424559,0,0,1,0,240.08403873473475,239.89422534134133,0.18981339339342185,0.8554498100000001,0.5260339133333334,1.5281094831347244,0.4380448974548507,1.5281094831347244,0.4380448974548507,Ladinian
Pardosuchus,-0.297424559,0,0,1,0,261.9338354354354,261.1549822462463,0.7788531891891353,0.6585685255555556,1.0329904233333331,-1.5449494797623875,1.5248565411905397,-0.7827363717343668,1.9660831916267856,Capitanian
Patranomodon,-0.297424559,0,0,1,0,266.28809855955956,264.49685257857857,1.7912459809809889,1.5144570322222222,0.6129510300000001,-1.4973896086749368,0.3262821063731552,-1.4973896086749368,0.3262821063731552,Roadian-Wordian
Pelanomodon,-0.152345603,0,0,1,0,260.4115362042042,251.9411285015015,8.470407702702687,0.6344468211111112,0.9674730322222223,-0.4052604976330985,0.18089490865198496,-0.4052604976330985,0.18089490865198496,Lopingian
Pelictosuchus,-0.297424559,0,0,1,0,257.2034726916917,255.00327845045044,2.2001942412412347,0.9919725633333333,1.4193713422222223,-0.28753574520168335,-0.4355889195819951,-0.28753574520168335,-0.4355889195819951,Lopingian
Peramodon,-0.264824227,1,0,0,0,262.42382313013013,259.19396583083085,3.229857299299283,1.0917752522222224,1.8906281155555558,-0.6940914477270624,1.5212366825934602,-0.6940914477270624,1.5212366825934602,Capitanian
Perplexisaurus,-0.06519668,1,0,0,0,266.5072548678679,259.9214162742743,6.585838593593621,0.26742486666666665,0.6326507777777778,-0.917950967251633,0.7047041508618038,-0.917950967251633,0.7047041508618038,Mixed
Phocosaurus,-0.297424559,0,0,1,0,263.09408499199196,259.94466012012015,3.1494248718718154,1.1930011244444445,1.4971741,-0.5978822564076842,1.2422242677939612,-0.5978822564076842,1.2422242677939612,Capitanian
Phreatophasma,-0.297424559,1,0,0,0,271.4457426916917,270.70765065665665,0.738092035035038,0.5702325611111111,0.4177334822222223,-1.21572431585762,-0.0532519428507574,-1.21572431585762,-0.0532519428507574,Roadian-Wordian
Phthinosaurus,-0.265050452,1,0,0,0,271.75867202802806,264.63289439339337,7.125777634634687,0.5117830911111111,0.90332809,-0.9870684119518659,0.20467491351778028,-0.9870684119518659,0.20467491351778028,Roadian-Wordian
Planitorostris,-0.297424559,1,0,0,0,240.4100094094094,240.253876005005,0.15613340440441448,1.1222446866666669,1.8208925622222223,1.5281094831347244,0.4380448974548507,1.7753839735971522,0.9438339461065641,Ladinian
Platycraniellus,-0.297424559,0,0,1,0,251.3070787817818,248.01522678478477,3.291851996997025,2.5251322999999997,1.194480582222222,2.043685113674569,0.03458954124471003,2.043685113674569,0.03458954124471003,Early Triassic
Platycyclops,-0.297424559,0,0,1,0,257.5758296116116,257.3945065185185,0.18132309309311267,1.2470341355555554,1.0054356444444443,-0.0166731716554773,-0.8592163467668951,0.060534771645876104,-0.8720141692716861,Lopingian
Platypodosaurus,-0.151656244,0,0,1,0,260.1006413103103,254.1357085075075,5.964932802802821,0.5547775166666667,0.3683377277777778,-0.3570262323043322,-0.18438901281440548,-0.3570262323043322,-0.18438901281440548,Lopingian
Polycynodon,-0.297424559,0,0,1,0,256.8183807987988,256.6268335395395,0.1915472592592664,0.99089921,1.0566646133333333,-0.0166731716554773,-0.8592163467668951,-0.16694384373971463,-0.624193924278054,Lopingian
Porosteognathus,-0.26192163,1,0,0,0,265.56580403303303,261.2023814064064,4.36342262662663,0.7845507166666666,1.4093440833333333,-1.0422780703449361,0.2530953757672907,-1.0422780703449361,0.2530953757672907,Capitanian
Pravoslavlevia,-0.297424559,1,0,0,0,260.6530181931932,260.2129511331331,0.44006706006007335,1.1070640322222223,1.4196948455555554,-0.6653953549718581,0.5455263496600072,-0.3218368126828003,1.3888942261046526,Capitanian
Pristerodon,1.017341343,0,0,1,0,263.4643531751752,254.0553767167167,9.408976458458483,1.4150652877777778,0.19436197555555554,-0.4298101182760969,0.36855962718104496,-0.4298101182760969,0.36855962718104496,Mixed
Pristerognathoides,-0.297424559,0,0,1,0,264.273405995996,258.77076913013013,5.5026368658658384,2.2816603733333336,1.7441818466666665,-0.5726065579486007,0.7552883062247758,-0.5726065579486007,0.7552883062247758,Capitanian
Pristerognathus,-0.297424559,0,0,1,0,264.1053096876877,259.79633087387384,4.308978813813837,1.9506342777777779,1.8054713355555554,-0.6861755106823118,0.8560729686572633,-0.6861755106823118,0.8560729686572633,Capitanian
Pristerosaurus,-0.297424559,0,0,1,0,261.5702698278278,260.86965893093094,0.7006108968968761,0.5023345122222221,1.00612324,0.1280704915530584,2.493327156929834,0.1280704915530584,2.493327156929834,Capitanian
Probainognathus,-0.265776887,0,0,1,0,241.28206075575577,229.83931024724725,11.44275050850851,0.6960527477777777,0.43321097777777773,0.9289998667133722,-0.2332479444002242,0.9289998667133722,-0.2332479444002242,Mixed
Proburnetia,-0.297424559,1,0,0,0,262.19604244244243,261.65294235635633,0.543100086086099,1.2124856788888887,1.1068520011111112,-1.5449494797623875,1.5248565411905397,-1.5449494797623875,1.5248565411905397,Capitanian
