genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI,Stage
Mesosuchus,-0.298764409,0,0,1,0,246.59220762462462,237.97823289689688,8.613974727727737,3.6461639277777773,0.5882455344444444,-0.2082599316,-0.28697344,0.0011315511999999972,-0.21382053480000002,0.19257456639999998,-0.4885001668000001,-0.27420328039999997,-0.4666895569999999,-0.2082599316,-0.28697344,0.0011315511999999972,-0.21382053480000002,0.19257456639999998,-0.4885001668000001,-0.27420328039999997,-0.4666895569999999,Mixed
Microcnemus,1.198437547,1,0,0,0,251.90250566666668,246.58076243443446,5.3217432322322225,1.2039865633333335,0.3675820866666667,-0.907919905125,-0.373502597125,-0.600686380875,-0.8079018398750001,0.38930680337499995,-0.38184075399999995,-0.10151227525000006,-0.41117760025,-0.907919905125,-0.373502597125,-0.600686380875,-0.8079018398750001,0.38930680337499995,-0.38184075399999995,-0.10151227525000006,-0.41117760025,Early Triassic
Milleretta,-0.10065443,0,0,1,0,261.11548875275275,251.6482722072072,9.46721654554554,0.32914536,1.1712130377777779,-0.5795772752307692,-0.3751274928461538,0.5755156606923078,-0.9474507316153845,1.172356186923077,-0.6662041752307691,0.5181819835384616,-1.0032508988461537,-0.5795772752307692,-0.3751274928461538,0.5755156606923078,-0.9474507316153845,1.172356186923077,-0.6662041752307691,0.5181819835384616,-1.0032508988461537,Lopingian
Millerinoides,-0.298764409,0,0,1,0,254.23529946346346,254.13125033433434,0.10404912912912323,1.301849903333333,1.6376009077777778,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,Lopingian
Milleropsis,-0.127877185,0,0,1,0,261.1469468138138,251.6783475025025,9.468599311311323,0.34706478888888886,1.5446395411111113,-0.5795772752307692,-0.3751274928461538,0.5755156606923078,-0.9474507316153845,1.172356186923077,-0.6662041752307691,0.5181819835384616,-1.0032508988461537,-0.5795772752307692,-0.3751274928461538,0.5755156606923078,-0.9474507316153845,1.172356186923077,-0.6662041752307691,0.5181819835384616,-1.0032508988461537,Lopingian
Millerosaurus,-0.127877185,0,0,1,0,259.9002200880881,252.44680835035035,7.453411737737724,0.27790918444444446,1.1782078133333334,-0.5722269297777777,-0.26463841744444444,1.0587267014444446,-1.1979821238888888,1.667483513111111,-0.6311592902222222,0.6852096639999999,-1.030354767,-0.5722269297777777,-0.26463841744444444,1.0587267014444446,-1.1979821238888888,1.667483513111111,-0.6311592902222222,0.6852096639999999,-1.030354767,Lopingian
Moradisaurus,-0.091010551,0,1,0,0,256.41337726226226,252.08054282782783,4.332834434434432,1.0727177211111112,1.6795421244444444,-0.20347176239999998,-0.3707789802,1.1752202224000001,-0.8209522872000001,1.3941804045999997,-0.7660420504000001,0.5745258534000001,-1.1448369428,-0.20347176239999998,-0.3707789802,1.1752202224000001,-0.8209522872000001,1.3941804045999997,-0.7660420504000001,0.5745258534000001,-1.1448369428,Lopingian
Nanchangosaurus,0.103483668,0,1,0,0,249.8074316116116,237.2471918028028,12.560239808808802,1.0452758155555555,0.2822381611111111,-0.33969688028571426,-0.21215275971428565,-0.42879811028571435,-0.17407942057142864,-0.08353410114285713,-0.39213203885714293,-0.09262921228571429,-0.42703659614285716,-0.33969688028571426,-0.21215275971428565,-0.42879811028571435,-0.17407942057142864,-0.08353410114285713,-0.39213203885714293,-0.09262921228571429,-0.42703659614285716,Mixed
Nanoparia,-0.127877185,0,0,1,0,259.52845785185184,253.61791203603605,5.910545815815794,0.22593075666666668,0.5200312288888889,-0.723884197625,-0.19048905837499996,1.14105739125,-1.42293014125,1.9154567925000001,-0.565466817125,0.776564581875,-0.9899944913750001,-0.723884197625,-0.19048905837499996,1.14105739125,-1.42293014125,1.9154567925000001,-0.565466817125,0.776564581875,-0.9899944913750001,Lopingian
Neoprocolophon,-0.298764409,1,0,0,0,243.57024055655654,243.34691314914915,0.2233274074073961,1.8031125744444445,1.8677273955555553,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Nochelesaurus,-0.298764409,0,0,1,0,264.1116575145145,259.72801005905905,4.383647455455446,2.3119171188888887,0.6838258955555556,-1.8332623179999998,-0.389622535,-1.423499545,-1.369112213,0.432942128,-0.333411258,0.330369084,-0.531297419,-1.8332623179999998,-0.389622535,-1.423499545,-1.369112213,0.432942128,-0.333411258,0.330369084,-0.531297419,Capitanian
Noteosuchus,-0.298764409,0,0,1,0,251.56431717817816,251.47140229229228,0.09291488588587526,4.452681551111111,4.748253026666665,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.37458781901983873,-0.7806479810644247,0.34452894686446756,-0.6150857918267538,0.7448227795308299,-0.8476667290771868,-0.340166078080321,-0.8655883863925486,Early Triassic
Nundasuchus,-0.298764409,0,0,1,0,244.76797313413414,244.15846687587586,0.6095062582582784,0.9169062477777778,0.2721931722222222,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Nyasasaurus,-0.298764409,0,0,1,0,245.25385301601602,242.53342565865864,2.72042735735738,1.629095108888889,0.41218025999999997,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,Anisian
Nycteroleter,-0.298764409,1,0,0,0,271.34905734334336,267.0275129289289,4.321544414414461,2.0520131166666666,0.71193485,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,Roadian-Wordian
Nyctiphruretus,-0.237441041,1,0,0,0,274.43357452952955,259.0031016196196,15.430472909909952,3.1553088099999997,0.27693301666666664,-0.4466528937368421,-0.12682425573684208,-0.6865252176315789,-0.18376865773684214,-0.2189676784210526,-0.10259385589473685,0.5688722205263157,-0.3555757448947368,-0.4466528937368421,-0.12682425573684208,-0.6865252176315789,-0.18376865773684214,-0.2189676784210526,-0.10259385589473685,0.5688722205263157,-0.3555757448947368,Mixed
Obirkovia,-0.253051675,1,0,0,0,261.90843385385386,257.07107298999,4.837360863863864,0.54883142,0.8693986922222221,-1.4065468892,-0.2522039638,-0.1773078942,-1.5291960566,1.2735662723999996,-0.4022883684,0.5934066004,-0.7211398873999999,-1.4065468892,-0.2522039638,-0.1773078942,-1.5291960566,1.2735662723999996,-0.4022883684,0.5934066004,-0.7211398873999999,Mixed
Orenburgia,0.901034606,1,0,0,0,251.11795987187188,246.67083249549552,4.447127376376358,1.067169718888889,0.31784149111111104,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,Early Triassic
Oryporan,-0.298764409,0,0,1,0,250.22152169769768,248.60549043143143,1.6160312662662477,3.8320409000000004,2.4208246166666667,-1.3852594053333334,-0.45942996433333333,-0.32144812666666667,-1.528444477,1.1922825719999999,-0.33777725766666666,-0.3710518706666667,-0.24809407666666664,-1.3852594053333334,-0.45942996433333333,-0.32144812666666667,-1.528444477,1.1922825719999999,-0.33777725766666666,-0.3710518706666667,-0.24809407666666664,Early Triassic
Osmolskina,-0.298764409,1,0,0,0,248.47799892192194,248.30533373073075,0.17266519119118584,3.386826117777778,2.811933937777778,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,Early Triassic
Owenetta,-0.124742475,0,0,1,0,261.01063433033033,248.2633159049049,12.74731842542542,0.30712327333333334,1.088382047777778,-0.7902368985882354,-0.4077377480588235,0.3992351853529412,-1.1269115494117647,1.2348708758235294,-0.5944144751764705,0.28741055229411766,-0.8232195842941176,-0.7902368985882354,-0.4077377480588235,0.3992351853529412,-1.1269115494117647,1.2348708758235294,-0.5944144751764705,0.28741055229411766,-0.8232195842941176,Mixed
Palacrodon,5.544117957,0,1,1,1,251.28338556956956,207.7744677767768,43.50891779279277,0.742985001111111,0.5019812822222222,0.4717402924374999,0.20653073718750004,0.24831988947916664,0.46947968995833333,-0.28257059118750005,0.24255353283333334,-0.314260384625,0.4169052881250001,0.4717402924374999,0.20653073718750004,0.24831988947916664,0.46947968995833333,-0.28257059118750005,0.24255353283333334,-0.314260384625,0.4169052881250001,Mixed
Palaeagama,-0.298764409,0,0,1,0,252.75209826526526,252.6392661951952,0.11283207007005558,1.5144913044444444,2.3090786811111115,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,0.641031213,-0.8578332899999999,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.04562967899999999,-1.353236972,Lopingian
Paliguana,-0.298764409,0,0,1,0,249.31748516016017,249.158710977978,0.1587741821821851,3.6464074455555555,2.7547647366666665,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.9528046004813819,-0.19745584850125683,-1.034499964995879,-0.6516056535857843,0.0063972930823831264,-0.22524654318561033,0.070684316544737,-0.296233135951261,Early Triassic
Pamelaria,-0.298764409,0,0,1,0,246.29907017917918,241.81123701601598,4.487833163163202,2.8508767166666673,0.5523480366666667,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.22765890400000002,-0.8189142149999998,-0.188571064,-0.643099228,-0.22335913000000002,-0.084157458,-0.049365216,-0.769319312,-0.22765890400000002,-0.8189142149999998,Anisian
Pamelina,-0.298764409,1,0,0,0,248.4701383683684,248.27276006806807,0.1973783003003291,2.9009277411111114,2.48522254,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059000000002,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,Early Triassic
Pappochelys,-0.298764409,1,0,0,0,238.81143417017017,238.2626945035035,0.5487396666666768,0.7728212855555555,0.6624427055555556,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Parahupehsuchus,-0.298764409,0,1,0,0,248.9799661361361,248.88160736036036,0.09835877577575047,5.960141686666667,3.250129461111111,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.32790419400000004,Early Triassic
Parasaurus,-0.149136959,1,0,0,0,262.16924702002,254.25747473173175,7.911772288288262,0.26134717333333335,1.2820650533333333,-1.2406020002222222,-0.1987634083333333,0.30732219222222223,-1.5914508846666664,1.600475661888889,-0.4290739113333333,0.6956989678888889,-0.7949675140000001,-1.2406020002222222,-0.1987634083333333,0.30732219222222223,-1.5914508846666664,1.600475661888889,-0.4290739113333333,0.6956989678888889,-0.7949675140000001,Mixed
Parasuchus,4.448030549,1,1,1,0,250.0874008848849,210.6322898938939,39.45511099099099,0.7232347055555556,0.38497954,0.47288966493181805,0.20796681840909084,0.21934196811363635,0.4851607812045454,-0.31285276570454545,0.2339638527272727,-0.29933856340909093,0.4005818455454547,0.47288966493181805,0.20796681840909084,0.21934196811363635,0.4851607812045454,-0.31285276570454545,0.2339638527272727,-0.29933856340909093,0.4005818455454547,Mixed
Pareiasaurus,0.839307093,0,0,1,0,265.5772081851852,250.7082826166166,14.868925568568613,0.44805306999999994,0.35137952555555557,-0.9099367342105265,-0.2654083178421052,-0.032570051999999954,-1.0248906552631583,0.9018061905789471,-0.5037756915263157,0.567712775,-0.8309534410526315,-0.9099367342105265,-0.2654083178421052,-0.032570051999999954,-1.0248906552631583,0.9018061905789471,-0.5037756915263157,0.567712775,-0.8309534410526315,Mixed
Pareiasuchus,0.839307093,0,0,1,0,264.3916706276276,253.67486258058057,10.716808047047039,0.41721143666666666,0.2517051577777778,-1.1580547242142856,-0.18802460335714283,-0.002776859785714419,-1.3304081175714286,1.1927237151428574,-0.42362041835714287,0.6973223079285714,-0.7891663739999998,-1.1580547242142856,-0.18802460335714283,-0.002776859785714419,-1.3304081175714286,1.1927237151428574,-0.42362041835714287,0.6973223079285714,-0.7891663739999998,Mixed
Parringtonia,-0.298764409,0,0,1,0,243.93908351851852,243.32063782182183,0.618445696696682,0.5167770866666666,0.36851913,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335912999999996,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Parvosuchus,-0.298764409,0,0,1,0,239.67839571971973,238.80958986286288,0.8688058568568522,0.3698966255555555,0.47960987666666666,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Pectodens,-0.298764409,0,1,0,0,243.97675967267267,243.48292558458456,0.49383408808810714,0.4408274444444444,1.2003937977777779,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Pentaedrusaurus,-0.298764409,1,0,0,0,246.40104958558558,246.20844249949948,0.1926070860860989,2.622677856666667,2.4741808822222224,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.3974170916124056,-0.37405280471243824,-0.7807235921423213,-0.08005173516118674,-0.36475149012690555,-0.5002252508110681,0.02874782584445748,-0.6051522710735924,Anisian
Permotriturus,-0.298764409,1,0,0,0,266.08802894094094,265.18311623623623,0.9049127047047136,0.5103409366666666,0.9665435222222222,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621,Roadian-Wordian
Phaanthosaurus,0.008322454,1,0,0,0,251.90991166366365,251.16850162562562,0.7414100380380262,1.2943233611111113,0.7876167588888889,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,Early Triassic
Phonodus,-0.298764409,0,0,1,0,251.55516102602604,251.45595004504503,0.09921098098101311,4.450719022222222,4.744418972222222,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.40711859107109677,-0.7781756980414337,0.34274958169535624,-0.6540568946257146,0.7788111459554184,-0.837768272584414,-0.34960022233835525,-0.8499687647830902,Early Triassic
Pinheirochampsa,-0.298764409,0,0,1,0,240.2894369169169,239.50353337537538,0.7859035415415292,0.5279514166666667,0.4658599511111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Pintosaurus,-0.298764409,0,0,1,0,252.61779273773774,252.51321346146148,0.10457927627626873,1.7944192088888888,2.356404733333333,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,Lopingian
Polymorphodon,-0.298764409,1,0,0,0,238.66429675275276,238.14164758058058,0.52264917217218,0.775794431111111,0.6553488588888889,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Prestosuchus,0.163111998,0,0,1,0,241.7841094954955,232.43708581881882,9.347023676676685,0.5277408311111111,0.016895617777777778,0.22227675549999998,0.26207036819999996,0.2846491855,0.15508006840000005,0.019975495599999983,0.15468844149999997,-0.33035600130000004,0.3193032871,0.22227675549999998,0.26207036819999996,0.2846491855,0.15508006840000005,0.019975495599999983,0.15468844149999997,-0.33035600130000004,0.3193032871,Mixed
Procerosuchus,-0.298764409,0,0,1,0,239.69052615515517,238.83390275475477,0.8566234004003945,0.3870083366666667,0.5011807811111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Procolina,-0.298764409,1,0,0,0,249.14569197897896,248.98955714414416,0.15613483483480195,3.662626895555556,2.977165465555556,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,Early Triassic
Procolophon,2.015227537,0,0,1,1,251.79551976176174,246.60486981381382,5.190649947947918,0.8966172811111112,0.6007354166666666,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,Early Triassic
Procolophonichnium,-0.298764409,0,0,1,0,249.32094428428428,249.18185452252254,0.13908976176173837,3.995333141111111,2.74650896,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.9686990333434187,-0.20708443846942665,-1.0082924759257659,-0.6838329653261536,0.04998329036199811,-0.2293824941940596,0.05444875599230581,-0.29446383419473976,Early Triassic
Prolacerta,1.144603434,0,0,1,1,251.81090097897896,246.68598207307306,5.124918905905901,0.922917391111111,0.6138486466666667,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,Early Triassic
Prolacertoides,-0.298764409,1,0,0,0,251.52145001201202,251.4303675015015,0.09108251051051752,5.733644324444444,4.524301432222222,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.4855009829409608,-0.7722187703541366,0.3384622288546333,-0.7479571637732085,0.8607055889127171,-0.8139180948357634,-0.3723316469422627,-0.8123335282162338,Early Triassic
Prosaurosphargis,-0.298764409,0,1,0,0,249.60247948848848,249.5015377027027,0.10094178578577839,5.766508191111111,3.6575438788888883,-1.743744482,-0.676594417,0.269638942,-2.255303398,2.175326743,-0.431060027,-0.737230785,-0.208189018,-1.3279120643758153,-0.4246898740993732,-0.4160051218353282,-1.4121678755911233,1.0350236708071414,-0.32285468730986944,-0.31247373612620577,-0.2544777426941789,Early Triassic
Protanystropheus,0.188339938,1,1,0,0,247.04815184284286,241.35941797297295,5.688733869869907,1.6397666644444444,0.3363788777777778,-0.30850061100000004,-0.48859968575,-0.5434249135,-0.08179975225,-0.23047535449999998,-0.61479241375,-0.0804176885,-0.6961617097499999,-0.30850061100000004,-0.48859968575,-0.5434249135,-0.08179975225,-0.23047535449999998,-0.61479241375,-0.0804176885,-0.6961617097499999,Anisian
Proterosuchus,8.869739411,1,0,1,0,251.87625995595596,246.74102947347347,5.135230482482484,0.6745386055555556,0.4761497622222222,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,Early Triassic
Protorosaurus,-0.149136959,1,0,0,0,261.5041344074074,254.01636803403403,7.487766373373347,0.27282759666666667,1.3915478388888889,-1.1220699366666667,-0.16059158299999998,0.6534865396666666,-1.635918619,1.8339823686666668,-0.44820644200000004,0.7687649446666667,-0.847701533,-1.1220699366666667,-0.16059158299999998,0.6534865396666666,-1.635918619,1.8339823686666668,-0.44820644200000004,0.7687649446666667,-0.847701533,Mixed
Provelosaurus,-0.116361289,0,0,1,0,267.23584284084086,262.4258062272272,4.810036613613647,0.7003009422222223,0.2323673477777778,-0.8885726805714286,0.20832487185714285,-1.2364625199999997,-0.4003183395714284,-0.3321231234285714,0.020730666571428573,1.0628138814285715,-0.41237567085714283,-0.8885726805714286,0.20832487185714285,-1.2364625199999997,-0.4003183395714284,-0.3321231234285714,0.020730666571428573,1.0628138814285715,-0.41237567085714283,Roadian-Wordian
Pumiliopareia,-0.298764409,0,0,1,0,256.75257006306305,256.6429515795796,0.10961848348347303,1.148104057777778,1.4746669422222223,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,Lopingian
Qianosuchus,-0.298764409,0,1,0,0,246.45524405005006,243.96179323423422,2.4934508158158337,3.9177117288888894,0.59780154,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,Anisian
Rautiania,-0.298764409,1,0,0,0,262.7879257097097,258.4969123533533,4.291013356356416,0.8795290988888889,0.9015079155555555,-1.6199046035999998,-0.3209132494,-0.8004037196,-1.4491541348,0.8532542002,-0.3678498132,0.4618878422,-0.6262186531999999,-1.6199046035999998,-0.3209132494,-0.8004037196,-1.4491541348,0.8532542002,-0.3678498132,0.4618878422,-0.6262186531999999,Capitanian
Retymaijychampsa,-0.298764409,0,0,1,0,239.8581173983984,239.01178995695696,0.8463274414414457,0.41800654777777774,0.4382204722222222,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,Ladinian
Rhipaeosaurus,-0.119997849,1,0,0,0,269.15085983583583,261.79930756856857,7.351552267267266,0.6526999188888889,0.2258417822222222,-0.6840612306,0.07871286559999999,-0.9737463408999998,-0.30452101879999993,-0.27119669519999995,-0.015667432000000002,0.8854574547999998,-0.38263033430000004,-0.6840612306,0.07871286559999999,-0.9737463408999998,-0.30452101879999993,-0.27119669519999995,-0.015667432000000002,0.8854574547999998,-0.38263033430000004,Mixed
Rhombopholis,-0.21337224,1,1,0,0,246.6429193083083,240.16513008308308,6.477789225225223,2.12295878,0.8322222744444444,-0.19560280242857145,-0.5159114465714286,-0.1431838867142857,-0.1304656997142857,0.037041849142857144,-0.6690267601428571,-0.2442818955714286,-0.6931196942857143,-0.19560280242857145,-0.5159114465714286,-0.1431838867142857,-0.1304656997142857,0.037041849142857144,-0.6690267601428571,-0.2442818955714286,-0.6931196942857143,Anisian
Rothianiscus,-0.298764409,0,1,0,0,273.9340207017017,264.69041207907907,9.243608622622617,0.8921379866666667,1.2865043644444445,0.2339873168,0.05532697419999999,-0.273457978,0.37110987060000006,-0.48606548000000005,0.06466990279999998,0.8134333647999998,-0.2577277332,0.2339873168,0.05532697419999999,-0.273457978,0.37110987060000006,-0.48606548000000005,0.06466990279999998,0.8134333647999998,-0.2577277332,Roadian-Wordian
Ruhuhuaria,-0.298764409,0,0,1,0,244.30991075575577,243.67009855155155,0.6398122042042189,0.5217171077777778,0.29614123777777773,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Sanchuansaurus,-0.298764409,1,0,0,0,252.57433345645646,252.4787413863864,0.09559207007006876,2.1646121033333334,3.502879977777778,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,Lopingian
Santaisaurus,-0.298764409,1,0,0,0,251.72603112912913,251.27863103303304,0.44740009609608933,5.715369241111111,4.514472484444445,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.41564364718264485,-0.7775278083614281,0.34228327896249433,-0.6642697121256054,0.7877181811297733,-0.8351742702998801,-0.3520725463593608,-0.8458754665837124,Early Triassic
Sarmatosuchus,-0.298764409,1,0,0,0,243.69791602502505,243.46118226726725,0.23673375775780414,1.8350899411111112,1.8103380199999999,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335912999999996,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,Anisian
Saurodektes,0.03910479,0,0,1,0,251.90319095495494,248.1298992922923,3.7732916626626434,0.5070653688888889,0.33097979888888884,-1.0516982970000002,-0.58254352,-0.058924850999999986,-1.2478069628000001,1.0871743474,-0.5202181749999999,-0.37920321520000005,-0.4611416439999999,-1.0516982970000002,-0.58254352,-0.058924850999999986,-1.2478069628000001,1.0871743474,-0.5202181749999999,-0.37920321520000005,-0.4611416439999999,Early Triassic
Sauropareion,0.03910479,0,0,1,0,251.33078122922922,246.8229003073073,4.507880921921924,0.5489670211111111,0.3289666033333333,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,Early Triassic
Saurorictus,-0.298764409,0,0,1,0,255.9124257907908,255.8140221011011,0.0984036896896896,1.249628197777778,1.2792377577777778,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,Lopingian
