genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI,Stage
Dalongkoua,-0.297424559,1,0,0,0,253.0345736866867,252.88209230030031,0.1524813863863983,2.6845683888888883,2.0832911688888887,-0.598438929,-0.718727889,-1.848866056,0.265360017,-1.006712727,-0.715233483,-0.118412733,-0.881127437,-0.598438929,-0.718727889,-1.848866056,0.265360017,-1.006712727,-0.715233483,-0.118412733,-0.881127437,Lopingian
Daptocephalus,0.690269107,0,0,1,0,263.2475088898899,251.9805233083083,11.266985581581594,1.0418507622222222,0.6614749411111112,-1.0846218752857144,-0.13608198721428577,-0.264597277,-0.9284347826428571,0.6411201772142857,0.0524747121428572,0.08191454521428572,0.011314711499999994,-1.0846218752857144,-0.13608198721428577,-0.264597277,-0.9284347826428571,0.6411201772142857,0.0524747121428572,0.08191454521428572,0.011314711499999994,Mixed
Daqingshanodon,-0.297424559,1,0,0,0,255.576160008008,255.45355083483483,0.12260917317317421,2.624914344444444,3.189822201111111,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Davletkulia,-0.297424559,1,0,0,0,270.6414214134134,269.89069035335336,0.7507310600600476,0.2505088122222222,0.2269320111111111,0.71369526,0.604093623,-0.053393758,0.73671033,-0.621412329,-0.025145027,0.628997783,-0.492108337,0.71369526,0.604093623,-0.053393758,0.73671033,-0.621412329,-0.025145027,0.628997783,-0.492108337,Roadian-Wordian
Delectosaurus,-0.110059055,1,0,0,0,260.6615571891892,257.05732439939936,3.604232789789819,0.3663000055555556,0.813846041111111,-1.237585347,0.035608037499999995,0.07597193800000002,-1.231501379,1.033083325,0.2944075155,0.1447640435,0.29276031950000003,-1.237585347,0.035608037499999995,0.07597193800000002,-1.231501379,1.033083325,0.2944075155,0.1447640435,0.29276031950000003,Lopingian
Delphinognathus,-0.297424559,0,0,1,0,261.85975266866865,261.24477703003004,0.6149756386386116,0.4724289344444445,0.4272349155555556,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Deuterosaurus,-0.174175094,1,0,0,0,266.80320833033034,259.6949801051051,7.1082282252252185,0.36022301222222225,1.0409816644444445,-1.183660518125,0.8472903012499999,-1.357622334625,-0.5328967955,-0.14794308887500002,0.813747645,1.221425093875,0.21104570737500003,-1.183660518125,0.8472903012499999,-1.357622334625,-0.5328967955,-0.14794308887500002,0.813747645,1.221425093875,0.21104570737500003,Mixed
Diademodon,1.437747253,0,0,1,1,246.890290008008,230.65975848148148,16.230531526526534,0.9032435088888888,0.24325648666666666,-0.3167056412777777,0.3685483210555556,0.3800484863333333,-0.5282685077222222,0.5918289864999999,0.05850263172222222,0.21929232588888892,-0.08058466999999997,-0.3167056412777777,0.3685483210555556,0.3800484863333333,-0.5282685077222222,0.5918289864999999,0.05850263172222222,0.21929232588888892,-0.08058466999999997,Mixed
Dicynodon,6.526876649,1,0,1,0,264.6595774704705,239.33268726726726,25.32689020320322,2.016365885555556,0.2975036666666666,-1.02193370459375,-0.15570552534375,-0.16261499146875003,-0.93946093621875,0.693715985875,-0.11080477346874999,0.09763538353124998,-0.22097351659375,-1.02193370459375,-0.15570552534375,-0.16261499146875003,-0.93946093621875,0.693715985875,-0.11080477346874999,0.09763538353124998,-0.22097351659375,Mixed
Dicynodontipus,-0.297424559,0,0,1,0,251.59465772172172,251.4944766016016,0.10018112012011215,3.476401303333333,3.0883248011111113,-0.598438929,-0.718727889,-1.848866056,0.265360017,-1.006712727,-0.715233483,-0.118412733,-0.881127437,-0.83395402410761,-0.5894919699405246,-0.7022166626800965,-0.4987015029685158,0.10471549755133558,-0.5087475569979937,-0.20794716846562677,-0.5366431893093748,Early Triassic
Dicynodontoides,1.017341343,0,0,1,0,261.0733232162162,247.57985309809808,13.493470118118097,0.655996221111111,0.18548180000000003,-1.0771125504444445,-0.2845740847222221,-0.0802264624444445,-1.020060827277778,0.7944553929444444,-0.16561806238888888,-0.05039102677777777,-0.1873019157777778,-1.0771125504444445,-0.2845740847222221,-0.0802264624444445,-1.020060827277778,0.7944553929444444,-0.16561806238888888,-0.05039102677777777,-0.1873019157777778,Mixed
Digalodon,-0.152345603,0,0,1,0,261.5738154324324,252.8263165965966,8.747498835835813,0.6091703166666667,0.7497491933333333,-1.0602725391818182,-0.13990374,0.0005136587272727346,-1.026886172181818,0.8345487938181816,0.013162901727272747,0.07226936236363636,-0.03483070236363637,-1.0602725391818182,-0.13990374,0.0005136587272727346,-1.026886172181818,0.8345487938181816,0.013162901727272747,0.07226936236363636,-0.03483070236363637,Mixed
Diictodon,7.378515237,1,0,1,0,264.3261765995996,252.34712834634632,11.979048253253268,1.9575127155555556,0.16444524666666666,-1.1178848161333335,0.06370092013333332,-0.3236960016666667,-0.9352403601333332,0.621361831933333,0.21232293300000002,0.29103992153333336,0.07520654953333335,-1.1178848161333335,0.06370092013333332,-0.3236960016666667,-0.9352403601333332,0.621361831933333,0.21232293300000002,0.29103992153333336,0.07520654953333335,Mixed
Diictodontoides,-0.297424559,0,0,1,0,256.51033246446445,256.3138897557558,0.1964427087086733,0.7557394322222222,1.165718908888889,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Dinanomodon,-0.149684313,0,0,1,0,261.8702015945946,248.47352182582583,13.396679768768792,0.5834394411111111,0.44936351444444445,-1.0537123985882353,-0.27283864141176467,-0.05887857811764713,-1.0033672752941178,0.7900266948235294,-0.14262550935294116,-0.04064627370588235,-0.16330113770588237,-1.0537123985882353,-0.27283864141176467,-0.05887857811764713,-1.0033672752941178,0.7900266948235294,-0.14262550935294116,-0.04064627370588235,-0.16330113770588237,Mixed
Dinodontosaurus,-0.238528042,0,0,1,0,242.05343322922926,236.4713184994995,5.582114729729767,0.47725885,0.1786706677777778,-0.24903432099999998,-0.3358712491428571,1.1234427248571428,-0.8351917368571428,1.159290508,-0.5098005230000001,-0.4564292364285714,-0.357097815,-0.24903432099999998,-0.3358712491428571,1.1234427248571428,-0.8351917368571428,1.159290508,-0.5098005230000001,-0.4564292364285714,-0.357097815,Ladinian
Dinogorgon,0.668769528,0,0,1,0,260.6007408768769,252.35241206806808,8.248328808808822,0.5110018488888889,0.5879537255555556,-1.0201363233999998,-0.17152017439999998,0.093622328,-1.0311898354,0.8778857493999999,-0.050775184799999984,0.055983629599999994,-0.10944732880000001,-1.0201363233999998,-0.17152017439999998,0.093622328,-1.0311898354,0.8778857493999999,-0.050775184799999984,0.055983629599999994,-0.10944732880000001,Lopingian
Dinosaurus,-0.297424559,1,0,0,0,265.85649893393395,264.88633885585585,0.970160078078095,1.0944151955555557,1.5786315588888888,-0.72037022,1.96567313,-2.069371169,0.218691112,-1.063146967,1.082420775,2.865255767,-0.622770717,-0.72037022,1.96567313,-2.069371169,0.218691112,-1.063146967,1.082420775,2.865255767,-0.622770717,Roadian-Wordian
Dolichuranus,-0.250888744,0,0,1,0,246.57472237037035,242.45298512812812,4.121737242242233,0.6782992588888889,0.4249513833333333,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,Anisian
Dolomitipes,-0.12624925,0,0,1,0,252.29487930730733,248.85969650950955,3.435182797797779,0.26234118888888885,0.4156532933333334,-1.0416854741666668,-0.5165526273333333,-0.16776434566666665,-0.9602492976666667,0.7084028466666665,-0.42823759633333336,-0.24765827316666666,-0.3988302691666667,-1.0416854741666668,-0.5165526273333333,-0.16776434566666665,-0.9602492976666667,0.7084028466666665,-0.42823759633333336,-0.24765827316666666,-0.3988302691666667,Early Triassic
Dvinia,-0.297424559,1,0,0,0,261.29986292992993,258.6844124814815,2.615450448448428,1.228399011111111,2.2217934166666664,-1.349610022,0.10593432074999999,-0.427300548,-1.1076754595,0.7171312815,0.4734756412500001,0.18994536674999998,0.50204794075,-1.349610022,0.10593432074999999,-0.427300548,-1.1076754595,0.7171312815,0.4734756412500001,0.18994536674999998,0.50204794075,Capitanian
Elephantosaurus,-0.297424559,1,0,0,0,238.42191836536534,238.26525212412412,0.15666624124122563,1.1433097144444444,1.2760656944444446,0.002232871,-0.435903942,1.661886874,-0.859840872,1.409712574,-0.631854939,-0.805988657,-0.267594645,0.002232871,-0.435903942,1.661886874,-0.8598408720000001,1.409712574,-0.631854939,-0.805988657,-0.267594645,Ladinian
Elliotsmithia,-0.297424559,0,0,1,0,262.50093026126126,261.89564382382383,0.605286437437428,1.1921306888888887,0.595669808888889,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Elph,-0.297424559,1,0,0,0,263.078645980981,259.1404181481481,3.9382278328328653,2.5879318588888887,2.0065062955555555,-1.461634697,0.176260604,-0.930573034,-0.9838495399999999,0.401179238,0.652543767,0.23512669000000003,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.9838495399999999,0.401179238,0.652543767,0.23512669000000003,0.711335562,Capitanian
Emydochampsa,-0.297424559,0,0,1,0,257.35706033833833,257.16481505705707,0.1922452812812594,0.7994320277777778,0.815286441111111,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Emydops,0.668769528,0,0,1,0,264.3136244614615,253.43156465265264,10.882059808808833,1.599589821111111,0.41215305999999996,-1.1549880937857144,0.11958869221428572,-0.21475528349999998,-1.0209975299285714,0.7376528718571426,0.2785769627142857,0.32028653971428567,0.14351612,-1.1549880937857144,0.11958869221428572,-0.21475528349999998,-1.0209975299285714,0.7376528718571426,0.2785769627142857,0.32028653971428567,0.14351612,Mixed
Emydorhinus,-0.297424559,0,0,1,0,257.96854123623626,255.57082765665666,2.3977135795796016,0.779724698888889,1.404847808888889,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Emydorhynchus,-0.297424559,0,0,1,0,257.45980141741745,257.2692058978979,0.19059551951954745,0.8055831077777779,0.9531831444444444,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Emyduranus,-0.297424559,0,0,1,0,257.8216689409409,255.51851456156157,2.3031543793793503,0.7976170633333334,1.1675939533333333,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Endothiodon,2.436003129,0,1,1,0,264.2279001971972,252.9157522242242,11.31214797297298,1.5665889600000003,0.45062193777777776,-1.146278715857143,-0.07215423771428574,-0.1990049182857143,-1.0176640367142855,0.7416838889999997,0.15017308714285718,0.10716736114285715,0.12506206857142857,-1.146278715857143,-0.07215423771428574,-0.1990049182857143,-1.0176640367142855,0.7416838889999997,0.15017308714285718,0.10716736114285715,0.12506206857142857,Mixed
Ennatosaurus,2.009158217,1,1,0,0,274.81273842042043,262.73439823323326,12.078340187187166,0.09843666222222222,0.3127889633333334,0.1706145942666667,0.7093737527333338,-0.5685305968666668,0.43580264566666665,-0.5973515826,0.24539481660000007,0.9107481669999995,-0.33139669200000005,0.1706145942666667,0.7093737527333338,-0.5685305968666668,0.43580264566666665,-0.5973515826,0.24539481660000007,0.9107481669999995,-0.33139669200000005,Roadian-Wordian
Eodicynodon,-0.297424559,0,0,1,0,266.8379454724725,264.4723323983984,2.3656130740740764,1.8713883044444444,0.9118760611111111,-0.72037022,1.96567313,-2.069371169,0.218691112,-1.063146967,1.082420775,2.865255767,-0.622770717,-0.72037022,1.96567313,-2.069371169,0.218691112,-1.063146967,1.082420775,2.865255767,-0.622770717,Roadian-Wordian
Eosimops,-0.251476302,0,0,1,0,264.02939595995997,254.75937477477478,9.270021185185186,2.64654705,1.09546816,-1.257953469727273,0.048394634454545456,-0.01553215036363637,-1.2089875754545452,0.9756374989090907,0.32696535654545456,0.15297882954545455,0.3308126142727273,-1.257953469727273,0.048394634454545456,-0.01553215036363637,-1.2089875754545452,0.9756374989090907,0.32696535654545456,0.15297882954545455,0.3308126142727273,Mixed
Ericiolacerta,0.927958444,0,0,1,1,251.56085022822822,246.3218016036036,5.2390486246246155,1.208609661111111,0.2498565311111111,-1.3539971975714284,-0.4448699784285714,0.1945320785714286,-1.4576813504285713,1.2675817595714285,-0.4012047148571429,-0.27103995142857146,-0.3452388814285715,-1.3539971975714284,-0.4448699784285714,0.1945320785714286,-1.4576813504285713,1.2675817595714285,-0.4012047148571429,-0.27103995142857146,-0.3452388814285715,Early Triassic
Eriphostoma,-0.177974424,0,0,1,0,264.503267988989,254.40570493093094,10.097563058058086,2.122244661111111,0.5211186622222223,-1.2131548655833335,0.20816784241666667,-0.1866854019166667,-1.0900143514999998,0.8057387934166664,0.38991997475,0.37900190766666664,0.2513473366666667,-1.2131548655833335,0.20816784241666667,-0.1866854019166667,-1.0900143514999998,0.8057387934166664,0.38991997475,0.37900190766666664,0.2513473366666667,Mixed
Estemmenosuchus,-0.12305256,1,0,0,0,270.24576742742744,263.9751463323323,6.270621095095123,0.19243978,0.24102956999999997,-0.00602989522222218,1.0104164565555556,-0.8228505923333334,0.37286393844444443,-0.6550359231111111,0.4193423285555555,1.3306536562222222,-0.40194647488888885,-0.00602989522222218,1.0104164565555556,-0.8228505923333334,0.37286393844444443,-0.6550359231111111,0.4193423285555555,1.3306536562222222,-0.40194647488888885,Roadian-Wordian
Etjoia,-0.297424559,0,0,1,0,244.69385856556556,244.48751713013013,0.2063414354354336,1.0378023822222222,0.9233213977777779,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,Anisian
Euchambersia,-0.297424559,0,0,1,0,257.0776575875876,256.89778666566565,0.1798709219219745,0.8715834188888889,1.148337651111111,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Euptychognathus,-0.297424559,0,0,1,0,256.48713100500504,256.29628277077074,0.19084823423429498,0.7729619833333333,1.1102254044444444,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.6649874120000003,-0.063728736,0.054401397,-0.125814923,Lopingian
Exaeretodon,3.719649219,0,1,1,0,244.7204122932933,206.42636592692693,38.29404636636636,0.32730962,0.23616876666666664,0.38864271494999997,-0.06173696159999997,0.7998634373000001,-0.028596681425000003,0.36548816325,-0.3814496307750001,-0.23334852285,-0.345970411625,0.38864271494999997,-0.06173696159999997,0.7998634373000001,-0.028596681425000003,0.36548816325,-0.3814496307750001,-0.23334852285,-0.345970411625,Mixed
Galechirus,-0.297424559,0,0,1,0,263.7067145115115,261.3810944654655,2.3256200460460263,2.94642492,0.43687573444444444,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Galeops,-0.177974424,0,0,1,0,263.06764656956955,255.04608875975975,8.021557809809792,1.1391996744444446,0.5156791244444444,-1.2624797192222224,0.05123610044444444,-0.03586639222222221,-1.203984508,0.9628717597777777,0.3342004323333334,0.15480433755555556,0.3392686797777778,-1.2624797192222224,0.05123610044444444,-0.03586639222222221,-1.203984508,0.9628717597777777,0.3342004323333334,0.15480433755555556,0.3392686797777778,Mixed
Galepus,-0.297424559,0,0,1,0,262.45575077177176,261.7918567657658,0.6638940060059895,1.0875500722222222,0.44691748,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Galesaurus,-0.16710618,0,0,1,0,251.95318536436434,246.94694341541543,5.006241948948912,0.527961268888889,0.36002632444444443,-1.2287863114285713,-0.4783915881428572,-0.0062858585714285565,-1.2335083178571427,0.9995166184285714,-0.4238821461428572,-0.2570915091428571,-0.3860692091428571,-1.2287863114285713,-0.4783915881428572,-0.0062858585714285565,-1.2335083178571427,0.9995166184285714,-0.4238821461428572,-0.2570915091428571,-0.3860692091428571,Early Triassic
Geikia,4.447499172,1,0,1,0,262.5244324184184,252.13807105805805,10.386361360360382,1.2880999822222223,0.3874977644444444,-1.0937193856666667,-0.11355671133333334,-0.07707689899999999,-1.0232997861666666,0.7984346641666664,0.06644464050000003,0.08584080633333334,0.027349819666666664,-1.0937193856666667,-0.11355671133333334,-0.07707689899999999,-1.0232997861666666,0.7984346641666664,0.06644464050000003,0.08584080633333334,0.027349819666666664,Mixed
Glanosuchus,-0.140777318,0,0,1,0,266.56528635935933,259.8834583253253,6.681828034034027,1.3175255911111112,0.04614166888888889,-1.183660518125,0.8472903012499999,-1.357622334625,-0.5328967955,-0.14794308887500002,0.813747645,1.221425093875,0.21104570737500003,-1.183660518125,0.8472903012499999,-1.357622334625,-0.5328967955,-0.14794308887500002,0.813747645,1.221425093875,0.21104570737500003,Mixed
Gordonia,-0.297424559,1,0,0,0,254.06265629029028,252.22068283383385,1.8419734564564294,3.8692672477777776,3.6637415255555554,-0.598438929,-0.718727889,-1.848866056,0.265360017,-1.006712727,-0.715233483,-0.118412733,-0.881127437,-0.598438929,-0.718727889,-1.848866056,0.265360017,-1.006712727,-0.715233483,-0.118412733,-0.881127437,Lopingian
Gorgonops,0.668769528,0,0,1,0,264.0238638398398,253.71205472772772,10.311809112112087,1.3589285633333332,0.3806301444444445,-1.188420237923077,-0.022417802999999983,-0.07209252307692306,-1.1163581946923076,0.876175936384615,0.21674282330769234,0.12451967607692307,0.20246126130769232,-1.188420237923077,-0.022417802999999983,-0.07209252307692306,-1.1163581946923076,0.876175936384615,0.21674282330769234,0.12451967607692307,0.20246126130769232,Mixed
Gorochovetzia,-0.297424559,1,0,0,0,260.6742214854855,260.30766291091095,0.3665585745745261,1.5624574388888888,1.6539191255555556,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Gorynychus,-0.101648499,1,0,0,0,264.8826743163163,259.7605321861862,5.122142130130101,0.7527610355555555,0.5486764111111111,-1.3380906175,0.47449602500000004,-1.1203727231666667,-0.783426098,0.1571248705,0.7241899350000001,0.6734815361666667,0.48898451550000005,-1.3380906175,0.47449602500000004,-1.1203727231666667,-0.783426098,0.1571248705,0.7241899350000001,0.6734815361666667,0.48898451550000005,Capitanian
Hazhenia,-0.297424559,1,0,0,0,246.07226693493493,245.88044194094095,0.19182499399397557,3.298436276666667,2.049472518888889,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,Anisian
Heleosaurus,-0.297424559,0,0,1,0,262.32680834934934,261.7039577977978,0.6228505515515508,1.029481608888889,0.4516946577777778,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Herpetoskylax,-0.297424559,0,0,1,0,258.44190782782783,255.96243264464465,2.479475183183183,0.7431794644444444,1.1710291644444444,-1.013535997,-0.105044529,1.08251691,-1.4791532179999998,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.4791532179999998,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Hipposaurus,-0.297424559,0,0,1,0,263.38405067367364,259.92064374674675,3.4634069269268934,2.6998698699999997,0.5711449988888888,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Hofmeyria,-0.152345603,0,0,1,0,261.58999337137135,254.10804158858858,7.481951782782772,0.5771058088888888,0.49987148444444446,-1.1629022303333332,-0.011276151333333337,0.41148692866666675,-1.314051992,1.2437180206666667,0.17502876500000003,0.11464316133333334,0.1532352386666667,-1.1629022303333332,-0.011276151333333337,0.41148692866666675,-1.314051992,1.2437180206666667,0.17502876500000003,0.11464316133333334,0.1532352386666667,Mixed
Homodontosaurus,-0.152345603,0,0,1,0,261.5678918478479,252.74431522622623,8.82357662162164,0.5582515388888889,0.6287994555555556,-1.0602725391818182,-0.13990374,0.0005136587272727346,-1.026886172181818,0.8345487938181816,0.013162901727272747,0.07226936236363636,-0.03483070236363637,-1.0602725391818182,-0.13990374,0.0005136587272727346,-1.026886172181818,0.8345487938181816,0.013162901727272747,0.07226936236363636,-0.03483070236363637,Mixed
Hwanghocynodon,-0.297424559,1,0,0,0,256.59472835835834,256.4763204294294,0.1184079289289457,2.637555287777778,3.3264130633333333,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Hyaenasuchus,-0.297424559,0,0,1,0,262.2522144774775,261.58329237437437,0.6689221031031138,1.2171578177777778,0.43581915000000004,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Ichibengops,-0.297424559,0,0,1,0,258.3111191801802,255.24013055155154,3.0709886286286405,0.7471742977777778,1.3117680811111112,-1.013535997,-0.105044529,1.08251691,-1.4791532179999998,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.4791532179999998,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Icticephalus,-0.297424559,0,0,1,0,257.185142997998,256.9763237887888,0.20881920920919583,0.7788767588888889,0.9524458222222222,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Ictidochampsa,-0.297424559,0,0,1,0,257.05693742242244,256.8644184864865,0.1925189359359365,0.80739023,0.9023045222222222,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Ictidognathus,-0.177974424,0,0,1,0,261.74646612812813,254.3400226796797,7.406443448448442,0.8944198533333333,0.5728828666666667,-1.1815730095,0.0004448958749999968,0.327608181,-1.29341433875,1.19105934675,0.20487345262500004,0.122173381875,0.18811650887500003,-1.1815730095,0.0004448958749999968,0.327608181,-1.29341433875,1.19105934675,0.20487345262500004,0.122173381875,0.18811650887500003,Mixed
Ictidorhinus,-0.297424559,0,0,1,0,254.78887931131132,254.6191740850851,0.16970522622622752,1.0138291466666667,1.9816264977777776,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Ictidosaurus,-0.140777318,0,0,1,0,266.26947213813816,260.3008674904905,5.96860464764768,1.139301491111111,0.07416629888888888,-1.143949921142857,0.9431516865714286,-1.4186293775714287,-0.4684749748571428,-0.22638913557142856,0.8367767704285715,1.362324865857143,0.1395757281428572,-1.143949921142857,0.9431516865714286,-1.4186293775714287,-0.4684749748571428,-0.22638913557142856,0.8367767704285715,1.362324865857143,0.1395757281428572,Capitanian
Ictidosuchops,-0.152345603,0,0,1,0,260.2838452402402,252.2430648158158,8.040780424424412,0.29217337,0.8190835633333333,-1.0201363233999998,-0.17152017439999998,0.093622328,-1.0311898354,0.8778857493999999,-0.050775184799999984,0.055983629599999994,-0.10944732880000001,-1.0201363233999998,-0.17152017439999998,0.093622328,-1.0311898354,0.8778857493999999,-0.050775184799999984,0.055983629599999994,-0.10944732880000001,Lopingian
Ictidosuchus,-0.297424559,0,0,1,0,256.92559553953953,256.7402318608609,0.185363678678641,0.9074674744444444,1.2157299233333334,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
Idelesaurus,-0.297424559,1,0,0,0,262.1221591171171,261.62576705405405,0.4963920630630696,0.7424874777777778,0.9059945600000001,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,-1.461634697,0.176260604,-0.930573034,-0.98384954,0.401179238,0.652543767,0.23512669,0.711335562,Capitanian
Impidens,-0.297424559,0,0,1,0,244.35342848148147,244.15973810410412,0.19369037737735084,1.031539501111111,0.9214654144444445,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,-0.877202301,-0.085789517,-0.222667648,-0.773568899,0.533235343,-0.204664483,0.417469315,-0.58085574,Anisian
Inostrancevia,5.678012463,1,0,1,0,264.4568033473473,255.64219007107107,8.814613276276248,2.0945220311111115,0.13055402777777778,-1.2313020354545456,0.23664169436363638,-0.30206743027272726,-1.0546380909090909,0.7276252826363635,0.43116076663636366,0.40851104499999996,0.2856348148181818,-1.2313020354545456,0.23664169436363638,-0.30206743027272726,-1.0546380909090909,0.7276252826363635,0.43116076663636366,0.40851104499999996,0.2856348148181818,Mixed
Interpresosaurus,-0.297424559,1,0,0,0,258.5660287707708,258.40883402502504,0.15719474574575543,1.8898175266666668,3.005663193333333,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,-1.013535997,-0.105044529,1.08251691,-1.479153218,1.664987412,-0.063728736,0.054401397,-0.125814923,Lopingian
