id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range
3778,924737,924737,30.98263,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3779,924739,924739,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3780,924740,924740,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3781,924743,924743,6.739012,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3782,924747,924747,32.59323,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3783,929818,929818,32.59323,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3784,930806,930806,-46.11636,Faxinalipterus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3785,930806,930806,-46.11636,Faxinalipterus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3786,930809,930809,-46.11636,Cargninia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3787,930836,930836,35.99011,Mystriosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3788,930837,930837,35.99011,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3789,930849,930849,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3790,930990,930990,30.6753,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3791,931088,931088,30.6753,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3792,931095,931095,30.6753,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3793,933495,933495,12.74718,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3794,933496,933496,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3795,933497,933497,26.04535,Metashastasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3796,933499,933499,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3797,933502,933502,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3798,933503,933503,26.04535,Metashastasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3799,933505,933505,26.04535,Sikannisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3800,934039,934039,1.358284,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3801,934229,934229,1.353064,Smilosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3802,939490,939490,4.111155,Poposaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3803,1066207,1066207,-25.48265,Nambalia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3804,1066207,1066207,-25.48265,Nambalia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3805,1066207,1066207,-25.48265,Nambalia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3806,1066208,1066208,-25.48265,Jaklapallisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3807,1079734,1079734,1.358284,Crosbysaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3808,1079735,1079735,1.358284,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3809,1083465,1083465,1.353064,Rugarhynchos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3810,1084250,1084250,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3811,1084251,1084251,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3812,1084252,1084252,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3813,1084253,1084253,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3814,1084254,1084254,1.353064,Tecovasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3815,1099822,1099822,30.98263,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3816,1099826,1099826,30.98263,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3817,1099834,1099834,34.47747,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3818,1099923,1099923,32.59323,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3819,1099924,1099924,34.47747,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3820,1099927,1099927,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3821,1100182,1100182,34.47747,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3822,1100184,1100184,34.47747,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3823,1100185,1100185,34.47747,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3824,1100202,1100202,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3825,1100203,1100203,30.98263,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3826,1100204,1100204,30.98263,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3827,1100205,1100205,32.59323,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3828,1100206,1100206,30.98263,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3829,1104047,1104047,34.47747,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3830,1107323,1107323,38.38995,Velocipes,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3831,1107325,1107325,32.59323,Tanystropheus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3833,1112358,1112358,-50.49719,Coloradisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3834,1116574,1116574,1.353064,Poposaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3835,1116575,1116575,1.353064,Shuvosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3836,1116576,1116576,1.353064,Postosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3837,1116584,1116584,1.353064,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3838,1116585,1116585,1.353064,Hesperosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3839,1134411,1134411,19.11306,Hudsonelpidia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3840,1134412,1134412,19.11306,Macgowania,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3841,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3842,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3843,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3844,1139540,1139540,-65.49458,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3845,1237442,1237442,6.739012,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3846,1315237,1315237,-52.85442,Sphenotitan,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3847,1330178,1330178,1.353064,Calyptosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3848,1330181,1330181,1.357201,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3849,1332865,1332865,1.357201,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3850,1334449,1334449,34.47747,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3851,1347726,1347726,6.340519,Stenomyti,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3852,1347767,1347767,3.836582,Vivaron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3853,1347768,1347768,3.836582,Vivaron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3854,1347795,1347795,-52.85442,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3855,1347822,1347822,-52.85442,Waluchelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3856,1347823,1347823,-52.85442,Sphenotitan,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3857,1347824,1347824,-52.85442,Sphenotitan,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3858,1347830,1347830,-52.85442,Lucianovenator,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3859,1347835,1347835,1.353064,Scutarx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3860,1347836,1347836,1.353064,Scutarx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3861,1356672,1356672,3.836582,Coelophysis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3862,1371708,1371708,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3863,1371944,1371944,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3864,1371949,1371949,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3865,1394218,1394218,1.353064,Smilosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3866,1400945,1400945,1.357201,Heterodontichnites,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3867,1406956,1406956,-1.470099,Coahomasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3868,1408749,1408749,30.98263,Deltadectes,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3869,1408750,1408750,30.98263,Diphydontosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3870,1415672,1415672,1.353064,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3871,1417820,1417820,3.836582,Drepanosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3872,1417821,1417821,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3873,1417822,1417822,1.019337,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3874,1417823,1417823,1.019337,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3875,1417826,1417826,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3876,1417827,1417827,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3877,1418638,1418638,1.357201,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3878,1418639,1418639,-1.470099,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3879,1418643,1418643,-1.470099,Postosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3880,1418644,1418644,-1.470099,Shuvosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3881,1418646,1418646,1.357201,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3882,1418647,1418647,1.357201,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3883,1419050,1419050,-1.470099,Lepidus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3884,1419097,1419097,1.353064,Palacrodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3885,1419098,1419098,1.353064,Palacrodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3886,1419529,1419529,-1.470099,Spinosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3887,1419785,1419785,20.34746,Sclerostropheus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3888,1421955,1421955,-52.85442,Ingentia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3889,1423604,1423604,-46.11636,Macrocollum,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3890,1435841,1435841,-50.49719,Coloradisuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3891,1439335,1439335,-1.470099,Soumyasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3892,1456627,1456627,30.98263,Notatesseraeraptor,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3893,1456852,1456852,-46.11636,Nhandumirim,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3894,1472197,1472197,1.353064,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3895,1475022,1475022,32.92995,Seazzadactylus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3896,1487831,1487831,1.353064,Ancistronychus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3897,1495796,1495796,8.937985,Gunakadeit,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3898,1499983,1499983,-46.11636,Lanceirosphenodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3899,1514433,1514433,30.98263,Schleitheimia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3900,1545883,1545883,1.353064,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3901,1546409,1546409,1.353064,Acaenasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3902,1546421,1546421,1.353064,Skybalonyx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3903,1546483,1546483,1.353064,Acaenasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3904,1546783,1546783,1.353064,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3905,1546807,1546807,-1.470099,Malerisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3906,1546809,1546809,-1.470099,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3907,1546810,1546810,-1.470099,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3908,1546811,1546811,-1.470099,Trilophosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3909,1546812,1546812,-1.470099,Parasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3910,1546814,1546814,-1.470099,Stagonolepis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3911,1546818,1546818,-1.470099,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3912,1546822,1546822,-1.470099,Dromomeron,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3913,1546823,1546823,-1.470099,Doswellia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3914,1546824,1546824,-1.470099,Parasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3915,1546825,1546825,-1.470099,Wannia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3916,1546911,1546911,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3917,1546915,1546915,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3918,1546918,1546918,-1.470099,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3919,1546937,1546937,-1.470099,Scutarx,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3920,1546940,1546940,-1.470099,Malerisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3921,1546943,1546943,-1.470099,Rioarribasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3922,1546947,1546947,-1.470099,Machaeroprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3923,1546948,1546948,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3924,1546951,1546951,-1.470099,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3925,1546968,1546968,-1.470099,Wannia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3926,1549937,1549937,-25.48265,Kranosaura,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3927,1554599,1554599,38.38995,Kocurypelta,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3928,1554602,1554602,38.38995,Proterochersis,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3929,1555177,1555177,-50.49719,Powellvenator,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3930,1558115,1558115,3.837634,Grallator,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3931,1559619,1559619,30.98263,Clevosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3932,1565715,1565715,1.353064,Syntomiprosopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3933,1574196,1574196,1.357201,Nicrosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3934,1578530,1578530,-46.11636,Guaibasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3935,1578530,1578530,-46.11636,Guaibasaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3936,1578928,1578928,1.353064,Hesperosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3937,1578941,1578941,1.353064,Vancleavea,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3938,1579639,1579639,3.836582,Typothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3939,1579640,1579640,3.836582,Vancleavea,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3940,1579641,1579641,3.836582,Chindesaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3941,1580066,1580066,1.357201,Revueltosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3942,1580212,1580212,-1.470099,Calyptosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3943,1581446,1581446,1.353064,Doswellia,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3944,1581447,1581447,1.353064,Desmatosuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3945,1581449,1581449,1.353064,Acaenasuchus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3946,1581452,1581452,1.353064,Vancleavea,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3947,1581453,1581453,1.353064,Crosbysaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3948,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3949,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3950,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3951,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3952,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3953,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3954,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3955,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3956,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3957,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3958,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3959,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3960,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3961,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3962,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3963,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3964,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3965,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3966,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3967,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3968,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3969,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3970,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3971,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3972,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3973,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3974,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3975,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3976,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3977,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3978,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3979,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3980,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3981,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3982,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3983,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3984,1586159,1586159,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3985,1586160,1586160,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3986,1589317,1589317,1.357201,Paratypothorax,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3987,1589319,1589319,1.357201,Vancleavea,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3988,1593261,1593261,-46.11636,Maehary,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3989,1593287,1593287,-52.85442,Yelaphomte,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3990,1598305,1598305,-46.11636,Microsphenodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3991,1610810,1610810,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3992,1610811,1610811,30.98263,Proganochelys,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3993,1611321,1611321,1.358284,Rutiodon,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3994,1611324,1611324,3.837634,Apatopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3995,1611391,1611391,6.739012,Tanytrachelos,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3996,1611396,1611396,6.739012,Apatopus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3997,1616704,1616704,30.98263,Tuebingosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3998,1624400,1624400,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
3999,1624401,1624401,30.98263,Plateosaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
4000,1637389,1637389,-46.11636,Macrocollum,227.0,208.5,Late Triassic,"(227.0, 208.5)"
4001,1659629,1659629,1.357201,Unguinychus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
4002,1660033,1660033,-1.470099,Garzapelta,227.0,208.5,Late Triassic,"(227.0, 208.5)"
4003,N1,N1,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4004,N2,N2,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4005,N3,N3,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4006,N4,N4,-46.11636,Aetosauroides,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4007,N9,N9,-46.11636,Amanasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4008,N10,N10,-46.11636,Amanasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4009,N31,N31,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4010,N32,N32,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4011,N33,N33,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4012,N34,N34,-46.11636,Buriolestes,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4013,N38,N38,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4014,N39,N39,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4015,N40,N40,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4016,N41,N41,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4017,N42,N42,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4018,N43,N43,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4019,N44,N44,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4020,N45,N45,-46.11636,Clevosaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4021,N46,N46,-50.49719,Coloradisaurus,227.0,208.5,Late Triassic,"(227.0, 208.5)"
4022,N246,N246,-46.11636,Gnathovorax,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4023,N247,N247,-46.11636,Guaibasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4024,N248,N248,-46.11636,Guaibasaurus,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4025,N249,N249,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4026,N250,N250,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4027,N251,N251,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4028,N252,N252,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4029,N253,N253,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4030,N254,N254,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4031,N255,N255,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4032,N256,N256,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4033,N257,N257,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4034,N258,N258,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4035,N259,N259,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4036,N260,N260,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4037,N261,N261,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4038,N262,N262,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4039,N263,N263,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4040,N264,N264,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4041,N265,N265,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4042,N266,N266,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4043,N267,N267,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4044,N268,N268,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
4045,N269,N269,-46.11636,Hyperodapedon,227.0,208.5,Upper Triassic,"(227.0, 208.5)"
