,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min,Rotated Lat,Rotated Lon
1174,1338117,Texas,Baylor,Texas,US,,1073,Aspidosaurus,290.1,273.01,-0.73,-37.6741
1175,1338135,Oklahoma,Seminole,Oklahoma,US,,1072,Aspidosaurus,303.7,298.9,-0.5219,-37.7808
1176,1338152,Nebraska,Nemaha,Nebraska,US,,1071,Aspidosaurus,303.7,298.9,3.9271,-35.4975
1177,1338164,Allier,,Allier,FR,,1070,Branchiosaurus,300.9,300.3,9.6624,15.1988
1178,1338165,Czechia,Pilsen-North,Pilsen,CZ,,1069,Platyrhinops,309.8,307.4,16.0936,19.7625
1179,1338177,Ohio,Jefferson,Ohio,US,,1068,Platyrhinops,309.8,307.4,-0.4818,-24.8936
1180,1338178,Ohio,Jefferson,Ohio,US,,1067,Platyrhinops,309.8,307.4,-0.4818,-24.8936
1181,1338179,Ohio,Jefferson,Ohio,US,,1066,Platyrhinops,309.8,307.4,-0.4818,-24.8936
1182,1338180,Texas,Archer,Texas,US,,1065,Platyhystrix,290.1,283.5,-2.9808,-38.7628
1183,1338181,Texas,Archer,Texas,US,,1064,Platyhystrix,290.1,283.5,-2.9808,-38.7628
1184,1338182,Kansas,Brown,Kansas,US,,1063,Platyhystrix,303.7,298.9,2.6646,-32.913
1185,1338183,Ohio,Jefferson,Ohio,US,,1062,Stegops,309.8,307.4,-0.4818,-24.8936
1186,1338184,Ohio,Jefferson,Ohio,US,,1061,Stegops,309.8,307.4,-0.4818,-24.8936
1187,1338186,Bashkortostan,Belebei,Bashkortostan,RU,,1060,Iratusaurus,266.9,264.28,41.9725,35.9164
1188,1338187,Ohio,Jefferson,Ohio,US,,1059,Macrerpeton,309.8,307.4,-0.4818,-24.8936
1189,1338188,Czechia,Plze-North District,Pilsen,CZ,,1058,Dasyceps,298.9,283.5,16.6404,19.5629
1190,1338190,Czechia,Pilsen-North,Pilsen,CZ,,1057,Capetus,309.8,307.4,16.0936,19.7625
1191,1338212,Komi,,Komi,RU,,1056,Clamorosaurus,276.5,273.01,43.7164,22.258
1192,1338213,Komi,Inta,Komi,RU,,1055,Clamorosaurus,276.5,273.01,45.2403,22.8665
1194,1338234,Czechia,,Rakovnik,CZ,,1053,Porierpeton,301.4,300.9,16.0936,19.7625
1195,1338240,Saone et Laoire,,Saone et Laoire,FR,,1052,Pleuronoura,298.9,283.5,10.1626,15.0595
1196,1338314,Saone et Laoire,,Saone et Laoire,FR,,1051,Actinodon,298.9,283.5,10.1626,15.0595
1197,1338315,Saone et Laoire,,Saone et Laoire,FR,,1050,Actinodon,298.9,283.5,10.1626,15.0595
1198,1338316,Saone et Laoire,,Saone et Laoire,FR,,1049,Actinodon,298.9,283.5,10.1626,15.0595
1199,1338317,Thuringia,Suhl,Thuringia,DE,,1048,Apateon,303.7,298.9,14.5677,17.8279
1200,1338318,Texas,Archer,Texas,US,,1047,Eryops,298.9,293.52,-2.7466,-38.9219
1201,1338507,Thuringia,Emsetal,Thuringia,DE,,1046,Onchiodon,303.7,298.9,14.5677,17.8279
1202,1338510,Thuringia,,Thuringia,DE,,1045,Onchiodon,303.7,298.9,14.5677,17.8279
1203,1338514,Thuringia,,Thuringia,DE,,1044,Onchiodon,298.9,293.52,12.5951,19.408
1204,1338517,Czechia,,Boheme,CZ,,1043,Melanerpeton,283.5,259.51,17.7901,21.2009
1205,1338519,Thuringia,Emsetal,Thuringia,DE,,1042,Melanerpeton,303.7,298.9,14.5677,17.8279
1206,1338520,Thuringia,,Thuringia,DE,,1041,Melanerpeton,298.9,293.52,14.5677,17.8279
1207,1338551,Thuringia,,Thuringia,DE,,1040,Melanerpeton,293.52,290.1,15.0951,17.64
1208,1338552,Thuringia,,Thuringia,DE,,1039,Onchiodon,293.52,290.1,15.0951,17.64
1209,1338553,Thuringia,,Thuringia,DE,,1038,Onchiodon,298.9,293.52,14.5677,17.8279
1210,1338554,Thuringia,,Thuringia,DE,,1037,Onchiodon,298.9,290.1,14.5677,17.8279
1211,1338555,Czechia,,Boheme,CZ,,1036,Onchiodon,283.5,259.51,17.7901,21.2009
1212,1338556,Czechia,,,CZ,,1035,Onchiodon,298.9,283.5,16.6404,19.5629
1213,1338557,Saxony,,Saxony,DE,,1034,Onchiodon,298.9,273.01,15.5589,17.6663
1214,1338558,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,1033,Melanerpeton,298.9,283.5,13.647,15.5968
1215,1338559,Rhineland-Palatinate,Kaiserslautern,Rhineland-Palatinate,DE,,1032,Melanerpeton,298.9,293.52,13.1412,15.7725
1216,1338565,Czechia,Semily District,Liberec,CZ,,1031,Melanerpeton,298.9,293.52,16.0936,19.7625
1217,1338566,Thuringia,,Thuringia,DE,,1028,Apateon,298.9,293.52,14.5677,17.8279
1218,1338566,Thuringia,,Thuringia,DE,,1029,Apateon,298.9,293.52,14.5677,17.8279
1219,1338566,Thuringia,,Thuringia,DE,,1030,Apateon,298.9,293.52,14.5677,17.8279
1220,1338570,Allier,Allier,Allier,FR,,1027,Apateon,298.9,290.1,9.6624,15.1988
1221,1338612,Czechia,,,CZ,,1026,Apateon,298.9,273.01,17.1135,19.5856
1222,1338613,Thuringia,,Thuringia,DE,,1025,Apateon,298.9,293.52,14.5677,17.8279
1223,1338614,Saone et Laoire,,Saone et Laoire,FR,,1024,Apateon,298.9,283.5,10.1626,15.0595
1224,1338615,Thuringia,Emsetal,Thuringia,DE,,1023,Apateon,303.7,298.9,14.5677,17.8279
1225,1338616,Saxony,Bockelwitz,Saxony,DE,,1022,Apateon,298.9,283.5,15.0951,17.64
1226,1338617,Thuringia,,Thuringia,DE,,1021,Apateon,293.52,290.1,15.0951,17.64
1227,1338618,Thuringia,,Thuringia,DE,,1020,Apateon,293.52,290.1,15.0951,17.64
1228,1338619,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,1019,Apateon,298.9,283.5,13.647,15.5968
1229,1338620,Rhineland-Palatinate,Kaiserslautern,Rhineland-Palatinate,DE,,1018,Apateon,298.9,293.52,13.1412,15.7725
1230,1338621,Rhineland-Palatinate,Kusel district,Rhineland-Palatinate,DE,,1017,Apateon,298.9,293.52,13.1412,15.7725
1231,1338622,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,1016,Apateon,298.9,290.1,13.1412,15.7725
1232,1338623,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,1015,Apateon,303.7,293.52,13.1412,15.7725
1233,1338624,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,1014,Apateon,298.9,290.1,13.1412,15.7725
1234,1338625,Rhineland-Palatinate,Kaiserslautern,Rhineland-Palatinate,DE,,1013,Apateon,298.9,293.52,13.1412,15.7725
1235,1338626,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,1012,Apateon,298.9,283.5,13.647,15.5968
1236,1338627,Rhineland-Palatinate,Kusel district,Rhineland-Palatinate,DE,,1011,Apateon,298.9,293.52,13.1412,15.7725
1237,1338628,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,1010,Apateon,298.9,290.1,13.1412,15.7725
1238,1338629,Saone et Laoire,,Saone et Laoire,FR,,1009,Apateon,298.9,283.5,10.1626,15.0595
1239,1338630,Burgundy,Saone-et-Loire,Burgundy,FR,,1008,Apateon,298.9,283.5,10.1626,15.0595
1240,1338631,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,1007,Apateon,298.9,293.52,13.1412,15.7725
1241,1338632,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,1006,Apateon,300.3,297.7,13.1412,15.7725
1242,1338633,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,1005,Apateon,298.9,293.52,13.1412,15.7725
1243,1338634,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,1004,Apateon,298.9,293.52,13.1412,15.7725
1244,1338636,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,1003,Megalophthalma,239.7,237.0,27.7242,17.4803
1245,1338643,Maranhao,Timon,Maranhao,BR,,1002,Timonya,283.5,273.01,-32.0453,-13.206
1246,1338644,Piaui,Nazaria,Piaui,BR,,1001,Timonya,298.9,273.01,-33.9084,-13.7416
1247,1338645,Piaui,Nazaria,Piaui,BR,,1000,Procuhy,298.9,273.01,-33.9084,-13.7416
1248,1338759,Rhineland-Palatinate,Donnersbergkreis,Rhineland-Palatinate,DE,,999,Eryops,298.9,290.1,13.1412,15.7725
1249,1338761,Rhineland-Palatinate,Donnersbergkreis ,Rhineland-Palatinate,DE,,998,Palatinerpeton,298.9,290.1,13.1412,15.7725
1250,1338762,Kashmir,,Kashmir,IN,,997,Lysipterygium,298.9,290.1,-9999.0,-9999.0
1252,1338764,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,995,Sclerocephalus,298.9,290.1,13.1412,15.7725
1253,1338765,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,994,Sclerocephalus,298.9,283.5,13.647,15.5968
1254,1338766,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,993,Sclerocephalus,298.9,293.52,13.1412,15.7725
1255,1338767,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,992,Sclerocephalus,298.9,293.52,13.1412,15.7725
1256,1338768,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,991,Apateon,298.9,290.1,13.1412,15.7725
1257,1338769,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,990,Sclerocephalus,298.9,290.1,13.1412,15.7725
1258,1338770,Rhineland-Palatinate,Kaiserslautern,Rhineland-Palatinate,DE,,989,Sclerocephalus,298.9,293.52,13.1412,15.7725
1259,1338771,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,988,Sclerocephalus,298.9,290.1,13.1412,15.7725
1260,1338793,Czechia,,,CZ,,987,Sclerocephalus,298.9,283.5,16.6404,19.5629
1261,1338794,Thuringia,Gotha,Thuringia,DE,,986,Sclerocephalus,298.9,283.5,15.0951,17.64
1262,1338795,Thuringia,,Thuringia,DE,,985,Sclerocephalus,298.9,283.5,15.0951,17.64
1263,1338796,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,984,Sclerocephalus,298.9,283.5,13.647,15.5968
1264,1338809,Thuringia,Suhl,Thuringia,DE,,983,Sclerocephalus,298.9,293.52,14.5677,17.8279
1265,1338861,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,982,Sclerocephalus,298.9,283.5,13.647,15.5968
1266,1338862,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,981,Sclerocephalus,298.9,283.5,13.647,15.5968
1267,1338863,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,980,Cheliderpeton,298.9,283.5,13.647,15.5968
1268,1338871,Rhineland-Palatinate,Kusel district,Rhineland-Palatinate,DE,,979,Sclerocephalus,298.9,293.52,13.1412,15.7725
1269,1338872,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,978,Melanerpeton,298.9,293.52,13.1412,15.7725
1270,1338873,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,977,Sclerocephalus,298.9,293.52,13.1412,15.7725
1271,1338874,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,976,Sclerocephalus,298.9,293.52,13.1412,15.7725
1272,1338875,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,975,Sclerocephalus,298.9,293.52,13.1412,15.7725
1273,1338876,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,974,Sclerocephalus,298.9,293.52,13.1412,15.7725
1274,1338878,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,973,Sclerocephalus,298.9,293.52,13.1412,15.7725
1275,1338879,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,972,Sclerocephalus,298.9,293.52,13.1412,15.7725
1276,1338880,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,971,Sclerocephalus,298.9,293.52,13.1412,15.7725
1277,1338881,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,970,Sclerocephalus,298.9,293.52,13.1412,15.7725
1278,1338882,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,969,Sclerocephalus,298.9,293.52,13.1412,15.7725
1279,1338883,Saarland,,Saarland,DE,,968,Sclerocephalus,298.9,293.52,13.1412,15.7725
1280,1338885,Saarland,,Saarland,DE,,967,Sclerocephalus,298.9,293.52,13.1412,15.7725
1281,1338886,Czechia,,Boheme,CZ,,966,Cheliderpeton,283.5,259.51,17.7901,21.2009
1282,1338887,Czechia,,,CZ,,965,Cheliderpeton,298.9,283.5,16.6404,19.5629
1283,1338890,Saarland,Saarlouis,Saarland,DE,,964,Archegosaurus,298.9,293.52,13.1412,15.7725
1284,1338891,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,963,Archegosaurus,298.9,283.5,13.647,15.5968
1285,1338892,Rhineland-Palatinate,Kusel,Rhineland-Palatinate,DE,,962,Archegosaurus,298.9,283.5,13.647,15.5968
1286,1338896,Jammu and Kashmir,,Jammu and Kashmir,IN,,961,Kashmirosaurus,273.01,266.9,-9999.0,-9999.0
1287,1338897,Kashmir,,Kashmir,IN,,960,Kashmirosaurus,298.9,290.1,-9999.0,-9999.0
1288,1338898,Kashmir,,Kashmir,IN,,959,Kashmirosaurus,298.9,290.1,-9999.0,-9999.0
1289,1338900,Rhineland-Palatinate,Kusel district,Rhineland-Palatinate,DE,,958,Glanochthon,298.9,293.52,13.1412,15.7725
1290,1338901,Saarland,,Saarland,DE,,957,Glanochthon,298.9,283.5,13.647,15.5968
1291,1338902,Rhineland-Palatinate,Kusel district,Rhineland-Palatinate,DE,,956,Glanochthon,298.9,283.5,13.647,15.5968
1292,1338909,Rhineland-Palatinate,Bad Kreuznach,Rhineland-Palatinate,DE,,955,Glanochthon,298.9,290.1,13.1412,15.7725
1293,1338910,Saarland,,Saarland,DE,,954,Glanochthon,298.9,293.52,13.1412,15.7725
1294,1338912,Rhineland-Palatinate,,Rhineland-Palatinate,DE,,953,Glanochthon,298.9,293.52,13.1412,15.7725
1295,1339746,New Mexico,Rio Arriba,New Mexico,US,,952,Chenoprosopus,303.7,298.9,4.6147,-41.8361
1296,1339749,Pennsylvania,Allegheny,Pennsylvania,US,,951,Eryops,305.9,303.7,-1.3035,-22.1408
1297,1339752,New Mexico,Rio Arriba,New Mexico,US,,950,Chenoprosopus,298.9,286.1,2.4804,-43.1405
1298,1339753,New Mexico,Rio Arriba,New Mexico,US,,949,Zatrachys,298.9,286.1,2.4804,-43.1405
1299,1339757,New Mexico,Rio Arriba,New Mexico,US,,948,Platyhystrix,298.9,286.1,2.4804,-43.1405
1300,1339758,New Mexico,Rio Arriba,New Mexico,US,,947,Eryops,298.9,286.1,2.4804,-43.1405
1301,1339765,New Mexico,Rio Arriba,New Mexico,US,,946,Platyhystrix,298.9,286.1,2.4804,-43.1405
1302,1339766,Texas,,Texas,US,,945,Dissorophus,298.9,273.01,-2.9808,-38.7628
1303,1339767,Texas,Baylor/Willbarger,Texas,US,,944,Zatrachys,283.5,273.01,1.0593,-36.5887
1304,1339768,West Virginia,Ohio,West Virginia,US,,943,Zatrachys,298.9,286.1,-1.3035,-22.1408
1305,1339769,West Virginia,Ohio,West Virginia,US,,942,Zatrachys,298.9,286.1,-1.3035,-22.1408
1306,1339841,Pennsylvania,Allegheny,Pennsylvania,US,,941,Isodectes,307.4,300.3,-1.3035,-22.1408
1307,1339842,Pennsylvania,Allegheny,Pennsylvania,US,,940,Eryops,307.4,300.3,-1.3035,-22.1408
1308,1339893,New Mexico,Rio Arriba,New Mexico,US,,939,Platyhystrix,303.7,298.9,4.6147,-41.8361
1309,1339901,West Virginia,Ohio,West Virginia,US,,938,Edops,303.7,298.9,-0.4818,-24.8936
1310,1339930,New Mexico,Sandoval,New Mexico,US,,937,Trimerorhachis,298.9,286.1,2.4804,-43.1405
1311,1339931,New Mexico,Sandoval,New Mexico,US,,936,Trimerorhachis,298.9,286.1,2.4804,-43.1405
1312,1339932,New Mexico,Sandoval,New Mexico,US,,935,Eryops,298.9,286.1,2.4804,-43.1405
1313,1339933,New Mexico,Sandoval,New Mexico,US,,934,Platyhystrix,298.9,286.1,2.4804,-43.1405
1314,1339934,New Mexico,Sandoval,New Mexico,US,,933,Zatrachys,298.9,286.1,2.4804,-43.1405
1315,1339947,New Mexico,Rio Arriba,New Mexico,US,,932,Eryops,303.7,286.1,2.4804,-43.1405
1316,1339948,New Mexico,Rio Arriba,New Mexico,US,,931,Zatrachys,303.7,286.1,2.4804,-43.1405
1317,1339949,New Mexico,Rio Arriba,New Mexico,US,,930,Aspidosaurus,303.7,286.1,2.4804,-43.1405
1318,1339957,Texas,Archer,Texas,US,,929,Eryops,290.1,283.5,-2.9808,-38.7628
1319,1339958,Texas,Archer,Texas,US,,928,Zatrachys,290.1,283.5,-2.9808,-38.7628
1320,1339959,Texas,Archer,Texas,US,,927,Trimerorhachis,290.1,283.5,-2.9808,-38.7628
1321,1339963,Texas,Archer,Texas,US,,926,Eryops,298.9,286.1,-2.7466,-38.9219
1322,1339969,Kansas,Wabaunsee,Kansas,US,,925,Acroplous,293.52,290.1,3.7525,-35.5757
1323,1340014,New Mexico,Cibola,New Mexico,US,,924,Trimerorhachis,293.52,283.5,3.3376,-45.8581
1324,1340027,Oklahoma,Grant,Oklahoma,US,,923,Trimerorhachis,286.1,273.01,1.5211,-36.5866
1325,1340028,Oklahoma,Grant,Oklahoma,US,,922,Eryops,286.1,273.01,1.5211,-36.5866
1326,1340038,Oklahoma,Jefferson,Oklahoma,US,,921,Trimerorhachis,286.1,273.01,-0.73,-37.6741
1327,1340039,Oklahoma,Jefferson,Oklahoma,US,,920,Eryops,286.1,273.01,-0.73,-37.6741
1328,1340050,Texas,Knox,Texas,US,,919,Eryops,290.1,266.9,-1.5505,-41.5857
1329,1340518,New Mexico,Rio Arriba,New Mexico,US,,918,Eryops,298.9,286.1,2.4804,-43.1405
1330,1340530,New Mexico,Socorro,New Mexico,US,,917,Zatrachys,298.9,286.1,2.4804,-43.1405
1331,1340531,New Mexico,Socorro,New Mexico,US,,916,Trimerorhachis,298.9,286.1,2.4804,-43.1405
1332,1340535,New Mexico,Socorro,New Mexico,US,,915,Onchiodon,298.9,286.1,2.4804,-43.1405
1333,1340538,New Mexico,San Miguel,New Mexico,US,,914,Eryops,303.7,290.1,3.6502,-45.7873
1334,1340539,New Mexico,San Miguel,New Mexico,US,,913,Platyhystrix,303.7,290.1,3.6502,-45.7873
1335,1340546,New Mexico,Otero,New Mexico,US,,912,Edops,298.9,286.1,0.3449,-44.4408
1336,1340547,New Mexico,Otero,New Mexico,US,,911,Platyhystrix,298.9,286.1,0.3449,-44.4408
1337,1340553,New Mexico,Sierra,New Mexico,US,,910,Trimerorhachis,298.9,286.1,1.4415,-46.9598
1338,1340557,New Mexico,Socorro,New Mexico,US,,909,Trimerorhachis,298.9,286.1,2.4804,-43.1405
1339,1340559,New Mexico,Socorro,New Mexico,US,,908,Platyhystrix,298.9,286.1,2.4804,-43.1405
1340,1340562,Ohio,Monroe,Ohio,US,,907,Broiliellus,298.9,290.1,-0.4818,-24.8936
1341,1340563,Texas,,Texas,US,,906,Dissorophus,283.5,273.01,1.0593,-36.5887
1342,1340709,Thuringia,Gotha District,Thuringia,DE,,406,Apateon,298.9,293.52,14.5677,17.8279
1343,1340709,Thuringia,Gotha District,Thuringia,DE,,407,Apateon,298.9,293.52,14.5677,17.8279
1344,1340709,Thuringia,Gotha District,Thuringia,DE,,408,Apateon,298.9,293.52,14.5677,17.8279
1345,1340709,Thuringia,Gotha District,Thuringia,DE,,409,Apateon,298.9,293.52,14.5677,17.8279
1346,1340709,Thuringia,Gotha District,Thuringia,DE,,410,Apateon,298.9,293.52,14.5677,17.8279
1347,1340709,Thuringia,Gotha District,Thuringia,DE,,411,Apateon,298.9,293.52,14.5677,17.8279
1348,1340709,Thuringia,Gotha District,Thuringia,DE,,412,Apateon,298.9,293.52,14.5677,17.8279
1349,1340709,Thuringia,Gotha District,Thuringia,DE,,413,Apateon,298.9,293.52,14.5677,17.8279
1350,1340709,Thuringia,Gotha District,Thuringia,DE,,414,Apateon,298.9,293.52,14.5677,17.8279
1351,1340709,Thuringia,Gotha District,Thuringia,DE,,415,Apateon,298.9,293.52,14.5677,17.8279
1352,1340709,Thuringia,Gotha District,Thuringia,DE,,416,Apateon,298.9,293.52,14.5677,17.8279
1353,1340709,Thuringia,Gotha District,Thuringia,DE,,417,Apateon,298.9,293.52,14.5677,17.8279
1354,1340709,Thuringia,Gotha District,Thuringia,DE,,418,Apateon,298.9,293.52,14.5677,17.8279
1355,1340709,Thuringia,Gotha District,Thuringia,DE,,419,Apateon,298.9,293.52,14.5677,17.8279
1356,1340709,Thuringia,Gotha District,Thuringia,DE,,420,Apateon,298.9,293.52,14.5677,17.8279
1357,1340709,Thuringia,Gotha District,Thuringia,DE,,421,Apateon,298.9,293.52,14.5677,17.8279
1358,1340709,Thuringia,Gotha District,Thuringia,DE,,422,Apateon,298.9,293.52,14.5677,17.8279
1359,1340709,Thuringia,Gotha District,Thuringia,DE,,423,Apateon,298.9,293.52,14.5677,17.8279
1360,1340709,Thuringia,Gotha District,Thuringia,DE,,424,Apateon,298.9,293.52,14.5677,17.8279
1361,1340709,Thuringia,Gotha District,Thuringia,DE,,425,Apateon,298.9,293.52,14.5677,17.8279
1362,1340709,Thuringia,Gotha District,Thuringia,DE,,426,Apateon,298.9,293.52,14.5677,17.8279
1363,1340709,Thuringia,Gotha District,Thuringia,DE,,427,Apateon,298.9,293.52,14.5677,17.8279
1364,1340709,Thuringia,Gotha District,Thuringia,DE,,428,Apateon,298.9,293.52,14.5677,17.8279
1365,1340709,Thuringia,Gotha District,Thuringia,DE,,429,Apateon,298.9,293.52,14.5677,17.8279
1366,1340709,Thuringia,Gotha District,Thuringia,DE,,430,Apateon,298.9,293.52,14.5677,17.8279
1367,1340709,Thuringia,Gotha District,Thuringia,DE,,431,Apateon,298.9,293.52,14.5677,17.8279
1368,1340709,Thuringia,Gotha District,Thuringia,DE,,432,Apateon,298.9,293.52,14.5677,17.8279
1369,1340709,Thuringia,Gotha District,Thuringia,DE,,433,Apateon,298.9,293.52,14.5677,17.8279
1370,1340709,Thuringia,Gotha District,Thuringia,DE,,434,Apateon,298.9,293.52,14.5677,17.8279
1371,1340709,Thuringia,Gotha District,Thuringia,DE,,435,Apateon,298.9,293.52,14.5677,17.8279
1372,1340709,Thuringia,Gotha District,Thuringia,DE,,436,Apateon,298.9,293.52,14.5677,17.8279
1373,1340709,Thuringia,Gotha District,Thuringia,DE,,437,Apateon,298.9,293.52,14.5677,17.8279
1374,1340709,Thuringia,Gotha District,Thuringia,DE,,438,Apateon,298.9,293.52,14.5677,17.8279
1375,1340709,Thuringia,Gotha District,Thuringia,DE,,439,Apateon,298.9,293.52,14.5677,17.8279
1376,1340709,Thuringia,Gotha District,Thuringia,DE,,440,Apateon,298.9,293.52,14.5677,17.8279
1377,1340709,Thuringia,Gotha District,Thuringia,DE,,441,Apateon,298.9,293.52,14.5677,17.8279
1378,1340709,Thuringia,Gotha District,Thuringia,DE,,442,Apateon,298.9,293.52,14.5677,17.8279
1379,1340709,Thuringia,Gotha District,Thuringia,DE,,443,Apateon,298.9,293.52,14.5677,17.8279
1380,1340709,Thuringia,Gotha District,Thuringia,DE,,444,Apateon,298.9,293.52,14.5677,17.8279
1381,1340709,Thuringia,Gotha District,Thuringia,DE,,445,Apateon,298.9,293.52,14.5677,17.8279
1382,1340709,Thuringia,Gotha District,Thuringia,DE,,446,Apateon,298.9,293.52,14.5677,17.8279
1383,1340709,Thuringia,Gotha District,Thuringia,DE,,447,Apateon,298.9,293.52,14.5677,17.8279
1384,1340709,Thuringia,Gotha District,Thuringia,DE,,448,Apateon,298.9,293.52,14.5677,17.8279
1385,1340709,Thuringia,Gotha District,Thuringia,DE,,449,Apateon,298.9,293.52,14.5677,17.8279
1386,1340709,Thuringia,Gotha District,Thuringia,DE,,450,Apateon,298.9,293.52,14.5677,17.8279
1387,1340709,Thuringia,Gotha District,Thuringia,DE,,451,Apateon,298.9,293.52,14.5677,17.8279
1388,1340709,Thuringia,Gotha District,Thuringia,DE,,452,Apateon,298.9,293.52,14.5677,17.8279
1389,1340709,Thuringia,Gotha District,Thuringia,DE,,453,Apateon,298.9,293.52,14.5677,17.8279
1390,1340709,Thuringia,Gotha District,Thuringia,DE,,454,Apateon,298.9,293.52,14.5677,17.8279
1391,1340709,Thuringia,Gotha District,Thuringia,DE,,455,Apateon,298.9,293.52,14.5677,17.8279
1392,1340709,Thuringia,Gotha District,Thuringia,DE,,456,Apateon,298.9,293.52,14.5677,17.8279
1393,1340709,Thuringia,Gotha District,Thuringia,DE,,457,Apateon,298.9,293.52,14.5677,17.8279
1394,1340709,Thuringia,Gotha District,Thuringia,DE,,458,Apateon,298.9,293.52,14.5677,17.8279
1395,1340709,Thuringia,Gotha District,Thuringia,DE,,459,Apateon,298.9,293.52,14.5677,17.8279
1396,1340709,Thuringia,Gotha District,Thuringia,DE,,460,Apateon,298.9,293.52,14.5677,17.8279
1397,1340709,Thuringia,Gotha District,Thuringia,DE,,461,Apateon,298.9,293.52,14.5677,17.8279
1398,1340709,Thuringia,Gotha District,Thuringia,DE,,462,Apateon,298.9,293.52,14.5677,17.8279
1399,1340709,Thuringia,Gotha District,Thuringia,DE,,463,Apateon,298.9,293.52,14.5677,17.8279
1400,1340709,Thuringia,Gotha District,Thuringia,DE,,464,Apateon,298.9,293.52,14.5677,17.8279
1401,1340709,Thuringia,Gotha District,Thuringia,DE,,465,Apateon,298.9,293.52,14.5677,17.8279
1402,1340709,Thuringia,Gotha District,Thuringia,DE,,466,Apateon,298.9,293.52,14.5677,17.8279
1403,1340709,Thuringia,Gotha District,Thuringia,DE,,467,Apateon,298.9,293.52,14.5677,17.8279
1404,1340709,Thuringia,Gotha District,Thuringia,DE,,468,Apateon,298.9,293.52,14.5677,17.8279
1405,1340709,Thuringia,Gotha District,Thuringia,DE,,469,Apateon,298.9,293.52,14.5677,17.8279
1406,1340709,Thuringia,Gotha District,Thuringia,DE,,470,Apateon,298.9,293.52,14.5677,17.8279
1407,1340709,Thuringia,Gotha District,Thuringia,DE,,471,Apateon,298.9,293.52,14.5677,17.8279
1408,1340709,Thuringia,Gotha District,Thuringia,DE,,472,Apateon,298.9,293.52,14.5677,17.8279
1409,1340709,Thuringia,Gotha District,Thuringia,DE,,473,Apateon,298.9,293.52,14.5677,17.8279
1410,1340709,Thuringia,Gotha District,Thuringia,DE,,474,Apateon,298.9,293.52,14.5677,17.8279
1411,1340709,Thuringia,Gotha District,Thuringia,DE,,475,Apateon,298.9,293.52,14.5677,17.8279
1412,1340709,Thuringia,Gotha District,Thuringia,DE,,476,Apateon,298.9,293.52,14.5677,17.8279
1413,1340709,Thuringia,Gotha District,Thuringia,DE,,477,Apateon,298.9,293.52,14.5677,17.8279
1414,1340709,Thuringia,Gotha District,Thuringia,DE,,478,Apateon,298.9,293.52,14.5677,17.8279
1415,1340709,Thuringia,Gotha District,Thuringia,DE,,479,Apateon,298.9,293.52,14.5677,17.8279
1416,1340709,Thuringia,Gotha District,Thuringia,DE,,480,Apateon,298.9,293.52,14.5677,17.8279
1417,1340709,Thuringia,Gotha District,Thuringia,DE,,481,Apateon,298.9,293.52,14.5677,17.8279
1418,1340709,Thuringia,Gotha District,Thuringia,DE,,482,Apateon,298.9,293.52,14.5677,17.8279
