,id,genus,county,state,occurrence_no,age_max,age_min,cc,Rotated Lat,Rotated Lon
1642,1780,Gorgonops,,Western Cape,1317429,264.28,254.14,ZA,-62.7516,-22.8072
1643,1781,Gorgonops,,Western Cape,1317429,264.28,254.14,ZA,-62.7516,-22.8072
1644,1782,Gorgonops,,Western Cape,1317429,264.28,254.14,ZA,-62.7516,-22.8072
1645,1775,Gorgonops,,Western Cape,1317430,264.28,254.14,ZA,-62.7516,-22.8072
1646,1776,Gorgonops,,Western Cape,1317430,264.28,254.14,ZA,-62.7516,-22.8072
1647,1777,Gorgonops,,Western Cape,1317430,264.28,254.14,ZA,-62.7516,-22.8072
1703,1716,Daptocephalus,Graaff-Reinet,Eastern Cape,1320445,259.51,251.902,ZA,-63.1595,-14.725
1704,1717,Daptocephalus,Graaff-Reinet,Eastern Cape,1320445,259.51,251.902,ZA,-63.1595,-14.725
1705,1718,Daptocephalus,Graaff-Reinet,Eastern Cape,1320445,259.51,251.902,ZA,-63.1595,-14.725
1706,1719,Daptocephalus,Graaff-Reinet,Eastern Cape,1320445,259.51,251.902,ZA,-63.1595,-14.725
1822,1595,Cistecephalus,,Western Cape,1328463,259.51,254.14,ZA,-60.8508,-19.3342
1823,1596,Cistecephalus,,Western Cape,1328463,259.51,254.14,ZA,-60.8508,-19.3342
1824,1597,Cistecephalus,,Western Cape,1328463,259.51,254.14,ZA,-60.8508,-19.3342
1825,1598,Cistecephalus,,Western Cape,1328463,259.51,254.14,ZA,-60.8508,-19.3342
1826,1599,Cistecephalus,,Western Cape,1328463,259.51,254.14,ZA,-60.8508,-19.3342
1827,1600,Cistecephalus,,Western Cape,1328463,259.51,254.14,ZA,-60.8508,-19.3342
1835,1580,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1836,1581,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1837,1582,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1838,1583,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1839,1584,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1840,1585,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1841,1586,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1842,1587,Cistecephalus,,Eastern Cape,1328497,259.51,254.14,ZA,-63.1595,-14.725
1849,1567,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1850,1568,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1851,1569,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1852,1570,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1853,1571,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1854,1572,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1855,1573,Cistecephalus,,Western Cape,1328506,259.51,254.14,ZA,-60.8508,-19.3342
1862,1552,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1863,1553,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1864,1554,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1865,1555,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1866,1556,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1867,1557,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1868,1558,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1869,1559,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1870,1560,Cistecephalus,Murraysburg,Western Cape,1328802,259.51,254.14,ZA,-60.8508,-19.3342
1897,1520,Cistecephalus,,Western Cape,1328835,259.51,254.14,ZA,-60.8508,-19.3342
1898,1521,Cistecephalus,,Western Cape,1328835,259.51,254.14,ZA,-60.8508,-19.3342
1899,1522,Cistecephalus,,Western Cape,1328835,259.51,254.14,ZA,-60.8508,-19.3342
1900,1523,Cistecephalus,,Western Cape,1328835,259.51,254.14,ZA,-60.8508,-19.3342
1901,1524,Cistecephalus,,Western Cape,1328835,259.51,254.14,ZA,-60.8508,-19.3342
1902,1525,Cistecephalus,,Western Cape,1328835,259.51,254.14,ZA,-60.8508,-19.3342
1903,1518,Aulacephalodon,,Western Cape,1328836,259.51,254.14,ZA,-60.8508,-19.3342
1904,1519,Aulacephalodon,,Western Cape,1328836,259.51,254.14,ZA,-60.8508,-19.3342
1919,1502,Lycaenops,,Western Cape,1329022,259.51,254.14,ZA,-60.8508,-19.3342
1920,1503,Lycaenops,,Western Cape,1329022,259.51,254.14,ZA,-60.8508,-19.3342
1921,1497,Cistecephalus,,Western Cape,1329023,259.51,254.14,ZA,-60.8508,-19.3342
1922,1498,Cistecephalus,,Western Cape,1329023,259.51,254.14,ZA,-60.8508,-19.3342
1923,1499,Cistecephalus,,Western Cape,1329023,259.51,254.14,ZA,-60.8508,-19.3342
1924,1500,Cistecephalus,,Western Cape,1329023,259.51,254.14,ZA,-60.8508,-19.3342
1925,1501,Cistecephalus,,Western Cape,1329023,259.51,254.14,ZA,-60.8508,-19.3342
1946,1475,Leontosaurus,,Western Cape,1329046,259.51,251.902,ZA,-60.8508,-19.3342
1947,1476,Leontosaurus,,Western Cape,1329046,259.51,251.902,ZA,-60.8508,-19.3342
1956,1465,Rubidgea,Camdeboo,Eastern Cape,1329096,259.51,251.902,ZA,-60.8508,-19.3342
1957,1466,Rubidgea,Camdeboo,Eastern Cape,1329096,259.51,251.902,ZA,-60.8508,-19.3342
1987,1432,Theriognathus,Graaff-Reinet,Eastern Cape,1332763,259.51,251.902,ZA,-60.8508,-19.3342
1988,1433,Theriognathus,Graaff-Reinet,Eastern Cape,1332763,259.51,251.902,ZA,-60.8508,-19.3342
1989,1434,Theriognathus,Graaff-Reinet,Eastern Cape,1332763,259.51,251.902,ZA,-60.8508,-19.3342
1990,1435,Theriognathus,Graaff-Reinet,Eastern Cape,1332763,259.51,251.902,ZA,-60.8508,-19.3342
1996,1423,Theriognathus,,Western Cape,1332781,259.51,251.902,ZA,-60.8508,-19.3342
1997,1424,Theriognathus,,Western Cape,1332781,259.51,251.902,ZA,-60.8508,-19.3342
1998,1425,Theriognathus,,Western Cape,1332781,259.51,251.902,ZA,-60.8508,-19.3342
1999,1426,Theriognathus,,Western Cape,1332781,259.51,251.902,ZA,-60.8508,-19.3342
2003,1418,Theriognathus,,Western Cape,1332967,259.51,251.902,ZA,-60.8508,-19.3342
2004,1419,Theriognathus,,Western Cape,1332967,259.51,251.902,ZA,-60.8508,-19.3342
2022,1399,Microgomphodon,Maletswai,Eastern Cape,1333249,247.2,242.0,ZA,-61.3754,-6.6214
2023,1400,Microgomphodon,Maletswai,Eastern Cape,1333249,247.2,242.0,ZA,-61.3754,-6.6214
2218,1198,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2219,1199,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2220,1200,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2221,1201,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2222,1202,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2223,1203,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2224,1204,Kawingasaurus,Songea,Ruvuma,1342231,259.51,254.14,TZ,-47.7841,17.7482
2231,1177,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2232,1178,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2233,1179,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2234,1180,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2235,1181,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2236,1182,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2237,1183,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2238,1184,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2239,1185,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2240,1186,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2241,1187,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2242,1188,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2243,1189,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2244,1190,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2245,1191,Cistecephalus,Murraysburg,Western Cape,1342685,259.51,254.14,ZA,-60.8508,-19.3342
2279,1142,Ichibengops,,Northern,1358480,259.51,254.14,ZM,-50.1038,16.3282
2280,1143,Ichibengops,,Northern,1358480,259.51,254.14,ZM,-50.1038,16.3282
2281,1140,Endothiodon,,,1358495,259.51,254.14,ZM,-47.7841,17.7482
2282,1141,Endothiodon,,,1358495,259.51,254.14,ZM,-47.7841,17.7482
2296,1120,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2297,1121,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2298,1122,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2299,1123,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2300,1124,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2301,1125,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2302,1126,Odontocyclops,,,1358988,259.51,254.14,ZM,-47.7841,17.7482
2309,1112,Syops,,,1358999,259.51,254.14,ZM,-47.7841,17.7482
2310,1113,Syops,,,1358999,259.51,254.14,ZM,-47.7841,17.7482
2321,1097,Pristerodon,,,1359023,259.51,254.14,ZM,-47.7841,17.7482
2322,1098,Pristerodon,,,1359023,259.51,254.14,ZM,-47.7841,17.7482
2323,1099,Pristerodon,,,1359023,259.51,254.14,ZM,-47.7841,17.7482
2324,1100,Pristerodon,,,1359023,259.51,254.14,ZM,-47.7841,17.7482
2325,1101,Pristerodon,,,1359023,259.51,254.14,ZM,-47.7841,17.7482
2329,1092,Pristerodon,,,1359027,259.51,254.14,ZM,-47.7841,17.7482
2330,1093,Pristerodon,,,1359027,259.51,254.14,ZM,-47.7841,17.7482
2333,1086,Diictodon,,,1359041,259.51,254.14,ZM,-47.7841,17.7482
2334,1087,Diictodon,,,1359041,259.51,254.14,ZM,-47.7841,17.7482
2335,1088,Diictodon,,,1359041,259.51,254.14,ZM,-47.7841,17.7482
2336,1089,Diictodon,,,1359041,259.51,254.14,ZM,-47.7841,17.7482
2347,1073,Kembawacela,,,1363611,259.51,254.14,ZM,-47.7841,17.7482
2348,1074,Kembawacela,,,1363611,259.51,254.14,ZM,-47.7841,17.7482
2349,1075,Kembawacela,,,1363611,259.51,254.14,ZM,-47.7841,17.7482
2355,1061,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2356,1062,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2357,1063,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2358,1064,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2359,1065,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2360,1066,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2361,1067,Oudenodon,,,1363618,259.51,254.14,ZM,-47.7841,17.7482
2368,1053,Platypodosaurus,,,1363625,259.51,254.14,ZM,-47.7841,17.7482
2369,1054,Platypodosaurus,,,1363625,259.51,254.14,ZM,-47.7841,17.7482
2374,1047,Bulbasaurus,,Western Cape,1364360,259.51,254.14,ZA,-60.8508,-19.3342
2375,1048,Bulbasaurus,,Western Cape,1364360,259.51,254.14,ZA,-60.8508,-19.3342
2389,1025,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2390,1026,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2391,1027,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2392,1028,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2393,1029,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2394,1030,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2395,1031,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2396,1032,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2397,1033,Mesenosaurus,Mezenskii,Arkhangelsk,1374684,273.01,264.28,RU,42.6876,20.3569
2399,1016,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2400,1017,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2401,1018,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2402,1019,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2403,1020,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2404,1021,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2405,1022,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2406,1023,Mesenosaurus,Mezenskii,Arkhangelsk,1374689,273.01,264.28,RU,42.6876,20.3569
2408,1009,Mesenosaurus,Mezenskii,Arkhangelsk,1374694,273.01,264.28,RU,42.6876,20.3569
2409,1010,Mesenosaurus,Mezenskii,Arkhangelsk,1374694,273.01,264.28,RU,42.6876,20.3569
2410,1011,Mesenosaurus,Mezenskii,Arkhangelsk,1374694,273.01,264.28,RU,42.6876,20.3569
2411,1012,Mesenosaurus,Mezenskii,Arkhangelsk,1374694,273.01,264.28,RU,42.6876,20.3569
2412,1013,Mesenosaurus,Mezenskii,Arkhangelsk,1374694,273.01,264.28,RU,42.6876,20.3569
2413,1014,Mesenosaurus,Mezenskii,Arkhangelsk,1374694,273.01,264.28,RU,42.6876,20.3569
2416,1002,Mesenosaurus,Mezenskii,Arkhangelsk,1374700,273.01,264.28,RU,42.6876,20.3569
2417,1003,Mesenosaurus,Mezenskii,Arkhangelsk,1374700,273.01,264.28,RU,42.6876,20.3569
2418,1004,Mesenosaurus,Mezenskii,Arkhangelsk,1374700,273.01,264.28,RU,42.6876,20.3569
2419,1005,Mesenosaurus,Mezenskii,Arkhangelsk,1374700,273.01,264.28,RU,42.6876,20.3569
2420,1006,Mesenosaurus,Mezenskii,Arkhangelsk,1374700,273.01,264.28,RU,42.6876,20.3569
2421,999,Mesenosaurus,Mezenskii,Arkhangelsk,1374702,273.01,264.28,RU,42.6876,20.3569
2422,1000,Mesenosaurus,Mezenskii,Arkhangelsk,1374702,273.01,264.28,RU,42.6876,20.3569
2423,1001,Mesenosaurus,Mezenskii,Arkhangelsk,1374702,273.01,264.28,RU,42.6876,20.3569
2424,997,Mesenosaurus,Mezenskii,Arkhangelsk,1374704,273.01,264.28,RU,42.6876,20.3569
2425,998,Mesenosaurus,Mezenskii,Arkhangelsk,1374704,273.01,264.28,RU,42.6876,20.3569
2451,968,Suchogorgon,Velikoustyugskii,Vologda,1374934,264.28,259.51,RU,44.0349,28.9755
2452,969,Suchogorgon,Velikoustyugskii,Vologda,1374934,264.28,259.51,RU,44.0349,28.9755
2453,970,Suchogorgon,Velikoustyugskii,Vologda,1374934,264.28,259.51,RU,44.0349,28.9755
2454,971,Suchogorgon,Velikoustyugskii,Vologda,1374934,264.28,259.51,RU,44.0349,28.9755
2467,953,Inostrancevia,Kotlas,Arkhangelsk,1375733,264.28,256.8,RU,44.0349,28.9755
2468,954,Inostrancevia,Kotlas,Arkhangelsk,1375733,264.28,256.8,RU,44.0349,28.9755
2469,955,Inostrancevia,Kotlas,Arkhangelsk,1375733,264.28,256.8,RU,44.0349,28.9755
2495,920,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2496,921,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2497,922,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2498,923,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2499,924,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2500,925,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2501,926,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2502,927,Estemmenosuchus,Ocher,Perm,1381536,266.9,264.28,RU,44.9789,34.2025
2515,906,Nikkasaurus,Mezenskii,Arkhangelsk,1381595,273.01,264.28,RU,42.6876,20.3569
2516,907,Nikkasaurus,Mezenskii,Arkhangelsk,1381595,273.01,264.28,RU,42.6876,20.3569
2531,890,Viatkosuchus,Kotelnich,Kirov,1381733,264.28,259.51,RU,44.3876,33.3665
2532,891,Viatkosuchus,Kotelnich,Kirov,1381733,264.28,259.51,RU,44.3876,33.3665
2570,850,Pristerodon,,Western Cape,1384905,259.51,254.14,ZA,-60.8508,-19.3342
2571,851,Pristerodon,,Western Cape,1384905,259.51,254.14,ZA,-60.8508,-19.3342
2572,852,Pristerodon,,Western Cape,1384905,259.51,254.14,ZA,-60.8508,-19.3342
2583,837,Mesenosaurus,Leshukonskii,Arkhangelsk,1385575,273.01,264.28,RU,42.6876,20.3569
2584,838,Mesenosaurus,Leshukonskii,Arkhangelsk,1385575,273.01,264.28,RU,42.6876,20.3569
2585,839,Mesenosaurus,Leshukonskii,Arkhangelsk,1385575,273.01,264.28,RU,42.6876,20.3569
2586,830,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2587,831,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2588,832,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2589,833,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2590,834,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2591,835,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2592,836,Mesenosaurus,Leshukonskoe,Arkhangelsk,1385579,273.01,264.28,RU,42.6876,20.3569
2605,816,Microwhaitsia,,Western Cape,1386963,259.51,254.14,ZA,-60.8508,-19.3342
2606,817,Microwhaitsia,,Western Cape,1386963,259.51,254.14,ZA,-60.8508,-19.3342
2610,810,Diictodon,,Northern Cape,1386981,259.51,254.14,ZA,-60.8508,-19.3342
2611,811,Diictodon,,Northern Cape,1386981,259.51,254.14,ZA,-60.8508,-19.3342
2612,812,Diictodon,,Northern Cape,1386981,259.51,254.14,ZA,-60.8508,-19.3342
2613,804,Cistecephalus,,Northern Cape,1386982,259.51,254.14,ZA,-60.8508,-19.3342
2614,805,Cistecephalus,,Northern Cape,1386982,259.51,254.14,ZA,-60.8508,-19.3342
2615,806,Cistecephalus,,Northern Cape,1386982,259.51,254.14,ZA,-60.8508,-19.3342
2616,807,Cistecephalus,,Northern Cape,1386982,259.51,254.14,ZA,-60.8508,-19.3342
2617,808,Cistecephalus,,Northern Cape,1386982,259.51,254.14,ZA,-60.8508,-19.3342
2618,809,Cistecephalus,,Northern Cape,1386982,259.51,254.14,ZA,-60.8508,-19.3342
2619,802,Oudenodon,,Northern Cape,1386983,259.51,254.14,ZA,-60.8508,-19.3342
2620,803,Oudenodon,,Northern Cape,1386983,259.51,254.14,ZA,-60.8508,-19.3342
2623,798,Procynosuchus,,Northern Cape,1386987,259.51,254.14,ZA,-60.8508,-19.3342
2624,799,Procynosuchus,,Northern Cape,1386987,259.51,254.14,ZA,-60.8508,-19.3342
2625,796,Silphoictidoides,Songea,Ruvuma,1387034,259.51,254.14,TZ,-47.7841,17.7482
2626,797,Silphoictidoides,Songea,Ruvuma,1387034,259.51,254.14,TZ,-47.7841,17.7482
2628,787,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2629,788,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2630,789,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2631,790,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2632,791,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2633,792,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2634,793,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2635,794,Cistecephalus,Songea,Ruvuma,1387197,259.51,254.14,TZ,-47.7841,17.7482
2636,785,Rhachiocephalus,Songea,Ruvuma,1387198,259.51,254.14,TZ,-47.7841,17.7482
2637,786,Rhachiocephalus,Songea,Ruvuma,1387198,259.51,254.14,TZ,-47.7841,17.7482
2638,778,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2639,779,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2640,780,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2641,781,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2642,782,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2643,783,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2644,784,Platypodosaurus,Songea,Ruvuma,1387199,259.51,254.14,TZ,-47.7841,17.7482
2651,770,Arctognathus,Songea,Ruvuma,1387414,259.51,254.14,TZ,-47.7841,17.7482
2652,771,Arctognathus,Songea,Ruvuma,1387414,259.51,254.14,TZ,-47.7841,17.7482
2655,766,Arctognathus,Songea,Ruvuma,1387417,259.51,254.14,TZ,-47.7841,17.7482
2656,767,Arctognathus,Songea,Ruvuma,1387417,259.51,254.14,TZ,-47.7841,17.7482
2657,759,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2658,760,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2659,761,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2660,762,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2661,763,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2662,764,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2663,765,Theriognathus,Songea,Ruvuma,1387418,259.51,254.14,TZ,-47.7841,17.7482
2664,757,Theriognathus,Songea,Ruvuma,1387419,259.51,254.14,TZ,-47.7841,17.7482
2665,758,Theriognathus,Songea,Ruvuma,1387419,259.51,254.14,TZ,-47.7841,17.7482
2667,754,Lycaenops,,,1387422,259.51,254.14,ZM,-47.7841,17.7482
2668,755,Lycaenops,,,1387422,259.51,254.14,ZM,-47.7841,17.7482
2682,739,Cynognathus,Songea,Ruvuma,1397640,247.2,242.0,TZ,-46.5586,19.7779
2683,740,Cynognathus,Songea,Ruvuma,1397640,247.2,242.0,TZ,-46.5586,19.7779
2702,716,Ascendonanus,,,1406787,293.52,283.5,DE,15.0951,17.64
2703,717,Ascendonanus,,,1406787,293.52,283.5,DE,15.0951,17.64
2704,718,Ascendonanus,,,1406787,293.52,283.5,DE,15.0951,17.64
2705,719,Ascendonanus,,,1406787,293.52,283.5,DE,15.0951,17.64
2706,720,Ascendonanus,,,1406787,293.52,283.5,DE,15.0951,17.64
2888,523,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2889,524,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2890,525,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2891,526,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2892,527,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2893,528,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2894,529,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2895,530,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2896,531,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2897,532,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2898,533,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
2899,534,Moschops,,Western Cape,1428525,264.28,259.51,ZA,-62.7516,-22.8072
3044,377,Pentasauropus,,Mendoza,1558904,242.0,237.0,AR,-52.4787,-33.7724
3045,378,Pentasauropus,,Mendoza,1558904,242.0,237.0,AR,-52.4787,-33.7724
3102,319,Gorgonops,Gwembe,Southern,1651605,259.51,251.902,ZM,-51.2984,2.5418
3103,320,Gorgonops,Gwembe,Southern,1651605,259.51,251.902,ZM,-51.2984,2.5418
