id,occurrence_no,Taxon,MaxAge,MinAge,Locality,Area
449,840768,Leptosuchus,227.0,208.5,Arizona,4.0
450,840769,Calyptosuchus,227.0,208.5,Arizona,4.0
451,841816,Leptosuchus,227.0,208.5,Arizona,4.0
452,841818,Desmatosuchus,227.0,208.5,Arizona,4.0
453,841820,Calyptosuchus,227.0,208.5,Arizona,4.0
454,841821,Poposaurus,227.0,208.5,Arizona,4.0
455,841822,Desmatosuchus,227.0,208.5,Arizona,4.0
456,841824,Leptosuchus,227.0,208.5,Arizona,4.0
457,841825,Calyptosuchus,227.0,208.5,Arizona,4.0
458,841827,Leptosuchus,227.0,208.5,Arizona,4.0
459,841828,Smilosuchus,227.0,208.5,Arizona,4.0
460,841831,Leptosuchus,227.0,208.5,Arizona,4.0
461,841834,Smilosuchus,227.0,208.5,Arizona,4.0
462,841836,Smilosuchus,227.0,208.5,Arizona,4.0
463,841838,Smilosuchus,227.0,208.5,Arizona,4.0
464,842029,Typothorax,227.0,208.5,Arizona,4.0
465,842030,Postosuchus,227.0,208.5,Arizona,4.0
466,842032,Typothorax,227.0,208.5,Arizona,4.0
467,842034,Typothorax,227.0,208.5,Arizona,4.0
468,842036,Shuvosaurus,227.0,208.5,Arizona,4.0
469,842037,Typothorax,227.0,208.5,Arizona,4.0
470,842039,Typothorax,227.0,208.5,Arizona,4.0
471,842043,Typothorax,227.0,208.5,Arizona,4.0
472,842073,Typothorax,227.0,208.5,Arizona,4.0
473,842077,Postosuchus,227.0,208.5,Arizona,4.0
474,842081,Postosuchus,227.0,208.5,Arizona,4.0
475,842083,Typothorax,227.0,208.5,Arizona,4.0
476,842084,Machaeroprosopus,227.0,208.5,Arizona,4.0
477,842099,Typothorax,227.0,208.5,Arizona,4.0
478,842101,Typothorax,227.0,208.5,Arizona,4.0
479,842103,Typothorax,227.0,208.5,Arizona,4.0
480,842104,Typothorax,227.0,208.5,Arizona,4.0
481,842107,Typothorax,227.0,208.5,Arizona,4.0
482,842110,Machaeroprosopus,227.0,208.5,Arizona,4.0
483,842113,Paratypothorax,227.0,208.5,Arizona,4.0
484,842114,Typothorax,227.0,208.5,Arizona,4.0
485,842115,Machaeroprosopus,227.0,208.5,Arizona,4.0
486,842116,Typothorax,227.0,208.5,Arizona,4.0
487,842117,Postosuchus,227.0,208.5,Arizona,4.0
488,842120,Typothorax,227.0,208.5,Arizona,4.0
489,842121,Paratypothorax,227.0,208.5,Arizona,4.0
490,842122,Postosuchus,227.0,208.5,Arizona,4.0
491,842123,Shuvosaurus,227.0,208.5,Arizona,4.0
492,842124,Machaeroprosopus,227.0,208.5,Arizona,4.0
493,842125,Machaeroprosopus,227.0,208.5,Arizona,4.0
494,842126,Paratypothorax,227.0,208.5,Arizona,4.0
495,842127,Leptosuchus,227.0,208.5,Arizona,4.0
496,842131,Typothorax,227.0,208.5,Arizona,4.0
497,842136,Typothorax,227.0,208.5,Arizona,4.0
498,842139,Typothorax,227.0,208.5,Arizona,4.0
499,842145,Paratypothorax,227.0,208.5,Arizona,4.0
500,842146,Typothorax,227.0,208.5,Arizona,4.0
501,842165,Typothorax,227.0,208.5,Arizona,4.0
502,842169,Typothorax,227.0,208.5,Arizona,4.0
503,842179,Typothorax,227.0,208.5,Arizona,4.0
504,842182,Typothorax,227.0,208.5,Arizona,4.0
505,842184,Paratypothorax,227.0,208.5,Arizona,4.0
506,842185,Typothorax,227.0,208.5,Arizona,4.0
507,842187,Typothorax,227.0,208.5,Arizona,4.0
508,842190,Typothorax,227.0,208.5,Arizona,4.0
509,842193,Paratypothorax,227.0,208.5,Arizona,4.0
510,842194,Typothorax,227.0,208.5,Arizona,4.0
511,842197,Machaeroprosopus,227.0,208.5,Arizona,4.0
512,842198,Machaeroprosopus,227.0,208.5,Arizona,4.0
513,842199,Paratypothorax,227.0,208.5,Arizona,4.0
514,842200,Typothorax,227.0,208.5,Arizona,4.0
515,842201,Machaeroprosopus,227.0,208.5,Arizona,4.0
516,842202,Typothorax,227.0,208.5,Arizona,4.0
517,842204,Typothorax,227.0,208.5,Arizona,4.0
518,842205,Machaeroprosopus,227.0,208.5,Arizona,4.0
519,842209,Typothorax,227.0,208.5,Arizona,4.0
520,842212,Postosuchus,227.0,208.5,Arizona,4.0
521,842223,Leptosuchus,227.0,208.5,Arizona,4.0
522,842224,Leptosuchus,227.0,208.5,Arizona,4.0
523,842228,Paratypothorax,227.0,208.5,Arizona,4.0
524,842229,Poposaurus,227.0,208.5,Arizona,4.0
525,842231,Pravusuchus,227.0,208.5,Arizona,4.0
526,842232,Leptosuchus,227.0,208.5,Arizona,4.0
527,842233,Stagonolepis,227.0,208.5,Arizona,4.0
528,842234,Paratypothorax,227.0,208.5,Arizona,4.0
529,842242,Typothorax,227.0,208.5,Arizona,4.0
530,842245,Rioarribasuchus,227.0,208.5,Arizona,4.0
531,842246,Scutarx,227.0,208.5,Arizona,4.0
532,842248,Paratypothorax,227.0,208.5,Arizona,4.0
533,842249,Paratypothorax,227.0,208.5,Arizona,4.0
534,842255,Revueltosaurus,227.0,208.5,Arizona,4.0
535,842256,Revueltosaurus,227.0,208.5,Arizona,4.0
536,842270,Typothorax,227.0,208.5,Arizona,4.0
537,842309,Machaeroprosopus,227.0,208.5,Arizona,4.0
538,842321,Uatchitodon,227.0,208.5,Arizona,4.0
539,842343,Typothorax,227.0,208.5,Arizona,4.0
540,842374,Adamanasuchus,227.0,208.5,Arizona,4.0
541,842665,Shuvosaurus,227.0,208.5,Arizona,4.0
542,842770,Smilosuchus,227.0,208.5,Arizona,4.0
543,842773,Calyptosuchus,227.0,208.5,Arizona,4.0
544,842775,Postosuchus,227.0,208.5,Arizona,4.0
545,842795,Smilosuchus,227.0,208.5,Arizona,4.0
546,842796,Leptosuchus,227.0,208.5,Arizona,4.0
547,842802,Leptosuchus,227.0,208.5,Arizona,4.0
548,842803,Leptosuchus,227.0,208.5,Arizona,4.0
549,842803,Leptosuchus,227.0,208.5,Arizona,4.0
550,842804,Hesperosuchus,227.0,208.5,Arizona,4.0
551,842807,Machaeroprosopus,227.0,208.5,Arizona,4.0
552,842807,Machaeroprosopus,227.0,208.5,Arizona,4.0
553,842807,Machaeroprosopus,227.0,208.5,Arizona,4.0
554,842874,Angistorhinus,227.0,208.5,Arizona,4.0
555,842875,Calyptosuchus,227.0,208.5,New Mexico,4.0
556,842947,Machaeroprosopus,227.0,208.5,Arizona,4.0
557,842957,Desmatosuchus,227.0,208.5,New Mexico,4.0
558,842967,Rutiodon,227.0,208.5,New Mexico,4.0
559,842973,Stagonolepis,227.0,208.5,New Mexico,4.0
560,842984,Typothorax,227.0,208.5,New Mexico,4.0
561,842985,Typothorax,227.0,208.5,New Mexico,4.0
562,842986,Typothorax,227.0,208.5,New Mexico,4.0
563,842987,Typothorax,227.0,208.5,New Mexico,4.0
564,842988,Typothorax,227.0,208.5,New Mexico,4.0
565,842989,Typothorax,227.0,208.5,New Mexico,4.0
566,843000,Typothorax,227.0,208.5,New Mexico,4.0
567,843001,Typothorax,227.0,208.5,New Mexico,4.0
568,843002,Typothorax,227.0,208.5,New Mexico,4.0
569,843003,Typothorax,227.0,208.5,New Mexico,4.0
570,843004,Typothorax,227.0,208.5,New Mexico,4.0
571,843005,Typothorax,227.0,208.5,New Mexico,4.0
572,843006,Typothorax,227.0,208.5,New Mexico,4.0
573,843034,Shuvosaurus,227.0,208.5,New Mexico,4.0
574,843041,Typothorax,227.0,208.5,New Mexico,4.0
575,843062,Rutiodon,227.0,208.5,New Mexico,4.0
576,843067,Paratypothorax,227.0,208.5,New Mexico,4.0
577,843068,Desmatosuchus,227.0,208.5,New Mexico,4.0
578,843069,Typothorax,227.0,208.5,New Mexico,4.0
579,843073,Postosuchus,227.0,208.5,New Mexico,4.0
580,843074,Paratypothorax,227.0,208.5,New Mexico,4.0
581,843102,Desmatosuchus,227.0,208.5,New Mexico,4.0
582,843103,Calyptosuchus,227.0,208.5,New Mexico,4.0
583,843116,Angistorhinus,227.0,208.5,New Mexico,4.0
584,843121,Rutiodon,227.0,208.5,New Mexico,4.0
585,843132,Machaeroprosopus,227.0,208.5,New Mexico,4.0
586,843152,Redondasuchus,227.0,208.5,New Mexico,4.0
587,843206,Redondasuchus,227.0,208.5,New Mexico,4.0
588,843392,Machaeroprosopus,227.0,208.5,New Mexico,4.0
589,843393,Apachesuchus,227.0,208.5,New Mexico,4.0
590,843424,Machaeroprosopus,227.0,208.5,New Mexico,4.0
591,843442,Dolabrosaurus,227.0,208.5,New Mexico,4.0
592,845884,Rutiodon,227.0,208.5,New Mexico,4.0
593,845912,Typothorax,227.0,208.5,New Mexico,4.0
594,845919,Machaeroprosopus,227.0,208.5,New Mexico,4.0
595,846145,Typothorax,227.0,208.5,New Mexico,4.0
596,846167,Typothorax,227.0,208.5,New Mexico,4.0
597,846168,Typothorax,227.0,208.5,New Mexico,4.0
598,846168,Typothorax,227.0,208.5,New Mexico,4.0
599,846168,Typothorax,227.0,208.5,New Mexico,4.0
600,846306,Postosuchus,227.0,208.5,New Mexico,4.0
601,846308,Caseosaurus,227.0,208.5,New Mexico,4.0
602,847959,Leptosuchus,227.0,208.5,Arizona,4.0
603,850008,Krzyzanowskisaurus,227.0,208.5,Arizona,4.0
604,850012,Trilophosaurus,227.0,208.5,Texas,4.0
605,850016,Calyptosuchus,227.0,208.5,Texas,4.0
606,850048,Desmatosuchus,227.0,208.5,Arizona,4.0
607,853407,Machaeroprosopus,227.0,208.5,New Mexico,4.0
608,853411,Shuvosaurus,227.0,208.5,New Mexico,4.0
609,880945,Coburgosuchus,227.0,208.5,Bayern,3.0
610,882064,Plateosaurus,227.0,208.5,Bayern,3.0
611,882293,Mystriosuchus,227.0,208.5,Styria,3.0
612,882293,Mystriosuchus,227.0,208.5,Styria,3.0
613,882293,Mystriosuchus,227.0,208.5,Styria,3.0
614,897122,Uatchitodon,227.0,208.5,North Carolina,4.0
615,897129,Revueltosaurus,227.0,208.5,North Carolina,4.0
616,897134,Revueltosaurus,227.0,208.5,North Carolina,4.0
617,897618,Guaibasaurus,227.0,208.5,Rio Grande do Sul,1.0
618,908524,Teyumbaita,227.0,208.5,Rio Grande do Sul,1.0
619,908524,Teyumbaita,227.0,208.5,Rio Grande do Sul,1.0
620,908525,Hyperodapedon,227.0,208.5,Rio Grande do Sul,1.0
621,908533,Teyumbaita,227.0,208.5,Rio Grande do Sul,1.0
622,908533,Teyumbaita,227.0,208.5,Rio Grande do Sul,1.0
623,908533,Teyumbaita,227.0,208.5,Rio Grande do Sul,1.0
624,923080,Clevosaurus,227.0,208.5,Rio Grande do Sul,1.0
625,923083,Riojasuchus,227.0,208.5,La Rioja,1.0
626,923086,Neoaetosauroides,227.0,208.5,La Rioja,1.0
627,923086,Neoaetosauroides,227.0,208.5,La Rioja,1.0
628,923087,Hemiprotosuchus,227.0,208.5,La Rioja,1.0
629,923087,Hemiprotosuchus,227.0,208.5,La Rioja,1.0
630,923088,Pseudhesperosuchus,227.0,208.5,La Rioja,1.0
631,923089,Palaeochersis,227.0,208.5,La Rioja,1.0
632,923089,Palaeochersis,227.0,208.5,La Rioja,1.0
633,923089,Palaeochersis,227.0,208.5,La Rioja,1.0
634,923090,Fasolasuchus,227.0,208.5,La Rioja,1.0
635,923092,Neoaetosauroides,227.0,208.5,La Rioja,1.0
636,923093,Neoaetosauroides,227.0,208.5,La Rioja,1.0
637,923093,Neoaetosauroides,227.0,208.5,La Rioja,1.0
638,923094,Neoaetosauroides,227.0,208.5,La Rioja,1.0
639,923095,Neoaetosauroides,227.0,208.5,La Rioja,1.0
640,923096,Neoaetosauroides,227.0,208.5,La Rioja,1.0
641,924734,Mystriosuchus,227.0,208.5,Baden-Württemberg,3.0
642,924735,Mystriosuchus,227.0,208.5,Baden-Württemberg,3.0
643,924736,Mystriosuchus,227.0,208.5,Baden-Württemberg,3.0
644,924737,Mystriosuchus,227.0,208.5,Baden-Württemberg,3.0
645,924739,Nicrosaurus,227.0,208.5,Baden-Wurttemberg,3.0
646,924740,Nicrosaurus,227.0,208.5,Baden-Wurttemberg,3.0
647,924743,Rutiodon,227.0,208.5,Pennsylvania,4.0
648,924747,Paratypothorax,227.0,208.5,Baden-Wurttemberg,3.0
649,929818,Paratypothorax,227.0,208.5,Baden-Württemberg,3.0
650,930806,Faxinalipterus,227.0,208.5,Rio Grande do Sul,1.0
651,930806,Faxinalipterus,227.0,208.5,Rio Grande do Sul,1.0
652,930809,Cargninia,227.0,208.5,Rio Grande do Sul,1.0
653,930836,Mystriosuchus,227.0,208.5,Niedersachsen,3.0
654,930837,Nicrosaurus,227.0,208.5,Niedersachsen,3.0
655,930849,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
656,930990,Proganochelys,227.0,208.5,Phetchabun,2.0
657,931088,Proganochelys,227.0,208.5,Khon Kaen,2.0
658,931095,Proganochelys,227.0,208.5,Khon Kaen,2.0
659,933495,Rutiodon,227.0,208.5,Nova Scotia,4.0
660,933496,Sikannisuchus,227.0,208.5,British Columbia,4.0
661,933499,Sikannisuchus,227.0,208.5,British Columbia,4.0
662,933502,Sikannisuchus,227.0,208.5,British Columbia,4.0
663,933505,Sikannisuchus,227.0,208.5,British Columbia,4.0
664,934039,Rutiodon,227.0,208.5,North Carolina,4.0
665,934229,Smilosuchus,227.0,208.5,Arizona,4.0
666,939490,Poposaurus,227.0,208.5,Utah,4.0
667,1066207,Nambalia,227.0,208.5,Andhra Pradesh,1.0
668,1066207,Nambalia,227.0,208.5,Andhra Pradesh,1.0
669,1066207,Nambalia,227.0,208.5,Andhra Pradesh,1.0
670,1066208,Jaklapallisaurus,227.0,208.5,Andhra Pradesh,1.0
671,1079734,Crosbysaurus,227.0,208.5,North Carolina,4.0
672,1079735,Revueltosaurus,227.0,208.5,North Carolina,4.0
673,1083465,Rugarhynchos,227.0,208.5,New Mexico,4.0
674,1084250,Tecovasuchus,227.0,208.5,Arizona,4.0
675,1084251,Tecovasuchus,227.0,208.5,Arizona,4.0
676,1084252,Tecovasuchus,227.0,208.5,New Mexico,4.0
677,1084253,Tecovasuchus,227.0,208.5,Arizona,4.0
678,1084254,Tecovasuchus,227.0,208.5,Arizona,4.0
679,1099822,Proganochelys,227.0,208.5,Baden-Wurttemberg,3.0
680,1099826,Proganochelys,227.0,208.5,Baden-Württemberg,3.0
681,1099834,Proterochersis,227.0,208.5,Baden-Wurttemberg,3.0
682,1099923,Proterochersis,227.0,208.5,Baden-Württemburg,3.0
683,1099924,Proterochersis,227.0,208.5,Baden-Württemberg,3.0
684,1099927,Nicrosaurus,227.0,208.5,Baden-Wurttemberg,3.0
685,1100182,Paratypothorax,227.0,208.5,Baden-Württemberg,3.0
686,1100184,Nicrosaurus,227.0,208.5,Baden-Württemberg,3.0
687,1100185,Nicrosaurus,227.0,208.5,Baden-Württemberg,3.0
688,1100202,Nicrosaurus,227.0,208.5,Baden-Württemberg,3.0
689,1100203,Nicrosaurus,227.0,208.5,Baden-Wurttemberg,3.0
690,1100204,Paratypothorax,227.0,208.5,Baden-Wurttemberg,3.0
691,1100205,Nicrosaurus,227.0,208.5,Baden-Württemberg,3.0
692,1100206,Nicrosaurus,227.0,208.5,Baden-Württemberg,3.0
693,1104047,Plateosaurus,227.0,208.5,Bayern,3.0
694,1107323,Velocipes,227.0,208.5,Opole,3.0
695,1107325,Tanystropheus,227.0,208.5,Baden-Wurttemberg,3.0
696,1112358,Coloradisaurus,227.0,208.5,La Rioja,1.0
697,1116574,Poposaurus,227.0,208.5,Arizona,4.0
698,1116575,Shuvosaurus,227.0,208.5,Arizona,4.0
699,1116576,Postosuchus,227.0,208.5,Arizona,4.0
700,1116584,Rutiodon,227.0,208.5,Arizona,4.0
701,1116585,Hesperosuchus,227.0,208.5,Arizona,4.0
702,1139540,Plateosaurus,227.0,208.5,Santa Cruz,1.0
703,1139540,Plateosaurus,227.0,208.5,Santa Cruz,1.0
704,1139540,Plateosaurus,227.0,208.5,Santa Cruz,1.0
705,1139540,Plateosaurus,227.0,208.5,Santa Cruz,1.0
706,1237442,Rutiodon,227.0,208.5,Pennsylvania,4.0
707,1315237,Sphenotitan,227.0,208.5,San Juan,1.0
708,1330178,Calyptosuchus,227.0,208.5,New Mexico,4.0
709,1330181,Typothorax,227.0,208.5,New Mexico,4.0
710,1332865,Typothorax,227.0,208.5,New Mexico,4.0
711,1334449,Proterochersis,227.0,208.5,Baden-Württemberg,3.0
712,1347726,Stenomyti,227.0,208.5,Colorado,4.0
713,1347767,Vivaron,227.0,208.5,New Mexico,4.0
714,1347768,Vivaron,227.0,208.5,New Mexico,4.0
715,1347795,Dromomeron,227.0,208.5,San Juan,1.0
716,1347822,Waluchelys,227.0,208.5,San Juan,1.0
717,1347823,Sphenotitan,227.0,208.5,San Juan,1.0
718,1347824,Sphenotitan,227.0,208.5,San Juan,1.0
719,1347830,Lucianovenator,227.0,208.5,San Juan,1.0
720,1347835,Scutarx,227.0,208.5,Arizona,4.0
721,1347836,Scutarx,227.0,208.5,Arizona,4.0
722,1356672,Coelophysis,227.0,208.5,New Mexico,4.0
723,1371708,Tanytrachelos,227.0,208.5,New Jersey,4.0
724,1371944,Tanytrachelos,227.0,208.5,New Jersey,4.0
725,1371949,Tanytrachelos,227.0,208.5,New Jersey,4.0
726,1394218,Smilosuchus,227.0,208.5,Arizona,4.0
727,1400945,Heterodontichnites,227.0,208.5,New Mexico,4.0
728,1406956,Coahomasuchus,227.0,208.5,Texas,4.0
729,1408749,Deltadectes,227.0,208.5,Schaffhausen,3.0
730,1408750,Diphydontosaurus,227.0,208.5,Schaffhausen,3.0
731,1415672,Machaeroprosopus,227.0,208.5,Arizona,4.0
732,1417820,Drepanosaurus,227.0,208.5,New Mexico,4.0
733,1417821,Dromomeron,227.0,208.5,Texas,4.0
734,1417822,Dromomeron,227.0,208.5,Texas,4.0
735,1417823,Dromomeron,227.0,208.5,Texas,4.0
736,1417826,Dromomeron,227.0,208.5,Texas,4.0
737,1417827,Dromomeron,227.0,208.5,Texas,4.0
738,1418638,Machaeroprosopus,227.0,208.5,New Mexico,4.0
739,1418639,Machaeroprosopus,227.0,208.5,Texas,4.0
740,1418643,Postosuchus,227.0,208.5,Texas,4.0
741,1418644,Shuvosaurus,227.0,208.5,Texas,4.0
742,1418646,Machaeroprosopus,227.0,208.5,New Mexico,4.0
743,1418647,Machaeroprosopus,227.0,208.5,New Mexico,4.0
744,1419050,Lepidus,227.0,208.5,Texas,4.0
745,1419097,Palacrodon,227.0,208.5,Arizona,4.0
746,1419098,Palacrodon,227.0,208.5,Arizona,4.0
747,1419529,Spinosuchus,227.0,208.5,Texas,4.0
748,1419785,Sclerostropheus,227.0,208.5,Bergamo,3.0
749,1421955,Ingentia,227.0,208.5,San Juan,1.0
750,1423604,Macrocollum,227.0,208.5,Rio Grande do Sul,1.0
751,1435841,Coloradisuchus,227.0,208.5,La Rioja,1.0
752,1439335,Soumyasaurus,227.0,208.5,Texas,4.0
753,1456627,Notatesseraeraptor,227.0,208.5,Aargau,3.0
754,1456852,Nhandumirim,227.0,208.5,Rio Grande do Sul,1.0
755,1472197,Revueltosaurus,227.0,208.5,Arizona,4.0
756,1487831,Ancistronychus,227.0,208.5,Arizona,4.0
757,1499983,Lanceirosphenodon,227.0,208.5,Rio Grande do Sul,1.0
758,1514433,Schleitheimia,227.0,208.5,Schaffhausen,3.0
759,1545883,Trilophosaurus,227.0,208.5,Arizona,4.0
760,1546409,Acaenasuchus,227.0,208.5,Arizona,4.0
761,1546421,Skybalonyx,227.0,208.5,Arizona,4.0
762,1546483,Acaenasuchus,227.0,208.5,Arizona,4.0
763,1546783,Typothorax,227.0,208.5,Arizona,4.0
764,1546807,Malerisaurus,227.0,208.5,Texas,4.0
765,1546809,Trilophosaurus,227.0,208.5,Texas,4.0
766,1546810,Trilophosaurus,227.0,208.5,Texas,4.0
767,1546811,Trilophosaurus,227.0,208.5,Texas,4.0
768,1546812,Parasuchus,227.0,208.5,Texas,4.0
769,1546814,Stagonolepis,227.0,208.5,Texas,4.0
770,1546818,Revueltosaurus,227.0,208.5,Texas,4.0
771,1546822,Dromomeron,227.0,208.5,Texas,4.0
772,1546823,Doswellia,227.0,208.5,Texas,4.0
773,1546824,Parasuchus,227.0,208.5,Texas,4.0
774,1546825,Wannia,227.0,208.5,Texas,4.0
775,1546911,Typothorax,227.0,208.5,Texas,4.0
776,1546915,Typothorax,227.0,208.5,Texas,4.0
777,1546918,Machaeroprosopus,227.0,208.5,Texas,4.0
778,1546937,Scutarx,227.0,208.5,Texas,4.0
779,1546940,Malerisaurus,227.0,208.5,Texas,4.0
780,1546943,Rioarribasuchus,227.0,208.5,Texas,4.0
781,1546947,Machaeroprosopus,227.0,208.5,Texas,4.0
782,1546948,Typothorax,227.0,208.5,Texas,4.0
783,1546951,Typothorax,227.0,208.5,Texas,4.0
784,1546968,Wannia,227.0,208.5,Texas,4.0
785,1549937,Kranosaura,227.0,208.5,,1.0
786,1554599,Kocurypelta,227.0,208.5,Opole,3.0
787,1554602,Proterochersis,227.0,208.5,Opole,3.0
788,1555177,Powellvenator,227.0,208.5,La Rioja,1.0
789,1558115,Grallator,227.0,208.5,North Carolina,4.0
790,1559619,Clevosaurus,227.0,208.5,Aargau,3.0
791,1565715,Syntomiprosopus,227.0,208.5,Arizona,4.0
792,1574196,Nicrosaurus,227.0,208.5,New Mexico,4.0
793,1578530,Guaibasaurus,227.0,208.5,Rio Grande do Sul,1.0
794,1578530,Guaibasaurus,227.0,208.5,Rio Grande do Sul,1.0
795,1578928,Hesperosuchus,227.0,208.5,Arizona,4.0
796,1579639,Typothorax,227.0,208.5,New Mexico,4.0
797,1579641,Chindesaurus,227.0,208.5,New Mexico,4.0
798,1580066,Revueltosaurus,227.0,208.5,New Mexico,4.0
799,1580212,Calyptosuchus,227.0,208.5,Texas,4.0
800,1581446,Doswellia,227.0,208.5,Arizona,4.0
801,1581447,Desmatosuchus,227.0,208.5,Arizona,4.0
802,1581449,Acaenasuchus,227.0,208.5,Arizona,4.0
803,1581453,Crosbysaurus,227.0,208.5,Arizona,4.0
804,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
805,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
806,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
807,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
808,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
809,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
810,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
811,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
812,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
813,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
814,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
815,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
816,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
817,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
818,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
819,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
820,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
821,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
822,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
823,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
824,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
825,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
826,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
827,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
828,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
829,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
830,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
831,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
832,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
833,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
834,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
835,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
836,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
837,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
838,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
839,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
840,1586159,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
841,1586160,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
842,1589317,Paratypothorax,227.0,208.5,New Mexico,4.0
843,1593261,Maehary,227.0,208.5,Rio Grande do Sul,1.0
844,1598305,Microsphenodon,227.0,208.5,Rio Grande do Sul,1.0
845,1610810,Plateosaurus,227.0,208.5,Aargau,3.0
846,1610811,Proganochelys,227.0,208.5,Aargau,3.0
847,1611321,Rutiodon,227.0,208.5,North Carolina,4.0
848,1611324,Apatopus,227.0,208.5,North Carolina,4.0
849,1611391,Tanytrachelos,227.0,208.5,New Jersey,4.0
850,1611396,Apatopus,227.0,208.5,New Jersey,4.0
851,1616704,Tuebingosaurus,227.0,208.5,Baden-Württemberg,3.0
852,1624400,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
853,1624401,Plateosaurus,227.0,208.5,Baden-Württemberg,3.0
854,1637389,Macrocollum,227.0,208.5,Rio Grande do Sul,1.0
855,1659629,Unguinychus,227.0,208.5,New Mexico,4.0
856,1660033,Garzapelta,227.0,208.5,Texas,4.0
857,N1,Aetosauroides,227.0,208.5,RS,1.0
858,N2,Aetosauroides,227.0,208.5,RS,1.0
859,N3,Aetosauroides,227.0,208.5,RS,1.0
860,N4,Aetosauroides,227.0,208.5,RS,1.0
861,N9,Amanasaurus,227.0,208.5,RS,1.0
862,N10,Amanasaurus,227.0,208.5,RS,1.0
863,N31,Buriolestes,227.0,208.5,RS,1.0
864,N32,Buriolestes,227.0,208.5,RS,1.0
865,N33,Buriolestes,227.0,208.5,RS,1.0
866,N34,Buriolestes,227.0,208.5,RS,1.0
867,N38,Clevosaurus,227.0,208.5,RS,1.0
868,N39,Clevosaurus,227.0,208.5,RS,1.0
869,N40,Clevosaurus,227.0,208.5,RS,1.0
870,N41,Clevosaurus,227.0,208.5,RS,1.0
871,N42,Clevosaurus,227.0,208.5,RS,1.0
872,N43,Clevosaurus,227.0,208.5,RS,1.0
873,N44,Clevosaurus,227.0,208.5,RS,1.0
874,N45,Clevosaurus,227.0,208.5,RS,1.0
875,N46,Coloradisaurus,227.0,208.5,La Rioja,1.0
876,N246,Gnathovorax,227.0,208.5,RS,1.0
877,N247,Guaibasaurus,227.0,208.5,RS,1.0
878,N248,Guaibasaurus,227.0,208.5,RS,1.0
879,N249,Hyperodapedon,227.0,208.5,RS,1.0
880,N250,Hyperodapedon,227.0,208.5,RS,1.0
881,N251,Hyperodapedon,227.0,208.5,RS,1.0
882,N252,Hyperodapedon,227.0,208.5,RS,1.0
883,N253,Hyperodapedon,227.0,208.5,RS,1.0
884,N254,Hyperodapedon,227.0,208.5,RS,1.0
885,N255,Hyperodapedon,227.0,208.5,RS,1.0
886,N256,Hyperodapedon,227.0,208.5,RS,1.0
887,N257,Hyperodapedon,227.0,208.5,RS,1.0
888,N258,Hyperodapedon,227.0,208.5,RS,1.0
889,N259,Hyperodapedon,227.0,208.5,RS,1.0
890,N260,Hyperodapedon,227.0,208.5,RS,1.0
