id,occurrence_no,Taxon,MaxAge,MinAge,Locality,Area
5048,1285964,Hovasaurus,259.51,251.902,Tulear,1
6640,833484,Barasaurus,251.902,246.7,Diana,1
6641,833489,Hovasaurus,251.902,246.7,Diana,1
6643,1132153,Lasasaurus,251.902,246.7,Diana,1
4450,909072,Shastasaurus,237.0,227.0,Sonora,4
4451,909072,Shastasaurus,237.0,227.0,Sonora,4
4452,909072,Shastasaurus,237.0,227.0,Sonora,4
4480,1134130,Toretocnemus,237.0,227.0,Sonora,4
4541,1528938,Shastasaurus,237.0,227.0,Sonora,4
4542,1528939,Toretocnemus,237.0,227.0,Sonora,4
5309,297328,Mesosaurus,290.1,283.5,Erongo,1
5310,297329,Mesosaurus,290.1,283.5,Erongo,1
5311,297330,Mesosaurus,290.1,283.5,Erongo,1
5312,297331,Mesosaurus,290.1,283.5,Erongo,1
5589,823730,Mesosaurus,290.1,283.5,Karas,1
5590,823897,Mesosaurus,290.1,283.5,Karas,1
5591,823898,Mesosaurus,290.1,283.5,Karas,1
5064,1605042,Moradisaurus,259.51,251.902,Agadez,1
6833,786315,Moradisaurus,254.14,251.902,Agadez,1
6834,786315,Moradisaurus,254.14,251.902,Agadez,1
6835,786315,Moradisaurus,254.14,251.902,Agadez,1
6836,786668,Bunostegos,254.14,251.902,Agadez,1
6837,789102,Moradisaurus,254.14,251.902,Agadez,1
5856,873708,Anarosaurus,246.7,242.0,Gelderland,3
5857,873709,Dactylosaurus,246.7,242.0,Gelderland,3
5858,873710,Nothosaurus,246.7,242.0,Gelderland,3
5859,873711,Eusaurosphargis,246.7,242.0,Gelderland,3
5860,873712,Placodus,246.7,242.0,Gelderland,3
5861,873713,Amotosaurus,246.7,242.0,Gelderland,3
5973,989470,Lariosaurus,246.7,242.0,Gelderland,3
5980,1094699,Nothosaurus,246.7,242.0,Gelderland,3
5981,1094699,Nothosaurus,246.7,242.0,Gelderland,3
5982,1094699,Nothosaurus,246.7,242.0,Gelderland,3
6014,1125596,Pararcus,246.7,242.0,Gelderland,3
6065,1418524,Lariosaurus,246.7,242.0,Gelderland,3
6068,1418894,Nothosaurus,246.7,242.0,Gelderland,3
6069,1418894,Nothosaurus,246.7,242.0,Gelderland,3
7085,1195725,Anarosaurus,246.7,244.7,Gelderland,3
7086,1195726,Eusaurosphargis,246.7,244.7,Gelderland,3
7087,1195727,Cymatosaurus,246.7,244.7,Gelderland,3
5177,604143,Plateosaurus,208.5,201.4,Norway,3
6132,908441,Cymbospondylus,242.0,237.0,Svalbard,3
6133,908443,Cymbospondylus,242.0,237.0,Svalbard,3
6489,363117,Grippia,251.2,246.7,Spitzberger,3
7033,1419471,Grippia,251.2,246.7,Svalbard,3
3830,1107323,Velocipes,227.0,208.5,Opole,3
3927,1554599,Kocurypelta,227.0,208.5,Opole,3
3928,1554602,Proterochersis,227.0,208.5,Opole,3
4513,1406776,Ozimek,237.0,227.0,Slaskie,3
5637,584073,Stagonolepis,233.4,227.0,Opole,3
5638,584074,Silesaurus,233.4,227.0,Opole,3
5639,584306,Parasuchus,233.4,227.0,Opole,3
5640,584307,Polonosuchus,233.4,227.0,Opole,3
5659,1405851,Ozimek,233.4,227.0,Opole,3
5823,818844,Placodus,246.7,242.0,Silesia,3
5983,1094700,Cymatosaurus,246.7,242.0,Silesia,3
5984,1094703,Cymatosaurus,246.7,242.0,Silesia,3
5985,1094704,Cymatosaurus,246.7,242.0,Opole,3
5988,1094760,Germanosaurus,246.7,242.0,Opole,3
5989,1094761,Germanosaurus,246.7,242.0,Silesia,3
5990,1094788,Cymatosaurus,246.7,242.0,Opole,3
6000,1094870,Cymatosaurus,246.7,242.0,Silesia,3
6001,1094871,Nothosaurus,246.7,242.0,Silesia,3
6003,1094873,Nothosaurus,246.7,242.0,Silesia,3
6013,1106823,Protanystropheus,246.7,242.0,Opole,3
6056,1415007,Dactylosaurus,246.7,242.0,Silesia,3
6057,1415009,Dactylosaurus,246.7,242.0,Opole,3
6058,1415290,Cymatosaurus,246.7,242.0,Silesia,3
6059,1415291,Cymatosaurus,246.7,242.0,Opole,3
6060,1415292,Hemilopas,246.7,242.0,Silesia,3
6061,1415293,Hemilopas,246.7,242.0,Opole,3
6062,1415294,Hemilopas,246.7,242.0,Opole,3
6063,1415297,Hemilopas,246.7,242.0,Upper Silesia,3
6071,1418997,Omphalosaurus,246.7,242.0,Opole,3
6080,1574347,Cladeiodon,246.7,242.0,Silesia,3
6261,1094915,Placodus,242.0,237.0,Silesia,3
6262,1094916,Placodus,242.0,237.0,Pomeranian,3
6265,1095298,Cyamodus,242.0,237.0,Silesia,3
6290,1419164,Pistosaurus,242.0,237.0,Silesia,3
6481,1419163,Pistosaurus,246.7,239.7,Upper Silesia,3
6491,401595,Czatkowiella,251.2,246.7,Malopolskie,3
6492,401596,Sophineta,251.2,246.7,Malopolskie,3
6493,401597,Osmolskina,251.2,246.7,Malopolskie,3
6494,401599,Pamelina,251.2,246.7,Malopolskie,3
6495,401600,Procolina,251.2,246.7,Malopolskie,3
6542,984557,Collilongus,251.2,246.7,Malopolskie,3
6700,1415008,Dactylosaurus,246.7,242.0,Opole,3
6825,1419165,Pistosaurus,242.0,239.7,Silesia,3
7019,1415295,Hemilopas,251.2,246.7,Upper Silesia,3
7083,916023,Cymatosaurus,246.7,244.7,Opole,3
7088,1347584,Protanystropheus,246.7,244.7,Opole,3
7121,1076305,Microcnemus,251.902,251.2,West Pomerania,3
5592,824207,Stereosternum,290.1,283.5,Guairá,1
6075,1419692,Tanystropheus,246.7,242.0,Bihor,3
3757,914556,Alexeyisaurus,227.0,208.5,Nenets,3
4202,1640637,Nyctiboetus,283.5,274.4,Perm,3
4300,299716,Scutosaurus,264.28,254.14,Tatarstan,3
4644,745278,Nycteroleter,274.4,264.28,Arkhangelsk,3
4645,792642,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4646,792642,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4647,792642,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4648,792642,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4650,837590,Lanthaniscus,274.4,264.28,Arkhangelsk,3
4651,1374680,Lanthaniscus,274.4,264.28,Arkhangelsk,3
4652,1374681,Bashkyroleter,274.4,264.28,Arkhangelsk,3
4653,1374682,Nycteroleter,274.4,264.28,Arkhangelsk,3
4654,1374686,Macroleter,274.4,264.28,Arkhangelsk,3
4655,1374687,Bashkyroleter,274.4,264.28,Arkhangelsk,3
4656,1374690,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4657,1374692,Macroleter,274.4,264.28,Arkhangelsk,3
4658,1374692,Macroleter,274.4,264.28,Arkhangelsk,3
4659,1374693,Bashkyroleter,274.4,264.28,Arkhangelsk,3
4660,1374695,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4661,1374698,Bashkyroleter,274.4,264.28,Arkhangelsk,3
4662,1374699,Lanthanolania,274.4,264.28,Arkhangelsk,3
4663,1374701,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4664,1374703,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4665,1374705,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4666,1374705,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4667,1385576,Nyctiphruretus,274.4,264.28,Arkhangelsk,3
4668,1385577,Bashkyroleter,274.4,264.28,Arkhangelsk,3
4669,1385578,Macroleter,274.4,264.28,Arkhangelsk,3
5067,789995,Rautiania,264.28,256.8,Orenburg,3
5068,789996,Rautiania,264.28,256.8,Orenburg,3
5069,837648,Scutosaurus,264.28,256.8,Arkhangelsk,3
5070,837649,Scutosaurus,264.28,256.8,Arkhangelsk,3
5071,837650,Scutosaurus,264.28,256.8,Arkhangelsk,3
5072,837651,Scutosaurus,264.28,256.8,Arkhangelsk,3
5073,837652,Scutosaurus,264.28,256.8,Arkhangelsk,3
5074,838080,Scutosaurus,264.28,256.8,Arkhangelsk,3
5075,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5076,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5077,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5078,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5079,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5080,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5081,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5082,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5083,838081,Scutosaurus,264.28,256.8,Arkhangelsk,3
5084,838082,Obirkovia,264.28,256.8,Vologda,3
5085,1381716,Scutosaurus,264.28,256.8,Vladimir,3
5086,1382091,Scutosaurus,264.28,256.8,Vologda,3
5087,1382836,Nyctiphruretus,264.28,256.8,Orenburg,3
5088,1382837,Suchonosaurus,264.28,256.8,Arkhangelsk,3
5089,1417264,Scutosaurus,264.28,256.8,Orenburg,3
5091,1381590,Permotriturus,266.9,264.28,Tatarstan,3
5092,1382839,Lanthanosuchus,266.9,264.28,Tatarstan,3
5669,1640653,Gecatogomphius,274.4,266.9,Samara,3
5838,839581,Kapes,246.7,242.0,Orenburg,3
5839,839583,Dorosuchus,246.7,242.0,Orenburg,3
5862,877604,Sarmatosuchus,246.7,242.0,Orenburg,3
5863,877605,Vjushkovisaurus,246.7,242.0,Orenburg,3
5864,877610,Uralosaurus,246.7,242.0,Orenburg,3
5865,877687,Uralosaurus,246.7,242.0,Orenburg,3
5866,877701,Dorosuchus,246.7,242.0,Orenburg,3
5867,877774,Dongusuchus,246.7,242.0,Orenburg,3
5868,879452,Dongusuchus,246.7,242.0,Bashkortostan,3
5869,879453,Uralosaurus,246.7,242.0,Bashkortostan,3
5870,879454,Vjushkovisaurus,246.7,242.0,Bashkortostan,3
6018,1163590,Jushatyria,246.7,242.0,Bashkortostan,3
6032,1383183,Dongusuchus,246.7,242.0,Orenburg,3
6053,1412635,Tholodus,246.7,242.0,Primorye,3
6111,789771,Chalishevia,242.0,237.0,Bashkortostan,3
6112,789773,Energosuchus,242.0,237.0,Bashkortostan,3
6118,877690,Chalishevia,242.0,237.0,Orenburg,3
6119,877792,Chalishevia,242.0,237.0,Orenburg,3
6120,877798,Malutinisuchus,242.0,237.0,Orenburg,3
6121,877799,Chalishevia,242.0,237.0,Orenburg,3
6122,877800,Energosuchus,242.0,237.0,Orenburg,3
6269,1127579,Malutinisuchus,242.0,237.0,Komi,3
6316,299715,Deltavjatia,264.28,259.51,Kirov,3
6317,790206,Emeroleter,264.28,259.51,Kirov,3
6318,790206,Emeroleter,264.28,259.51,Kirov,3
6319,790206,Emeroleter,264.28,259.51,Kirov,3
6320,790206,Emeroleter,264.28,259.51,Kirov,3
6321,790206,Emeroleter,264.28,259.51,Kirov,3
6322,790206,Emeroleter,264.28,259.51,Kirov,3
6323,790206,Emeroleter,264.28,259.51,Kirov,3
6327,814161,Deltavjatia,264.28,259.51,Kirov,3
6328,814161,Deltavjatia,264.28,259.51,Kirov,3
6329,814161,Deltavjatia,264.28,259.51,Kirov,3
6330,814161,Deltavjatia,264.28,259.51,Kirov,3
6331,814161,Deltavjatia,264.28,259.51,Kirov,3
6332,814161,Deltavjatia,264.28,259.51,Kirov,3
6333,814161,Deltavjatia,264.28,259.51,Kirov,3
6334,814161,Deltavjatia,264.28,259.51,Kirov,3
6335,814161,Deltavjatia,264.28,259.51,Kirov,3
6344,837578,Scutosaurus,264.28,259.51,Tatarstan,3
6345,837578,Scutosaurus,264.28,259.51,Tatarstan,3
6346,837578,Scutosaurus,264.28,259.51,Tatarstan,3
6359,1163740,Eorasaurus,264.28,259.51,Tatarstan,3
6368,1382830,Deltavjatia,264.28,259.51,Kirov,3
6369,1382867,Scutosaurus,264.28,259.51,Orenburg,3
6370,1417381,Scutosaurus,264.28,259.51,Orenburg,3
6397,1640373,Rhipaeosaurus,264.28,259.51,Chuvasia Republic,3
6398,1646159,Scutosaurus,264.28,259.51,Vologda,3
6401,387517,Chasmatosuchus,251.902,246.7,Orenburg,3
6402,387518,Chasmatosuchus,251.902,246.7,Orenburg,3
6490,387512,Chasmatosuchus,251.2,246.7,Komi,3
6496,411697,Timanophon,251.2,246.7,Komi,3
6498,745262,Kapes,251.2,246.7,Orenburg,3
6499,789764,Kapes,251.2,246.7,Orenburg,3
6500,789766,Kapes,251.2,246.7,Komi,3
6505,838751,Tichvinskia,251.2,246.7,Kirov,3
6506,838751,Tichvinskia,251.2,246.7,Kirov,3
6507,838751,Tichvinskia,251.2,246.7,Kirov,3
6508,838751,Tichvinskia,251.2,246.7,Kirov,3
6509,840200,Kapes,251.2,246.7,Komi,3
6510,840267,Chasmatosuchus,251.2,246.7,Vologda,3
6511,840268,Microcnemus,251.2,246.7,Vologda,3
6512,840350,Chasmatosuchus,251.2,246.7,Orenburg,3
6513,840353,Orenburgia,251.2,246.7,Orenburg,3
6514,840364,Tichvinskia,251.2,246.7,Orenburg,3
6515,840372,Garjainia,251.2,246.7,Orenburg,3
6516,840381,Orenburgia,251.2,246.7,Volgograd,3
6517,841368,Orenburgia,251.2,246.7,Arkhangelsk,3
6518,841368,Orenburgia,251.2,246.7,Arkhangelsk,3
6519,841373,Orenburgia,251.2,246.7,Arkhangelsk,3
6520,841374,Orenburgia,251.2,246.7,Arkhangelsk,3
6521,841667,Kapes,251.2,246.7,Orenburg,3
6522,842017,Timanophon,251.2,246.7,Arkhangelsk,3
6523,842020,Timanophon,251.2,246.7,Arkhangelsk,3
6524,843124,Coelodontognathus,251.2,246.7,Volgograd,3
6525,843125,Coelodontognathus,251.2,246.7,Volgograd,3
6526,843727,Microcnemus,251.2,246.7,Vologda,3
6527,843728,Microcnemus,251.2,246.7,Vologda,3
6528,843729,Chasmatosuchus,251.2,246.7,Vologda,3
6529,847011,Orenburgia,251.2,246.7,Arkhangelsk,3
6530,847020,Boreopricea,251.2,246.7,Arkhangelsk,3
6531,847023,Orenburgia,251.2,246.7,Arkhangelsk,3
6532,847025,Boreopricea,251.2,246.7,Arkhangelsk,3
6533,848404,Tichvinskia,251.2,246.7,Orenburg,3
6537,890991,Garjainia,251.2,246.7,Orenburg,3
6539,929821,Augustaburiania,251.2,246.7,Volgograd,3
6540,929822,Augustaburiania,251.2,246.7,Arkhangelsk,3
6541,958043,Vytshegdosuchus,251.2,246.7,Komi,3
6543,1113776,Bystrowisuchus,251.2,246.7,Volgograd,3
6544,1127411,Scythosuchus,251.2,246.7,Volgograd,3
6545,1127417,Tanaisosaurus,251.2,246.7,Volgograd,3
6546,1127431,Kapes,251.2,246.7,Volgograd,3
6547,1127575,Vritramimosaurus,251.2,246.7,Orenburg,3
6548,1127583,Chasmatosuchus,251.2,246.7,Orenburg,3
6551,1347708,Chasmatosuchus,251.2,246.7,Orenburg,3
6552,1347709,Chasmatosuchus,251.2,246.7,Komi,3
6563,1416148,Microcnemus,251.2,246.7,Samara,3
6564,1416149,Chasmatosuchus,251.2,246.7,Samara,3
6565,1416154,Chasmatosuchus,251.2,246.7,Orenburg,3
6566,1416307,Chasmatosuchus,251.2,246.7,Orenburg,3
6567,1416308,Tichvinskia,251.2,246.7,Orenburg,3
6568,1416309,Chasmatosuchus,251.2,246.7,Orenburg,3
6569,1417067,Chasmatosuchus,251.2,246.7,Orenburg,3
6570,1417069,Chasmatosuchus,251.2,246.7,Orenburg,3
6572,1626504,Scolotosuchus,251.2,246.7,Volgograd,3
6647,795305,Archosaurus,259.51,254.14,Vladimir,3
6648,795309,Obirkovia,259.51,254.14,Vladimir,3
6649,795351,Archosaurus,259.51,254.14,Vladimir,3
6650,795352,Archosaurus,259.51,254.14,Nizhnii Novgorod,3
6651,796148,Kinelia,259.51,254.14,Orenburg,3
6652,1382107,Archosaurus,259.51,256.8,Vladimir,3
6743,219963,Rhipaeosaurus,266.9,264.28,Bashkortostan,3
6744,286782,Belebey,266.9,264.28,Bashkortostan,3
6745,747876,Macroleter,266.9,264.28,Orenburg,3
6746,789767,Bashkyroleter,266.9,264.28,Bashkortostan,3
6747,789767,Bashkyroleter,266.9,264.28,Bashkortostan,3
6748,789767,Bashkyroleter,266.9,264.28,Bashkortostan,3
6749,790205,Belebey,266.9,264.28,Orenburg,3
6750,790205,Belebey,266.9,264.28,Orenburg,3
6751,790205,Belebey,266.9,264.28,Orenburg,3
6752,790207,Belebey,266.9,264.28,Orenburg,3
6753,799826,Rhipaeosaurus,266.9,264.28,Bashkortostan,3
6754,1424401,Kinelia,266.9,264.28,Tatarstan,3
6812,1416385,Chasmatosuchus,251.2,246.7,Orenburg,3
6813,1416386,Chasmatosuchus,251.2,246.7,Orenburg,3
6814,1416420,Chasmatosuchus,251.2,246.7,Orenburg,3
6815,1416563,Chasmatosuchus,251.2,246.7,Orenburg,3
6816,1417046,Chasmatosuchus,251.2,246.7,Orenburg,3
6817,1417051,Chasmatosuchus,251.2,246.7,Orenburg,3
6818,1417154,Tichvinskia,251.2,246.7,Orenburg,3
6819,1417155,Chasmatosuchus,251.2,246.7,Orenburg,3
6820,1417175,Chasmatosuchus,251.2,246.7,Samara,3
7020,1416219,Garjainia,251.2,246.7,Bashkortostan,3
7021,1416225,Garjainia,251.2,246.7,Bashkortostan,3
7022,1416232,Garjainia,251.2,246.7,Orenburg,3
7023,1416234,Garjainia,251.2,246.7,Orenburg,3
7024,1416237,Garjainia,251.2,246.7,Orenburg,3
7025,1416239,Garjainia,251.2,246.7,Orenburg,3
7026,1416255,Garjainia,251.2,246.7,Orenburg,3
7027,1416277,Garjainia,251.2,246.7,Orenburg,3
7028,1416278,Chasmatosuchus,251.2,246.7,Orenburg,3
7029,1417106,Scharschengia,251.2,246.7,Orenburg,3
7030,1417172,Chasmatosuchus,251.2,246.7,Samara,3
7090,384378,Vonhuenia,251.902,251.2,Nizhegorod,3
7091,387513,Chasmatosuchus,251.902,251.2,Orenburg,3
7102,792619,Phaanthosaurus,251.902,251.2,Nizhegorod,3
7103,792621,Phaanthosaurus,251.902,251.2,Nizhnii Novgorod,3
7107,842964,Phaanthosaurus,251.902,251.2,Nizhnii Novgorod,3
7108,842965,Phaanthosaurus,251.902,251.2,Nizhnii Novgorod,3
7109,842974,Phaanthosaurus,251.902,251.2,Kirov,3
7110,842975,Phaanthosaurus,251.902,251.2,Nizhegorod,3
7111,846843,Microcnemus,251.902,251.2,Orenburg,3
7112,847026,Blomosaurus,251.902,251.2,Nizhnii Novgorod,3
7113,847027,Microcnemus,251.902,251.2,Nizhnii Novgorod,3
7124,1416560,Chasmatosuchus,251.902,251.2,Orenburg,3
7125,1417181,Phaanthosaurus,251.902,251.2,Samara,3
7126,1420094,Microcnemus,251.902,251.2,Nizhegorod,3
6270,1163463,Simosaurus,242.0,237.0,Saudi Arabia,1
6271,1163464,Nothosaurus,242.0,237.0,Saudi Arabia,1
6272,1163468,Psephosauriscus,242.0,237.0,Saudi Arabia,1
6273,1163470,Nothosaurus,242.0,237.0,Saudi Arabia,1
6274,1163473,Simosaurus,242.0,237.0,Saudi Arabia,1
6074,1419483,Pessopteryx,246.7,242.0,SJ,3
6279,1310774,Mikadocephalus,242.0,237.0,SJ,3
7032,1419116,Phalarodon,251.2,246.7,SJ,3
7035,1420109,Quasianosteosaurus,251.2,246.7,SJ,3
7036,1420150,Isfjordosaurus,251.2,246.7,SJ,3
7037,1420151,Merriamosaurus,251.2,246.7,SJ,3
7038,1420184,Pessopteryx,251.2,246.7,SJ,3
7039,1529048,Omphalosaurus,251.2,246.7,SJ,3
6067,1418847,Neusticosaurus,246.7,242.0,Banská Bystrica,3
3790,930990,Proganochelys,227.0,208.5,Phetchabun,2
3791,931088,Proganochelys,227.0,208.5,Khon Kaen,2
3792,931095,Proganochelys,227.0,208.5,Khon Kaen,2
7034,1419474,Thaisaurus,251.2,246.7,Khuan Khanun,2
4589,N485,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4590,N486,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4591,N487,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4592,N488,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4593,N489,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4594,N490,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4595,N491,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4596,N492,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4597,N493,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4598,N494,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4599,N495,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4600,N496,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4601,N497,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4602,N498,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4603,N499,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4604,N500,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4605,N501,Stenaulorhynchus,246.7,237.0,Tanganyika,1
4606,N502,Stenaulorhynchus,246.7,237.0,Tanganyika,1
5733,1163747,Aenigmastropheus,259.51,254.14,Ruvuma,1
5737,1286081,Anthodon,259.51,254.14,Ruvuma,1
5766,602403,Parringtonia,246.7,242.0,Ruvuma,1
5837,838129,Hypselorhachis,246.7,242.0,Ruvuma,1
5842,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5843,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5844,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5845,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5846,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5847,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5848,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5849,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5850,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5851,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5852,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5853,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5854,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5855,851246,Asilisaurus,246.7,242.0,Ruvuma,1
5957,921159,Stenaulorhynchus,246.7,242.0,Iringa,1
5958,921162,Stagonosuchus,246.7,242.0,Ruvuma,1
5959,921163,Ruhuhuaria,246.7,242.0,Ruvuma,1
5961,923790,Stagonosuchus,246.7,242.0,Ruvuma,1
5962,923790,Stagonosuchus,246.7,242.0,Ruvuma,1
5975,1071678,Stenaulorhynchus,246.7,242.0,Ruvuma,1
5977,1089127,Nyasasaurus,246.7,242.0,Ruvuma,1
5978,1089130,Nyasasaurus,246.7,242.0,Ruvuma,1
5979,1089825,Stagonosuchus,246.7,242.0,Ruvuma,1
6017,1134313,Asperoris,246.7,242.0,Ruvuma,1
6025,1340356,Asilisaurus,246.7,242.0,Ruvuma,1
6026,1340357,Asilisaurus,246.7,242.0,Ruvuma,1
6027,1340358,Asilisaurus,246.7,242.0,Ruvuma,1
6028,1340358,Asilisaurus,246.7,242.0,Ruvuma,1
6030,1363319,Teleocrater,246.7,242.0,Ruvuma,1
6031,1375740,Teleocrater,246.7,242.0,Ruvuma,1
6037,1397832,Mandaphon,246.7,242.0,Ruvuma,1
6038,1397833,Teleocrater,246.7,242.0,Ruvuma,1
6046,1406763,Mandasuchus,246.7,242.0,Ruvuma,1
6047,1406763,Mandasuchus,246.7,242.0,Ruvuma,1
6048,1406766,Stenaulorhynchus,246.7,242.0,Ruvuma,1
6049,1406767,Mandasuchus,246.7,242.0,Ruvuma,1
6050,1406768,Mandasuchus,246.7,242.0,Ruvuma,1
6051,1407310,Nundasuchus,246.7,242.0,Ruvuma,1
6077,1428360,Stagonosuchus,246.7,242.0,Iringa,1
6082,1587701,Mambawakale,246.7,242.0,Ruvuma,1
6844,1285940,Tangasaurus,254.14,251.902,TZ,1
6845,1285940,Tangasaurus,254.14,251.902,TZ,1
6846,1285940,Tangasaurus,254.14,251.902,TZ,1
4219,690412,Rhombopholis,246.7,237.0,England,3
4220,690413,Langeronyx,246.7,237.0,England,3
4302,149237,Clevosaurus,237.0,227.0,England,3
4303,149239,Diphydontosaurus,237.0,227.0,England,3
4304,149241,Diphydontosaurus,237.0,227.0,England,3
4305,149242,Terrestrisuchus,237.0,227.0,England,3
4306,149243,Planocephalosaurus,237.0,227.0,England,3
4307,149244,Sigmala,237.0,227.0,England,3
4308,149246,Kuehneosaurus,237.0,227.0,England,3
4309,149247,Clevosaurus,237.0,227.0,England,3
4310,149249,Planocephalosaurus,237.0,227.0,England,3
4311,149250,Terrestrisuchus,237.0,227.0,England,3
4312,149251,Diphydontosaurus,237.0,227.0,England,3
4313,149253,Sigmala,237.0,227.0,England,3
4314,149254,Planocephalosaurus,237.0,227.0,England,3
4315,149255,Clevosaurus,237.0,227.0,England,3
4316,149257,Terrestrisuchus,237.0,227.0,England,3
4317,149258,Diphydontosaurus,237.0,227.0,England,3
4318,149260,Sigmala,237.0,227.0,England,3
4319,149261,Kuehneosaurus,237.0,227.0,England,3
4320,149262,Sigmala,237.0,227.0,England,3
4321,149263,Pelecymala,237.0,227.0,England,3
4322,149264,Planocephalosaurus,237.0,227.0,England,3
4323,149267,Planocephalosaurus,237.0,227.0,England,3
4324,149268,Clevosaurus,237.0,227.0,England,3
4325,149271,Sigmala,237.0,227.0,England,3
4326,149272,Kuehneosaurus,237.0,227.0,England,3
4327,149273,Planocephalosaurus,237.0,227.0,England,3
4328,149274,Clevosaurus,237.0,227.0,England,3
4329,149276,Sigmala,237.0,227.0,England,3
4330,149277,Kuehneosaurus,237.0,227.0,England,3
4331,149278,Planocephalosaurus,237.0,227.0,England,3
4332,149279,Clevosaurus,237.0,227.0,England,3
4333,149283,Sigmala,237.0,227.0,England,3
4334,149284,Kuehneosaurus,237.0,227.0,England,3
4335,149285,Planocephalosaurus,237.0,227.0,England,3
4336,149286,Clevosaurus,237.0,227.0,England,3
4337,149289,Sigmala,237.0,227.0,England,3
4338,149290,Planocephalosaurus,237.0,227.0,England,3
4339,149293,Planocephalosaurus,237.0,227.0,England,3
4340,149294,Clevosaurus,237.0,227.0,England,3
4341,149295,Terrestrisuchus,237.0,227.0,England,3
4342,149296,Diphydontosaurus,237.0,227.0,England,3
4349,261808,Terrestrisuchus,237.0,227.0,England,3
4350,261810,Agnosphitys,237.0,227.0,England,3
4352,284027,Pantydraco,237.0,227.0,Wales,3
4360,465571,Terrestrisuchus,237.0,227.0,Wales,3
4361,465572,Kuehneosaurus,237.0,227.0,Wales,3
4362,465573,Clevosaurus,237.0,227.0,Wales,3
4364,471885,Diphydontosaurus,237.0,227.0,England,3
4382,558437,Thecodontosaurus,237.0,227.0,England,3
4394,690337,Hwiccewyrm,237.0,227.0,England,3
4395,690338,Terrestrisuchus,237.0,227.0,England,3
4396,690339,Diphydontosaurus,237.0,227.0,England,3
4397,690340,Terrestrisuchus,237.0,227.0,England,3
4398,690341,Kuehneosaurus,237.0,227.0,England,3
4399,690343,Kuehneosaurus,237.0,227.0,England,3
4400,690344,Pelecymala,237.0,227.0,England,3
4401,690345,Sigmala,237.0,227.0,England,3
4402,690346,Pelecymala,237.0,227.0,England,3
4403,690347,Kuehneosaurus,237.0,227.0,England,3
4404,712659,Terrestrisuchus,237.0,227.0,England,3
4405,712661,Thecodontosaurus,237.0,227.0,England,3
4406,712664,Clevosaurus,237.0,227.0,England,3
4407,712665,Planocephalosaurus,237.0,227.0,England,3
4412,778896,Fraserosphenodon,237.0,227.0,England,3
4467,1093726,Pelecymala,237.0,227.0,England,3
4468,1093733,Sigmala,237.0,227.0,England,3
4495,1313374,Clevosaurus,237.0,227.0,England,3
4496,1313375,Diphydontosaurus,237.0,227.0,England,3
4497,1313378,Clevosaurus,237.0,227.0,England,3
