id,Rotated Lat,Rotated Lon,genus,locality
3354,1.3572,-44.289,Barrancapus,New Mexico
3353,1.3572,-44.289,Pseudotetrasauropus,New Mexico
3352,1.3572,-44.289,Grallator,New Mexico
3351,1.3572,-44.289,Evazoum,New Mexico
3350,1.6254,-50.2406,Typothorax,Arizona
3349,1.6254,-50.2406,Machaeroprosopus,Arizona
3348,1.6254,-50.2406,Machaeroprosopus,Arizona
3347,6.0887,-50.239,Typothorax,Arizona
3346,6.0887,-50.239,Machaeroprosopus,Arizona
3345,6.0887,-50.239,Machaeroprosopus,Arizona
3344,6.0887,-50.239,Machaeroprosopus,Arizona
3343,6.0887,-50.239,Typothorax,Arizona
3342,6.0887,-50.239,Machaeroprosopus,Arizona
3341,6.0887,-50.239,Machaeroprosopus,Arizona
3340,6.0887,-50.239,Typothorax,Arizona
3339,6.0887,-50.239,Machaeroprosopus,Arizona
3338,6.0887,-50.239,Machaeroprosopus,Arizona
3337,6.0887,-50.239,Shuvosaurus,Arizona
3336,6.0887,-50.239,Typothorax,Arizona
3335,6.0887,-50.239,Machaeroprosopus,Arizona
3334,6.0887,-50.239,Machaeroprosopus,Arizona
3333,6.0887,-50.239,Postosuchus,Arizona
3332,6.0887,-50.239,Shuvosaurus,Arizona
3331,6.0887,-50.239,Typothorax,Arizona
3330,6.0887,-50.239,Machaeroprosopus,Arizona
3329,6.0887,-50.239,Machaeroprosopus,Arizona
3328,6.0887,-50.239,Postosuchus,Arizona
3327,6.0887,-50.239,Shuvosaurus,Arizona
3326,6.0887,-50.239,Typothorax,Arizona
3325,6.0887,-50.239,Machaeroprosopus,Arizona
3324,6.0887,-50.239,Machaeroprosopus,Arizona
3323,1.6254,-50.2406,Postosuchus,Arizona
3322,1.6254,-50.2406,Shuvosaurus,Arizona
3321,1.6254,-50.2406,Typothorax,Arizona
3319,1.6254,-50.2406,Machaeroprosopus,Arizona
3320,1.6254,-50.2406,Machaeroprosopus,Arizona
3318,1.6254,-50.2406,Machaeroprosopus,Arizona
3302,3.8366,-43.9682,Brachychirotherium,New Mexico
3303,3.8366,-43.9682,Brachychirotherium,New Mexico
3304,3.8366,-43.9682,Brachychirotherium,New Mexico
3305,3.8366,-43.9682,Brachychirotherium,New Mexico
3306,3.8366,-43.9682,Brachychirotherium,New Mexico
3307,3.8366,-43.9682,Brachychirotherium,New Mexico
3308,3.8366,-43.9682,Brachychirotherium,New Mexico
3309,3.8366,-43.9682,Brachychirotherium,New Mexico
3310,3.8366,-43.9682,Brachychirotherium,New Mexico
3311,3.8366,-43.9682,Brachychirotherium,New Mexico
3312,3.8366,-43.9682,Brachychirotherium,New Mexico
3313,3.8366,-43.9682,Brachychirotherium,New Mexico
3314,3.8366,-43.9682,Brachychirotherium,New Mexico
3315,3.8366,-43.9682,Brachychirotherium,New Mexico
3316,3.8366,-43.9682,Brachychirotherium,New Mexico
3317,3.8366,-43.9682,Brachychirotherium,New Mexico
3301,3.8366,-43.9682,Eosauropus,New Mexico
3292,3.8366,-43.9682,Eubrontes,New Mexico
3293,3.8366,-43.9682,Eubrontes,New Mexico
3294,3.8366,-43.9682,Eubrontes,New Mexico
3295,3.8366,-43.9682,Eubrontes,New Mexico
3296,3.8366,-43.9682,Eubrontes,New Mexico
3297,3.8366,-43.9682,Eubrontes,New Mexico
3298,3.8366,-43.9682,Eubrontes,New Mexico
3299,3.8366,-43.9682,Eubrontes,New Mexico
3300,3.8366,-43.9682,Eubrontes,New Mexico
3281,3.8366,-43.9682,Grallator,New Mexico
3282,3.8366,-43.9682,Grallator,New Mexico
3283,3.8366,-43.9682,Grallator,New Mexico
3284,3.8366,-43.9682,Grallator,New Mexico
3285,3.8366,-43.9682,Grallator,New Mexico
3286,3.8366,-43.9682,Grallator,New Mexico
3287,3.8366,-43.9682,Grallator,New Mexico
3288,3.8366,-43.9682,Grallator,New Mexico
3289,3.8366,-43.9682,Grallator,New Mexico
3290,3.8366,-43.9682,Grallator,New Mexico
3291,3.8366,-43.9682,Grallator,New Mexico
3280,3.8366,-43.9682,Evazoum,New Mexico
3279,13.1722,-20.6796,Brachychirotherium,Pennsylvania
3278,13.1722,-20.6796,Grallator,Pennsylvania
3277,6.739,-20.6269,Grallator,Pennsylvania
3276,6.739,-20.6269,Batrachopus,Pennsylvania
3275,6.739,-20.6269,Brachychirotherium,Pennsylvania
3274,6.739,-20.6269,Grallator,Pennsylvania
3273,6.739,-20.6269,Gwyneddichnium,Pennsylvania
3272,6.739,-20.6269,Grallator,Pennsylvania
3271,6.739,-20.6269,Grallator,Pennsylvania
3270,6.739,-20.6269,Gwyneddichnium,Pennsylvania
3269,6.739,-20.6269,Brachychirotherium,Pennsylvania
3268,6.739,-20.6269,Grallator,Pennsylvania
3267,13.1722,-20.6796,Batrachopus,Pennsylvania
3266,13.1722,-20.6796,Grallator,Pennsylvania
3265,3.5088,-41.0054,Grallator,Colorado
3264,3.5088,-41.0054,Brachychirotherium,Colorado
3263,48.2374,26.4723,Grallator,Swietokrzyskie
3260,1.3531,-47.1801,Smilosuchus,Arizona
3261,1.3531,-47.1801,Smilosuchus,Arizona
3262,1.3531,-47.1801,Smilosuchus,Arizona
3259,1.3531,-47.1801,Calyptosuchus,Arizona
3258,1.3531,-47.1801,Rutiodon,Arizona
3257,1.3531,-47.1801,Paratypothorax,Arizona
3256,1.3531,-47.1801,Rutiodon,Arizona
3255,1.3531,-47.1801,Typothorax,Arizona
3254,1.3531,-47.1801,Paratypothorax,Arizona
3253,1.3531,-47.1801,Rutiodon,Arizona
3252,1.3531,-47.1801,Calyptosuchus,Arizona
3251,1.0193,-41.2353,Trilophosaurus,Texas
3250,1.0193,-41.2353,Rutiodon,Texas
3249,1.3572,-44.289,Machaeroprosopus,New Mexico
3248,1.3572,-44.289,Redondasuchus,New Mexico
3247,1.3572,-44.289,Proganochelys,New Mexico
3246,-60.8508,-19.3342,Saurorictus,Western Cape
3245,-2.9808,-38.7628,Protocaptorhinus,Texas
3244,41.4573,34.6428,Gecatogomphius,Tatarstan
3241,-11.8414,5.1759,Moradisaurus,Agadez
3242,-11.8414,5.1759,Moradisaurus,Agadez
3243,-11.8414,5.1759,Moradisaurus,Agadez
3240,26.351,18.5943,Protorosaurus,Hessen
3239,26.351,18.5943,Parasaurus,Hessen
3238,-9.577,6.2542,Bunostegos,Agadez
3237,-47.7841,17.7482,Captorhinus,Eastern
3236,-0.73,-37.6741,Captorhinus,Oklahoma
3235,-2.9808,-38.7628,Protocaptorhinus,Texas
3233,1.0593,-36.5887,Labidosaurikos,Texas
3234,1.0593,-36.5887,Labidosaurikos,Texas
3230,27.0113,118.5458,Odontochelys,Guizhou
3231,27.0113,118.5458,Odontochelys,Guizhou
3232,27.0113,118.5458,Odontochelys,Guizhou
3229,27.0113,118.5458,Qianichthyosaurus,Guizhou
3228,27.0113,118.5458,Guizhouichthyosaurus,Guizhou
3227,27.0113,118.5458,Guanlingsaurus,Guizhou
3226,27.0113,118.5458,Sinocyamodus,Guizhou
3225,27.0113,118.5458,Psephochelys,Guizhou
3224,27.0113,118.5458,Anshunsaurus,Guizhou
3223,27.0113,118.5458,Xinpusaurus,Guizhou
3222,27.0113,118.5458,Xinpusaurus,Guizhou
3215,-1.3035,-22.1408,Protorothyris,West Virginia
3216,-1.3035,-22.1408,Protorothyris,West Virginia
3217,-1.3035,-22.1408,Protorothyris,West Virginia
3218,-1.3035,-22.1408,Protorothyris,West Virginia
3219,-1.3035,-22.1408,Protorothyris,West Virginia
3220,-1.3035,-22.1408,Protorothyris,West Virginia
3221,-1.3035,-22.1408,Protorothyris,West Virginia
3207,15.5589,17.6663,Thuringothyris,Thuringia
3208,15.5589,17.6663,Thuringothyris,Thuringia
3209,15.5589,17.6663,Thuringothyris,Thuringia
3210,15.5589,17.6663,Thuringothyris,Thuringia
3211,15.5589,17.6663,Thuringothyris,Thuringia
3212,15.5589,17.6663,Thuringothyris,Thuringia
3213,15.5589,17.6663,Thuringothyris,Thuringia
3214,15.5589,17.6663,Thuringothyris,Thuringia
3206,15.5589,17.6663,Eudibamus,Thuringia
3205,-9.577,6.2542,Moradisaurus,Agadez
3199,-0.73,-37.6741,Captorhinus,Oklahoma
3200,-0.73,-37.6741,Captorhinus,Oklahoma
3201,-0.73,-37.6741,Captorhinus,Oklahoma
3202,-0.73,-37.6741,Captorhinus,Oklahoma
3203,-0.73,-37.6741,Captorhinus,Oklahoma
3204,-0.73,-37.6741,Captorhinus,Oklahoma
3198,1.0593,-36.5887,Captorhinus,Texas
3197,1.0593,-36.5887,Labidosaurus,Texas
3195,1.0593,-36.5887,Captorhinus,Texas
3196,1.0593,-36.5887,Captorhinus,Texas
3194,39.6978,104.1239,Belebey,Gansu
3193,-1.1855,-37.6892,Captorhinus,Texas
3192,31.618,-40.9603,Wapitisaurus,British Columbia
3191,48.3133,44.0363,Kapes,Orenburg
3190,49.8078,27.7337,Kapes,Komi
3187,41.9725,35.9164,Bashkyroleter,Bashkortostan
3188,41.9725,35.9164,Bashkyroleter,Bashkortostan
3189,41.9725,35.9164,Bashkyroleter,Bashkortostan
3186,51.5683,36.4314,Chalishevia,Bashkortostan
3185,51.5683,36.4314,Energosuchus,Bashkortostan
3184,45.4379,42.556,Rautiania,Orenburg
3183,45.4379,42.556,Rautiania,Orenburg
3182,27.6348,20.7124,Weigeltisaurus,Saxony
3181,25.6133,22.3383,Weigeltisaurus,Hessen
3180,25.6133,22.3383,Weigeltisaurus,Hessen
3179,27.6348,20.7124,Weigeltisaurus,Thuringia
3178,-50.092,31.3299,Thadeosaurus,Tirol
3165,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3166,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3167,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3168,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3169,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3170,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3171,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3172,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3173,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3174,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3175,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3176,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3177,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3164,-47.6314,32.002,Claudiosaurus,Tulear
3163,-47.6314,32.002,Claudiosaurus,Fianarantsoa
3162,-50.092,31.3299,Coelurosauravus,Tulear
3160,-50.092,31.3299,Coelurosauravus,Tulear
3161,-50.092,31.3299,Coelurosauravus,Tulear
3157,42.6534,40.3398,Belebey,Orenburg
3158,42.6534,40.3398,Belebey,Orenburg
3159,42.6534,40.3398,Belebey,Orenburg
3150,44.3876,33.3665,Emeroleter,Kirov
3151,44.3876,33.3665,Emeroleter,Kirov
3152,44.3876,33.3665,Emeroleter,Kirov
3153,44.3876,33.3665,Emeroleter,Kirov
3154,44.3876,33.3665,Emeroleter,Kirov
3155,44.3876,33.3665,Emeroleter,Kirov
3156,44.3876,33.3665,Emeroleter,Kirov
3149,40.6921,38.7763,Belebey,Orenburg
3147,27.6348,20.7124,Protorosaurus,Saxony
3148,27.6348,20.7124,Protorosaurus,Saxony
3146,27.6348,20.7124,Weigeltisaurus,Saxony
3145,0.2573,-40.5036,Captorhinus,Texas
3144,0.2573,-40.5036,Labidosaurus,Texas
3143,0.2573,-40.5036,Captorhinus,Texas
3141,0.2573,-40.5036,Labidosaurikos,Texas
3142,0.2573,-40.5036,Labidosaurikos,Texas
3140,2.4612,-39.3231,Labidosaurikos,Texas
3139,25.6133,22.3383,Weigeltisaurus,Hessen
3137,-54.016,134.4377,Kadimakara,Queensland
3138,-54.016,134.4377,Kadimakara,Queensland
3135,-54.016,134.4377,Kudnu,Queensland
3136,-54.016,134.4377,Kudnu,Queensland
3134,27.6348,20.7124,Parasaurus,Saxony
3133,25.6133,22.3383,Parasaurus,Thuringia
3132,27.6348,20.7124,Parasaurus,Thuringia
3131,2.4612,-39.3231,Captorhinikos,Texas
3130,0.2573,-40.5036,Captorhinikos,Texas
3125,-2.7466,-38.9219,Protorothyris,Texas
3126,-2.7466,-38.9219,Protorothyris,Texas
3127,-2.7466,-38.9219,Protorothyris,Texas
3128,-2.7466,-38.9219,Protorothyris,Texas
3129,-2.7466,-38.9219,Protorothyris,Texas
3124,-2.7466,-38.9219,Romeria,Texas
3119,-63.1595,-14.725,Pareiasuchus,Eastern Cape
3120,-63.1595,-14.725,Pareiasuchus,Eastern Cape
3121,-63.1595,-14.725,Pareiasuchus,Eastern Cape
3122,-63.1595,-14.725,Pareiasuchus,Eastern Cape
3123,-63.1595,-14.725,Pareiasuchus,Eastern Cape
3118,27.7242,17.4803,Zanclodon,Baden-Wurttemberg
3117,25.6133,22.3383,Parasaurus,Hessen
3116,25.6133,22.3383,Parasaurus,Hessen
3115,25.6133,22.3383,Protorosaurus,Hessen
3114,27.6348,20.7124,Coelurosauravus,Saxony
3113,22.9805,20.4578,Sclerosaurus,Baden-Wurttemberg
3112,22.9805,20.4578,Sclerosaurus,Switzerland
3111,16.0684,-37.4766,Corosaurus,Wyoming
3110,-62.6491,-13.244,Noteosuchus,Eastern Cape
3098,-61.3754,-6.6214,Euparkeria,Eastern Cape
3099,-61.3754,-6.6214,Euparkeria,Eastern Cape
3100,-61.3754,-6.6214,Euparkeria,Eastern Cape
3101,-61.3754,-6.6214,Euparkeria,Eastern Cape
3102,-61.3754,-6.6214,Euparkeria,Eastern Cape
3103,-61.3754,-6.6214,Euparkeria,Eastern Cape
3104,-61.3754,-6.6214,Euparkeria,Eastern Cape
3105,-61.3754,-6.6214,Euparkeria,Eastern Cape
3106,-61.3754,-6.6214,Euparkeria,Eastern Cape
3107,-61.3754,-6.6214,Euparkeria,Eastern Cape
3108,-61.3754,-6.6214,Euparkeria,Eastern Cape
3109,-61.3754,-6.6214,Euparkeria,Eastern Cape
3094,-61.3754,-6.6214,Mesosuchus,Eastern Cape
3095,-61.3754,-6.6214,Mesosuchus,Eastern Cape
3096,-61.3754,-6.6214,Mesosuchus,Eastern Cape
3097,-61.3754,-6.6214,Mesosuchus,Eastern Cape
3093,-61.3754,-6.6214,Euparkeria,Eastern Cape
3091,-62.6208,-11.8191,Sauropareion,Eastern Cape
3092,-62.6208,-11.8191,Sauropareion,Eastern Cape
3090,45.2164,33.3228,Phaanthosaurus,Nizhegorod
3089,45.2164,33.3228,Phaanthosaurus,Nizhegorod
3087,26.4626,20.9891,Anomoiodon,Thuringia
3088,26.4626,20.9891,Anomoiodon,Thuringia
3083,42.6876,20.3569,Nyctiphruretus,Arkhangelsk
3084,42.6876,20.3569,Nyctiphruretus,Arkhangelsk
3085,42.6876,20.3569,Nyctiphruretus,Arkhangelsk
3086,42.6876,20.3569,Nyctiphruretus,Arkhangelsk
3082,2.6894,-35.9903,Macroleter,Oklahoma
3081,-47.7841,17.7482,Pareiasuchus,Eastern
3080,43.0752,31.5453,Archosaurus,Vladimir
3079,43.0752,31.5453,Obirkovia,Vladimir
3078,43.0752,31.5453,Archosaurus,Vladimir
3077,46.3931,34.7617,Archosaurus,Nizhegorod
3076,45.4027,42.4526,Kinelia,Orenburg
3073,20.9379,22.0121,Macrocnemus,Piedmont
3074,20.9379,22.0121,Macrocnemus,Piedmont
3075,20.9379,22.0121,Macrocnemus,Piedmont
3071,20.9379,22.0121,Macrocnemus,Switzerland
3072,20.9379,22.0121,Macrocnemus,Switzerland
3070,20.9379,22.0121,Serpianosaurus,Switzerland
3069,20.9379,22.0121,Serpianosaurus,Switzerland
3067,20.9379,22.0121,Serpianosaurus,Switzerland
3068,20.9379,22.0121,Serpianosaurus,Switzerland
3063,20.9379,22.0121,Serpianosaurus,Switzerland
3064,20.9379,22.0121,Serpianosaurus,Switzerland
3065,20.9379,22.0121,Serpianosaurus,Switzerland
3066,20.9379,22.0121,Serpianosaurus,Switzerland
3061,22.3004,19.0343,Serpianosaurus,Switzerland
3062,22.3004,19.0343,Serpianosaurus,Switzerland
3058,22.3004,19.0343,Serpianosaurus,Switzerland
3059,22.3004,19.0343,Serpianosaurus,Switzerland
3060,22.3004,19.0343,Serpianosaurus,Switzerland
3053,22.3004,19.0343,Serpianosaurus,Switzerland
3054,22.3004,19.0343,Serpianosaurus,Switzerland
3055,22.3004,19.0343,Serpianosaurus,Switzerland
3056,22.3004,19.0343,Serpianosaurus,Switzerland
3057,22.3004,19.0343,Serpianosaurus,Switzerland
3052,20.9379,22.0121,Serpianosaurus,Switzerland
3047,20.9379,22.0121,Serpianosaurus,Switzerland
3048,20.9379,22.0121,Serpianosaurus,Switzerland
3049,20.9379,22.0121,Serpianosaurus,Switzerland
3050,20.9379,22.0121,Serpianosaurus,Switzerland
3051,20.9379,22.0121,Serpianosaurus,Switzerland
3046,20.9379,22.0121,Macrocnemus,Switzerland
3045,20.9379,22.0121,Serpianosaurus,Switzerland
3044,20.9379,22.0121,Serpianosaurus,Switzerland
3040,20.9379,22.0121,Serpianosaurus,Switzerland
3041,20.9379,22.0121,Serpianosaurus,Switzerland
3042,20.9379,22.0121,Serpianosaurus,Switzerland
3043,20.9379,22.0121,Serpianosaurus,Switzerland
3039,22.3004,19.0343,Macrocnemus,Switzerland
3038,26.1672,12.925,Adelosaurus,England
3037,40.8403,30.4002,Nyctiboetus,Kirov
3036,41.9725,35.9164,Rhipaeosaurus,Bashkortostan
3035,-52.0012,-29.5316,Panphagia,San Juan
3032,1.0593,-36.5887,Captorhinikos,Oklahoma
3033,1.0593,-36.5887,Captorhinikos,Oklahoma
3034,1.0593,-36.5887,Captorhinikos,Oklahoma
3031,1.0593,-36.5887,Captorhinikos,Oklahoma
3030,32.0407,152.6085,Utatsusaurus,Miyagi
3024,20.0114,-14.2092,Eubrontes,Massachusetts
3023,37.6253,13.0683,Raeticodactylus,Switzerland
3022,39.5102,15.2333,Caviramus,Switzerland
3021,20.0114,-14.2092,Batrachopus,Massachusetts
3020,1.9826,-22.3794,Doswellia,Virginia
3017,12.5798,120.0412,Qianosuchus,Guizhou
3018,12.5798,120.0412,Qianosuchus,Guizhou
3019,12.5798,120.0412,Qianosuchus,Guizhou
3016,61.3235,78.0895,Turfanosuchus,Xinjiang
3015,-1.4701,-41.4649,Trilophosaurus,Texas
3014,-1.4701,-41.4649,Trilophosaurus,Texas
3013,-1.4701,-41.4649,Trilophosaurus,Texas
3012,-1.4701,-41.4649,Leptosuchus,Texas
3011,-62.6208,-11.8191,Procolophon,Eastern Cape
3010,1.0593,-36.5887,Labidosaurus,Texas
3009,-62.6208,-11.8191,Paliguana,Eastern Cape
3006,-63.1595,-14.725,Youngina,Eastern Cape
3007,-63.1595,-14.725,Youngina,Eastern Cape
3005,1.3531,-47.1801,Trilophosaurus,Arizona
3004,1.3531,-47.1801,Machaeroprosopus,Arizona
3003,-60.8508,-19.3342,Youngina,Western Cape
2998,-60.8508,-19.3342,Youngina,Western Cape
2999,-60.8508,-19.3342,Youngina,Western Cape
3000,-60.8508,-19.3342,Youngina,Western Cape
3001,-60.8508,-19.3342,Youngina,Western Cape
3002,-60.8508,-19.3342,Youngina,Western Cape
2996,-61.1258,-18.7679,Eunotosaurus,Northern Cape
2997,-61.1258,-18.7679,Eunotosaurus,Northern Cape
2995,27.5923,22.1854,Kayentapus,Tirol
2994,27.5923,22.1854,Kayentapus,Tirol
2993,21.0544,12.2826,Fodonyx,England
2992,21.0544,12.2826,Fodonyx,England
2991,21.0544,12.2826,Fodonyx,England
2990,21.0544,12.2826,Fodonyx,England
2989,21.0544,12.2826,Fodonyx,England
2988,21.0544,12.2826,Fodonyx,England
2987,21.0544,12.2826,Fodonyx,England
2986,21.0544,12.2826,Fodonyx,England
2985,21.0544,12.2826,Fodonyx,England
2984,21.0544,12.2826,Fodonyx,England
2983,21.0544,12.2826,Fodonyx,England
2982,21.0544,12.2826,Fodonyx,England
2981,21.0544,12.2826,Fodonyx,England
2980,21.0544,12.2826,Fodonyx,England
2979,21.0544,12.2826,Fodonyx,England
2978,21.0544,12.2826,Fodonyx,England
2977,21.0544,12.2826,Fodonyx,England
2976,21.0544,12.2826,Fodonyx,England
2975,21.0544,12.2826,Bentonyx,England
2974,21.0544,12.2826,Kapes,England
2973,21.0544,12.2826,Kapes,England
2972,21.0544,12.2826,Coartaredens,England
2971,21.0544,12.2826,Coartaredens,England
2970,21.0544,12.2826,Fodonyx,England
2969,21.0544,12.2826,Tanystropheus,England
2968,21.0544,12.2826,Fodonyx,England
2967,21.0544,12.2826,Fodonyx,England
2966,10.5874,-11.8909,Scoloparia,Nova Scotia
2962,30.9826,11.6474,Saurischichnus,Baden-Wurttemberg
2963,30.9826,11.6474,Saurischichnus,Baden-Wurttemberg
2964,30.9826,11.6474,Saurischichnus,Baden-Wurttemberg
2965,30.9826,11.6474,Saurischichnus,Baden-Wurttemberg
2961,6.739,-20.6269,Stegomus,New Jersey
2960,16.233,-18.4082,Hypsognathus,Connecticut
2959,13.4263,-13.5255,Hypsognathus,Nova Scotia
2956,-46.1164,-4.6554,Soturnia,Rio Grande do Sul
2957,-46.1164,-4.6554,Soturnia,Rio Grande do Sul
2958,-46.1164,-4.6554,Soturnia,Rio Grande do Sul
2940,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2941,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2942,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2943,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2944,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2945,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2946,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2947,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2948,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2949,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2950,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2951,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2952,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2953,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2954,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2955,-46.1164,-4.6554,Clevosaurus,Rio Grande do Sul
2939,3.8366,-43.9682,Vancleavea,New Mexico
2938,3.8366,-43.9682,Typothorax,New Mexico
2937,5.1372,-1.0131,Arganaceras,Marrakech
2936,-62.7516,-22.8072,Australothyris,Northern Cape
2927,44.3876,33.3665,Deltavjatia,Kirov
2928,44.3876,33.3665,Deltavjatia,Kirov
2929,44.3876,33.3665,Deltavjatia,Kirov
2930,44.3876,33.3665,Deltavjatia,Kirov
2931,44.3876,33.3665,Deltavjatia,Kirov
2932,44.3876,33.3665,Deltavjatia,Kirov
2933,44.3876,33.3665,Deltavjatia,Kirov
2934,44.3876,33.3665,Deltavjatia,Kirov
2935,44.3876,33.3665,Deltavjatia,Kirov
2926,-68.9066,-34.0759,Mesosaurus,Northern Cape
2925,-44.2162,-30.6853,Brazilosaurus,Goias
2924,-44.2162,-30.6853,Stereosternum,Goias
2914,-44.2162,-30.6853,Brazilosaurus,Goias
2915,-44.2162,-30.6853,Brazilosaurus,Goias
2916,-44.2162,-30.6853,Brazilosaurus,Goias
2917,-44.2162,-30.6853,Brazilosaurus,Goias
2918,-44.2162,-30.6853,Brazilosaurus,Goias
2919,-44.2162,-30.6853,Brazilosaurus,Goias
2920,-44.2162,-30.6853,Brazilosaurus,Goias
2921,-44.2162,-30.6853,Brazilosaurus,Goias
2922,-44.2162,-30.6853,Brazilosaurus,Goias
2923,-44.2162,-30.6853,Brazilosaurus,Goias
2913,-44.2162,-30.6853,Mesosaurus,Goias
2912,-44.2162,-30.6853,Stereosternum,Goias
2911,-65.1824,-18.1919,Broomia,Eastern Cape
2910,-62.7516,-22.8072,Broomia,Western Cape
2909,-60.8508,-19.3342,Millerosaurus,Western Cape
2908,-60.8508,-19.3342,Milleretta,Western Cape
2907,15.4479,12.7418,Grallator,Tirol
2906,15.4479,12.7418,Atreipus,Tirol
2905,15.4479,12.7418,Evazoum,Tirol
2904,-60.8508,-19.3342,Millerosaurus,Eastern Cape
2902,-39.8254,56.37,Yarasuchus,Andhra Pradesh
2903,-39.8254,56.37,Yarasuchus,Andhra Pradesh
2896,-39.8254,56.37,Pamelaria,Andhra Pradesh
2897,-39.8254,56.37,Pamelaria,Andhra Pradesh
2898,-39.8254,56.37,Pamelaria,Andhra Pradesh
2899,-39.8254,56.37,Pamelaria,Andhra Pradesh
2900,-39.8254,56.37,Pamelaria,Andhra Pradesh
2901,-39.8254,56.37,Pamelaria,Andhra Pradesh
2895,1.3572,-44.289,Redondavenator,New Mexico
2893,1.3572,-44.289,Dromomeron,New Mexico
2892,1.3531,-47.1801,Dromomeron,Arizona
2883,-52.3569,-28.4634,Mesosaurus,Parana
2884,-52.3569,-28.4634,Mesosaurus,Parana
2885,-52.3569,-28.4634,Mesosaurus,Parana
2886,-52.3569,-28.4634,Mesosaurus,Parana
2887,-52.3569,-28.4634,Mesosaurus,Parana
2888,-52.3569,-28.4634,Mesosaurus,Parana
2889,-52.3569,-28.4634,Mesosaurus,Parana
2890,-52.3569,-28.4634,Mesosaurus,Parana
2891,-52.3569,-28.4634,Mesosaurus,Parana
2882,-56.3578,-33.4713,Mesosaurus,Rio Grande do Sul
2880,-56.3578,-33.4713,Stereosternum,Rio Grande do Sul
2881,-56.3578,-33.4713,Stereosternum,Rio Grande do Sul
2876,-49.9329,-27.4876,Stereosternum,Sao Paulo
2877,-49.9329,-27.4876,Stereosternum,Sao Paulo
2878,-49.9329,-27.4876,Stereosternum,Sao Paulo
2879,-49.9329,-27.4876,Stereosternum,Sao Paulo
2863,-49.9329,-27.4876,Stereosternum,Sao Paulo
2864,-49.9329,-27.4876,Stereosternum,Sao Paulo
2865,-49.9329,-27.4876,Stereosternum,Sao Paulo
2866,-49.9329,-27.4876,Stereosternum,Sao Paulo
2867,-49.9329,-27.4876,Stereosternum,Sao Paulo
2868,-49.9329,-27.4876,Stereosternum,Sao Paulo
2869,-49.9329,-27.4876,Stereosternum,Sao Paulo
2870,-49.9329,-27.4876,Stereosternum,Sao Paulo
2871,-49.9329,-27.4876,Stereosternum,Sao Paulo
2872,-49.9329,-27.4876,Stereosternum,Sao Paulo
2873,-49.9329,-27.4876,Stereosternum,Sao Paulo
2874,-49.9329,-27.4876,Stereosternum,Sao Paulo
2875,-49.9329,-27.4876,Stereosternum,Sao Paulo
2860,-49.9329,-27.4876,Brazilosaurus,Sao Paulo
2861,-49.9329,-27.4876,Brazilosaurus,Sao Paulo
2862,-49.9329,-27.4876,Brazilosaurus,Sao Paulo
2859,-49.9329,-27.4876,Brazilosaurus,Sao Paulo
2855,-49.9329,-27.4876,Stereosternum,Sao Paulo
2856,-49.9329,-27.4876,Stereosternum,Sao Paulo
2857,-49.9329,-27.4876,Stereosternum,Sao Paulo
2858,-49.9329,-27.4876,Stereosternum,Sao Paulo
2854,-49.9329,-27.4876,Mesosaurus,Sao Paulo
2852,-49.9329,-27.4876,Stereosternum,Sao Paulo
2851,-49.9329,-27.4876,Stereosternum,Sao Paulo
2848,-51.5302,-31.2549,Brazilosaurus,Parana
2849,-51.5302,-31.2549,Brazilosaurus,Parana
2850,-51.5302,-31.2549,Brazilosaurus,Parana
2846,-62.7516,-22.8072,Eunotosaurus,Western Cape
2847,-62.7516,-22.8072,Eunotosaurus,Western Cape
2845,-68.9066,-34.0759,Stereosternum,Northern Cape
2844,-52.0012,-29.5316,Sillosuchus,San Juan
2843,-61.3754,-6.6214,Erythrosuchus,Eastern Cape
