,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
1198,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1199,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1200,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1201,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1202,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1203,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1204,15.5589,17.6663,Thuringothyris,terrestrial,290.1,283.5
1205,15.5589,17.6663,Eudibamus,terrestrial,290.1,283.5
1206,-9.577,6.2542,Moradisaurus,terrestrial,254.14,251.902
1207,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1208,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1209,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1210,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1211,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1212,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
1213,1.0593,-36.5887,Captorhinus,terrestrial,283.5,273.01
1214,1.0593,-36.5887,Labidosaurus,terrestrial,283.5,273.01
1215,1.0593,-36.5887,Captorhinus,terrestrial,283.5,273.01
1216,1.0593,-36.5887,Captorhinus,terrestrial,283.5,273.01
1217,39.6978,104.1239,Belebey,terrestrial,273.01,266.9
1218,-1.1855,-37.6892,Captorhinus,terrestrial,283.5,273.01
1219,31.618,-40.9603,Wapitisaurus,terrestrial,251.2,248.9
1220,48.3133,44.0363,Kapes,terrestrial,251.2,247.2
1221,49.8078,27.7337,Kapes,terrestrial,251.2,247.2
1222,41.9725,35.9164,Bashkyroleter,terrestrial,266.9,264.28
1223,41.9725,35.9164,Bashkyroleter,terrestrial,266.9,264.28
1224,41.9725,35.9164,Bashkyroleter,terrestrial,266.9,264.28
1225,51.5683,36.4314,Chalishevia,terrestrial,242.0,237.0
1226,51.5683,36.4314,Energosuchus,terrestrial,242.0,237.0
1227,45.4379,42.556,Rautiania,terrestrial,264.28,256.8
1228,45.4379,42.556,Rautiania,terrestrial,264.28,256.8
1229,27.6348,20.7124,Weigeltisaurus,terrestrial,259.51,254.14
1230,25.6133,22.3383,Weigeltisaurus,terrestrial,259.51,254.14
1231,25.6133,22.3383,Weigeltisaurus,terrestrial,259.51,254.14
1232,27.6348,20.7124,Weigeltisaurus,terrestrial,259.51,254.14
1233,-50.092,31.3299,Thadeosaurus,terrestrial,259.51,251.902
1234,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1235,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1236,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1237,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1238,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1239,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1240,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1241,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1242,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1243,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1244,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1245,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1246,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1247,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1248,-47.6314,32.002,Claudiosaurus,terrestrial,259.51,251.902
1249,-50.092,31.3299,Coelurosauravus,terrestrial,259.51,251.902
1250,-50.092,31.3299,Coelurosauravus,terrestrial,259.51,251.902
1251,-50.092,31.3299,Coelurosauravus,terrestrial,259.51,251.902
1252,42.6534,40.3398,Belebey,terrestrial,266.9,264.28
1253,42.6534,40.3398,Belebey,terrestrial,266.9,264.28
1254,42.6534,40.3398,Belebey,terrestrial,266.9,264.28
1255,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1256,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1257,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1258,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1259,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1260,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1261,44.3876,33.3665,Emeroleter,terrestrial,264.28,259.51
1262,40.6921,38.7763,Belebey,terrestrial,266.9,264.28
1263,27.6348,20.7124,Protorosaurus,terrestrial,259.51,254.14
1264,27.6348,20.7124,Protorosaurus,terrestrial,259.51,254.14
1265,27.6348,20.7124,Weigeltisaurus,terrestrial,259.51,254.14
1266,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
1267,0.2573,-40.5036,Labidosaurus,terrestrial,283.5,273.01
1268,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
1269,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
1270,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
1271,2.4612,-39.3231,Labidosaurikos,terrestrial,283.5,273.01
1272,25.6133,22.3383,Weigeltisaurus,terrestrial,259.51,254.14
1273,-54.016,134.4377,Kadimakara,terrestrial,251.902,251.2
1274,-54.016,134.4377,Kadimakara,terrestrial,251.902,251.2
1275,-54.016,134.4377,Kudnu,terrestrial,251.902,251.2
1276,-54.016,134.4377,Kudnu,terrestrial,251.902,251.2
1277,27.6348,20.7124,Parasaurus,terrestrial,259.51,254.14
1278,25.6133,22.3383,Parasaurus,terrestrial,259.51,254.14
1279,27.6348,20.7124,Parasaurus,terrestrial,259.51,254.14
1280,2.4612,-39.3231,Captorhinikos,terrestrial,283.5,273.01
1281,0.2573,-40.5036,Captorhinikos,terrestrial,283.5,273.01
1282,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1283,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1284,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1285,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1286,-2.7466,-38.9219,Protorothyris,terrestrial,298.9,293.52
1287,-2.7466,-38.9219,Romeria,terrestrial,298.9,293.52
1288,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1289,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1290,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1291,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1292,-63.1595,-14.725,Pareiasuchus,terrestrial,259.51,254.14
1293,27.7242,17.4803,Zanclodon,terrestrial,242.0,237.0
1294,25.6133,22.3383,Parasaurus,terrestrial,259.51,254.14
1295,25.6133,22.3383,Parasaurus,terrestrial,259.51,254.14
1296,25.6133,22.3383,Protorosaurus,terrestrial,259.51,254.14
1297,27.6348,20.7124,Coelurosauravus,terrestrial,259.51,254.14
1298,22.9805,20.4578,Sclerosaurus,terrestrial,247.2,244.7
1299,22.9805,20.4578,Sclerosaurus,terrestrial,247.2,244.7
1300,16.0684,-37.4766,Corosaurus,marine,248.9,247.2
1301,-62.6491,-13.244,Noteosuchus,terrestrial,251.902,251.2
1302,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1303,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1304,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1305,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1306,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1307,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1308,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1309,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1310,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1311,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1312,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1313,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1314,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1315,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1316,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1317,-61.3754,-6.6214,Mesosuchus,terrestrial,247.2,242.0
1318,-61.3754,-6.6214,Euparkeria,terrestrial,247.2,242.0
1319,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
1320,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
1321,45.2164,33.3228,Phaanthosaurus,terrestrial,251.902,251.2
1322,45.2164,33.3228,Phaanthosaurus,terrestrial,251.902,251.2
1323,26.4626,20.9891,Anomoiodon,terrestrial,247.2,245.5
1324,26.4626,20.9891,Anomoiodon,terrestrial,247.2,245.5
1325,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1326,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1327,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1328,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
1329,2.6894,-35.9903,Macroleter,terrestrial,273.01,264.28
1330,-47.7841,17.7482,Pareiasuchus,terrestrial,259.51,254.14
1331,43.0752,31.5453,Archosaurus,terrestrial,259.51,256.8
1332,43.0752,31.5453,Obirkovia,terrestrial,259.51,256.8
1333,43.0752,31.5453,Archosaurus,terrestrial,259.51,256.8
1334,46.3931,34.7617,Archosaurus,terrestrial,259.51,256.8
1335,45.4027,42.4526,Kinelia,terrestrial,259.51,256.8
1336,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1337,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1338,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1339,20.9379,22.0121,Macrocnemus,terrestrial,247.2,242.0
1340,20.9379,22.0121,Macrocnemus,terrestrial,247.2,242.0
1341,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1342,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1343,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1344,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1345,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1346,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1347,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1348,20.9379,22.0121,Serpianosaurus,marine,243.8,242.0
1349,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1350,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1351,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1352,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1353,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1354,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1355,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1356,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1357,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1358,22.3004,19.0343,Serpianosaurus,marine,242.0,239.7
1359,20.9379,22.0121,Serpianosaurus,marine,247.2,242.0
1360,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1361,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1362,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1363,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1364,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1365,20.9379,22.0121,Macrocnemus,terrestrial,247.2,237.0
1366,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1367,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1368,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1369,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1370,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1371,20.9379,22.0121,Serpianosaurus,marine,247.2,237.0
1372,22.3004,19.0343,Macrocnemus,terrestrial,242.0,237.0
1373,26.1672,12.925,Adelosaurus,terrestrial,259.51,254.14
1374,40.8403,30.4002,Nyctiboetus,terrestrial,276.5,266.9
1375,41.9725,35.9164,Rhipaeosaurus,terrestrial,266.9,264.28
1376,-52.0012,-29.5316,Panphagia,terrestrial,237.0,227.0
1377,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1378,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1379,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1380,1.0593,-36.5887,Captorhinikos,terrestrial,283.5,273.01
1381,32.0407,152.6085,Utatsusaurus,marine,251.2,247.2
1382,-9999.0,-9999.0,Kenyasaurus,terrestrial,251.902,247.2
1383,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1384,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1385,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1386,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1387,20.0114,-14.2092,Eubrontes,terrestrial,201.4,199.5
1388,37.6253,13.0683,Raeticodactylus,terrestrial,213.2,201.4
1389,39.5102,15.2333,Caviramus,marine,213.2,201.4
1390,20.0114,-14.2092,Batrachopus,terrestrial,201.4,199.5
1391,1.9826,-22.3794,Doswellia,terrestrial,237.0,227.0
1392,12.5798,120.0412,Qianosuchus,terrestrial,244.7,243.8
1393,12.5798,120.0412,Qianosuchus,terrestrial,244.7,243.8
1394,12.5798,120.0412,Qianosuchus,terrestrial,244.7,243.8
1395,61.3235,78.0895,Turfanosuchus,terrestrial,247.2,242.0
1396,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
1397,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
1398,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
1399,-1.4701,-41.4649,Leptosuchus,terrestrial,227.0,208.5
1400,-62.6208,-11.8191,Procolophon,terrestrial,251.902,247.2
1401,1.0593,-36.5887,Labidosaurus,terrestrial,283.5,273.01
1402,-62.6208,-11.8191,Paliguana,terrestrial,251.902,247.2
1403,-76.7866,66.3205,Procolophon,terrestrial,251.902,247.2
1404,-63.1595,-14.725,Youngina,terrestrial,259.51,251.902
1405,-63.1595,-14.725,Youngina,terrestrial,259.51,251.902
1406,1.3531,-47.1801,Trilophosaurus,terrestrial,227.0,208.5
1407,1.3531,-47.1801,Machaeroprosopus,terrestrial,227.0,208.5
1408,-60.8508,-19.3342,Youngina,terrestrial,259.51,251.902
1409,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1410,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1411,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1412,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1413,-60.8508,-19.3342,Youngina,terrestrial,259.51,254.14
1414,-61.1258,-18.7679,Eunotosaurus,terrestrial,264.28,259.51
1415,-61.1258,-18.7679,Eunotosaurus,terrestrial,264.28,259.51
1416,27.5923,22.1854,Kayentapus,terrestrial,201.4,199.5
1417,27.5923,22.1854,Kayentapus,terrestrial,201.4,199.5
1418,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1419,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1420,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1421,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1422,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1423,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1424,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1425,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1426,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1427,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1428,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1429,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1430,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1431,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1432,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1433,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1434,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1435,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1436,21.0544,12.2826,Bentonyx,terrestrial,247.2,242.0
1437,21.0544,12.2826,Kapes,terrestrial,247.2,242.0
1438,21.0544,12.2826,Kapes,terrestrial,247.2,242.0
1439,21.0544,12.2826,Coartaredens,terrestrial,247.2,242.0
1440,21.0544,12.2826,Coartaredens,terrestrial,247.2,242.0
1441,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1442,21.0544,12.2826,Tanystropheus,terrestrial,247.2,242.0
1443,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1444,21.0544,12.2826,Fodonyx,terrestrial,247.2,242.0
1445,10.5874,-11.8909,Scoloparia,terrestrial,237.0,227.0
1446,30.9826,11.6474,Saurischichnus,terrestrial,227.0,208.5
1447,30.9826,11.6474,Saurischichnus,terrestrial,227.0,208.5
1448,30.9826,11.6474,Saurischichnus,terrestrial,227.0,208.5
1449,30.9826,11.6474,Saurischichnus,terrestrial,227.0,208.5
1450,6.739,-20.6269,Stegomus,terrestrial,227.0,208.5
1451,16.233,-18.4082,Hypsognathus,terrestrial,208.5,201.4
1452,13.4263,-13.5255,Hypsognathus,terrestrial,227.0,208.5
1453,-46.1164,-4.6554,Soturnia,terrestrial,227.0,208.5
1454,-46.1164,-4.6554,Soturnia,terrestrial,227.0,208.5
1455,-46.1164,-4.6554,Soturnia,terrestrial,227.0,208.5
1456,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1457,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1458,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1459,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1460,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1461,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1462,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1463,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1464,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1465,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1466,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1467,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1468,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1469,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1470,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1471,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
1472,3.8366,-43.9682,Vancleavea,freshwater,227.0,208.5
1473,3.8366,-43.9682,Typothorax,terrestrial,227.0,208.5
1474,5.1372,-1.0131,Arganaceras,terrestrial,259.51,254.14
1475,-62.7516,-22.8072,Australothyris,terrestrial,264.28,259.51
1476,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1477,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1478,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1479,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1480,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1481,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1482,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1483,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1484,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
1485,-68.9066,-34.0759,Mesosaurus,marine,290.1,283.5
1486,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1487,-44.2162,-30.6853,Stereosternum,marine,290.1,283.5
1488,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1489,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1490,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1491,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1492,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1493,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1494,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1495,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1496,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1497,-44.2162,-30.6853,Brazilosaurus,marine,290.1,283.5
1498,-44.2162,-30.6853,Mesosaurus,marine,290.1,283.5
1499,-44.2162,-30.6853,Stereosternum,marine,290.1,283.5
1500,-65.1824,-18.1919,Broomia,terrestrial,264.28,259.51
1501,-62.7516,-22.8072,Broomia,terrestrial,264.28,259.51
1502,-60.8508,-19.3342,Millerosaurus,terrestrial,259.51,251.902
1503,-60.8508,-19.3342,Milleretta,terrestrial,259.51,251.902
1504,15.4479,12.7418,Grallator,terrestrial,233.4,227.0
1505,15.4479,12.7418,Atreipus,terrestrial,233.4,227.0
1506,15.4479,12.7418,Evazoum,terrestrial,233.4,227.0
1507,-60.8508,-19.3342,Millerosaurus,terrestrial,259.51,251.902
1508,-39.8254,56.37,Yarasuchus,terrestrial,247.2,242.0
1509,-39.8254,56.37,Yarasuchus,terrestrial,247.2,242.0
1510,-39.8254,56.37,Pamelaria,terrestrial,247.2,242.0
1511,-39.8254,56.37,Pamelaria,terrestrial,247.2,242.0
1512,-39.8254,56.37,Pamelaria,terrestrial,247.2,242.0
1513,-39.8254,56.37,Pamelaria,terrestrial,247.2,242.0
1514,-39.8254,56.37,Pamelaria,terrestrial,247.2,242.0
1515,-39.8254,56.37,Pamelaria,terrestrial,247.2,242.0
1516,1.3572,-44.289,Redondavenator,terrestrial,227.0,208.5
1517,29.5613,25.1704,Placodus,marine,247.2,242.0
1518,1.3572,-44.289,Dromomeron,terrestrial,227.0,208.5
1519,1.3531,-47.1801,Dromomeron,terrestrial,227.0,208.5
1520,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1521,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1522,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1523,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1524,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1525,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1526,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1527,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1528,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1529,-56.3578,-33.4713,Mesosaurus,marine,290.1,283.5
1530,-56.3578,-33.4713,Stereosternum,marine,290.1,283.5
1531,-56.3578,-33.4713,Stereosternum,marine,290.1,283.5
1532,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1533,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1534,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1535,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1536,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1537,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1538,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1539,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1540,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1541,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1542,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1543,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1544,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1545,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1546,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1547,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1548,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1549,-49.9329,-27.4876,Brazilosaurus,marine,290.1,283.5
1550,-49.9329,-27.4876,Brazilosaurus,marine,290.1,283.5
1551,-49.9329,-27.4876,Brazilosaurus,marine,290.1,283.5
1552,-49.9329,-27.4876,Brazilosaurus,marine,290.1,283.5
1553,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1554,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1555,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1556,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1557,-49.9329,-27.4876,Mesosaurus,marine,290.1,283.5
1558,-36.7411,-9.4732,Stereosternum,marine,290.1,283.5
1559,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1560,-49.9329,-27.4876,Stereosternum,marine,290.1,283.5
1561,-51.5302,-31.2549,Brazilosaurus,marine,290.1,283.5
1562,-51.5302,-31.2549,Brazilosaurus,marine,290.1,283.5
1563,-51.5302,-31.2549,Brazilosaurus,marine,290.1,283.5
1564,-62.7516,-22.8072,Eunotosaurus,terrestrial,264.28,259.51
1565,-62.7516,-22.8072,Eunotosaurus,terrestrial,264.28,259.51
1566,-68.9066,-34.0759,Stereosternum,marine,290.1,283.5
1567,-52.0012,-29.5316,Sillosuchus,terrestrial,237.0,227.0
1568,-61.3754,-6.6214,Erythrosuchus,terrestrial,247.2,242.0
1569,-67.0248,-43.6981,Mesosaurus,marine,290.1,283.5
1570,-67.0248,-43.6981,Mesosaurus,marine,290.1,283.5
1571,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1572,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1573,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1574,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1575,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1576,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1577,-49.9329,-27.4876,Mesosaurus,marine,290.1,283.5
1578,19.1131,-61.1649,Callawayia,marine,227.0,208.5
1579,18.2941,-42.7734,Cymbospondylus,marine,251.2,247.2
1580,-49.9329,-27.4876,Mesosaurus,marine,290.1,283.5
1581,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1582,-51.5302,-31.2549,Mesosaurus,marine,290.1,283.5
1583,-51.5302,-31.2549,Stereosternum,marine,290.1,283.5
1584,-51.5302,-31.2549,Stereosternum,marine,290.1,283.5
1585,-51.5302,-31.2549,Stereosternum,marine,290.1,283.5
1586,-51.5302,-31.2549,Stereosternum,marine,290.1,283.5
1587,-51.5302,-31.2549,Stereosternum,marine,290.1,283.5
1588,-51.5302,-31.2549,Stereosternum,marine,290.1,283.5
1589,-49.9329,-27.4876,Mesosaurus,marine,290.1,283.5
1590,32.0407,152.6085,Utatsusaurus,marine,248.9,247.2
1591,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1592,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1593,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1594,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1595,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1596,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1597,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1598,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
1599,-52.3569,-28.4634,Mesosaurus,marine,290.1,283.5
