,id,occurrence_no,genus,Locality,county_original,state,cc
1995,2416,841827,Leptosuchus,Navajo,Navajo,Arizona,US
1996,2415,841828,Smilosuchus,Navajo,Navajo,Arizona,US
1997,2414,841831,Leptosuchus,Apache,Apache,Arizona,US
1998,2413,841834,Smilosuchus,Apache,Apache,Arizona,US
1999,2412,841836,Smilosuchus,Apache,Apache,Arizona,US
2000,2411,841838,Smilosuchus,Apache,Apache,Arizona,US
2001,2410,842017,Timanophon,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2002,2409,842020,Timanophon,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2003,2408,842029,Typothorax,Arizona,,Arizona,US
2004,2407,842030,Postosuchus,Arizona,,Arizona,US
2005,2406,842032,Typothorax,Apache,Apache,Arizona,US
2006,2405,842034,Typothorax,Apache,Apache,Arizona,US
2007,2404,842036,Shuvosaurus,Apache,Apache,Arizona,US
2008,2403,842037,Typothorax,Apache,Apache,Arizona,US
2009,2402,842039,Typothorax,Apache,Apache,Arizona,US
2010,2401,842043,Typothorax,Apache,Apache,Arizona,US
2011,2400,842073,Typothorax,Apache,Apache,Arizona,US
2012,2399,842077,Postosuchus,Apache,Apache,Arizona,US
2013,2398,842081,Postosuchus,Apache,Apache,Arizona,US
2014,2397,842083,Typothorax,Apache,Apache,Arizona,US
2015,2396,842084,Machaeroprosopus,Apache,Apache,Arizona,US
2016,2393,842090,Santaisaurus,Changji,Changji,Xinjiang,CN
2017,2394,842090,Santaisaurus,Changji,Changji,Xinjiang,CN
2018,2395,842090,Santaisaurus,Changji,Changji,Xinjiang,CN
2019,2392,842099,Typothorax,Arizona,,Arizona,US
2020,2391,842101,Typothorax,Apache,Apache,Arizona,US
2021,2390,842103,Typothorax,Apache,Apache,Arizona,US
2022,2389,842104,Typothorax,Apache,Apache,Arizona,US
2023,2388,842107,Typothorax,Apache,Apache,Arizona,US
2024,2387,842110,Machaeroprosopus,Apache,Apache,Arizona,US
2025,2386,842113,Paratypothorax,Apache,Apache,Arizona,US
2026,2385,842114,Typothorax,Apache,Apache,Arizona,US
2027,2384,842115,Machaeroprosopus,Apache,Apache,Arizona,US
2028,2383,842116,Typothorax,Apache,Apache,Arizona,US
2029,2382,842117,Postosuchus,Apache,Apache,Arizona,US
2030,2381,842120,Typothorax,Apache,Apache,Arizona,US
2031,2380,842121,Paratypothorax,Apache,Apache,Arizona,US
2032,2379,842122,Postosuchus,Apache,Apache,Arizona,US
2033,2378,842123,Shuvosaurus,Apache,Apache,Arizona,US
2034,2377,842124,Machaeroprosopus,Apache,Apache,Arizona,US
2035,2376,842125,Machaeroprosopus,Apache,Apache,Arizona,US
2036,2375,842126,Paratypothorax,Apache,Apache,Arizona,US
2037,2374,842127,Leptosuchus,Apache,Apache,Arizona,US
2038,2373,842131,Typothorax,Apache,Apache,Arizona,US
2039,2372,842136,Typothorax,Apache,Apache,Arizona,US
2040,2371,842139,Typothorax,Apache,Apache,Arizona,US
2041,2370,842145,Paratypothorax,Apache,Apache,Arizona,US
2042,2369,842146,Typothorax,Apache,Apache,Arizona,US
2043,2368,842165,Typothorax,Navajo,Navajo,Arizona,US
2044,2367,842169,Typothorax,Navajo,Navajo,Arizona,US
2045,2366,842179,Typothorax,Navajo,Navajo,Arizona,US
2046,2365,842182,Typothorax,Navajo,Navajo,Arizona,US
2047,2364,842184,Paratypothorax,Apache,Apache,Arizona,US
2048,2363,842185,Typothorax,Apache,Apache,Arizona,US
2049,2362,842187,Typothorax,Navajo,Navajo,Arizona,US
2050,2361,842190,Typothorax,Apache,Apache,Arizona,US
2051,2360,842193,Paratypothorax,Apache,Apache,Arizona,US
2052,2359,842194,Typothorax,Apache,Apache,Arizona,US
2053,2358,842197,Machaeroprosopus,Apache,Apache,Arizona,US
2054,2357,842198,Machaeroprosopus,Apache,Apache,Arizona,US
2055,2356,842199,Paratypothorax,Apache,Apache,Arizona,US
2056,2355,842200,Typothorax,Navajo,Navajo,Arizona,US
2057,2354,842201,Machaeroprosopus,Apache,Apache,Arizona,US
2058,2353,842202,Typothorax,Navajo,Navajo,Arizona,US
2059,2352,842204,Typothorax,Apache,Apache,Arizona,US
2060,2351,842205,Machaeroprosopus,Apache,Apache,Arizona,US
2061,2350,842209,Typothorax,Apache,Apache,Arizona,US
2062,2349,842212,Postosuchus,Apache,Apache,Arizona,US
2063,2348,842223,Leptosuchus,Apache,Apache,Arizona,US
2064,2347,842224,Leptosuchus,Apache,Apache,Arizona,US
2065,2346,842228,Paratypothorax,Apache,Apache,Arizona,US
2066,2345,842229,Poposaurus,Apache,Apache,Arizona,US
2067,2344,842231,Pravusuchus,Navajo,Navajo,Arizona,US
2068,2343,842232,Leptosuchus,Apache,Apache,Arizona,US
2069,2342,842233,Stagonolepis,Apache,Apache,Arizona,US
2070,2341,842234,Paratypothorax,Apache,Apache,Arizona,US
2071,2340,842242,Typothorax,Arizona,,Arizona,US
2072,2339,842245,Rioarribasuchus,Apache,Apache,Arizona,US
2073,2338,842246,Scutarx,Apache,Apache,Arizona,US
2074,2337,842248,Paratypothorax,Navajo,Navajo,Arizona,US
2075,2336,842249,Paratypothorax,Navajo,Navajo,Arizona,US
2076,2335,842255,Revueltosaurus,Arizona,,Arizona,US
2077,2334,842256,Revueltosaurus,Apache,Apache,Arizona,US
2078,2333,842270,Typothorax,Apache,Apache,Arizona,US
2079,2332,842309,Machaeroprosopus,Navajo,Navajo,Arizona,US
2080,2331,842321,Uatchitodon,Apache,Apache,Arizona,US
2081,2330,842343,Typothorax,Apache,Apache,Arizona,US
2082,2329,842374,Adamanasuchus,Apache,Apache,Arizona,US
2083,2328,842665,Shuvosaurus,Coconino,Coconino,Arizona,US
2084,2327,842666,Shihtienfenia,Baode,Baode,Shanxi,CN
2085,2326,842670,Shuvosaurus,Coconino,Coconino,Arizona,US
2086,2325,842671,Shuvosaurus,Coconino,Coconino,Arizona,US
2087,2324,842717,Postosuchus,Coconino,Coconino,Arizona,US
2088,2323,842718,Poposaurus,Coconino,Coconino,Arizona,US
2089,2322,842770,Smilosuchus,Coconino,Coconino,Arizona,US
2090,2321,842773,Calyptosuchus,Coconino,Coconino,Arizona,US
2091,2320,842775,Postosuchus,Coconino,Coconino,Arizona,US
2092,2319,842795,Smilosuchus,Coconino,Coconino,Arizona,US
2093,2318,842796,Leptosuchus,Coconino,Coconino,Arizona,US
2094,2317,842802,Leptosuchus,Coconino,Coconino,Arizona,US
2095,2315,842803,Leptosuchus,Coconino,Coconino,Arizona,US
2096,2316,842803,Leptosuchus,Coconino,Coconino,Arizona,US
2097,2314,842804,Hesperosuchus,Coconino,Coconino,Arizona,US
2098,2311,842807,Machaeroprosopus,Coconino,Coconino,Arizona,US
2099,2312,842807,Machaeroprosopus,Coconino,Coconino,Arizona,US
2100,2313,842807,Machaeroprosopus,Coconino,Coconino,Arizona,US
2101,2310,842874,Angistorhinus,Coconino,Coconino,Arizona,US
2102,2309,842875,Calyptosuchus,McKinley,McKinley,New Mexico,US
2103,2308,842931,Lucasuchus,Montgomery,Montgomery,North Carolina,US
2104,2307,842947,Machaeroprosopus,Apache,Apache,Arizona,US
2105,2306,842957,Desmatosuchus,Socorro,Socorro,New Mexico,US
2106,2305,842964,Phaanthosaurus,Krasnye Baki,Krasnye Baki,Nizhnii Novgorod,RU
2107,2304,842965,Phaanthosaurus,Krasnye Baki,Krasnye Baki,Nizhnii Novgorod,RU
2108,2303,842967,Rutiodon,Cibola,Cibola,New Mexico,US
2109,2302,842973,Stagonolepis,Cibola,Cibola,New Mexico,US
2110,2301,842974,Phaanthosaurus,Darovskoi,Darovskoi,Kirov,RU
2111,2300,842975,Phaanthosaurus,Vetluga,Vetluga,Nizhegorod,RU
2112,2299,842984,Typothorax,Santa Fe,Santa Fe,New Mexico,US
2113,2298,842985,Typothorax,San Miguel,San Miguel,New Mexico,US
2114,2297,842986,Typothorax,San Miguel,San Miguel,New Mexico,US
2115,2296,842987,Typothorax,San Miguel,San Miguel,New Mexico,US
2116,2295,842988,Typothorax,San Miguel,San Miguel,New Mexico,US
2117,2294,842989,Typothorax,San Miguel,San Miguel,New Mexico,US
2118,2293,843000,Typothorax,San Miguel,San Miguel,New Mexico,US
2119,2292,843001,Typothorax,San Miguel,San Miguel,New Mexico,US
2120,2291,843002,Typothorax,Santa Fe,Santa Fe,New Mexico,US
2121,2290,843003,Typothorax,Quay,Quay,New Mexico,US
2122,2289,843004,Typothorax,Quay,Quay,New Mexico,US
2123,2288,843005,Typothorax,San Miguel,San Miguel,New Mexico,US
2124,2287,843006,Typothorax,Quay,Quay,New Mexico,US
2125,2286,843034,Shuvosaurus,Santa Fe,Santa Fe,New Mexico,US
2126,2285,843041,Typothorax,San Miguel,San Miguel,New Mexico,US
2127,2284,843062,Rutiodon,Santa Fe,Santa Fe,New Mexico,US
2128,2283,843067,Paratypothorax,San Miguel,San Miguel,New Mexico,US
2129,2282,843068,Desmatosuchus,San Miguel,San Miguel,New Mexico,US
2130,2281,843069,Typothorax,San Miguel,San Miguel,New Mexico,US
2131,2280,843073,Postosuchus,San Miguel,San Miguel,New Mexico,US
2132,2279,843074,Paratypothorax,San Miguel,San Miguel,New Mexico,US
2133,2278,843102,Desmatosuchus,Santa Fe,Santa Fe,New Mexico,US
2134,2277,843103,Calyptosuchus,Santa Fe,Santa Fe,New Mexico,US
2135,2276,843116,Angistorhinus,Santa Fe,Santa Fe,New Mexico,US
2136,2275,843121,Rutiodon,Santa Fe,Santa Fe,New Mexico,US
2137,2274,843124,Coelodontognathus,Ilovlya,Ilovlya,Volgograd,RU
2138,2273,843125,Coelodontognathus,Ilovlya,Ilovlya,Volgograd,RU
2139,2272,843132,Machaeroprosopus,Rio Arriba,Rio Arriba,New Mexico,US
2140,2271,843152,Redondasuchus,Quay,Quay,New Mexico,US
2141,2270,843204,Vancleavea,Quay,Quay,New Mexico,US
2142,2269,843206,Redondasuchus,Quay,Quay,New Mexico,US
2143,2268,843218,Vancleavea,Quay,Quay,New Mexico,US
2144,2267,843392,Machaeroprosopus,Quay,Quay,New Mexico,US
2145,2266,843393,Apachesuchus,Quay,Quay,New Mexico,US
2146,2265,843424,Machaeroprosopus,Union,Union,New Mexico,US
2147,2264,843442,Dolabrosaurus,Rio Arriba,Rio Arriba,New Mexico,US
2148,2263,843491,Procolophon,Mata,Mata,Rio Grande do Sul,BR
2149,2262,843492,Procolophon,Mata,Mata,Rio Grande do Sul,BR
2150,2261,843727,Microcnemus,Nikolsk,Nikolsk,Vologda,RU
2151,2260,843728,Microcnemus,Nikolsk,Nikolsk,Vologda,RU
2152,2259,843729,Chasmatosuchus,Nikolsk,Nikolsk,Vologda,RU
2153,2258,843770,Teratophon,Xhariep,Xhariep,Free State,ZA
2154,2257,843780,Procolophon,Chris Hani,Chris Hani,Eastern Cape,ZA
2155,2256,843781,Procolophon,Chris Hani,Chris Hani,Eastern Cape,ZA
2156,2254,843782,Procolophon,Chris Hani,Chris Hani,Eastern Cape,ZA
2157,2255,843782,Procolophon,Chris Hani,Chris Hani,Eastern Cape,ZA
2158,2253,845884,Rutiodon,Union,Union,New Mexico,US
2159,2252,845912,Typothorax,Union,Union,New Mexico,US
2160,2251,845919,Machaeroprosopus,Union,Union,New Mexico,US
2161,2250,845945,Procolophon,Santa Maria,Santa Maria,Rio Grande do Sul,BR
2162,2249,846145,Typothorax,Rio Arriba,Rio Arriba,New Mexico,US
2163,2248,846167,Typothorax,Rio Arriba,Rio Arriba,New Mexico,US
2164,2245,846168,Typothorax,Rio Arriba,Rio Arriba,New Mexico,US
2165,2246,846168,Typothorax,Rio Arriba,Rio Arriba,New Mexico,US
2166,2247,846168,Typothorax,Rio Arriba,Rio Arriba,New Mexico,US
2167,2244,846306,Postosuchus,Rio Arriba,Rio Arriba,New Mexico,US
2168,2243,846308,Caseosaurus,Rio Arriba,Rio Arriba,New Mexico,US
2169,2242,846640,Mesosaurus,Frances Baard,Frances Baard,Northern Cape,ZA
2170,2241,846843,Microcnemus,Belyaevka,Belyaevka,Orenburg,RU
2171,2240,846844,Eudimorphodon,Bergamo,Bergamo,Lombardia,IT
2172,2239,846845,Eudimorphodon,Bergamo,Bergamo,Lombardia,IT
2173,2238,846846,Peteinosaurus,Bergamo,Bergamo,Lombardia,IT
2174,2237,846847,Aetosaurus,Bergamo,Bergamo,Lombardia,IT
2175,2236,846848,Peteinosaurus,Bergamo,Bergamo,Lombardia,IT
2176,2235,846849,Eudimorphodon,Lombardia,,Lombardia,IT
2177,2234,846853,Eudimorphodon,Meurthe-et-Moselle,Meurthe-et-Moselle,Lorraine,FR
2178,2233,847011,Orenburgia,Nenetsia,Nenetsia,Arkhangelsk,RU
2179,2232,847020,Boreopricea,Nenetsia,Nenetsia,Arkhangelsk,RU
2180,2231,847023,Orenburgia,Nenetsia,Nenetsia,Arkhangelsk,RU
2181,2230,847025,Boreopricea,Nenetsia,Nenetsia,Arkhangelsk,RU
2182,2229,847026,Blomosaurus,Varnavino,Varnavino,Nizhnii Novgorod,RU
2183,2228,847027,Microcnemus,Varnavino,Varnavino,Nizhnii Novgorod,RU
2184,2227,847947,Procolophon,Inxuba Yethemba,Inxuba Yethemba,Eastern Cape,ZA
2185,2226,847948,Procolophon,Inxuba Yethemba,Inxuba Yethemba,Eastern Cape,ZA
2186,2225,847949,Procolophon,Inxuba Yethemba,Inxuba Yethemba,Eastern Cape,ZA
2187,2224,847959,Leptosuchus,Apache,Apache,Arizona,US
2188,2223,848381,Procolophon,Kopanong,Kopanong,Free State,ZA
2189,2222,848404,Tichvinskia,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2190,2221,849947,Eucoelophysis,Rio Arriba,Rio Arriba,New Mexico,US
2191,2220,850008,Krzyzanowskisaurus,Apache,Apache,Arizona,US
2192,2219,850012,Trilophosaurus,Crosby,Crosby,Texas,US
2193,2218,850016,Calyptosuchus,Crosby,Crosby,Texas,US
2194,2217,850048,Desmatosuchus,Apache,Apache,Arizona,US
2195,2216,850677,Phantomosaurus,Unterfranken,Unterfranken,Bayern,DE
2196,2202,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2197,2203,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2198,2204,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2199,2205,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2200,2206,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2201,2207,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2202,2208,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2203,2209,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2204,2210,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2205,2211,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2206,2212,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2207,2213,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2208,2214,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2209,2215,851246,Asilisaurus,Ruvuma,,Ruvuma,TZ
2210,2201,851317,Drepanosaurus,Lombardia,,Lombardia,IT
2211,2200,851324,Vallesaurus,Bergamo,Bergamo,Lombardia,IT
2212,2199,851325,Vallesaurus,Bergamo,Bergamo,Lombardia,IT
2213,2198,851329,Megalancosaurus,Lombardia,,Lombardia,IT
2214,2197,851330,Megalancosaurus,Lombardia,,Lombardia,IT
2215,2196,853387,Hyperodapedon,Mashonaland Central,,Mashonaland Central,ZW
2216,2195,853388,Hyperodapedon,Mashonaland Central,,Mashonaland Central,ZW
2217,2194,853390,Grallator,Eastern Cape,,Eastern Cape,ZA
2218,2193,853392,Arganasuchus,Marrakech-Safi,,Marrakech-Safi,MA
2219,2192,853397,Tikisuchus,Shadol,Shadol,Madhya Pradesh,IN
2220,2191,853401,Hyperodapedon,Shadol,Shadol,Madhya Pradesh,IN
2221,2190,853407,Machaeroprosopus,Quay,Quay,New Mexico,US
2222,2189,853411,Shuvosaurus,Quay,Quay,New Mexico,US
2223,2188,853631,Palacrodon,,,,AA
2224,2187,853693,Captorhinus,Comanche,Comanche,Oklahoma,US
2225,2186,854902,Youngina,Camdeboo,Camdeboo,Eastern Cape,ZA
2226,2185,855747,Arizonasaurus,Navajo,Navajo,Arizona,US
2227,2184,855754,Arizonasaurus,Navajo,Navajo,Arizona,US
2228,2183,855755,Arizonasaurus,Coconino,Coconino,Arizona,US
2229,2182,855796,Anisodontosaurus,Coconino,Coconino,Arizona,US
2230,2181,855799,Arizonasaurus,Coconino,Coconino,Arizona,US
2231,2180,871895,Thalassiodracon,Somerset,Somerset,England,UK
2232,2179,871897,Thalassiodracon,Somerset,Somerset,England,UK
2233,2178,871898,Ichthyosaurus,Somerset,Somerset,England,UK
2234,2177,871899,Ichthyosaurus,Somerset,Somerset,England,UK
2235,2176,871901,Ichthyosaurus,Somerset,Somerset,England,UK
2236,2175,871902,Ichthyosaurus,Somerset,Somerset,England,UK
2237,2174,871903,Ichthyosaurus,Somerset,Somerset,England,UK
2238,2173,871904,Thalassiodracon,Somerset,Somerset,England,UK
2239,2172,871905,Ichthyosaurus,Somerset,Somerset,England,UK
2240,2171,871909,Ichthyosaurus,Somerset,Somerset,England,UK
2241,2170,871913,Rhomaleosaurus,Warwickshire,Warwickshire,England,UK
2242,2169,873708,Anarosaurus,Gelderland,,Gelderland,NL
2243,2168,873709,Dactylosaurus,Gelderland,,Gelderland,NL
2244,2167,873710,Nothosaurus,Gelderland,,Gelderland,NL
2245,2166,873711,Eusaurosphargis,Gelderland,,Gelderland,NL
2246,2165,873712,Placodus,Gelderland,,Gelderland,NL
2247,2164,873713,Amotosaurus,Gelderland,,Gelderland,NL
2248,2163,873715,Procolophonichnium,Gelderland,,Gelderland,NL
2249,2162,876982,Bergamodactylus,Bergamo,Bergamo,Lombardia,IT
2250,2161,877604,Sarmatosuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2251,2160,877605,Vjushkovisaurus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2252,2159,877610,Uralosaurus,Sol'-Iletskiy,Sol'-Iletskiy,Orenburg,RU
2253,2158,877687,Uralosaurus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2254,2157,877690,Chalishevia,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2255,2156,877701,Dorosuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2256,2155,877774,Dongusuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2257,2154,877792,Chalishevia,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2258,2153,877798,Malutinisuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2259,2152,877799,Chalishevia,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2260,2151,877800,Energosuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
2261,2150,879452,Dongusuchus,Bashkortostan,,Bashkortostan,RU
2262,2149,879453,Uralosaurus,Bashkortostan,,Bashkortostan,RU
2263,2148,879454,Vjushkovisaurus,Bashkortostan,,Bashkortostan,RU
2264,2138,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2265,2139,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2266,2140,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2267,2141,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2268,2142,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2269,2143,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2270,2144,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2271,2145,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2272,2146,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2273,2147,880670,Lotosaurus,Sangzhi,Sangzhi,Hunan,CN
2274,2137,880672,Lotosaurus,Yuanan,Yuanan,Hubei,CN
2275,2136,880673,Rhombopholis,Worcestershire,Worcestershire,England,UK
2276,2135,880676,Langeronyx,Worcestershire,Worcestershire,England,UK
2277,2134,880677,Bromsgroveia,Worcestershire,Worcestershire,England,UK
2278,2133,880873,Guizhouichthyosaurus,Anshun,Anshun,Guizhou,CN
2279,2132,880945,Coburgosuchus,Coburg,Coburg,Bayern,DE
2280,2131,880946,Tanystropheus,Wusha,Wusha,Guizhou,CN
2281,2130,880949,Parasuchus,Bernburg,Bernburg,Sachsen-Anhalt,DE
2282,2129,880955,Chirotherium,Bamberg,Bamberg,Bayern,DE
2283,2128,881081,Parasuchus,Bamberg,Bamberg,Bayern,DE
2284,2127,881082,Ebrachosuchus,Bamberg,Bamberg,Bayern,DE
2285,2126,881088,Stagonolepis,Bamberg,Bamberg,Bayern,DE
2286,2125,881097,Parasuchus,Bamberg,Bamberg,Bayern,DE
2287,2124,882064,Plateosaurus,Nurnberger Land,Nurnberger Land,Bayern,DE
2288,2123,882292,Mystriosuchus,Somerset,Somerset,England,UK
2289,2120,882293,Mystriosuchus,Styria,,Styria,AT
2290,2121,882293,Mystriosuchus,Styria,,Styria,AT
2291,2122,882293,Mystriosuchus,Styria,,Styria,AT
2292,2119,882303,Dolerosaurus,Scheibbs,Scheibbs,Niederosterreich,AT
2293,2118,882304,Shastasaurus,British Columbia,,British Columbia,CA
2294,2117,882305,Macgowania,British Columbia,,British Columbia,CA
2295,2116,882306,Callawayia,British Columbia,,British Columbia,CA
2296,2115,882311,Omphalosaurus,Berchtesgadener Land,Berchtesgadener Land,Bayern,DE
2297,2114,882413,Zanclodon,Stuttgart,Stuttgart,Baden-Wurttemberg,DE
2298,2113,882593,Qianichthyosaurus,Guizhou,,Guizhou,CN
2299,2112,882951,Anshunsaurus,Guanlin,Guanlin,Guizhou,CN
2300,2111,883956,Sanchiaosaurus,Guizhou,,Guizhou,CN
2301,2110,883957,Chinchenia,Guizhou,,Guizhou,CN
2302,2108,883958,Kwangsisaurus,Guangxi,,Guangxi,CN
2303,2109,883958,Kwangsisaurus,Guangxi,,Guangxi,CN
2304,2107,884084,Hanosaurus,Jiangxi,,Jiangxi,CN
2305,2106,884125,Augustasaurus,Pershing,Pershing,Nevada,US
2306,2105,884857,Cymbospondylus,,,,CH
2307,2103,887799,Miodentosaurus,Guanlin,Guanlin,Guizhou,CN
2308,2104,887799,Miodentosaurus,Guanlin,Guanlin,Guizhou,CN
2309,2102,890418,Eubrontes,Adams,Adams,Pennsylvania,US
2310,2101,890419,Otozoum,Adams,Adams,Pennsylvania,US
2311,2100,890420,Grallator,Adams,Adams,Pennsylvania,US
2312,2099,890990,Xilousuchus,Fugu,Fugu,Shaanxi,CN
2313,2098,890991,Garjainia,Ilekskii,Ilekskii,Orenburg,RU
2314,2083,892336,Keichousaurus,Guizhou,,Guizhou,CN
2315,2084,892336,Keichousaurus,Guizhou,,Guizhou,CN
2316,2085,892336,Keichousaurus,Guizhou,,Guizhou,CN
2317,2086,892336,Keichousaurus,Guizhou,,Guizhou,CN
2318,2087,892336,Keichousaurus,Guizhou,,Guizhou,CN
2319,2088,892336,Keichousaurus,Guizhou,,Guizhou,CN
2320,2089,892336,Keichousaurus,Guizhou,,Guizhou,CN
2321,2090,892336,Keichousaurus,Guizhou,,Guizhou,CN
2322,2091,892336,Keichousaurus,Guizhou,,Guizhou,CN
2323,2092,892336,Keichousaurus,Guizhou,,Guizhou,CN
2324,2093,892336,Keichousaurus,Guizhou,,Guizhou,CN
2325,2094,892336,Keichousaurus,Guizhou,,Guizhou,CN
2326,2095,892336,Keichousaurus,Guizhou,,Guizhou,CN
2327,2096,892336,Keichousaurus,Guizhou,,Guizhou,CN
2328,2097,892336,Keichousaurus,Guizhou,,Guizhou,CN
2329,2082,892976,Xinpusaurus,Guanlin,Guanlin,Guizhou,CN
2330,2081,892977,Lariosaurus,Guizhou,,Guizhou,CN
2331,2080,893426,Sanjuansaurus,San Juan,,San Juan,AR
2332,2078,893427,Nothosaurus,Panxian,Panxian,Guizhou,CN
2333,2079,893427,Nothosaurus,Panxian,Panxian,Guizhou,CN
2334,2076,893428,Anshunsaurus,Qianxinan,Qianxinan,Guizhou,CN
2335,2077,893428,Anshunsaurus,Qianxinan,Qianxinan,Guizhou,CN
2336,2075,893430,Guizhouichthyosaurus,Guanling,Guanling,Guizhou,CN
2337,2074,895255,Procolophon,Rio Grande do Sul,,Rio Grande do Sul,BR
2338,2073,895260,Procolophon,Rio Grande do Sul,,Rio Grande do Sul,BR
2339,2072,895264,Procolophon,Rio Grande do Sul,,Rio Grande do Sul,BR
2340,2071,895292,Barberenasuchus,Novo Cabrais,Novo Cabrais,Rio Grande do Sul,BR
2341,2070,895602,Placodus,Trentino,,Trentino,IT
2342,2069,895605,Nothosaurus,Trentino,,Trentino,IT
2343,2068,895624,Nothosaurus,Udine,,Udine,IT
2344,2067,895625,Pistosaurus,Trento,,Trento,IT
2345,2066,895626,Shonisaurus,Belluno,,Belluno,IT
2346,2065,895629,Cymbospondylus,Udine,,Udine,IT
2347,2064,895947,Spondylosoma,Rio Grande do Sul,,Rio Grande do Sul,BR
2348,2063,896139,Prestosuchus,Rio Grande do Sul,,Rio Grande do Sul,BR
2349,2062,896140,Prestosuchus,Rio Grande do Sul,,Rio Grande do Sul,BR
2350,2061,896145,Prestosuchus,Rio Grande do Sul,,Rio Grande do Sul,BR
2351,2060,896147,Spondylosoma,Rio Grande do Sul,,Rio Grande do Sul,BR
2352,2059,897122,Uatchitodon,Chatham,Chatham,North Carolina,US
2353,2058,897129,Revueltosaurus,Chatham,Chatham,North Carolina,US
2354,2057,897134,Revueltosaurus,Chatham,Chatham,North Carolina,US
2355,2056,897618,Guaibasaurus,Rio Grande do Sul,,Rio Grande do Sul,BR
2356,2055,899258,Halazhaisuchus,Shaanxi,,Shaanxi,CN
2357,2054,899636,Keichousaurus,Yuan'an,Yuan'an,Hubei,CN
2358,2053,899638,Nothosaurus,Guizhou,,Guizhou,CN
2359,2052,899756,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2360,2051,899759,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2361,2050,899762,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2362,2049,899764,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2363,2048,899766,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2364,2047,899768,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2365,2046,899770,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2366,2045,899772,Barracudasauroides,Panxian,Panxian,Guizhou,CN
2367,2044,900174,Ichthyosaurus,Nevada,,Nevada,US
2368,2043,900219,Ichthyosaurus,Nevada,,Nevada,US
2369,2042,900302,Ichthyosaurus,Nevada,,Nevada,US
2370,2041,902067,Shansisuchus,Shanxi,,Shanxi,CN
2371,2040,902068,Shansisuchus,Shanxi,,Shanxi,CN
2372,2038,902069,Shansisuchus,Shanxi,,Shanxi,CN
2373,2039,902069,Shansisuchus,Shanxi,,Shanxi,CN
2374,2005,902070,Shansisuchus,Shanxi,,Shanxi,CN
2375,2006,902070,Shansisuchus,Shanxi,,Shanxi,CN
2376,2007,902070,Shansisuchus,Shanxi,,Shanxi,CN
2377,2008,902070,Shansisuchus,Shanxi,,Shanxi,CN
2378,2009,902070,Shansisuchus,Shanxi,,Shanxi,CN
2379,2010,902070,Shansisuchus,Shanxi,,Shanxi,CN
2380,2011,902070,Shansisuchus,Shanxi,,Shanxi,CN
2381,2012,902070,Shansisuchus,Shanxi,,Shanxi,CN
2382,2013,902070,Shansisuchus,Shanxi,,Shanxi,CN
2383,2014,902070,Shansisuchus,Shanxi,,Shanxi,CN
2384,2015,902070,Shansisuchus,Shanxi,,Shanxi,CN
