id	Species	min_age	max_age	Status
3840	Typothorax	208.5	227.0	extant
3841	Typothorax	208.5	227.0	extant
3838	Postosuchus	208.5	227.0	extant
3837	Shuvosaurus	208.5	227.0	extant
3836	Revueltosaurus	208.5	227.0	extant
3832	Coelophysis_Tropical_N	208.5	227.0	extant
3833	Coelophysis_Tropical_N	208.5	227.0	extant
3834	Coelophysis_Tropical_N	208.5	227.0	extant
3835	Coelophysis_Tropical_N	208.5	227.0	extant
3831	Postosuchus	208.5	227.0	extant
3830	Rhombopholis	242.0	247.2	extant
3829	Bromsgroveia	242.0	247.2	extant
3828	Bromsgroveia	242.0	247.2	extant
3827	Bromsgroveia	242.0	247.2	extant
3826	Grallator_Temperate_S	208.5	227.0	extant
3825	Eubrontes_Tropical_N	208.5	227.0	extant
3824	Ichthyosaurus_Temperate_N	201.4	208.5	extant
3823	Camelotia	201.4	208.5	extant
3822	Thecodontosaurus	227.0	237.0	extant
3821	Coelophysis_Tropical_N	208.5	227.0	extant
3820	Trilophosaurus	208.5	227.0	extant
3816	Effigia	201.4	208.5	extant
3817	Effigia	201.4	208.5	extant
3818	Effigia	201.4	208.5	extant
3819	Effigia	201.4	208.5	extant
3815	Riojasaurus	208.5	227.0	extant
3814	Langeronyx	242.0	247.2	extant
3813	Azendohsaurus	227.0	237.0	extant
3812	Parasuchus_Tropical_N	227.0	237.0	extant
3811	Arganasuchus	227.0	237.0	extant
3810	Technosaurus	208.5	227.0	extant
3809	Typothorax	208.5	227.0	extant
3806	Protoavis	208.5	227.0	extant
3807	Protoavis	208.5	227.0	extant
3808	Protoavis	208.5	227.0	extant
3805	Paratypothorax_Tropical_N	208.5	227.0	extant
3804	Typothorax	208.5	227.0	extant
3803	Calyptosuchus	208.5	227.0	extant
3802	Leptosuchus	208.5	227.0	extant
3801	Grallator_Temperate_S	199.5	208.5	extant
3800	Revueltosaurus	208.5	227.0	extant
3798	Tetrasauropus_Temperate_S	237.0	247.2	extant
3799	Tetrasauropus_Temperate_S	237.0	247.2	extant
3797	Argoides	199.5	201.4	extant
3796	Trilophosaurus	208.5	227.0	extant
3795	Leptosuchus	208.5	227.0	extant
3794	Crosbysaurus	208.5	227.0	extant
3793	Crosbysaurus	208.5	227.0	extant
3792	Rutiodon	208.5	227.0	extant
3791	Poposaurus	208.5	227.0	extant
3790	Desmatosuchus	208.5	227.0	extant
3789	Stagonolepis_Tropical_N	208.5	227.0	extant
3788	Trilophosaurus	208.5	227.0	extant
3787	Crosbysaurus	208.5	227.0	extant
3786	Crosbysaurus	208.5	227.0	extant
3785	Diphydontosaurus_Temperate_N	208.5	227.0	extant
3784	Planocephalosaurus_Temperate_N	208.5	227.0	extant
3783	Fraserosphenodon_Tropical_S	208.5	227.0	extant
3782	Trilophosaurus	208.5	227.0	extant
3781	Protecovasaurus	208.5	227.0	extant
3780	Crosbysaurus	208.5	227.0	extant
3779	Revueltosaurus	208.5	227.0	extant
3778	Paleollanosaurus_Tropical_S	208.5	227.0	extant
3777	Trilophosaurus	208.5	227.0	extant
3776	Protecovasaurus	208.5	227.0	extant
3775	Protecovasaurus	208.5	227.0	extant
3774	Crosbysaurus	208.5	227.0	extant
3773	Crosbysaurus	208.5	227.0	extant
3772	Revueltosaurus	208.5	227.0	extant
3771	Tecovasaurus	208.5	227.0	extant
3770	Gracilisuchus	237.0	242.0	extant
3769	Luperosuchus	237.0	242.0	extant
3768	Lagerpeton	237.0	242.0	extant
3767	Chanaresuchus	237.0	242.0	extant
3766	Gualosuchus	237.0	242.0	extant
3765	Chirotherium_Tropical_N	251.2	251.902	extant
3764	Stagonolepis_Tropical_N	227.0	233.4	extant
3763	Silesaurus	227.0	233.4	extant
3762	Parasuchus_Tropical_N	227.0	233.4	extant
3761	Polonosuchus	227.0	233.4	extant
3760	Thecodontosaurus	201.4	208.5	extant
3759	Revueltosaurus	208.5	227.0	extant
3758	Coelophysis_Tropical_N	208.5	227.0	extant
3747	Machaeroprosopus	208.5	227.0	extant
3748	Machaeroprosopus	208.5	227.0	extant
3749	Machaeroprosopus	208.5	227.0	extant
3750	Machaeroprosopus	208.5	227.0	extant
3751	Machaeroprosopus	208.5	227.0	extant
3752	Machaeroprosopus	208.5	227.0	extant
3753	Machaeroprosopus	208.5	227.0	extant
3754	Machaeroprosopus	208.5	227.0	extant
3755	Machaeroprosopus	208.5	227.0	extant
3756	Machaeroprosopus	208.5	227.0	extant
3757	Machaeroprosopus	208.5	227.0	extant
3746	Rioarribasuchus	208.5	227.0	extant
3745	Typothorax	208.5	227.0	extant
3744	Grallator_Temperate_S	208.5	227.0	extant
3743	Grallator_Temperate_S	201.4	208.5	extant
3742	Brachychirotherium_Tropical_N	201.4	208.5	extant
3741	Grallator_Temperate_S	201.4	208.5	extant
3740	Brachychirotherium_Tropical_N	208.5	227.0	extant
3739	Grallator_Temperate_S	208.5	227.0	extant
3738	Grallator_Temperate_S	208.5	227.0	extant
3737	Coelurosaurichnus_Temperate_N	208.5	227.0	extant
3736	Grallator_Temperate_S	208.5	227.0	extant
3735	Erpetosuchus	208.5	227.0	extant
3734	Eubrontes_Tropical_N	201.4	208.5	extant
3733	Placodus_Tropical_S	242.0	251.2	extant
3732	Psephosauriscus	242.0	247.2	extant
3731	Tanystropheus_Tropical_S	242.0	247.2	extant
3730	Nothosaurus_Temperate_N	242.0	247.2	extant
3729	Psephosaurus_Tropical_S	242.0	247.2	extant
3728	Nothosaurus_Temperate_N	242.0	243.8	extant
3727	Placodus_Tropical_S	242.0	243.8	extant
3726	Psephosaurus_Tropical_S	242.0	243.8	extant
3725	Placodus_Tropical_S	239.7	242.0	extant
3724	Nothosaurus_Temperate_N	239.7	242.0	extant
3723	Parringtonia	242.0	247.2	extant
3721	Nothosaurus_Temperate_N	237.0	242.0	extant
3720	Mehliella	227.0	237.0	extant
3719	Shuvosaurus	208.5	227.0	extant
3718	Shuvosaurus	208.5	227.0	extant
3717	Coelophysis_Tropical_N	208.5	227.0	extant
3692	Opisthodontosaurus	283.5	290.1	extant
3693	Opisthodontosaurus	283.5	290.1	extant
3694	Opisthodontosaurus	283.5	290.1	extant
3695	Opisthodontosaurus	283.5	290.1	extant
3696	Opisthodontosaurus	283.5	290.1	extant
3697	Opisthodontosaurus	283.5	290.1	extant
3698	Opisthodontosaurus	283.5	290.1	extant
3699	Opisthodontosaurus	283.5	290.1	extant
3700	Opisthodontosaurus	283.5	290.1	extant
3701	Opisthodontosaurus	283.5	290.1	extant
3702	Opisthodontosaurus	283.5	290.1	extant
3703	Opisthodontosaurus	283.5	290.1	extant
3704	Opisthodontosaurus	283.5	290.1	extant
3705	Opisthodontosaurus	283.5	290.1	extant
3706	Opisthodontosaurus	283.5	290.1	extant
3707	Opisthodontosaurus	283.5	290.1	extant
3708	Opisthodontosaurus	283.5	290.1	extant
3709	Opisthodontosaurus	283.5	290.1	extant
3710	Opisthodontosaurus	283.5	290.1	extant
3711	Opisthodontosaurus	283.5	290.1	extant
3712	Opisthodontosaurus	283.5	290.1	extant
3713	Opisthodontosaurus	283.5	290.1	extant
3714	Opisthodontosaurus	283.5	290.1	extant
3715	Opisthodontosaurus	283.5	290.1	extant
3716	Opisthodontosaurus	283.5	290.1	extant
3689	Colobomycter	283.5	290.1	extant
3690	Colobomycter	283.5	290.1	extant
3691	Colobomycter	283.5	290.1	extant
3598	Captorhinus_Tropical_N	283.5	290.1	extant
3599	Captorhinus_Tropical_N	283.5	290.1	extant
3600	Captorhinus_Tropical_N	283.5	290.1	extant
3601	Captorhinus_Tropical_N	283.5	290.1	extant
3602	Captorhinus_Tropical_N	283.5	290.1	extant
3603	Captorhinus_Tropical_N	283.5	290.1	extant
3604	Captorhinus_Tropical_N	283.5	290.1	extant
3605	Captorhinus_Tropical_N	283.5	290.1	extant
3606	Captorhinus_Tropical_N	283.5	290.1	extant
3607	Captorhinus_Tropical_N	283.5	290.1	extant
3608	Captorhinus_Tropical_N	283.5	290.1	extant
3609	Captorhinus_Tropical_N	283.5	290.1	extant
3610	Captorhinus_Tropical_N	283.5	290.1	extant
3611	Captorhinus_Tropical_N	283.5	290.1	extant
3612	Captorhinus_Tropical_N	283.5	290.1	extant
3613	Captorhinus_Tropical_N	283.5	290.1	extant
3614	Captorhinus_Tropical_N	283.5	290.1	extant
3615	Captorhinus_Tropical_N	283.5	290.1	extant
3616	Captorhinus_Tropical_N	283.5	290.1	extant
3617	Captorhinus_Tropical_N	283.5	290.1	extant
3618	Captorhinus_Tropical_N	283.5	290.1	extant
3619	Captorhinus_Tropical_N	283.5	290.1	extant
3620	Captorhinus_Tropical_N	283.5	290.1	extant
3621	Captorhinus_Tropical_N	283.5	290.1	extant
3622	Captorhinus_Tropical_N	283.5	290.1	extant
3623	Captorhinus_Tropical_N	283.5	290.1	extant
3624	Captorhinus_Tropical_N	283.5	290.1	extant
3625	Captorhinus_Tropical_N	283.5	290.1	extant
3626	Captorhinus_Tropical_N	283.5	290.1	extant
3627	Captorhinus_Tropical_N	283.5	290.1	extant
3628	Captorhinus_Tropical_N	283.5	290.1	extant
3629	Captorhinus_Tropical_N	283.5	290.1	extant
3630	Captorhinus_Tropical_N	283.5	290.1	extant
3631	Captorhinus_Tropical_N	283.5	290.1	extant
3632	Captorhinus_Tropical_N	283.5	290.1	extant
3633	Captorhinus_Tropical_N	283.5	290.1	extant
3634	Captorhinus_Tropical_N	283.5	290.1	extant
3635	Captorhinus_Tropical_N	283.5	290.1	extant
3636	Captorhinus_Tropical_N	283.5	290.1	extant
3637	Captorhinus_Tropical_N	283.5	290.1	extant
3638	Captorhinus_Tropical_N	283.5	290.1	extant
3639	Captorhinus_Tropical_N	283.5	290.1	extant
3640	Captorhinus_Tropical_N	283.5	290.1	extant
3641	Captorhinus_Tropical_N	283.5	290.1	extant
3642	Captorhinus_Tropical_N	283.5	290.1	extant
3643	Captorhinus_Tropical_N	283.5	290.1	extant
3644	Captorhinus_Tropical_N	283.5	290.1	extant
3645	Captorhinus_Tropical_N	283.5	290.1	extant
3646	Captorhinus_Tropical_N	283.5	290.1	extant
3647	Captorhinus_Tropical_N	283.5	290.1	extant
3648	Captorhinus_Tropical_N	283.5	290.1	extant
3649	Captorhinus_Tropical_N	283.5	290.1	extant
3650	Captorhinus_Tropical_N	283.5	290.1	extant
3651	Captorhinus_Tropical_N	283.5	290.1	extant
3652	Captorhinus_Tropical_N	283.5	290.1	extant
3653	Captorhinus_Tropical_N	283.5	290.1	extant
3654	Captorhinus_Tropical_N	283.5	290.1	extant
3655	Captorhinus_Tropical_N	283.5	290.1	extant
3656	Captorhinus_Tropical_N	283.5	290.1	extant
3657	Captorhinus_Tropical_N	283.5	290.1	extant
3658	Captorhinus_Tropical_N	283.5	290.1	extant
3659	Captorhinus_Tropical_N	283.5	290.1	extant
3660	Captorhinus_Tropical_N	283.5	290.1	extant
3661	Captorhinus_Tropical_N	283.5	290.1	extant
3662	Captorhinus_Tropical_N	283.5	290.1	extant
3663	Captorhinus_Tropical_N	283.5	290.1	extant
3664	Captorhinus_Tropical_N	283.5	290.1	extant
3665	Captorhinus_Tropical_N	283.5	290.1	extant
3666	Captorhinus_Tropical_N	283.5	290.1	extant
3667	Captorhinus_Tropical_N	283.5	290.1	extant
3668	Captorhinus_Tropical_N	283.5	290.1	extant
3669	Captorhinus_Tropical_N	283.5	290.1	extant
3670	Captorhinus_Tropical_N	283.5	290.1	extant
3671	Captorhinus_Tropical_N	283.5	290.1	extant
3672	Captorhinus_Tropical_N	283.5	290.1	extant
3673	Captorhinus_Tropical_N	283.5	290.1	extant
3674	Captorhinus_Tropical_N	283.5	290.1	extant
3675	Captorhinus_Tropical_N	283.5	290.1	extant
3676	Captorhinus_Tropical_N	283.5	290.1	extant
3677	Captorhinus_Tropical_N	283.5	290.1	extant
3678	Captorhinus_Tropical_N	283.5	290.1	extant
3679	Captorhinus_Tropical_N	283.5	290.1	extant
3680	Captorhinus_Tropical_N	283.5	290.1	extant
3681	Captorhinus_Tropical_N	283.5	290.1	extant
3682	Captorhinus_Tropical_N	283.5	290.1	extant
3683	Captorhinus_Tropical_N	283.5	290.1	extant
3684	Captorhinus_Tropical_N	283.5	290.1	extant
3685	Captorhinus_Tropical_N	283.5	290.1	extant
3686	Captorhinus_Tropical_N	283.5	290.1	extant
3687	Captorhinus_Tropical_N	283.5	290.1	extant
3688	Captorhinus_Tropical_N	283.5	290.1	extant
3597	Baeotherates	283.5	290.1	extant
3596	Bolosaurus	283.5	290.1	extant
3595	Delorhynchus	283.5	290.1	extant
3594	Eudimorphodon	201.4	208.5	extant
3593	Eudimorphodon	201.4	208.5	extant
3592	Graoullyodon	201.4	208.5	extant
3591	Captorhinus_Tropical_N	273.01	283.5	extant
3590	Labidosaurus	273.01	283.5	extant
3589	Acleistorhinus	273.01	283.5	extant
3588	Efraasia	213.2	216.7	extant
3587	Efraasia	213.2	216.7	extant
3586	Efraasia	213.2	216.7	extant
3585	Plateosaurus_Temperate_N	208.5	227.0	extant
3584	Plateosaurus_Temperate_N	208.5	227.0	extant
3583	Plateosaurus_Temperate_N	208.5	227.0	extant
3579	Austriadactylus	208.5	213.2	extant
3578	Kintneria	208.5	227.0	extant
3577	Gwyneddichnium	208.5	227.0	extant
3576	Gwyneddichnium	208.5	227.0	extant
3575	Gwyneddichnium	208.5	227.0	extant
3574	Anchisauripus_Tropical_N	208.5	227.0	extant
3573	Platypterna	208.5	227.0	extant
3571	Parabrontopodus_Temperate_N	199.5	201.4	extant
3572	Parabrontopodus_Temperate_N	199.5	201.4	extant
3568	Anomoepus_Tropical_N	199.5	201.4	extant
3569	Anomoepus_Tropical_N	199.5	201.4	extant
3570	Anomoepus_Tropical_N	199.5	201.4	extant
3567	Eubrontes_Tropical_N	199.5	201.4	extant
3547	Kayentapus_Tropical_N	213.2	227.0	extant
3548	Kayentapus_Tropical_N	213.2	227.0	extant
3549	Kayentapus_Tropical_N	213.2	227.0	extant
3550	Kayentapus_Tropical_N	213.2	227.0	extant
3551	Kayentapus_Tropical_N	213.2	227.0	extant
3552	Kayentapus_Tropical_N	213.2	227.0	extant
3553	Kayentapus_Tropical_N	213.2	227.0	extant
3554	Kayentapus_Tropical_N	213.2	227.0	extant
3555	Kayentapus_Tropical_N	213.2	227.0	extant
3556	Kayentapus_Tropical_N	213.2	227.0	extant
3557	Kayentapus_Tropical_N	213.2	227.0	extant
3558	Kayentapus_Tropical_N	213.2	227.0	extant
3559	Kayentapus_Tropical_N	213.2	227.0	extant
3560	Kayentapus_Tropical_N	213.2	227.0	extant
3561	Kayentapus_Tropical_N	213.2	227.0	extant
3562	Kayentapus_Tropical_N	213.2	227.0	extant
3563	Kayentapus_Tropical_N	213.2	227.0	extant
3564	Kayentapus_Tropical_N	213.2	227.0	extant
3565	Kayentapus_Tropical_N	213.2	227.0	extant
3566	Kayentapus_Tropical_N	213.2	227.0	extant
3546	Brachychirotherium_Tropical_N	213.2	227.0	extant
3545	Apatopus_Tropical_N	213.2	227.0	extant
3537	Brachychirotherium_Tropical_N	213.2	227.0	extant
3538	Brachychirotherium_Tropical_N	213.2	227.0	extant
3539	Brachychirotherium_Tropical_N	213.2	227.0	extant
3540	Brachychirotherium_Tropical_N	213.2	227.0	extant
3541	Brachychirotherium_Tropical_N	213.2	227.0	extant
3542	Brachychirotherium_Tropical_N	213.2	227.0	extant
3543	Brachychirotherium_Tropical_N	213.2	227.0	extant
3544	Brachychirotherium_Tropical_N	213.2	227.0	extant
3534	Grallator_Temperate_S	213.2	227.0	extant
3535	Grallator_Temperate_S	213.2	227.0	extant
3536	Grallator_Temperate_S	213.2	227.0	extant
3533	Eubrontes_Tropical_N	213.2	227.0	extant
3532	Kayentapus_Tropical_N	213.2	227.0	extant
3530	Grallator_Temperate_S	213.2	227.0	extant
3531	Grallator_Temperate_S	213.2	227.0	extant
3515	Gregaripus	213.2	227.0	extant
3516	Gregaripus	213.2	227.0	extant
3517	Gregaripus	213.2	227.0	extant
3518	Gregaripus	213.2	227.0	extant
3519	Gregaripus	213.2	227.0	extant
3520	Gregaripus	213.2	227.0	extant
3521	Gregaripus	213.2	227.0	extant
3522	Gregaripus	213.2	227.0	extant
3523	Gregaripus	213.2	227.0	extant
3524	Gregaripus	213.2	227.0	extant
3525	Gregaripus	213.2	227.0	extant
3526	Gregaripus	213.2	227.0	extant
3527	Gregaripus	213.2	227.0	extant
3528	Gregaripus	213.2	227.0	extant
3529	Gregaripus	213.2	227.0	extant
3513	Doswellia	227.0	237.0	extant
3514	Doswellia	227.0	237.0	extant
3512	Doswellia	227.0	237.0	extant
3511	Doswellia	227.0	237.0	extant
3510	Doswellia	227.0	237.0	extant
3508	Doswellia	227.0	237.0	extant
3509	Doswellia	227.0	237.0	extant
3507	Eosauropus_Temperate_N	208.5	227.0	extant
3506	Pseudotetrasauropus_Tropical_N	208.5	227.0	extant
3505	Tetrasauropus_Temperate_S	208.5	227.0	extant
3492	Eubrontes_Tropical_N	208.5	227.0	extant
3493	Eubrontes_Tropical_N	208.5	227.0	extant
3494	Eubrontes_Tropical_N	208.5	227.0	extant
3495	Eubrontes_Tropical_N	208.5	227.0	extant
3496	Eubrontes_Tropical_N	208.5	227.0	extant
3497	Eubrontes_Tropical_N	208.5	227.0	extant
3498	Eubrontes_Tropical_N	208.5	227.0	extant
3499	Eubrontes_Tropical_N	208.5	227.0	extant
3500	Eubrontes_Tropical_N	208.5	227.0	extant
3501	Eubrontes_Tropical_N	208.5	227.0	extant
3502	Eubrontes_Tropical_N	208.5	227.0	extant
3503	Eubrontes_Tropical_N	208.5	227.0	extant
3504	Eubrontes_Tropical_N	208.5	227.0	extant
3491	Batrachopus_Tropical_N	201.4	208.5	extant
3490	Grallator_Temperate_S	201.4	208.5	extant
3489	Teyumbaita	208.5	227.0	extant
3488	Prestosuchus	237.0	242.0	extant
3487	Dromomeron_Tropical_N	208.5	227.0	extant
3486	Dromomeron_Tropical_N	208.5	227.0	extant
3485	Typothorax	208.5	227.0	extant
3484	Rioarribasuchus	208.5	227.0	extant
3483	Vivaron	208.5	227.0	extant
3482	Revueltosaurus	227.0	237.0	extant
3481	Protosuchus	199.5	201.4	extant
3480	Protosuchus	199.5	201.4	extant
3479	Clevosaurus_Temperate_N	199.5	201.4	extant
3478	Protosuchus	199.5	201.4	extant
3477	Ammosaurus	199.5	201.4	extant
3476	Clevosaurus_Temperate_N	199.5	201.4	extant
3475	Protosuchus	199.5	201.4	extant
3474	Clevosaurus_Temperate_N	199.5	201.4	extant
3473	Protosuchus	199.5	201.4	extant
3472	Ammosaurus	199.5	201.4	extant
3471	Clevosaurus_Temperate_N	199.5	201.4	extant
3470	Clevosaurus_Temperate_N	199.5	201.4	extant
3469	Protosuchus	199.5	201.4	extant
3468	Ammosaurus	199.5	201.4	extant
3467	Clevosaurus_Temperate_N	199.5	201.4	extant
3466	Hwiccewyrm	227.0	237.0	extant
3465	Terrestrisuchus	227.0	237.0	extant
3464	Diphydontosaurus_Temperate_N	227.0	237.0	extant
3463	Terrestrisuchus	227.0	237.0	extant
3462	Kuehneosaurus	227.0	237.0	extant
3461	Kuehneosaurus	227.0	237.0	extant
3460	Pelecymala	227.0	237.0	extant
3459	Sigmala	227.0	237.0	extant
3458	Pelecymala	227.0	237.0	extant
3457	Kuehneosaurus	227.0	237.0	extant
3456	Rhombopholis	237.0	247.2	extant
3455	Langeronyx	237.0	247.2	extant
3453	Chirotherium_Tropical_N	237.0	242.0	extant
3454	Chirotherium_Tropical_N	237.0	242.0	extant
3452	Psephosauriscus	237.0	247.2	extant
3451	Psephosauriscus	237.0	247.2	extant
3450	Desmatosuchus	208.5	227.0	extant
3449	Desmatosuchus	208.5	227.0	extant
3448	Stagonolepis_Tropical_N	208.5	227.0	extant
3447	Tecovasuchus	208.5	227.0	extant
3446	Stagonolepis_Tropical_N	208.5	227.0	extant
3445	Plateosaurus_Temperate_N	213.2	216.7	extant
3444	Plateosaurus_Temperate_N	208.5	227.0	extant
3443	Terrestrisuchus	227.0	237.0	extant
3442	Thecodontosaurus	227.0	237.0	extant
3441	Clevosaurus_Temperate_N	227.0	237.0	extant
3440	Planocephalosaurus_Temperate_N	227.0	237.0	extant
3439	Weigeltisaurus	254.14	259.51	extant
3438	Teratosaurus_Temperate_N	237.0	247.2	extant
3437	Aetosaurus	213.2	216.7	extant
3436	Procompsognathus	213.2	216.7	extant
3435	Mystriosuchus_Temperate_N	213.2	216.7	extant
3434	Nicrosaurus_Temperate_N	213.2	216.7	extant
3433	Saltoposuchus	213.2	216.7	extant
3432	Saltoposuchus	213.2	216.7	extant
3431	Provelosaurus	259.51	266.9	extant
3430	Coletta	247.2	251.2	extant
3429	Sanchuansaurus	251.902	254.14	extant
3428	Tanytrachelos	208.5	227.0	extant
3427	Gecatogomphius	266.9	276.5	extant
3426	Poposaurus	227.0	237.0	extant
3425	Colobops	208.5	227.0	extant
3424	Protocaptorhinus	283.5	290.1	extant
3423	Captorhinikos	273.01	283.5	extant
3421	Captorhinikos	273.01	283.5	extant
3422	Captorhinikos	273.01	283.5	extant
3420	Acrodenta	254.14	259.51	extant
3419	Labidosaurikos	273.01	283.5	extant
3418	Kapes_Temperate_N	247.2	251.2	extant
3417	Libognathus	208.5	227.0	extant
3416	Nycteroleter	264.28	273.01	extant
3415	Nyctiboetus	266.9	276.5	extant
3414	Macroleter_Temperate_N	264.28	266.9	extant
3413	Saurodektes	251.2	251.902	extant
3412	Acadiella	227.0	237.0	extant
3411	Haligonia_Temperate_N	227.0	237.0	extant
3410	Labidosaurikos	273.01	283.5	extant
3409	Captorhinikos	273.01	283.5	extant
3408	Captorhinikos	273.01	283.5	extant
3407	Scoloparia_Tropical_N	227.0	237.0	extant
3403	Saurodektes	251.2	251.902	extant
3404	Saurodektes	251.2	251.902	extant
3405	Saurodektes	251.2	251.902	extant
3406	Saurodektes	251.2	251.902	extant
3395	Milleropsis	251.902	259.51	extant
3396	Milleropsis	251.902	259.51	extant
3397	Milleropsis	251.902	259.51	extant
3398	Milleropsis	251.902	259.51	extant
3399	Milleropsis	251.902	259.51	extant
3400	Milleropsis	251.902	259.51	extant
3401	Milleropsis	251.902	259.51	extant
3402	Milleropsis	251.902	259.51	extant
3394	Milleretta	251.902	259.51	extant
3391	Milleretta	251.902	259.51	extant
3392	Milleretta	251.902	259.51	extant
3393	Milleretta	251.902	259.51	extant
3390	Milleropsis	251.902	259.51	extant
3389	Milleretta	251.902	259.51	extant
3388	Millerosaurus	251.902	259.51	extant
3387	Millerosaurus	251.902	259.51	extant
3386	Milleretta	251.902	259.51	extant
3385	Milleretta	251.902	254.14	extant
3384	Milleretta	251.902	259.51	extant
3383	Millerinoides	251.902	259.51	extant
3382	Captorhinus_Tropical_N	283.5	290.1	extant
3381	Crosbysaurus	208.5	227.0	extant
3380	Typothorax	208.5	227.0	extant
3379	Machaeroprosopus	208.5	227.0	extant
3378	Typothorax	208.5	227.0	extant
3377	Kayentapus_Tropical_N	199.5	201.4	extant
3376	Kayentapus_Tropical_N	199.5	201.4	extant
3375	Austriadraco	208.5	213.2	extant
3374	Eudimorphodon	213.2	216.7	extant
3373	Eudimorphodon	213.2	216.7	extant
3372	Eudimorphodon	208.5	216.7	extant
3371	Eudimorphodon	208.5	216.7	extant
3370	Preondactylus	208.5	216.7	extant
3369	Megalancosaurus	208.5	216.7	extant
3368	Langobardisaurus	208.5	216.7	extant
3367	Evazoum	199.5	208.5	extant
3366	Megalancosaurus	208.5	216.7	extant
3365	Evazoum	208.5	227.0	extant
3364	Brachychirotherium_Tropical_N	208.5	227.0	extant
3363	Grallator_Temperate_S	208.5	227.0	extant
3362	Fraserosphenodon_Tropical_S	227.0	237.0	extant
3361	Typothorax	208.5	227.0	extant
3360	Coelophysis_Tropical_N	208.5	227.0	extant
3359	Machaeroprosopus	208.5	227.0	extant
3358	Machaeroprosopus	208.5	227.0	extant
3357	Redondasuchus	208.5	227.0	extant
3356	Megalancosaurus	208.5	216.7	extant
3355	Langobardisaurus	208.5	216.7	extant
3354	Barrancapus	216.7	227.0	extant
3353	Pseudotetrasauropus_Tropical_N	208.5	227.0	extant
3352	Grallator_Temperate_S	208.5	227.0	extant
3351	Evazoum	208.5	227.0	extant
3350	Typothorax	208.5	227.0	extant
3349	Machaeroprosopus	208.5	227.0	extant
3348	Machaeroprosopus	208.5	227.0	extant
3347	Typothorax	201.4	208.5	extant
3346	Machaeroprosopus	201.4	208.5	extant
3345	Machaeroprosopus	201.4	208.5	extant
3344	Machaeroprosopus	201.4	208.5	extant
3343	Typothorax	201.4	208.5	extant
3342	Machaeroprosopus	201.4	208.5	extant
3341	Machaeroprosopus	201.4	208.5	extant
3340	Typothorax	201.4	208.5	extant
3339	Machaeroprosopus	201.4	208.5	extant
3338	Machaeroprosopus	201.4	208.5	extant
3337	Shuvosaurus	201.4	208.5	extant
3336	Typothorax	201.4	208.5	extant
3335	Machaeroprosopus	201.4	208.5	extant
3334	Machaeroprosopus	201.4	208.5	extant
3333	Postosuchus	201.4	208.5	extant
3332	Shuvosaurus	201.4	208.5	extant
3331	Typothorax	201.4	208.5	extant
3330	Machaeroprosopus	201.4	208.5	extant
3329	Machaeroprosopus	201.4	208.5	extant
3328	Postosuchus	201.4	208.5	extant
3327	Shuvosaurus	201.4	208.5	extant
3326	Typothorax	201.4	208.5	extant
3325	Machaeroprosopus	201.4	208.5	extant
3324	Machaeroprosopus	201.4	208.5	extant
3323	Postosuchus	208.5	227.0	extant
3322	Shuvosaurus	208.5	227.0	extant
3321	Typothorax	208.5	227.0	extant
3319	Machaeroprosopus	208.5	227.0	extant
3320	Machaeroprosopus	208.5	227.0	extant
3318	Machaeroprosopus	208.5	227.0	extant
3302	Brachychirotherium_Tropical_N	208.5	227.0	extant
3303	Brachychirotherium_Tropical_N	208.5	227.0	extant
3304	Brachychirotherium_Tropical_N	208.5	227.0	extant
3305	Brachychirotherium_Tropical_N	208.5	227.0	extant
3306	Brachychirotherium_Tropical_N	208.5	227.0	extant
3307	Brachychirotherium_Tropical_N	208.5	227.0	extant
3308	Brachychirotherium_Tropical_N	208.5	227.0	extant
3309	Brachychirotherium_Tropical_N	208.5	227.0	extant
3310	Brachychirotherium_Tropical_N	208.5	227.0	extant
3311	Brachychirotherium_Tropical_N	208.5	227.0	extant
3312	Brachychirotherium_Tropical_N	208.5	227.0	extant
3313	Brachychirotherium_Tropical_N	208.5	227.0	extant
3314	Brachychirotherium_Tropical_N	208.5	227.0	extant
3315	Brachychirotherium_Tropical_N	208.5	227.0	extant
3316	Brachychirotherium_Tropical_N	208.5	227.0	extant
3317	Brachychirotherium_Tropical_N	208.5	227.0	extant
3301	Eosauropus_Temperate_N	208.5	227.0	extant
3292	Eubrontes_Tropical_N	208.5	227.0	extant
3293	Eubrontes_Tropical_N	208.5	227.0	extant
3294	Eubrontes_Tropical_N	208.5	227.0	extant
3295	Eubrontes_Tropical_N	208.5	227.0	extant
3296	Eubrontes_Tropical_N	208.5	227.0	extant
3297	Eubrontes_Tropical_N	208.5	227.0	extant
3298	Eubrontes_Tropical_N	208.5	227.0	extant
3299	Eubrontes_Tropical_N	208.5	227.0	extant
3300	Eubrontes_Tropical_N	208.5	227.0	extant
3281	Grallator_Temperate_S	208.5	227.0	extant
3282	Grallator_Temperate_S	208.5	227.0	extant
3283	Grallator_Temperate_S	208.5	227.0	extant
3284	Grallator_Temperate_S	208.5	227.0	extant
3285	Grallator_Temperate_S	208.5	227.0	extant
3286	Grallator_Temperate_S	208.5	227.0	extant
3287	Grallator_Temperate_S	208.5	227.0	extant
3288	Grallator_Temperate_S	208.5	227.0	extant
3289	Grallator_Temperate_S	208.5	227.0	extant
3290	Grallator_Temperate_S	208.5	227.0	extant
3291	Grallator_Temperate_S	208.5	227.0	extant
