,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
2189,848404,Orenburg,Sol'-Iletsk,Orenburg,RU,,Tichvinskia,251.2,247.2
2190,849947,New Mexico,Rio Arriba,New Mexico,US,,Eucoelophysis,208.5,201.4
2191,850008,Arizona,Apache,Arizona,US,,Krzyzanowskisaurus,227.0,208.5
2192,850012,Texas,Crosby,Texas,US,,Trilophosaurus,227.0,208.5
2193,850016,Texas,Crosby,Texas,US,,Calyptosuchus,227.0,208.5
2194,850048,Arizona,Apache,Arizona,US,,Desmatosuchus,227.0,208.5
2195,850677,Bavaria,Unterfranken,Bavaria,DE,,Phantomosaurus,247.2,242.0
2196,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2197,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2198,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2199,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2200,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2201,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2202,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2203,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2204,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2205,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2206,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2207,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2208,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2209,851246,Ruvuma,,Ruvuma,TZ,,Asilisaurus,247.2,242.0
2210,851317,Lombardia,,Lombardia,IT,,Drepanosaurus,216.7,213.2
2211,851324,Lombardia,Bergamo,Lombardia,IT,,Vallesaurus,216.7,213.2
2212,851325,Lombardia,Bergamo,Lombardia,IT,,Vallesaurus,216.7,213.2
2213,851329,Lombardia,,Lombardia,IT,,Megalancosaurus,216.7,213.2
2214,851330,Lombardia,,Lombardia,IT,,Megalancosaurus,216.7,213.2
2215,853387,Mashonaland Central,,Mashonaland Central,ZW,,Hyperodapedon,237.0,227.0
2216,853388,Mashonaland Central,,Mashonaland Central,ZW,,Hyperodapedon,237.0,227.0
2217,853390,Eastern Cape,,Eastern Cape,ZA,,Grallator,237.0,227.0
2218,853392,Marrakech,,Marrakech-Safi,MA,,Arganasuchus,237.0,227.0
2219,853397,Madhya Pradesh,Shadol,Madhya Pradesh,IN,,Tikisuchus,237.0,227.0
2220,853401,Madhya Pradesh,Shadol,Madhya Pradesh,IN,,Hyperodapedon,237.0,227.0
2221,853407,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227.0,208.5
2222,853411,New Mexico,Quay,New Mexico,US,,Shuvosaurus,227.0,208.5
2224,853693,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
2225,854902,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Youngina,259.51,251.902
2226,855747,Arizona,Navajo,Arizona,US,,Arizonasaurus,247.2,244.7
2227,855754,Arizona,Navajo,Arizona,US,,Arizonasaurus,247.2,244.7
2228,855755,Arizona,Coconino,Arizona,US,,Arizonasaurus,247.2,244.7
2229,855796,Arizona,Coconino,Arizona,US,,Anisodontosaurus,247.2,244.7
2230,855799,Arizona,Coconino,Arizona,US,,Arizonasaurus,247.2,244.7
2231,871895,England,Somerset,England,UK,,Thalassiodracon,208.5,199.5
2232,871897,England,Somerset,England,UK,,Thalassiodracon,208.5,199.5
2233,871898,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2234,871899,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2235,871901,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2236,871902,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2237,871903,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2238,871904,England,Somerset,England,UK,,Thalassiodracon,208.5,199.5
2239,871905,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2240,871909,England,Somerset,England,UK,,Ichthyosaurus,208.5,199.5
2241,871913,England,Warwickshire,England,UK,,Rhomaleosaurus,208.5,201.4
2242,873708,Netherlands,,Gelderland,NL,,Anarosaurus,247.2,242.0
2243,873709,Netherlands,,Gelderland,NL,,Dactylosaurus,247.2,242.0
2244,873710,Netherlands,,Gelderland,NL,,Nothosaurus,247.2,242.0
2245,873711,Netherlands,,Gelderland,NL,,Eusaurosphargis,247.2,242.0
2246,873712,Netherlands,,Gelderland,NL,,Placodus,247.2,242.0
2247,873713,Netherlands,,Gelderland,NL,,Amotosaurus,247.2,242.0
2248,873715,Netherlands,,Gelderland,NL,,Procolophonichnium,247.2,242.0
2249,876982,Lombardia,Bergamo,Lombardia,IT,,Bergamodactylus,216.7,213.2
2250,877604,Orenburg,Sol'-Iletsk,Orenburg,RU,,Sarmatosuchus,247.2,242.0
2251,877605,Orenburg,Sol'-Iletsk,Orenburg,RU,,Vjushkovisaurus,247.2,242.0
2252,877610,Orenburg,Sol'-Iletskiy,Orenburg,RU,,Uralosaurus,247.2,242.0
2253,877687,Orenburg,Sol'-Iletsk,Orenburg,RU,,Uralosaurus,247.2,242.0
2254,877690,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chalishevia,242.0,237.0
2255,877701,Orenburg,Sol'-Iletsk,Orenburg,RU,,Dorosuchus,247.2,242.0
2256,877774,Orenburg,Sol'-Iletsk,Orenburg,RU,,Dongusuchus,247.2,242.0
2257,877792,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chalishevia,242.0,237.0
2258,877798,Orenburg,Sol'-Iletsk,Orenburg,RU,,Malutinisuchus,242.0,237.0
2259,877799,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chalishevia,242.0,237.0
2260,877800,Orenburg,Sol'-Iletsk,Orenburg,RU,,Energosuchus,242.0,237.0
2261,879452,Bashkortostan,,Bashkortostan,RU,,Dongusuchus,247.2,242.0
2262,879453,Bashkortostan,,Bashkortostan,RU,,Uralosaurus,247.2,242.0
2263,879454,Bashkortostan,,Bashkortostan,RU,,Vjushkovisaurus,247.2,242.0
2264,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2265,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2266,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2267,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2268,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2269,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2270,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2271,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2272,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2273,880670,Hunan,Sangzhi,Hunan,CN,,Lotosaurus,247.2,242.0
2274,880672,Hubei,Yuanan,Hubei,CN,,Lotosaurus,247.2,242.0
2275,880673,England,Worcestershire,England,UK,,Rhombopholis,247.2,242.0
2276,880676,England,Worcestershire,England,UK,,Langeronyx,247.2,242.0
2277,880677,England,Worcestershire,England,UK,,Bromsgroveia,247.2,242.0
2278,880873,Guizhou,Anshun,Guizhou,CN,,Guizhouichthyosaurus,237.0,227.0
2279,880945,Bavaria,Coburg,Bavaria,DE,,Coburgosuchus,227.0,208.5
2280,880946,Guizhou,Wusha,Guizhou,CN,,Tanystropheus,239.7,237.0
2281,880949,Sachsen-Anhalt,Bernburg,Sachsen-Anhalt,DE,,Parasuchus,251.2,248.9
2282,880955,Bavaria,Bamberg,Bavaria,DE,,Chirotherium,237.0,227.0
2283,881081,Bavaria,Bamberg,Bavaria,DE,,Parasuchus,237.0,227.0
2284,881082,Bavaria,Bamberg,Bavaria,DE,,Ebrachosuchus,237.0,227.0
2285,881088,Bavaria,Bamberg,Bavaria,DE,,Stagonolepis,237.0,227.0
2286,881097,Bavaria,Bamberg,Bavaria,DE,,Parasuchus,237.0,227.0
2287,882064,Bavaria,Nurnberger Land,Bavaria,DE,,Plateosaurus,227.0,208.5
2288,882292,England,Somerset,England,UK,,Mystriosuchus,201.4,199.5
2289,882293,Austria,,Styria,AT,,Mystriosuchus,227.0,208.5
2290,882293,Austria,,Styria,AT,,Mystriosuchus,227.0,208.5
2291,882293,Austria,,Styria,AT,,Mystriosuchus,227.0,208.5
2292,882303,Austria,Scheibbs,Niederosterreich,AT,,Dolerosaurus,233.4,227.0
2293,882304,British Columbia,,British Columbia,CA,,Shastasaurus,216.7,213.2
2294,882305,British Columbia,,British Columbia,CA,,Macgowania,216.7,213.2
2295,882306,British Columbia,,British Columbia,CA,,Callawayia,216.7,213.2
2296,882311,Bavaria,Berchtesgadener Land,Bavaria,DE,,Omphalosaurus,242.0,237.0
2297,882413,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,Zanclodon,237.0,227.0
2298,882593,Guizhou,,Guizhou,CN,,Qianichthyosaurus,237.0,227.0
2299,882951,Guizhou,Guanlin,Guizhou,CN,,Anshunsaurus,237.0,227.0
2300,883956,Guizhou,,Guizhou,CN,,Sanchiaosaurus,247.2,242.0
2301,883957,Guizhou,,Guizhou,CN,,Chinchenia,247.2,237.0
2302,883958,Guangxi,,Guangxi,CN,,Kwangsisaurus,251.2,247.2
2303,883958,Guangxi,,Guangxi,CN,,Kwangsisaurus,251.2,247.2
2304,884084,Jiangxi,,Jiangxi,CN,,Hanosaurus,251.2,247.2
2305,884125,Nevada,Pershing,Nevada,US,,Augustasaurus,243.8,242.0
2306,884857,Switzerland,,,CH,,Cymbospondylus,243.8,242.0
2307,887799,Guizhou,Guanlin,Guizhou,CN,,Miodentosaurus,237.0,227.0
2308,887799,Guizhou,Guanlin,Guizhou,CN,,Miodentosaurus,237.0,227.0
2309,890418,Pennsylvania,Adams,Pennsylvania,US,,Eubrontes,227.0,208.5
2310,890419,Pennsylvania,Adams,Pennsylvania,US,,Otozoum,227.0,208.5
2311,890420,Pennsylvania,Adams,Pennsylvania,US,,Grallator,227.0,208.5
2312,890990,Shaanxi,Fugu,Shaanxi,CN,,Xilousuchus,251.2,242.0
2313,890991,Orenburg,Ilekskii,Orenburg,RU,,Garjainia,251.2,247.2
2314,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2315,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2316,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2317,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2318,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2319,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2320,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2321,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2322,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2323,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2324,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2325,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2326,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2327,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2328,892336,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
2329,892976,Guizhou,Guanlin,Guizhou,CN,,Xinpusaurus,237.0,227.0
2330,892977,Guizhou,,Guizhou,CN,,Lariosaurus,242.0,237.0
2331,893426,San Juan,,San Juan,AR,,Sanjuansaurus,237.0,227.0
2332,893427,Guizhou,Panxian,Guizhou,CN,,Nothosaurus,247.2,242.0
2333,893427,Guizhou,Panxian,Guizhou,CN,,Nothosaurus,247.2,242.0
2334,893428,Guizhou,Qianxinan,Guizhou,CN,,Anshunsaurus,239.7,237.0
2335,893428,Guizhou,Qianxinan,Guizhou,CN,,Anshunsaurus,239.7,237.0
2336,893430,Guizhou,Guanling,Guizhou,CN,,Guizhouichthyosaurus,237.0,227.0
2337,895255,Rio Grande do Sul,,Rio Grande do Sul,BR,,Procolophon,251.902,247.2
2338,895260,Rio Grande do Sul,,Rio Grande do Sul,BR,,Procolophon,251.902,247.2
2339,895264,Rio Grande do Sul,,Rio Grande do Sul,BR,,Procolophon,251.902,247.2
2340,895292,Rio Grande do Sul,Novo Cabrais,Rio Grande do Sul,BR,,Barberenasuchus,242.0,237.0
2341,895602,Tirol,,Tirol,IT,,Placodus,244.7,243.8
2342,895605,Tirol,,Tirol,IT,,Nothosaurus,244.7,243.8
2343,895624,Udine,,Udine,IT,,Nothosaurus,237.0,227.0
2344,895625,Tirol,,Tirol,IT,,Pistosaurus,247.2,237.0
2345,895626,Tirol,,Tirol,IT,,Shonisaurus,233.4,227.0
2346,895629,Udine,,Udine,IT,,Cymbospondylus,242.0,237.0
2347,895947,Rio Grande do Sul,,Rio Grande do Sul,BR,,Spondylosoma,242.0,237.0
2348,896139,Rio Grande do Sul,,Rio Grande do Sul,BR,,Prestosuchus,242.0,237.0
2349,896140,Rio Grande do Sul,,Rio Grande do Sul,BR,,Prestosuchus,242.0,237.0
2350,896145,Rio Grande do Sul,,Rio Grande do Sul,BR,,Prestosuchus,242.0,237.0
2351,896147,Rio Grande do Sul,,Rio Grande do Sul,BR,,Spondylosoma,242.0,237.0
2352,897122,North Carolina,Chatham,North Carolina,US,,Uatchitodon,227.0,208.5
2353,897129,North Carolina,Chatham,North Carolina,US,,Revueltosaurus,227.0,208.5
2354,897134,North Carolina,Chatham,North Carolina,US,,Revueltosaurus,227.0,208.5
2355,897618,Rio Grande do Sul,,Rio Grande do Sul,BR,,Guaibasaurus,227.0,208.5
2356,899258,Shaanxi,,Shaanxi,CN,,Halazhaisuchus,247.2,242.0
2357,899636,Hubei,Yuan'an,Hubei,CN,,Keichousaurus,251.2,247.2
2358,899638,Guizhou,,Guizhou,CN,,Nothosaurus,239.7,237.0
2359,899756,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,247.2,242.0
2360,899759,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,247.2,242.0
2361,899762,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,244.7,243.8
2362,899764,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,247.2,242.0
2363,899766,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,247.2,242.0
2364,899768,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,247.2,242.0
2365,899770,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,247.2,242.0
2366,899772,Guizhou,Panxian,Guizhou,CN,,Barracudasauroides,244.7,243.8
2367,900174,Nevada,,Nevada,US,,Ichthyosaurus,227.0,208.5
2368,900219,Nevada,,Nevada,US,,Ichthyosaurus,227.0,208.5
2369,900302,Nevada,,Nevada,US,,Ichthyosaurus,227.0,216.7
2370,902067,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2371,902068,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2372,902069,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2373,902069,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2374,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2375,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2376,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2377,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2378,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2379,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2380,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2381,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2382,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2383,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2384,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2385,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2386,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2387,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2388,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2389,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2390,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2391,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2392,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2393,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2394,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2395,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2396,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2397,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2398,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2399,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2400,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2401,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2402,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2403,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2404,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2405,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2406,902070,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2407,902092,Xinjiang,,Xinjiang,CN,,Prolacertoides,251.902,251.2
2408,902174,Yunnan,Lufeng,Yunnan,CN,,Jingshanosaurus,201.4,199.5
2409,902374,Shaanxi,Fugu,Shaanxi,CN,,Guchengosuchus,247.2,242.0
2410,902375,Xinjiang,Turfan,Xinjiang,CN,,Youngosuchus,247.2,242.0
2411,902378,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2412,902379,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2413,902380,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2414,902381,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2415,902382,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2416,902383,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2417,902384,Shanxi,Ningwu,Shaanxi,CN,,Shansisuchus,247.2,242.0
2418,902385,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2419,902385,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2420,902386,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2421,902395,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2422,902395,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2423,902395,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2424,902395,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2425,902395,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2426,902396,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2427,902397,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2428,902398,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2429,902417,Shanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2430,902422,Shaanxi,,Shaanxi,CN,,Shansisuchus,247.2,242.0
2431,902425,Shaanxi,,Shaanxi,CN,,Fugusuchus,251.2,242.0
2432,906287,Nevada,Lander,Nevada,US,,Cymbospondylus,243.8,242.0
2433,906398,Baden-Wurttemberg,Hohenlohekreis,Baden-Wurttemberg,DE,,Batrachotomus,239.7,237.0
2434,906404,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,Batrachotomus,239.7,237.0
2435,906408,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,Batrachotomus,239.7,237.0
2436,908441,Svalbard,Spitsbergen,Svalbard,NO,,Cymbospondylus,242.0,237.0
2437,908443,Svalbard,Spitsbergen,Svalbard,NO,,Cymbospondylus,242.0,237.0
2438,908524,Rio Grande do Sul,,Rio Grande do Sul,BR,,Teyumbaita,227.0,208.5
2439,908524,Rio Grande do Sul,,Rio Grande do Sul,BR,,Teyumbaita,227.0,208.5
2440,908525,Rio Grande do Sul,,Rio Grande do Sul,BR,,Hyperodapedon,227.0,208.5
2441,908533,Rio Grande do Sul,,Rio Grande do Sul,BR,,Teyumbaita,227.0,208.5
2442,908533,Rio Grande do Sul,,Rio Grande do Sul,BR,,Teyumbaita,227.0,208.5
2443,908533,Rio Grande do Sul,,Rio Grande do Sul,BR,,Teyumbaita,227.0,208.5
2444,908629,Nevada,Nye,Nevada,US,,Shonisaurus,227.0,216.7
2445,908660,Nevada,Pershing,Nevada,US,,Mixosaurus,247.2,237.0
2446,908661,Nevada,Pershing,Nevada,US,,Mixosaurus,247.2,237.0
2447,908663,San Juan,,San Juan,AR,,Eodromaeus,237.0,227.0
2448,909072,Sonora,El Antimonio,Sonora,MX,,Shastasaurus,237.0,227.0
2449,909072,Sonora,El Antimonio,Sonora,MX,,Shastasaurus,237.0,227.0
2450,909072,Sonora,El Antimonio,Sonora,MX,,Shastasaurus,237.0,227.0
2451,909076,Nevada,Pershing,Nevada,US,,Mixosaurus,243.8,242.0
2452,911118,Guizhou,Guanling,Guizhou,CN,,Guizhouichthyosaurus,237.0,227.0
2453,913310,Friuli-Venezia Giulia,,Friuli-Venezia Giulia,IT,,Preondactylus,216.7,213.2
2454,913311,Friuli-Venezia Giulia,,Friuli-Venezia Giulia,IT,,Drepanosaurus,216.7,213.2
2455,913706,Guizhou,Panxian,Guizhou,CN,,Xinminosaurus,244.7,243.8
2456,914542,Baden-Wurttemberg,Hohenlohekreis,Baden-Wurttemberg,DE,,Omphalosaurus,242.0,237.0
2457,914556,Nenets,Franz Josef Land,Nenets,RU,,Alexeyisaurus,227.0,208.5
2458,915088,Guizhou,Panxian,Guizhou,CN,,Phalarodon,244.7,243.8
2459,915667,Lombardia,Bergamo,Lombardia,IT,,Langobardisaurus,216.7,213.2
2460,915702,Baden-Wurttemberg,Calw,Baden-Wurttemberg,DE,,Phalarodon,244.7,243.8
2461,915953,Alsace,Bas-Rhin,Alsace,FR,,Cyamodus,242.0,237.0
2462,916023,Opolskie,,Opolskie,PL,,Cymatosaurus,245.5,244.7
2463,916388,Guizhou,Panxian,Guizhou,CN,,Barracudasaurus,247.2,242.0
2464,916388,Guizhou,Panxian,Guizhou,CN,,Barracudasaurus,247.2,242.0
2465,920202,England,Devon,England,UK,,Ichthyosaurus,201.4,199.5
2466,920238,British Columbia,,British Columbia,CA,,Grippia,251.2,248.9
2467,920238,British Columbia,,British Columbia,CA,,Grippia,251.2,248.9
2468,920239,British Columbia,,British Columbia,CA,,Gulosaurus,251.2,248.9
2469,920239,British Columbia,,British Columbia,CA,,Gulosaurus,251.2,248.9
2470,920614,Baden-Wurttemberg,Rhein-Neckar-Kreis,Baden-Wurttemberg,DE,,Lariosaurus,243.8,242.0
2471,920619,Thuringia,Weimarer Land,Thuringia,DE,,Cymatosaurus,247.2,242.0
2472,921159,Iringa,,Iringa,TZ,,Stenaulorhynchus,247.2,242.0
2473,921162,Ruvuma,,Ruvuma,TZ,,Stagonosuchus,247.2,242.0
2474,921163,Ruvuma,,Ruvuma,TZ,,Ruhuhuaria,247.2,242.0
2475,921260,Bavaria,Bayreuth,Bavaria,DE,,Cyamodus,247.2,237.0
2476,921261,Bavaria,Bayreuth,Bavaria,DE,,Placodus,247.2,237.0
2477,921262,Bavaria,Bayreuth,Bavaria,DE,,Placodus,247.2,237.0
2478,921263,Bavaria,Bayreuth,Bavaria,DE,,Placodus,247.2,237.0
2479,922174,La Rioja,,La Rioja,AR,,Tropidosuchus,242.0,237.0
2480,922175,La Rioja,,La Rioja,AR,,Marasuchus,242.0,237.0
2481,922176,La Rioja,,La Rioja,AR,,Luperosuchus,242.0,237.0
2482,922177,La Rioja,,La Rioja,AR,,Tarjadia,242.0,237.0
2483,922178,La Rioja,,La Rioja,AR,,Tarjadia,242.0,237.0
2484,922179,La Rioja,,La Rioja,AR,,Tarjadia,242.0,237.0
2485,922663,Free State,Maluti-A-Phofung,Free State,ZA,,Procolophon,251.902,247.2
2486,922664,Free State,Maluti-A-Phofung,Free State,ZA,,Prolacerta,251.902,247.2
2487,922664,Free State,Maluti-A-Phofung,Free State,ZA,,Prolacerta,251.902,247.2
2488,922665,Free State,Maluti-A-Phofung,Free State,ZA,,Proterosuchus,251.902,247.2
2489,922666,Free State,Maluti-A-Phofung,Free State,ZA,,Aenigmasaurus,251.902,247.2
2490,922675,Free State,,Free State,ZA,,Procolophon,251.902,247.2
2491,922676,Free State,,Free State,ZA,,Prolacerta,251.902,247.2
2492,922685,Rio Grande do Sul,Bom Retiro do Sul,Rio Grande do Sul,BR,,Brasinorhynchus,242.0,237.0
2497,922697,Eastern Cape,Drakensburg,Eastern Cape,ZA,,Prolacerta,251.902,247.2
2498,922701,Free State,,Free State,ZA,,Prolacerta,251.902,247.2
2499,922705,Free State,,Free State,ZA,,Prolacerta,251.902,251.2
2500,922706,Free State,,Free State,ZA,,Prolacerta,251.902,247.2
2501,922716,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,,Proterosuchus,251.902,247.2
2502,922721,Eastern Cape,,Eastern Cape,ZA,,Proterosuchus,251.902,247.2
2503,923080,Rio Grande do Sul,,Rio Grande do Sul,BR,,Clevosaurus,227.0,208.5
2504,923083,La Rioja,,La Rioja,AR,,Riojasuchus,227.0,208.5
2505,923086,La Rioja,General Lavalle,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2506,923086,La Rioja,General Lavalle,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2507,923087,La Rioja,,La Rioja,AR,,Hemiprotosuchus,227.0,208.5
2508,923087,La Rioja,,La Rioja,AR,,Hemiprotosuchus,227.0,208.5
2509,923088,La Rioja,,La Rioja,AR,,Pseudhesperosuchus,227.0,208.5
2510,923089,La Rioja,,La Rioja,AR,,Palaeochersis,227.0,208.5
2511,923089,La Rioja,,La Rioja,AR,,Palaeochersis,227.0,208.5
2512,923089,La Rioja,,La Rioja,AR,,Palaeochersis,227.0,208.5
2513,923090,La Rioja,Lavalle,La Rioja,AR,,Fasolasuchus,227.0,208.5
2514,923092,La Rioja,,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2515,923093,La Rioja,,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2516,923093,La Rioja,,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2517,923094,La Rioja,,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2518,923095,La Rioja,General Lavalle,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2519,923096,La Rioja,,La Rioja,AR,,Neoaetosauroides,227.0,208.5
2520,923197,Northern Cape,Noupoort,Northern Cape,ZA,,Phonodus,251.902,251.2
2521,923785,Eastern Cape,,Eastern Cape,ZA,,Erythrosuchus,247.2,242.0
